"vald_clean","vald","year","type","number","average_price_m2","median_price_m2","NUTS 3 CODE 2021","NUTS 3 CODE 2016","LAU CODE"
"kambja vald","Kambja vald","2010","flat",53,437.02,380.73,"EE008","EE008",283
"kambja vald","Kambja vald","2011","flat",45,538.72,525.53,"EE008","EE008",283
"kambja vald","Kambja vald","2012","flat",79,703.93,641.56,"EE008","EE008",283
"kambja vald","Kambja vald","2013","flat",126,822.62,824.01,"EE008","EE008",283
"kambja vald","Kambja vald","2014","flat",154,920.4,993.65,"EE008","EE008",283
"kambja vald","Kambja vald","2015","flat",137,948.49,1037.26,"EE008","EE008",283
"kambja vald","Kambja vald","2016","flat",146,1111.21,1212.54,"EE008","EE008",283
"kambja vald","Kambja vald","2017","flat",156,1158.74,1281.34,"EE008","EE008",283
"kambja vald","Kambja vald","2018","flat",183,1191.3,1311.78,"EE008","EE008",283
"kambja vald","Kambja vald","2019","flat",203,1293.93,1358.64,"EE008","EE008",283
"kambja vald","Kambja vald","2020","flat",234,1420.01,1492.54,"EE008","EE008",283
"kambja vald","Kambja vald","2021","flat",221,1435.59,1495.25,"EE008","EE008",283
"kambja vald","Kambja vald","2022","flat",244,1754.05,1831.79,"EE008","EE008",283
"kambja vald","Kambja vald","2023","flat",133,1913.23,1994.57,"EE008","EE008",283
"kambja vald","Kambja vald","2024","flat",163,2062.89,2203.39,"EE008","EE008",283
"kambja vald","Kambja vald","2025","flat",216,2191.41,2366.11,"EE008","EE008",283
"kanepi vald","Kanepi vald","2003","flat",19,36.37,36.73,"EE008","EE008",284
"kanepi vald","Kanepi vald","2004","flat",22,38.18,29.08,"EE008","EE008",284
"kanepi vald","Kanepi vald","2005","flat",25,42.4,43.27,"EE008","EE008",284
"kanepi vald","Kanepi vald","2006","flat",13,91.68,77.12,"EE008","EE008",284
"kanepi vald","Kanepi vald","2007","flat",34,187.67,189.85,"EE008","EE008",284
"kanepi vald","Kanepi vald","2008","flat",13,112.6,48.58,"EE008","EE008",284
"kanepi vald","Kanepi vald","2009","flat",19,125.39,56.95,"EE008","EE008",284
"kanepi vald","Kanepi vald","2010","flat",15,178.26,92.18,"EE008","EE008",284
"kanepi vald","Kanepi vald","2011","flat",9,66.83,62.26,"EE008","EE008",284
"kanepi vald","Kanepi vald","2012","flat",13,86.9,71.01,"EE008","EE008",284
"kanepi vald","Kanepi vald","2013","flat",19,113.23,105.63,"EE008","EE008",284
"kanepi vald","Kanepi vald","2014","flat",36,102.39,107.24,"EE008","EE008",284
"kanepi vald","Kanepi vald","2015","flat",27,103.74,86.54,"EE008","EE008",284
"kanepi vald","Kanepi vald","2016","flat",26,139.12,113.63,"EE008","EE008",284
"kanepi vald","Kanepi vald","2017","flat",28,128.31,115.88,"EE008","EE008",284
"kanepi vald","Kanepi vald","2018","flat",43,107.79,61.88,"EE008","EE008",284
"kanepi vald","Kanepi vald","2019","flat",33,169.45,150.56,"EE008","EE008",284
"kanepi vald","Kanepi vald","2020","flat",33,181.1,110.13,"EE008","EE008",284
"kanepi vald","Kanepi vald","2021","flat",31,230.24,175.44,"EE008","EE008",284
"kanepi vald","Kanepi vald","2022","flat",50,204.91,142.33,"EE008","EE008",284
"kanepi vald","Kanepi vald","2023","flat",23,367.39,220.59,"EE008","EE008",284
"kanepi vald","Kanepi vald","2024","flat",28,404.87,430.84,"EE008","EE008",284
"kanepi vald","Kanepi vald","2025","flat",31,352.58,350.88,"EE008","EE008",284
"kastre vald","Kastre vald","2003","flat",10,104.59,105.02,"EE008","EE008",291
"kastre vald","Kastre vald","2004","flat",29,149.63,147.75,"EE008","EE008",291
"kastre vald","Kastre vald","2005","flat",51,336.56,344.37,"EE008","EE008",291
"kastre vald","Kastre vald","2006","flat",43,393.9,413.45,"EE008","EE008",291
"kastre vald","Kastre vald","2007","flat",36,418.65,381.4,"EE008","EE008",291
"kastre vald","Kastre vald","2008","flat",21,442.11,450.42,"EE008","EE008",291
"kastre vald","Kastre vald","2009","flat",11,161.64,189.93,"EE008","EE008",291
"kastre vald","Kastre vald","2010","flat",16,268.19,256.04,"EE008","EE008",291
"kastre vald","Kastre vald","2011","flat",9,196.11,178.9,"EE008","EE008",291
"kastre vald","Kastre vald","2012","flat",24,281.19,175.62,"EE008","EE008",291
"kastre vald","Kastre vald","2013","flat",31,281.08,256.92,"EE008","EE008",291
"kastre vald","Kastre vald","2014","flat",36,329.44,302.45,"EE008","EE008",291
"kastre vald","Kastre vald","2015","flat",30,347.88,279.23,"EE008","EE008",291
"kastre vald","Kastre vald","2016","flat",43,362.81,329.22,"EE008","EE008",291
"kastre vald","Kastre vald","2017","flat",37,438.94,402.26,"EE008","EE008",291
"kastre vald","Kastre vald","2018","flat",38,441.02,420.4,"EE008","EE008",291
"kastre vald","Kastre vald","2019","flat",44,411.64,452.7,"EE008","EE008",291
"kastre vald","Kastre vald","2020","flat",46,840.61,720.16,"EE008","EE008",291
"kastre vald","Kastre vald","2021","flat",93,1048.22,1035.61,"EE008","EE008",291
"kastre vald","Kastre vald","2022","flat",111,1583.51,1821.81,"EE008","EE008",291
"kastre vald","Kastre vald","2023","flat",132,1534.86,1592.45,"EE008","EE008",291
"kastre vald","Kastre vald","2024","flat",71,1712.39,1942.9,"EE008","EE008",291
"kastre vald","Kastre vald","2025","flat",59,1568.29,1353.71,"EE008","EE008",291
"kehtna vald","Kehtna vald","2003","flat",36,57.72,46.93,"EE009","EE006",293
"kehtna vald","Kehtna vald","2004","flat",71,69.05,55.51,"EE009","EE006",293
"kehtna vald","Kehtna vald","2005","flat",73,127.22,109.63,"EE009","EE006",293
"kehtna vald","Kehtna vald","2006","flat",104,196.98,194.36,"EE009","EE006",293
"kehtna vald","Kehtna vald","2007","flat",92,279.3,280.66,"EE009","EE006",293
"kehtna vald","Kehtna vald","2008","flat",53,284.48,289.19,"EE009","EE006",293
"kehtna vald","Kehtna vald","2009","flat",28,145.64,121.68,"EE009","EE006",293
"kehtna vald","Kehtna vald","2010","flat",33,178.34,176.2,"EE009","EE006",293
"kehtna vald","Kehtna vald","2011","flat",31,123.12,101.69,"EE009","EE006",293
"kehtna vald","Kehtna vald","2012","flat",62,121,105.93,"EE009","EE006",293
"kehtna vald","Kehtna vald","2013","flat",54,102.63,69.39,"EE009","EE006",293
"kehtna vald","Kehtna vald","2014","flat",50,127.96,100.81,"EE009","EE006",293
"kehtna vald","Kehtna vald","2015","flat",62,135.81,113.69,"EE009","EE006",293
"kehtna vald","Kehtna vald","2016","flat",68,139.8,120.34,"EE009","EE006",293
"kehtna vald","Kehtna vald","2017","flat",92,196.72,196.72,"EE009","EE006",293
"kehtna vald","Kehtna vald","2018","flat",63,212.52,204.92,"EE009","EE006",293
"kehtna vald","Kehtna vald","2019","flat",89,246.93,236.69,"EE009","EE006",293
"kehtna vald","Kehtna vald","2020","flat",78,193.81,164.16,"EE009","EE006",293
"kehtna vald","Kehtna vald","2021","flat",81,292.5,295.86,"EE009","EE006",293
"kehtna vald","Kehtna vald","2022","flat",83,350.11,314.84,"EE009","EE006",293
"kehtna vald","Kehtna vald","2023","flat",68,464.3,423.56,"EE009","EE006",293
"kehtna vald","Kehtna vald","2024","flat",57,562.76,601.27,"EE009","EE006",293
"kehtna vald","Kehtna vald","2025","flat",61,425.43,425.53,"EE009","EE006",293
"keila linn","Keila linn","2003","flat",90,423.61,433.19,"EE001","EE001",296
"keila linn","Keila linn","2004","flat",136,502.33,506.61,"EE001","EE001",296
"keila linn","Keila linn","2005","flat",180,647.23,654.33,"EE001","EE001",296
"keila linn","Keila linn","2006","flat",176,993.51,1037.33,"EE001","EE001",296
"keila linn","Keila linn","2007","flat",209,1182.35,1202.57,"EE001","EE001",296
"keila linn","Keila linn","2008","flat",131,1046.39,1056.09,"EE001","EE001",296
"keila linn","Keila linn","2009","flat",85,557.38,563.93,"EE001","EE001",296
"keila linn","Keila linn","2010","flat",109,471.81,541.42,"EE001","EE001",296
"keila linn","Keila linn","2011","flat",84,620.74,664.05,"EE001","EE001",296
"keila linn","Keila linn","2012","flat",96,589.32,613.87,"EE001","EE001",296
"keila linn","Keila linn","2013","flat",119,736,719.13,"EE001","EE001",296
"keila linn","Keila linn","2014","flat",183,965.58,952.38,"EE001","EE001",296
"keila linn","Keila linn","2015","flat",143,1004.71,987.84,"EE001","EE001",296
"keila linn","Keila linn","2016","flat",143,1152.69,1134.75,"EE001","EE001",296
"keila linn","Keila linn","2017","flat",164,1161.22,1139.53,"EE001","EE001",296
"keila linn","Keila linn","2018","flat",176,1232.84,1225.89,"EE001","EE001",296
"keila linn","Keila linn","2019","flat",156,1250.05,1230.9,"EE001","EE001",296
"keila linn","Keila linn","2020","flat",164,1376.29,1336.12,"EE001","EE001",296
"keila linn","Keila linn","2021","flat",182,1521.87,1475.12,"EE001","EE001",296
"keila linn","Keila linn","2022","flat",236,2232,2247.98,"EE001","EE001",296
"keila linn","Keila linn","2023","flat",181,2477.68,2388.56,"EE001","EE001",296
"keila linn","Keila linn","2024","flat",185,2285.08,2079.83,"EE001","EE001",296
"keila linn","Keila linn","2025","flat",165,2630.47,2408.03,"EE001","EE001",296
"kihnu vald","Kihnu vald","2007","flat",4,NA,NA,"EE004","EE004",303
"kiili vald","Kiili vald","2003","flat",12,400.07,439.15,"EE001","EE001",304
"kiili vald","Kiili vald","2004","flat",42,517.72,553.38,"EE001","EE001",304
"kiili vald","Kiili vald","2005","flat",39,611.14,599.17,"EE001","EE001",304
"kiili vald","Kiili vald","2006","flat",94,1235.08,1275.3,"EE001","EE001",304
"kiili vald","Kiili vald","2007","flat",74,1484.36,1505,"EE001","EE001",304
"kiili vald","Kiili vald","2008","flat",26,747.66,700.9,"EE001","EE001",304
"kiili vald","Kiili vald","2009","flat",7,682.98,734.03,"EE001","EE001",304
"kiili vald","Kiili vald","2010","flat",16,721.63,662.41,"EE001","EE001",304
"kiili vald","Kiili vald","2011","flat",20,894.59,953.14,"EE001","EE001",304
"kiili vald","Kiili vald","2012","flat",26,950.51,928.78,"EE001","EE001",304
"kiili vald","Kiili vald","2013","flat",18,696.88,784.44,"EE001","EE001",304
"kiili vald","Kiili vald","2014","flat",67,717.63,730.48,"EE001","EE001",304
"kiili vald","Kiili vald","2015","flat",36,948.36,1065.76,"EE001","EE001",304
"kiili vald","Kiili vald","2016","flat",19,1197.29,1174.03,"EE001","EE001",304
"kiili vald","Kiili vald","2017","flat",56,1373.22,1467.81,"EE001","EE001",304
"kiili vald","Kiili vald","2018","flat",61,1353,1527.49,"EE001","EE001",304
"kiili vald","Kiili vald","2019","flat",112,1614.7,1667.52,"EE001","EE001",304
"kiili vald","Kiili vald","2020","flat",47,1779.93,1877.44,"EE001","EE001",304
"kiili vald","Kiili vald","2021","flat",67,1934.18,2015.17,"EE001","EE001",304
"kiili vald","Kiili vald","2022","flat",74,2272.34,2581.3,"EE001","EE001",304
"kiili vald","Kiili vald","2023","flat",217,2742.68,2859.09,"EE001","EE001",304
"kiili vald","Kiili vald","2024","flat",161,3069.13,3150.83,"EE001","EE001",304
"kiili vald","Kiili vald","2025","flat",184,2981.87,3248.5,"EE001","EE001",304
"kohila vald","Kohila vald","2003","flat",28,209.15,184.71,"EE009","EE006",317
"kohila vald","Kohila vald","2004","flat",61,338.39,339.63,"EE009","EE006",317
"kohila vald","Kohila vald","2005","flat",90,443.8,440.37,"EE009","EE006",317
"kohila vald","Kohila vald","2006","flat",84,622.21,592.59,"EE009","EE006",317
"kohila vald","Kohila vald","2007","flat",54,790.35,843.33,"EE009","EE006",317
"kohila vald","Kohila vald","2008","flat",32,700.44,764.03,"EE009","EE006",317
"kohila vald","Kohila vald","2009","flat",18,498.57,376.48,"EE009","EE006",317
"kohila vald","Kohila vald","2010","flat",14,470.11,483.34,"EE009","EE006",317
"kohila vald","Kohila vald","2011","flat",19,473.43,497.3,"EE009","EE006",317
"kohila vald","Kohila vald","2012","flat",35,397.7,393.36,"EE009","EE006",317
"kohila vald","Kohila vald","2013","flat",53,423.91,477.14,"EE009","EE006",317
"kohila vald","Kohila vald","2014","flat",48,448.45,482.29,"EE009","EE006",317
"kohila vald","Kohila vald","2015","flat",48,478.21,466.91,"EE009","EE006",317
"kohila vald","Kohila vald","2016","flat",60,589.53,636.9,"EE009","EE006",317
"kohila vald","Kohila vald","2017","flat",64,653.73,712.93,"EE009","EE006",317
"kohila vald","Kohila vald","2018","flat",55,729.87,719.7,"EE009","EE006",317
"kohila vald","Kohila vald","2019","flat",59,782.03,861.18,"EE009","EE006",317
"kohila vald","Kohila vald","2020","flat",36,788.26,874.77,"EE009","EE006",317
"kohila vald","Kohila vald","2021","flat",58,970.81,1087.37,"EE009","EE006",317
"kohila vald","Kohila vald","2022","flat",52,1224.18,1328.93,"EE009","EE006",317
"kohila vald","Kohila vald","2023","flat",51,1530.87,1432.84,"EE009","EE006",317
"kohila vald","Kohila vald","2024","flat",47,1297.04,1303.9,"EE009","EE006",317
"kohila vald","Kohila vald","2025","flat",58,1481.56,1510.73,"EE009","EE006",317
"kohtlajarve linn","Kohtla-Järve linn","2003","flat",291,22.24,16.09,"EE00A","EE007",321
"kohtlajarve linn","Kohtla-Järve linn","2004","flat",626,30.08,22.12,"EE00A","EE007",321
"kohtlajarve linn","Kohtla-Järve linn","2005","flat",736,62.73,53.37,"EE00A","EE007",321
"kohtlajarve linn","Kohtla-Järve linn","2006","flat",918,152.77,133.88,"EE00A","EE007",321
"kohtlajarve linn","Kohtla-Järve linn","2007","flat",839,260.95,249.86,"EE00A","EE007",321
"kohtlajarve linn","Kohtla-Järve linn","2008","flat",580,212.83,186.7,"EE00A","EE007",321
"kohtlajarve linn","Kohtla-Järve linn","2009","flat",499,115.43,89.76,"EE00A","EE007",321
"kohtlajarve linn","Kohtla-Järve linn","2010","flat",531,101.84,85.48,"EE00A","EE007",321
"kohtlajarve linn","Kohtla-Järve linn","2011","flat",533,103.59,80.85,"EE00A","EE007",321
"kohtlajarve linn","Kohtla-Järve linn","2012","flat",615,102.19,81.42,"EE00A","EE007",321
"kohtlajarve linn","Kohtla-Järve linn","2013","flat",749,101.52,77.4,"EE00A","EE007",321
"kohtlajarve linn","Kohtla-Järve linn","2014","flat",745,110.14,91.19,"EE00A","EE007",321
"kohtlajarve linn","Kohtla-Järve linn","2015","flat",750,106.71,82.45,"EE00A","EE007",321
"kohtlajarve linn","Kohtla-Järve linn","2016","flat",686,105.7,81.6,"EE00A","EE007",321
"kohtlajarve linn","Kohtla-Järve linn","2017","flat",797,103.58,73.26,"EE00A","EE007",321
"kohtlajarve linn","Kohtla-Järve linn","2018","flat",740,99,70.64,"EE00A","EE007",321
"kohtlajarve linn","Kohtla-Järve linn","2019","flat",852,108.82,81.66,"EE00A","EE007",321
"kohtlajarve linn","Kohtla-Järve linn","2020","flat",751,109.28,85.65,"EE00A","EE007",321
"kohtlajarve linn","Kohtla-Järve linn","2021","flat",923,130.98,98.52,"EE00A","EE007",321
"kohtlajarve linn","Kohtla-Järve linn","2022","flat",1039,181.97,136.24,"EE00A","EE007",321
"kohtlajarve linn","Kohtla-Järve linn","2023","flat",879,207.04,169.49,"EE00A","EE007",321
"kohtlajarve linn","Kohtla-Järve linn","2024","flat",836,190.64,152.29,"EE00A","EE007",321
"kohtlajarve linn","Kohtla-Järve linn","2025","flat",669,202.23,141.84,"EE00A","EE007",321
"kose vald","Kose vald","2003","flat",30,231.23,241.84,"EE001","EE001",338
"kose vald","Kose vald","2004","flat",62,245.55,261.28,"EE001","EE001",338
"kose vald","Kose vald","2005","flat",73,331.18,351.51,"EE001","EE001",338
"kose vald","Kose vald","2006","flat",85,492.68,480.87,"EE001","EE001",338
"kose vald","Kose vald","2007","flat",82,683.68,666.18,"EE001","EE001",338
"kose vald","Kose vald","2008","flat",55,639.47,699.16,"EE001","EE001",338
"kose vald","Kose vald","2009","flat",23,332.53,294.07,"EE001","EE001",338
"kose vald","Kose vald","2010","flat",28,242.89,186.84,"EE001","EE001",338
"kose vald","Kose vald","2011","flat",40,298.71,303.26,"EE001","EE001",338
"kose vald","Kose vald","2012","flat",34,326.14,326.86,"EE001","EE001",338
"kose vald","Kose vald","2013","flat",54,307.2,305.31,"EE001","EE001",338
"kose vald","Kose vald","2014","flat",88,313.88,296.34,"EE001","EE001",338
"kose vald","Kose vald","2015","flat",76,406.62,444.08,"EE001","EE001",338
"kose vald","Kose vald","2016","flat",75,353.2,272.33,"EE001","EE001",338
"kose vald","Kose vald","2017","flat",83,486.53,491.8,"EE001","EE001",338
"kose vald","Kose vald","2018","flat",65,596.02,573.33,"EE001","EE001",338
"kose vald","Kose vald","2019","flat",75,736.03,768.39,"EE001","EE001",338
"kose vald","Kose vald","2020","flat",81,875.01,876.52,"EE001","EE001",338
"kose vald","Kose vald","2021","flat",106,867.47,787.12,"EE001","EE001",338
"kose vald","Kose vald","2022","flat",88,1021.55,1106.81,"EE001","EE001",338
"kose vald","Kose vald","2023","flat",59,1183.92,1145.45,"EE001","EE001",338
"kose vald","Kose vald","2024","flat",63,1250.99,1224.76,"EE001","EE001",338
"kose vald","Kose vald","2025","flat",80,1366.75,1338.91,"EE001","EE001",338
"kuusalu vald","Kuusalu vald","2003","flat",14,189.97,194.72,"EE001","EE001",353
"kuusalu vald","Kuusalu vald","2004","flat",42,220.76,245.04,"EE001","EE001",353
"kuusalu vald","Kuusalu vald","2005","flat",68,366.81,332.98,"EE001","EE001",353
"kuusalu vald","Kuusalu vald","2006","flat",97,588.69,580.06,"EE001","EE001",353
"kuusalu vald","Kuusalu vald","2007","flat",74,644.73,645.41,"EE001","EE001",353
"kuusalu vald","Kuusalu vald","2008","flat",30,680.58,682.33,"EE001","EE001",353
"kuusalu vald","Kuusalu vald","2009","flat",15,400.79,359.42,"EE001","EE001",353
"kuusalu vald","Kuusalu vald","2010","flat",26,287.56,263.49,"EE001","EE001",353
"kuusalu vald","Kuusalu vald","2011","flat",24,365.05,369.38,"EE001","EE001",353
"kuusalu vald","Kuusalu vald","2012","flat",30,315.45,315.09,"EE001","EE001",353
"kuusalu vald","Kuusalu vald","2013","flat",35,370.39,351.76,"EE001","EE001",353
"kuusalu vald","Kuusalu vald","2014","flat",45,360.64,351.91,"EE001","EE001",353
"kuusalu vald","Kuusalu vald","2015","flat",28,363.93,369.41,"EE001","EE001",353
"kuusalu vald","Kuusalu vald","2016","flat",45,488.42,513.31,"EE001","EE001",353
"kuusalu vald","Kuusalu vald","2017","flat",37,518,576.92,"EE001","EE001",353
"kuusalu vald","Kuusalu vald","2018","flat",41,477.75,495.05,"EE001","EE001",353
"kuusalu vald","Kuusalu vald","2019","flat",50,585.06,572.83,"EE001","EE001",353
"kuusalu vald","Kuusalu vald","2020","flat",32,541.03,471.21,"EE001","EE001",353
"kuusalu vald","Kuusalu vald","2021","flat",55,707.46,760.14,"EE001","EE001",353
"kuusalu vald","Kuusalu vald","2022","flat",52,851.75,885.67,"EE001","EE001",353
"kuusalu vald","Kuusalu vald","2023","flat",43,880.76,934.84,"EE001","EE001",353
"kuusalu vald","Kuusalu vald","2024","flat",24,958.12,1019.39,"EE001","EE001",353
"kuusalu vald","Kuusalu vald","2025","flat",51,967.38,990.75,"EE001","EE001",353
"laaneharju vald","Lääne-Harju vald","2003","flat",125,195.9,193.08,"EE001","EE001",431
"laaneharju vald","Lääne-Harju vald","2004","flat",301,199.93,202.78,"EE001","EE001",431
"laaneharju vald","Lääne-Harju vald","2005","flat",356,277.11,270.61,"EE001","EE001",431
"laaneharju vald","Lääne-Harju vald","2006","flat",486,504.12,513.8,"EE001","EE001",431
"laaneharju vald","Lääne-Harju vald","2007","flat",356,639.33,685.13,"EE001","EE001",431
"laaneharju vald","Lääne-Harju vald","2008","flat",138,531.24,524.4,"EE001","EE001",431
"laaneharju vald","Lääne-Harju vald","2009","flat",109,271.31,226.78,"EE001","EE001",431
"laaneharju vald","Lääne-Harju vald","2010","flat",275,194.24,145.4,"EE001","EE001",431
"laaneharju vald","Lääne-Harju vald","2011","flat",140,281.44,218.58,"EE001","EE001",431
"laaneharju vald","Lääne-Harju vald","2012","flat",132,196.01,157.87,"EE001","EE001",431
"laaneharju vald","Lääne-Harju vald","2013","flat",185,247.57,203.13,"EE001","EE001",431
"laaneharju vald","Lääne-Harju vald","2014","flat",207,262.09,211.97,"EE001","EE001",431
"laaneharju vald","Lääne-Harju vald","2015","flat",225,321.56,324.79,"EE001","EE001",431
"laaneharju vald","Lääne-Harju vald","2016","flat",199,343.05,340.53,"EE001","EE001",431
"laaneharju vald","Lääne-Harju vald","2017","flat",228,387.42,402.55,"EE001","EE001",431
"laaneharju vald","Lääne-Harju vald","2018","flat",203,412.42,395.57,"EE001","EE001",431
"laaneharju vald","Lääne-Harju vald","2019","flat",262,408.68,413.73,"EE001","EE001",431
"laaneharju vald","Lääne-Harju vald","2020","flat",217,509.44,495.87,"EE001","EE001",431
"laaneharju vald","Lääne-Harju vald","2021","flat",349,597.46,568.42,"EE001","EE001",431
"laaneharju vald","Lääne-Harju vald","2022","flat",262,922.42,907.1,"EE001","EE001",431
"laaneharju vald","Lääne-Harju vald","2023","flat",194,824.15,784.96,"EE001","EE001",431
"laaneharju vald","Lääne-Harju vald","2024","flat",218,937.26,872.29,"EE001","EE001",431
"laaneharju vald","Lääne-Harju vald","2025","flat",225,1007.33,923.91,"EE001","EE001",431
"laanenigula vald","Lääne-Nigula vald","2003","flat",21,81.79,79.46,"EE004","EE004",441
"laanenigula vald","Lääne-Nigula vald","2004","flat",57,92.58,97.82,"EE004","EE004",441
"laanenigula vald","Lääne-Nigula vald","2005","flat",63,147.3,163.38,"EE004","EE004",441
"laanenigula vald","Lääne-Nigula vald","2006","flat",82,198.83,216.84,"EE004","EE004",441
"laanenigula vald","Lääne-Nigula vald","2007","flat",76,279.86,285.99,"EE004","EE004",441
"laanenigula vald","Lääne-Nigula vald","2008","flat",51,281.9,289.09,"EE004","EE004",441
"laanenigula vald","Lääne-Nigula vald","2009","flat",25,137.51,124.1,"EE004","EE004",441
"laanenigula vald","Lääne-Nigula vald","2010","flat",37,105.62,77.63,"EE004","EE004",441
"laanenigula vald","Lääne-Nigula vald","2011","flat",32,126.45,82.84,"EE004","EE004",441
"laanenigula vald","Lääne-Nigula vald","2012","flat",51,127.43,105.26,"EE004","EE004",441
"laanenigula vald","Lääne-Nigula vald","2013","flat",58,110.97,100.13,"EE004","EE004",441
"laanenigula vald","Lääne-Nigula vald","2014","flat",53,137.38,128.5,"EE004","EE004",441
"laanenigula vald","Lääne-Nigula vald","2015","flat",59,117.51,88,"EE004","EE004",441
"laanenigula vald","Lääne-Nigula vald","2016","flat",66,128.05,113.28,"EE004","EE004",441
"laanenigula vald","Lääne-Nigula vald","2017","flat",85,135.99,125.71,"EE004","EE004",441
"laanenigula vald","Lääne-Nigula vald","2018","flat",83,137.34,110.29,"EE004","EE004",441
"laanenigula vald","Lääne-Nigula vald","2019","flat",83,173.36,175.57,"EE004","EE004",441
"laanenigula vald","Lääne-Nigula vald","2020","flat",95,157.61,142.86,"EE004","EE004",441
"laanenigula vald","Lääne-Nigula vald","2021","flat",88,238.22,231.36,"EE004","EE004",441
"laanenigula vald","Lääne-Nigula vald","2022","flat",112,291.07,229.67,"EE004","EE004",441
"laanenigula vald","Lääne-Nigula vald","2023","flat",93,316.39,285.71,"EE004","EE004",441
"laanenigula vald","Lääne-Nigula vald","2024","flat",95,340.49,328.85,"EE004","EE004",441
"laanenigula vald","Lääne-Nigula vald","2025","flat",64,430.51,424.63,"EE004","EE004",441
"laaneranna vald","Lääneranna vald","2007","flat",41,120.99,104.62,"EE004","EE004",430
"laaneranna vald","Lääneranna vald","2008","flat",37,92.07,65.63,"EE004","EE004",430
"laaneranna vald","Lääneranna vald","2009","flat",18,95.01,73.11,"EE004","EE004",430
"laaneranna vald","Lääneranna vald","2010","flat",27,54.6,32.47,"EE004","EE004",430
"laaneranna vald","Lääneranna vald","2011","flat",29,106.33,97.01,"EE004","EE004",430
"laaneranna vald","Lääneranna vald","2012","flat",27,62.01,53.64,"EE004","EE004",430
"laaneranna vald","Lääneranna vald","2013","flat",43,66.77,40.26,"EE004","EE004",430
"laaneranna vald","Lääneranna vald","2014","flat",47,71.26,46.62,"EE004","EE004",430
"laaneranna vald","Lääneranna vald","2015","flat",67,64.87,63.61,"EE004","EE004",430
"laaneranna vald","Lääneranna vald","2016","flat",39,83.56,64.85,"EE004","EE004",430
"laaneranna vald","Lääneranna vald","2017","flat",47,84.38,73.86,"EE004","EE004",430
"laaneranna vald","Lääneranna vald","2018","flat",48,109.21,80.23,"EE004","EE004",430
"laaneranna vald","Lääneranna vald","2019","flat",42,92.21,75.94,"EE004","EE004",430
"laaneranna vald","Lääneranna vald","2020","flat",50,108.88,64.46,"EE004","EE004",430
"laaneranna vald","Lääneranna vald","2021","flat",72,109.2,76.2,"EE004","EE004",430
"laaneranna vald","Lääneranna vald","2022","flat",68,183.77,160.74,"EE004","EE004",430
"laaneranna vald","Lääneranna vald","2023","flat",51,201.66,159.76,"EE004","EE004",430
"laaneranna vald","Lääneranna vald","2024","flat",49,277.26,209.06,"EE004","EE004",430
"laaneranna vald","Lääneranna vald","2025","flat",50,221.85,193.02,"EE004","EE004",430
"loksa linn","Loksa linn","2003","flat",24,127.5,118.34,"EE001","EE001",424
"loksa linn","Loksa linn","2004","flat",48,141.41,139.68,"EE001","EE001",424
"loksa linn","Loksa linn","2005","flat",56,210.38,207.42,"EE001","EE001",424
"loksa linn","Loksa linn","2006","flat",60,342.72,358.95,"EE001","EE001",424
"loksa linn","Loksa linn","2007","flat",43,590.09,605.48,"EE001","EE001",424
"loksa linn","Loksa linn","2008","flat",24,482.01,494.5,"EE001","EE001",424
"loksa linn","Loksa linn","2009","flat",19,250.38,210.18,"EE001","EE001",424
"loksa linn","Loksa linn","2010","flat",36,134.75,122.15,"EE001","EE001",424
"loksa linn","Loksa linn","2011","flat",17,142.91,115.44,"EE001","EE001",424
"loksa linn","Loksa linn","2012","flat",32,158.87,124.18,"EE001","EE001",424
"loksa linn","Loksa linn","2013","flat",35,124.53,95.44,"EE001","EE001",424
"loksa linn","Loksa linn","2014","flat",34,173.3,161.85,"EE001","EE001",424
"loksa linn","Loksa linn","2015","flat",40,204.53,197.05,"EE001","EE001",424
"loksa linn","Loksa linn","2016","flat",36,215.79,197.88,"EE001","EE001",424
"loksa linn","Loksa linn","2017","flat",48,257.32,250.84,"EE001","EE001",424
"loksa linn","Loksa linn","2018","flat",46,263.95,242.53,"EE001","EE001",424
"loksa linn","Loksa linn","2019","flat",53,326.95,313.15,"EE001","EE001",424
"loksa linn","Loksa linn","2020","flat",42,414.99,393.02,"EE001","EE001",424
"loksa linn","Loksa linn","2021","flat",56,413.27,409.33,"EE001","EE001",424
"loksa linn","Loksa linn","2022","flat",64,595.97,620.79,"EE001","EE001",424
"loksa linn","Loksa linn","2023","flat",44,527.76,600.75,"EE001","EE001",424
"loksa linn","Loksa linn","2024","flat",44,574.97,547.52,"EE001","EE001",424
"loksa linn","Loksa linn","2025","flat",40,579.33,537.93,"EE001","EE001",424
"luganuse vald","Lüganuse vald","2003","flat",66,11.07,10.36,"EE00A","EE007",442
"luganuse vald","Lüganuse vald","2004","flat",123,15.49,11.98,"EE00A","EE007",442
"luganuse vald","Lüganuse vald","2005","flat",99,29.44,23.71,"EE00A","EE007",442
"luganuse vald","Lüganuse vald","2006","flat",113,54.57,53.26,"EE00A","EE007",442
"luganuse vald","Lüganuse vald","2007","flat",157,81.1,74.84,"EE00A","EE007",442
"luganuse vald","Lüganuse vald","2008","flat",159,184.14,150.74,"EE00A","EE007",442
"luganuse vald","Lüganuse vald","2009","flat",78,51.19,37.75,"EE00A","EE007",442
