"nuts","year","type","nuts2021","nuts2016","variable","value"
303,2025,"house","EE004","EE004","price_m2",NA
304,2007,"house","EE001","EE001","price_m2",1150.9333997839
304,2008,"house","EE001","EE001","price_m2",1089.8669261034
304,2009,"house","EE001","EE001","price_m2",793.016012378737
304,2010,"house","EE001","EE001","price_m2",757.393902731777
304,2011,"house","EE001","EE001","price_m2",901.578632255184
304,2012,"house","EE001","EE001","price_m2",836.271431235759
304,2013,"house","EE001","EE001","price_m2",714.138483874755
304,2014,"house","EE001","EE001","price_m2",841.360304042467
304,2015,"house","EE001","EE001","price_m2",939.745178305497
304,2016,"house","EE001","EE001","price_m2",1022.8634341484
304,2017,"house","EE001","EE001","price_m2",1100.04467171681
304,2018,"house","EE001","EE001","price_m2",1132.27419949263
304,2019,"house","EE001","EE001","price_m2",1205.21470972212
304,2020,"house","EE001","EE001","price_m2",1383.32525795692
304,2021,"house","EE001","EE001","price_m2",1669.15028060038
304,2022,"house","EE001","EE001","price_m2",2127.14883320414
304,2023,"house","EE001","EE001","price_m2",2116.12294212294
304,2024,"house","EE001","EE001","price_m2",2105.09705104174
304,2025,"house","EE001","EE001","price_m2",2334.9444728114
317,2007,"house","EE009","EE006","price_m2",856.809559446739
317,2008,"house","EE009","EE006","price_m2",753.921454999719
317,2009,"house","EE009","EE006","price_m2",564.997608040966
317,2010,"house","EE009","EE006","price_m2",561.449742370379
317,2011,"house","EE009","EE006","price_m2",530.405917752743
317,2012,"house","EE009","EE006","price_m2",501.136025970401
317,2013,"house","EE009","EE006","price_m2",485.17063045276
317,2014,"house","EE009","EE006","price_m2",516.214455070396
317,2015,"house","EE009","EE006","price_m2",524.197152829216
317,2016,"house","EE009","EE006","price_m2",558.788843117439
317,2017,"house","EE009","EE006","price_m2",613.780761011536
317,2018,"house","EE009","EE006","price_m2",642.163686376231
317,2019,"house","EE009","EE006","price_m2",619.989525935063
317,2020,"house","EE009","EE006","price_m2",672.32054457622
317,2021,"house","EE009","EE006","price_m2",825.765734829104
317,2022,"house","EE009","EE006","price_m2",1183.21320114074
317,2023,"house","EE009","EE006","price_m2",1380.11974585831
317,2024,"house","EE009","EE006","price_m2",1277.23164141129
317,2025,"house","EE009","EE006","price_m2",1373.91098093478
321,2007,"house","EE00A","EE007","price_m2",477.0447680256
321,2008,"house","EE00A","EE007","price_m2",479.941801029804
321,2009,"house","EE00A","EE007","price_m2",426.829529286063
321,2010,"house","EE00A","EE007","price_m2",393.030810903683
321,2011,"house","EE00A","EE007","price_m2",351.506671176758
321,2012,"house","EE00A","EE007","price_m2",383.374034223002
321,2013,"house","EE00A","EE007","price_m2",326.399051806989
321,2014,"house","EE00A","EE007","price_m2",278.115168403589
321,2015,"house","EE00A","EE007","price_m2",279.080846071657
321,2016,"house","EE00A","EE007","price_m2",259.767292710296
321,2017,"house","EE00A","EE007","price_m2",273.286780063249
321,2018,"house","EE00A","EE007","price_m2",307.085498445629
321,2019,"house","EE00A","EE007","price_m2",326.399051806989
321,2020,"house","EE00A","EE007","price_m2",305.154143109493
321,2021,"house","EE00A","EE007","price_m2",263.630003382568
321,2022,"house","EE00A","EE007","price_m2",347.643960504486
321,2023,"house","EE00A","EE007","price_m2",364.060480861642
321,2024,"house","EE00A","EE007","price_m2",393.996488571751
321,2025,"house","EE00A","EE007","price_m2",412.344364265043
338,2007,"house","EE001","EE001","price_m2",929.651485090768
338,2008,"house","EE001","EE001","price_m2",941.724881001038
338,2009,"house","EE001","EE001","price_m2",582.541352670514
338,2010,"house","EE001","EE001","price_m2",512.113209860607
338,2011,"house","EE001","EE001","price_m2",1047.3670952159
338,2012,"house","EE001","EE001","price_m2",948.767695282029
338,2013,"house","EE001","EE001","price_m2",736.477150526453
338,2014,"house","EE001","EE001","price_m2",598.639213884207
338,2015,"house","EE001","EE001","price_m2",672.085705671681
338,2016,"house","EE001","EE001","price_m2",810.929758639783
