"LAU CODE","parish","year","price_m2","advertisments_sum","actives_sum","type","typev2","NUTS 3 CODE 2021","NUTS 3 CODE 2016"
130,"Alutaguse vald",2007,881.431017731988,177,13,"house","all","EE00A","EE007"
130,"Alutaguse vald",2008,847.529824742296,36,9,"house","all","EE00A","EE007"
130,"Alutaguse vald",2009,753.017407922549,0,0,"house","all","EE00A","EE007"
130,"Alutaguse vald",2010,704.7338906342,70,39,"house","all","EE00A","EE007"
130,"Alutaguse vald",2011,635.904195776341,67,30,"house","all","EE00A","EE007"
130,"Alutaguse vald",2012,478.725937369588,75,63,"house","all","EE00A","EE007"
130,"Alutaguse vald",2013,505.435968209951,334,215,"house","all","EE00A","EE007"
130,"Alutaguse vald",2014,522.900219144035,417,361,"house","all","EE00A","EE007"
130,"Alutaguse vald",2015,530.091381293363,395,336,"house","all","EE00A","EE007"
130,"Alutaguse vald",2016,507.490585966902,438,361,"house","all","EE00A","EE007"
130,"Alutaguse vald",2017,457.152450921602,235,186,"house","all","EE00A","EE007"
130,"Alutaguse vald",2018,396.541227091547,204,168,"house","all","EE00A","EE007"
130,"Alutaguse vald",2019,578.374898581712,106,92,"house","all","EE00A","EE007"
130,"Alutaguse vald",2020,672.887315401459,64,51,"house","all","EE00A","EE007"
130,"Alutaguse vald",2021,703.706581755724,0,0,"house","all","EE00A","EE007"
130,"Alutaguse vald",2022,703.706581755724,0,0,"house","all","EE00A","EE007"
130,"Alutaguse vald",2023,957.451874739175,218,196,"house","all","EE00A","EE007"
130,"Alutaguse vald",2024,1148.53132613562,412,385,"house","all","EE00A","EE007"
130,"Alutaguse vald",2025,1190.65099015312,421,387,"house","all","EE00A","EE007"
141,"Anija vald",2007,630.239158036555,50,42,"house","all","EE001","EE001"
141,"Anija vald",2008,600.424953451383,237,212,"house","all","EE001","EE001"
141,"Anija vald",2009,410.773485395705,182,164,"house","all","EE001","EE001"
141,"Anija vald",2010,399.179072501471,238,151,"house","all","EE001","EE001"
141,"Anija vald",2011,398.350900151883,281,213,"house","all","EE001","EE001"
141,"Anija vald",2012,344.519697428655,363,263,"house","all","EE001","EE001"
141,"Anija vald",2013,385.928314908061,342,262,"house","all","EE001","EE001"
141,"Anija vald",2014,357.770455022065,313,256,"house","all","EE001","EE001"
141,"Anija vald",2015,357.770455022065,277,229,"house","all","EE001","EE001"
141,"Anija vald",2016,340.378835680715,192,145,"house","all","EE001","EE001"
141,"Anija vald",2017,506.841477947926,237,172,"house","all","EE001","EE001"
141,"Anija vald",2018,652.599811475434,220,151,"house","all","EE001","EE001"
141,"Anija vald",2019,644.318087979553,108,87,"house","all","EE001","EE001"
141,"Anija vald",2020,983.040578961091,29,14,"house","all","EE001","EE001"
141,"Anija vald",2021,990.494130107384,26,25,"house","all","EE001","EE001"
141,"Anija vald",2022,1234.80497323588,36,32,"house","all","EE001","EE001"
141,"Anija vald",2023,1556.96401722565,376,335,"house","all","EE001","EE001"
141,"Anija vald",2024,1619.07694344476,504,445,"house","all","EE001","EE001"
141,"Anija vald",2025,1494.85109100655,573,485,"house","all","EE001","EE001"
142,"Antsla vald",2007,207.151763860571,37,23,"house","all","EE008","EE008"
142,"Antsla vald",2008,483.679825995202,250,159,"house","all","EE008","EE008"
142,"Antsla vald",2009,342.97296752387,236,195,"house","all","EE008","EE008"
142,"Antsla vald",2010,248.191264248043,204,156,"house","all","EE008","EE008"
142,"Antsla vald",2011,225.717252131094,178,161,"house","all","EE008","EE008"
142,"Antsla vald",2012,238.419954631978,149,133,"house","all","EE008","EE008"
142,"Antsla vald",2013,253.076919056075,142,110,"house","all","EE008","EE008"
142,"Antsla vald",2014,262.84822867214,120,94,"house","all","EE008","EE008"
142,"Antsla vald",2015,274.573800211418,168,130,"house","all","EE008","EE008"
142,"Antsla vald",2016,247.214133286436,135,103,"house","all","EE008","EE008"
142,"Antsla vald",2017,268.711014441779,111,102,"house","all","EE008","EE008"
142,"Antsla vald",2018,287.276502712302,110,103,"house","all","EE008","EE008"
142,"Antsla vald",2019,285.322240789089,90,80,"house","all","EE008","EE008"
142,"Antsla vald",2020,375.218289256884,78,62,"house","all","EE008","EE008"
142,"Antsla vald",2021,427.006230222026,86,87,"house","all","EE008","EE008"
142,"Antsla vald",2022,430.914754068452,113,112,"house","all","EE008","EE008"
142,"Antsla vald",2023,522.76506445946,275,221,"house","all","EE008","EE008"
142,"Antsla vald",2024,449.480242338975,302,281,"house","all","EE008","EE008"
142,"Antsla vald",2025,471.954254455924,220,211,"house","all","EE008","EE008"
171,"Elva vald",2007,626.510228171734,396,302,"house","all","EE008","EE008"
171,"Elva vald",2008,599.814719115149,493,388,"house","all","EE008","EE008"
171,"Elva vald",2009,486.358805624662,572,444,"house","all","EE008","EE008"
171,"Elva vald",2010,445.481307381766,848,608,"house","all","EE008","EE008"
171,"Elva vald",2011,438.80743011762,871,551,"house","all","EE008","EE008"
171,"Elva vald",2012,399.59840119076,1100,509,"house","all","EE008","EE008"
171,"Elva vald",2013,392.090289268595,989,406,"house","all","EE008","EE008"
171,"Elva vald",2014,392.090289268595,1161,399,"house","all","EE008","EE008"
171,"Elva vald",2015,411.277686403016,1036,391,"house","all","EE008","EE008"
171,"Elva vald",2016,417.117329009144,776,289,"house","all","EE008","EE008"
171,"Elva vald",2017,438.80743011762,546,184,"house","all","EE008","EE008"
171,"Elva vald",2018,503.877733443046,421,55,"house","all","EE008","EE008"
171,"Elva vald",2019,653.20573722832,398,51,"house","all","EE008","EE008"
171,"Elva vald",2020,706.59675534149,388,45,"house","all","EE008","EE008"
171,"Elva vald",2021,764.99318140277,283,184,"house","all","EE008","EE008"
171,"Elva vald",2022,986.065365777616,182,155,"house","all","EE008","EE008"
171,"Elva vald",2023,1087.84199405585,645,532,"house","all","EE008","EE008"
171,"Elva vald",2024,1049.46719978701,877,722,"house","all","EE008","EE008"
171,"Elva vald",2025,1046.13026115493,731,629,"house","all","EE008","EE008"
184,"Haapsalu",2007,905.165295845619,540,272,"house","all","EE004","EE004"
184,"Haapsalu",2008,914.576277182388,1089,748,"house","all","EE004","EE004"
184,"Haapsalu",2009,765.711663309857,1135,910,"house","all","EE004","EE004"
184,"Haapsalu",2010,675.024024973718,1063,819,"house","all","EE004","EE004"
184,"Haapsalu",2011,658.768693573844,1239,987,"house","all","EE004","EE004"
184,"Haapsalu",2012,632.246837079313,1456,1046,"house","all","EE004","EE004"
184,"Haapsalu",2013,611.713786889998,1462,981,"house","all","EE004","EE004"
184,"Haapsalu",2014,649.357712237075,1383,952,"house","all","EE004","EE004"
184,"Haapsalu",2015,677.590656247382,1176,758,"house","all","EE004","EE004"
184,"Haapsalu",2016,649.357712237075,910,552,"house","all","EE004","EE004"
184,"Haapsalu",2017,586.903017911243,647,406,"house","all","EE004","EE004"
184,"Haapsalu",2018,642.51336217397,607,278,"house","all","EE004","EE004"
184,"Haapsalu",2019,632.246837079313,455,140,"house","all","EE004","EE004"
184,"Haapsalu",2020,983.875321571325,451,124,"house","all","EE004","EE004"
184,"Haapsalu",2021,1217.43876747478,262,191,"house","all","EE004","EE004"
184,"Haapsalu",2022,1515.16799521984,426,336,"house","all","EE004","EE004"
184,"Haapsalu",2023,1373.14773141041,752,646,"house","all","EE004","EE004"
184,"Haapsalu",2024,1280.7490055585,945,830,"house","all","EE004","EE004"
184,"Haapsalu",2025,1326.09282472657,847,741,"house","all","EE004","EE004"
191,"Haljala vald",2007,1390.35052744886,416,188,"house","all","EE009","EE006"
191,"Haljala vald",2008,1363.71545987322,463,297,"house","all","EE009","EE006"
191,"Haljala vald",2009,975.90887597177,414,338,"house","all","EE009","EE006"
191,"Haljala vald",2010,802.24823537854,516,385,"house","all","EE009","EE006"
191,"Haljala vald",2011,689.31554885779,534,393,"house","all","EE009","EE006"
191,"Haljala vald",2012,712.754408324361,456,349,"house","all","EE009","EE006"
191,"Haljala vald",2013,776.678570505918,475,377,"house","all","EE009","EE006"
191,"Haljala vald",2014,753.239711039347,469,407,"house","all","EE009","EE006"
191,"Haljala vald",2015,738.324073196983,484,407,"house","all","EE009","EE006"
191,"Haljala vald",2016,787.332597536177,336,290,"house","all","EE009","EE006"
191,"Haljala vald",2017,876.826424590357,186,195,"house","all","EE009","EE006"
191,"Haljala vald",2018,873.630216481279,195,202,"house","all","EE009","EE006"
191,"Haljala vald",2019,1142.11169764382,63,54,"house","all","EE009","EE006"
191,"Haljala vald",2020,878.957229996409,76,60,"house","all","EE009","EE006"
191,"Haljala vald",2021,923.704143523499,0,0,"house","all","EE009","EE006"
191,"Haljala vald",2022,923.704143523499,0,0,"house","all","EE009","EE006"
191,"Haljala vald",2023,1351.99603013993,226,191,"house","all","EE009","EE006"
191,"Haljala vald",2024,1623.67371941155,376,337,"house","all","EE009","EE006"
191,"Haljala vald",2025,1629.00073292668,412,361,"house","all","EE009","EE006"
198,"Harku vald",2007,1254.86370105345,3744,2731,"house","all","EE001","EE001"
198,"Harku vald",2008,1015.0377985641,4438,3961,"house","all","EE001","EE001"
198,"Harku vald",2009,777.745268284136,3987,3544,"house","all","EE001","EE001"
198,"Harku vald",2010,701.744102002299,4285,3501,"house","all","EE001","EE001"
198,"Harku vald",2011,718.633250064929,4786,3939,"house","all","EE001","EE001"
198,"Harku vald",2012,716.944335258666,4825,3906,"house","all","EE001","EE001"
198,"Harku vald",2013,754.100460996454,4444,3598,"house","all","EE001","EE001"
198,"Harku vald",2014,820.812595843844,4350,3480,"house","all","EE001","EE001"
198,"Harku vald",2015,874.857869644262,4414,3264,"house","all","EE001","EE001"
198,"Harku vald",2016,955.925780344888,4021,3098,"house","all","EE001","EE001"
198,"Harku vald",2017,1006.59322453278,3398,2768,"house","all","EE001","EE001"
198,"Harku vald",2018,1047.97163728622,2951,2611,"house","all","EE001","EE001"
198,"Harku vald",2019,1024.32682999854,2978,2524,"house","all","EE001","EE001"
198,"Harku vald",2020,1222.77431973445,2688,2308,"house","all","EE001","EE001"
198,"Harku vald",2021,1454.15564819249,1652,1385,"house","all","EE001","EE001"
198,"Harku vald",2022,1828.25027777976,1616,1330,"house","all","EE001","EE001"
198,"Harku vald",2023,1948.16322902443,2670,2203,"house","all","EE001","EE001"
198,"Harku vald",2024,1965.05237708706,3510,2940,"house","all","EE001","EE001"
198,"Harku vald",2025,1949.00768642756,2939,2380,"house","all","EE001","EE001"
205,"Hiiumaa vald",2007,1192.18002495276,30,0,"house","all","EE004","EE004"
205,"Hiiumaa vald",2008,1193.20865310199,0,0,"house","all","EE004","EE004"
205,"Hiiumaa vald",2009,1193.20865310199,0,0,"house","all","EE004","EE004"
205,"Hiiumaa vald",2010,656.264759206092,27,4,"house","all","EE004","EE004"
205,"Hiiumaa vald",2011,841.417826066745,48,3,"house","all","EE004","EE004"
205,"Hiiumaa vald",2012,566.774110223443,0,0,"house","all","EE004","EE004"
205,"Hiiumaa vald",2013,391.907324855049,6,4,"house","all","EE004","EE004"
205,"Hiiumaa vald",2014,545.1729190897,118,93,"house","all","EE004","EE004"
205,"Hiiumaa vald",2015,647.00710586306,221,194,"house","all","EE004","EE004"
205,"Hiiumaa vald",2016,645.978477713834,176,153,"house","all","EE004","EE004"
205,"Hiiumaa vald",2017,817.759378634551,138,108,"house","all","EE004","EE004"
205,"Hiiumaa vald",2018,929.879846900168,108,93,"house","all","EE004","EE004"
205,"Hiiumaa vald",2019,684.03771923519,65,50,"house","all","EE004","EE004"
205,"Hiiumaa vald",2020,768.38522747171,30,27,"house","all","EE004","EE004"
205,"Hiiumaa vald",2021,936.051615795524,6,5,"house","all","EE004","EE004"
205,"Hiiumaa vald",2022,936.051615795524,0,0,"house","all","EE004","EE004"
205,"Hiiumaa vald",2023,1382.47623255954,222,200,"house","all","EE004","EE004"
205,"Hiiumaa vald",2024,1835.07261821892,347,294,"house","all","EE004","EE004"
205,"Hiiumaa vald",2025,1982.16644355821,326,268,"house","all","EE004","EE004"
214,"Häädemeeste vald",2007,1215.02371362338,579,246,"house","all","EE004","EE004"
214,"Häädemeeste vald",2008,973.03149066006,810,629,"house","all","EE004","EE004"
214,"Häädemeeste vald",2009,775.59013719626,735,635,"house","all","EE004","EE004"
214,"Häädemeeste vald",2010,700.663674856151,830,703,"house","all","EE004","EE004"
214,"Häädemeeste vald",2011,661.175404163391,724,709,"house","all","EE004","EE004"
214,"Häädemeeste vald",2012,665.225483208803,876,697,"house","all","EE004","EE004"
214,"Häädemeeste vald",2013,547.773190891876,856,632,"house","all","EE004","EE004"
214,"Häädemeeste vald",2014,532.585394471583,697,566,"house","all","EE004","EE004"
214,"Häädemeeste vald",2015,560.935947789462,700,534,"house","all","EE004","EE004"
214,"Häädemeeste vald",2016,644.975087981746,711,492,"house","all","EE004","EE004"
214,"Häädemeeste vald",2017,789.7654138552,524,379,"house","all","EE004","EE004"
214,"Häädemeeste vald",2018,849.504079775016,264,219,"house","all","EE004","EE004"
214,"Häädemeeste vald",2019,1042.8953541934,234,192,"house","all","EE004","EE004"
214,"Häädemeeste vald",2020,1013.53228111417,201,180,"house","all","EE004","EE004"
214,"Häädemeeste vald",2021,958.856214001121,54,50,"house","all","EE004","EE004"
214,"Häädemeeste vald",2022,1378.03939520119,33,28,"house","all","EE004","EE004"
214,"Häädemeeste vald",2023,1540.04255701764,369,339,"house","all","EE004","EE004"
214,"Häädemeeste vald",2024,1563.33051152875,662,572,"house","all","EE004","EE004"
214,"Häädemeeste vald",2025,1341.58868379249,644,591,"house","all","EE004","EE004"
245,"Jõelähtme vald",2007,1035.25781095089,751,461,"house","all","EE001","EE001"
245,"Jõelähtme vald",2008,984.031965556674,1013,861,"house","all","EE001","EE001"
245,"Jõelähtme vald",2009,778.302360666992,1030,930,"house","all","EE001","EE001"
245,"Jõelähtme vald",2010,721.292952083104,1006,830,"house","all","EE001","EE001"
245,"Jõelähtme vald",2011,974.117285802955,1286,1041,"house","all","EE001","EE001"
245,"Jõelähtme vald",2012,841.095332440549,1600,1311,"house","all","EE001","EE001"
245,"Jõelähtme vald",2013,881.580274768238,1786,1435,"house","all","EE001","EE001"
245,"Jõelähtme vald",2014,925.370110347166,1578,1244,"house","all","EE001","EE001"
245,"Jõelähtme vald",2015,947.678139793036,1736,1326,"house","all","EE001","EE001"
245,"Jõelähtme vald",2016,1088.13610297073,1097,918,"house","all","EE001","EE001"
245,"Jõelähtme vald",2017,1116.22769560627,910,833,"house","all","EE001","EE001"
245,"Jõelähtme vald",2018,1218.67938639471,637,560,"house","all","EE001","EE001"
245,"Jõelähtme vald",2019,1176.5419974414,520,457,"house","all","EE001","EE001"
245,"Jõelähtme vald",2020,1088.13610297073,566,490,"house","all","EE001","EE001"
245,"Jõelähtme vald",2021,1693.75779126044,225,214,"house","all","EE001","EE001"
245,"Jõelähtme vald",2022,2082.08274828112,566,475,"house","all","EE001","EE001"
245,"Jõelähtme vald",2023,2042.42402926625,1490,1279,"house","all","EE001","EE001"
245,"Jõelähtme vald",2024,2001.93908693856,1786,1460,"house","all","EE001","EE001"
245,"Jõelähtme vald",2025,2071.34184521459,1546,1264,"house","all","EE001","EE001"
247,"Jõgeva vald",2007,476.41535078344,158,118,"house","all","EE008","EE008"
247,"Jõgeva vald",2008,495.392062869153,280,206,"house","all","EE008","EE008"
247,"Jõgeva vald",2009,456.439864377425,211,202,"house","all","EE008","EE008"
247,"Jõgeva vald",2010,424.479086127803,226,203,"house","all","EE008","EE008"
247,"Jõgeva vald",2011,479.411673744342,239,200,"house","all","EE008","EE008"
247,"Jõgeva vald",2012,413.492568604495,289,207,"house","all","EE008","EE008"
247,"Jõgeva vald",2013,384.528113315774,254,169,"house","all","EE008","EE008"
247,"Jõgeva vald",2014,325.600428418032,240,157,"house","all","EE008","EE008"
247,"Jõgeva vald",2015,329.595525699235,258,175,"house","all","EE008","EE008"
247,"Jõgeva vald",2016,307.622490652619,364,239,"house","all","EE008","EE008"
247,"Jõgeva vald",2017,218.731576145856,212,121,"house","all","EE008","EE008"
247,"Jõgeva vald",2018,226.721770708262,158,40,"house","all","EE008","EE008"
247,"Jõgeva vald",2019,402.506051081187,121,4,"house","all","EE008","EE008"
247,"Jõgeva vald",2020,422.481537487201,119,2,"house","all","EE008","EE008"
247,"Jõgeva vald",2021,354.564883706753,102,90,"house","all","EE008","EE008"
247,"Jõgeva vald",2022,303.627393371416,96,103,"house","all","EE008","EE008"
247,"Jõgeva vald",2023,447.450895494719,357,320,"house","all","EE008","EE008"
247,"Jõgeva vald",2024,593.271946258623,529,459,"house","all","EE008","EE008"
247,"Jõgeva vald",2025,635.220467711253,530,475,"house","all","EE008","EE008"
251,"Jõhvi vald",2007,616.296549581049,131,98,"house","all","EE00A","EE007"
251,"Jõhvi vald",2008,601.761253600364,252,248,"house","all","EE00A","EE007"
251,"Jõhvi vald",2009,517.45653691239,416,370,"house","all","EE00A","EE007"
251,"Jõhvi vald",2010,481.6028068267,517,472,"house","all","EE00A","EE007"
251,"Jõhvi vald",2011,445.74907674101,449,410,"house","all","EE00A","EE007"
251,"Jõhvi vald",2012,423.46162290396,425,382,"house","all","EE00A","EE007"
251,"Jõhvi vald",2013,440.903978080782,485,409,"house","all","EE00A","EE007"
251,"Jõhvi vald",2014,418.616524243731,468,407,"house","all","EE00A","EE007"
251,"Jõhvi vald",2015,400.205149334863,357,299,"house","all","EE00A","EE007"
251,"Jõhvi vald",2016,483.540846290791,389,357,"house","all","EE00A","EE007"
251,"Jõhvi vald",2017,488.38594495102,293,275,"house","all","EE00A","EE007"
251,"Jõhvi vald",2018,533.929872357166,423,402,"house","all","EE00A","EE007"
251,"Jõhvi vald",2019,532.960852625121,435,384,"house","all","EE00A","EE007"
251,"Jõhvi vald",2020,525.208694768755,298,268,"house","all","EE00A","EE007"
251,"Jõhvi vald",2021,469.005550310106,170,157,"house","all","EE00A","EE007"
251,"Jõhvi vald",2022,558.155365658308,196,173,"house","all","EE00A","EE007"
251,"Jõhvi vald",2023,755.835390995626,292,251,"house","all","EE00A","EE007"
251,"Jõhvi vald",2024,939.949140084304,365,334,"house","all","EE00A","EE007"
251,"Jõhvi vald",2025,853.706383932239,364,311,"house","all","EE00A","EE007"
255,"Järva vald",2007,535.372314475933,89,18,"house","all","EE009","EE006"
255,"Järva vald",2008,411.142274652788,6,1,"house","all","EE009","EE006"
255,"Järva vald",2009,393.395126106625,6,5,"house","all","EE009","EE006"
255,"Järva vald",2010,474.243247261369,72,44,"house","all","EE009","EE006"
255,"Järva vald",2011,407.198463864752,30,21,"house","all","EE009","EE006"
255,"Järva vald",2012,195.218634007799,37,21,"house","all","EE009","EE006"
255,"Järva vald",2013,171.555769279581,30,17,"house","all","EE009","EE006"
255,"Järva vald",2014,140.991235672299,6,5,"house","all","EE009","EE006"
255,"Järva vald",2015,143.949093763326,0,0,"house","all","EE009","EE006"
255,"Järva vald",2016,178.457438158644,31,13,"house","all","EE009","EE006"
255,"Järva vald",2017,186.345059734717,6,5,"house","all","EE009","EE006"
255,"Järva vald",2018,215.923640644989,24,19,"house","all","EE009","EE006"
255,"Järva vald",2019,128.173850611181,49,43,"house","all","EE009","EE006"
255,"Järva vald",2020,90.7076481248357,0,0,"house","all","EE009","EE006"
255,"Järva vald",2021,90.7076481248357,0,0,"house","all","EE009","EE006"
255,"Järva vald",2022,90.7076481248357,0,0,"house","all","EE009","EE006"
255,"Järva vald",2023,317.476768436925,309,276,"house","all","EE009","EE006"
255,"Järva vald",2024,422.973707016897,413,367,"house","all","EE009","EE006"
255,"Järva vald",2025,424.945612410915,373,331,"house","all","EE009","EE006"
272,"Kadrina vald",2007,421.649647156497,176,84,"house","all","EE009","EE006"
272,"Kadrina vald",2008,627.478621834786,159,88,"house","all","EE009","EE006"
272,"Kadrina vald",2009,521.566625155666,66,60,"house","all","EE009","EE006"
272,"Kadrina vald",2010,353.706102117061,90,83,"house","all","EE009","EE006"
272,"Kadrina vald",2011,319.734329597343,73,68,"house","all","EE009","EE006"
272,"Kadrina vald",2012,387.677874636779,112,103,"house","all","EE009","EE006"
272,"Kadrina vald",2013,405.662930676629,170,130,"house","all","EE009","EE006"
272,"Kadrina vald",2014,476.60398505604,127,101,"house","all","EE009","EE006"
272,"Kadrina vald",2015,382.68202573682,28,20,"house","all","EE009","EE006"
272,"Kadrina vald",2016,395.671232876712,0,0,"house","all","EE009","EE006"
272,"Kadrina vald",2017,416.653798256538,6,2,"house","all","EE009","EE006"
272,"Kadrina vald",2018,503.581569115816,25,17,"house","all","EE009","EE006"
272,"Kadrina vald",2019,347.711083437111,0,0,"house","all","EE009","EE006"
272,"Kadrina vald",2020,349.709422997094,20,8,"house","all","EE009","EE006"
272,"Kadrina vald",2021,349.709422997094,0,0,"house","all","EE009","EE006"
272,"Kadrina vald",2022,349.709422997094,0,0,"house","all","EE009","EE006"
272,"Kadrina vald",2023,916.238688252387,150,138,"house","all","EE009","EE006"
272,"Kadrina vald",2024,826.313408053134,165,150,"house","all","EE009","EE006"
272,"Kadrina vald",2025,816.321710253217,133,124,"house","all","EE009","EE006"
283,"Kambja vald",2007,833.801660253067,2100,1468,"house","all","EE008","EE008"
283,"Kambja vald",2008,744.559509837733,2955,2612,"house","all","EE008","EE008"
283,"Kambja vald",2009,620.320437690896,2322,2026,"house","all","EE008","EE008"
283,"Kambja vald",2010,579.19905465638,1935,1534,"house","all","EE008","EE008"
283,"Kambja vald",2011,600.197207695282,1952,1560,"house","all","EE008","EE008"
283,"Kambja vald",2012,626.444898993909,1780,1429,"house","all","EE008","EE008"
283,"Kambja vald",2013,700.813357673354,1493,1166,"house","all","EE008","EE008"
283,"Kambja vald",2014,723.561356798831,1679,1175,"house","all","EE008","EE008"
283,"Kambja vald",2015,795.305046348413,1751,1169,"house","all","EE008","EE008"
283,"Kambja vald",2016,865.29888981142,1587,1131,"house","all","EE008","EE008"
283,"Kambja vald",2017,909.919965019086,1593,1268,"house","all","EE008","EE008"
283,"Kambja vald",2018,969.414731962642,1549,1330,"house","all","EE008","EE008"
283,"Kambja vald",2019,982.538577611956,1242,1031,"house","all","EE008","EE008"
283,"Kambja vald",2020,1060.40672846455,1102,871,"house","all","EE008","EE008"
283,"Kambja vald",2021,1217.01795321303,795,661,"house","all","EE008","EE008"
283,"Kambja vald",2022,1507.49240358451,616,527,"house","all","EE008","EE008"
283,"Kambja vald",2023,1559.11286313847,1094,890,"house","all","EE008","EE008"
283,"Kambja vald",2024,1544.23917140258,1296,1016,"house","all","EE008","EE008"
283,"Kambja vald",2025,1662.35378224641,1359,1041,"house","all","EE008","EE008"
284,"Kanepi vald",2007,933.728773584908,268,28,"house","all","EE008","EE008"
284,"Kanepi vald",2008,634.013364779876,248,126,"house","all","EE008","EE008"
284,"Kanepi vald",2009,441.189465408806,145,91,"house","all","EE008","EE008"
284,"Kanepi vald",2010,304.955188679246,118,88,"house","all","EE008","EE008"
284,"Kanepi vald",2011,395.079402515724,105,89,"house","all","EE008","EE008"
284,"Kanepi vald",2012,290.283805031447,105,80,"house","all","EE008","EE008"
284,"Kanepi vald",2013,331.154088050315,121,74,"house","all","EE008","EE008"
284,"Kanepi vald",2014,364.688679245284,164,111,"house","all","EE008","EE008"
284,"Kanepi vald",2015,407.654874213838,245,146,"house","all","EE008","EE008"
284,"Kanepi vald",2016,326.962264150944,114,90,"house","all","EE008","EE008"
284,"Kanepi vald",2017,571.13600628931,153,82,"house","all","EE008","EE008"
284,"Kanepi vald",2018,936.872641509436,12,2,"house","all","EE008","EE008"
284,"Kanepi vald",2019,995.558176100631,0,0,"house","all","EE008","EE008"
284,"Kanepi vald",2020,728.329402515725,12,4,"house","all","EE008","EE008"
284,"Kanepi vald",2021,593.143081761008,6,6,"house","all","EE008","EE008"
284,"Kanepi vald",2022,616.198113207549,0,0,"house","all","EE008","EE008"
284,"Kanepi vald",2023,636.109276729561,163,150,"house","all","EE008","EE008"
284,"Kanepi vald",2024,724.137578616354,224,206,"house","all","EE008","EE008"
284,"Kanepi vald",2025,1075.20283018868,171,159,"house","all","EE008","EE008"
291,"Kastre vald",2007,751.113477911649,193,82,"house","all","EE008","EE008"
291,"Kastre vald",2008,684.613079186213,356,217,"house","all","EE008","EE008"
291,"Kastre vald",2009,549.054574092056,284,236,"house","all","EE008","EE008"
291,"Kastre vald",2010,497.047852011908,345,245,"house","all","EE008","EE008"
291,"Kastre vald",2011,482.554175366621,343,235,"house","all","EE008","EE008"
291,"Kastre vald",2012,510.688959442767,253,186,"house","all","EE008","EE008"
291,"Kastre vald",2013,475.733621651192,94,61,"house","all","EE008","EE008"
291,"Kastre vald",2014,661.593710396639,243,162,"house","all","EE008","EE008"
291,"Kastre vald",2015,566.958527595058,418,278,"house","all","EE008","EE008"
291,"Kastre vald",2016,706.779878761358,525,360,"house","all","EE008","EE008"
291,"Kastre vald",2017,797.152215490796,516,379,"house","all","EE008","EE008"
291,"Kastre vald",2018,821.876722709227,526,457,"house","all","EE008","EE008"
291,"Kastre vald",2019,962.550643089956,374,348,"house","all","EE008","EE008"
291,"Kastre vald",2020,1015.40993438453,422,366,"house","all","EE008","EE008"
291,"Kastre vald",2021,1099.81428661297,396,354,"house","all","EE008","EE008"
291,"Kastre vald",2022,1345.35422036842,454,420,"house","all","EE008","EE008"
291,"Kastre vald",2023,1284.82180614399,723,593,"house","all","EE008","EE008"
291,"Kastre vald",2024,1239.63563777927,688,573,"house","all","EE008","EE008"
291,"Kastre vald",2025,1408.44434223614,646,548,"house","all","EE008","EE008"
293,"Kehtna vald",2007,NA,0,0,"house","all","EE009","EE006"
293,"Kehtna vald",2008,272.536518503442,6,5,"house","all","EE009","EE006"
293,"Kehtna vald",2009,333.656840667817,60,59,"house","all","EE009","EE006"
293,"Kehtna vald",2010,399.787025304682,147,105,"house","all","EE009","EE006"
293,"Kehtna vald",2011,484.954687337008,134,121,"house","all","EE009","EE006"
293,"Kehtna vald",2012,538.059229545399,109,92,"house","all","EE009","EE006"
293,"Kehtna vald",2013,380.749547909221,264,117,"house","all","EE009","EE006"
293,"Kehtna vald",2014,406.800832766168,90,56,"house","all","EE009","EE006"
293,"Kehtna vald",2015,263.518766052961,159,96,"house","all","EE009","EE006"
293,"Kehtna vald",2016,264.520738547459,163,99,"house","all","EE009","EE006"
293,"Kehtna vald",2017,387.763355370707,54,25,"house","all","EE009","EE006"
293,"Kehtna vald",2018,511.005972193955,42,16,"house","all","EE009","EE006"
293,"Kehtna vald",2019,513.00991718295,0,0,"house","all","EE009","EE006"
293,"Kehtna vald",2020,513.00991718295,0,0,"house","all","EE009","EE006"
293,"Kehtna vald",2021,513.00991718295,0,0,"house","all","EE009","EE006"
293,"Kehtna vald",2022,513.00991718295,0,0,"house","all","EE009","EE006"
293,"Kehtna vald",2023,622.224919083227,171,150,"house","all","EE009","EE006"
293,"Kehtna vald",2024,953.877814762048,249,221,"house","all","EE009","EE006"
293,"Kehtna vald",2025,1021.00997189341,287,264,"house","all","EE009","EE006"
296,"Keila",2007,985.746083558321,481,258,"house","all","EE001","EE001"
296,"Keila",2008,807.29876882721,589,386,"house","all","EE001","EE001"
296,"Keila",2009,663.138274393779,495,347,"house","all","EE001","EE001"
296,"Keila",2010,606.253322536264,485,306,"house","all","EE001","EE001"
296,"Keila",2011,677.164700879194,626,353,"house","all","EE001","EE001"
296,"Keila",2012,727.036439494003,917,310,"house","all","EE001","EE001"
296,"Keila",2013,679.502438626763,661,282,"house","all","EE001","EE001"
296,"Keila",2014,755.089292464832,498,246,"house","all","EE001","EE001"
296,"Keila",2015,674.826963131625,699,233,"house","all","EE001","EE001"
296,"Keila",2016,703.659062018311,497,159,"house","all","EE001","EE001"
296,"Keila",2017,776.128932192954,443,192,"house","all","EE001","EE001"
296,"Keila",2018,903.146016477544,542,89,"house","all","EE001","EE001"
296,"Keila",2019,1095.61975769407,430,11,"house","all","EE001","EE001"
