"vald_clean","vald","year","number","average_price_m2","median_price_m2","NUTS 3 CODE 2021","NUTS 3 CODE 2016","LAU CODE","LAU NAME NATIONAL","type"
"rouge vald","Rõuge vald","2022",21,505.2,236.44,"EE008","EE008",698,"Rõuge vald","house"
"rouge vald","Rõuge vald","2023",15,904.59,292.4,"EE008","EE008",698,"Rõuge vald","house"
"rouge vald","Rõuge vald","2024",21,332.68,201.07,"EE008","EE008",698,"Rõuge vald","house"
"rouge vald","Rõuge vald","2025",13,1050.41,677.78,"EE008","EE008",698,"Rõuge vald","house"
"ruhnu vald","Ruhnu vald","2005",1,NA,NA,"EE004","EE004",689,"Ruhnu vald","house"
"ruhnu vald","Ruhnu vald","2006",1,NA,NA,"EE004","EE004",689,"Ruhnu vald","house"
"ruhnu vald","Ruhnu vald","2007",1,NA,NA,"EE004","EE004",689,"Ruhnu vald","house"
"ruhnu vald","Ruhnu vald","2009",1,NA,NA,"EE004","EE004",689,"Ruhnu vald","house"
"ruhnu vald","Ruhnu vald","2017",1,NA,NA,"EE004","EE004",689,"Ruhnu vald","house"
"ruhnu vald","Ruhnu vald","2021",1,NA,NA,"EE004","EE004",689,"Ruhnu vald","house"
"ruhnu vald","Ruhnu vald","2022",1,NA,NA,"EE004","EE004",689,"Ruhnu vald","house"
"ruhnu vald","Ruhnu vald","2024",2,NA,NA,"EE004","EE004",689,"Ruhnu vald","house"
"saarde vald","Saarde vald","2003",5,83.29,70.39,"EE004","EE004",712,"Saarde vald","house"
"saarde vald","Saarde vald","2004",24,127.31,120.57,"EE004","EE004",712,"Saarde vald","house"
"saarde vald","Saarde vald","2005",9,135.43,109.9,"EE004","EE004",712,"Saarde vald","house"
"saarde vald","Saarde vald","2006",22,223.48,214.46,"EE004","EE004",712,"Saarde vald","house"
"saarde vald","Saarde vald","2007",15,463.18,332.7,"EE004","EE004",712,"Saarde vald","house"
"saarde vald","Saarde vald","2008",14,320.95,289.23,"EE004","EE004",712,"Saarde vald","house"
"saarde vald","Saarde vald","2009",4,NA,NA,"EE004","EE004",712,"Saarde vald","house"
"saarde vald","Saarde vald","2010",8,197.77,151.51,"EE004","EE004",712,"Saarde vald","house"
"saarde vald","Saarde vald","2011",15,309.25,275.65,"EE004","EE004",712,"Saarde vald","house"
"saarde vald","Saarde vald","2012",9,164.4,148.15,"EE004","EE004",712,"Saarde vald","house"
"saarde vald","Saarde vald","2013",16,229.61,182.57,"EE004","EE004",712,"Saarde vald","house"
"saarde vald","Saarde vald","2014",11,393.53,324.68,"EE004","EE004",712,"Saarde vald","house"
"saarde vald","Saarde vald","2015",10,141.01,105.19,"EE004","EE004",712,"Saarde vald","house"
"saarde vald","Saarde vald","2016",18,280.05,180.01,"EE004","EE004",712,"Saarde vald","house"
"saarde vald","Saarde vald","2017",27,305.62,251.62,"EE004","EE004",712,"Saarde vald","house"
"saarde vald","Saarde vald","2018",19,169.6,125.9,"EE004","EE004",712,"Saarde vald","house"
"saarde vald","Saarde vald","2019",17,309.5,300.81,"EE004","EE004",712,"Saarde vald","house"
"saarde vald","Saarde vald","2020",17,237.65,198.57,"EE004","EE004",712,"Saarde vald","house"
"saarde vald","Saarde vald","2021",27,417.71,333.19,"EE004","EE004",712,"Saarde vald","house"
"saarde vald","Saarde vald","2022",20,413.12,385.3,"EE004","EE004",712,"Saarde vald","house"
"saarde vald","Saarde vald","2023",14,560.38,398.48,"EE004","EE004",712,"Saarde vald","house"
"saarde vald","Saarde vald","2024",8,398.86,369.08,"EE004","EE004",712,"Saarde vald","house"
"saarde vald","Saarde vald","2025",12,824.65,792.17,"EE004","EE004",712,"Saarde vald","house"
"saaremaa vald","Saaremaa vald","2003",29,231.15,165.09,"EE004","EE004",714,"Saaremaa vald","house"
"saaremaa vald","Saaremaa vald","2004",82,293.41,220.76,"EE004","EE004",714,"Saaremaa vald","house"
"saaremaa vald","Saaremaa vald","2005",76,394.69,386.59,"EE004","EE004",714,"Saaremaa vald","house"
"saaremaa vald","Saaremaa vald","2006",90,598.95,413.05,"EE004","EE004",714,"Saaremaa vald","house"
"saaremaa vald","Saaremaa vald","2007",84,666.36,564.96,"EE004","EE004",714,"Saaremaa vald","house"
"saaremaa vald","Saaremaa vald","2008",47,499.8,331.79,"EE004","EE004",714,"Saaremaa vald","house"
"saaremaa vald","Saaremaa vald","2009",31,474.34,398.95,"EE004","EE004",714,"Saaremaa vald","house"
"saaremaa vald","Saaremaa vald","2010",41,577.64,438.55,"EE004","EE004",714,"Saaremaa vald","house"
"saaremaa vald","Saaremaa vald","2011",57,484.64,414.2,"EE004","EE004",714,"Saaremaa vald","house"
"saaremaa vald","Saaremaa vald","2012",43,416.38,293.39,"EE004","EE004",714,"Saaremaa vald","house"
"saaremaa vald","Saaremaa vald","2013",59,478.35,398.13,"EE004","EE004",714,"Saaremaa vald","house"
"saaremaa vald","Saaremaa vald","2014",51,449.89,304.82,"EE004","EE004",714,"Saaremaa vald","house"
"saaremaa vald","Saaremaa vald","2015",72,548.3,419.67,"EE004","EE004",714,"Saaremaa vald","house"
"saaremaa vald","Saaremaa vald","2016",98,576.69,514.31,"EE004","EE004",714,"Saaremaa vald","house"
"saaremaa vald","Saaremaa vald","2017",76,519.8,442.13,"EE004","EE004",714,"Saaremaa vald","house"
"saaremaa vald","Saaremaa vald","2018",67,658.21,619.05,"EE004","EE004",714,"Saaremaa vald","house"
"saaremaa vald","Saaremaa vald","2019",74,597.66,583.65,"EE004","EE004",714,"Saaremaa vald","house"
"saaremaa vald","Saaremaa vald","2020",82,695.65,617.59,"EE004","EE004",714,"Saaremaa vald","house"
"saaremaa vald","Saaremaa vald","2021",119,841.62,753.46,"EE004","EE004",714,"Saaremaa vald","house"
"saaremaa vald","Saaremaa vald","2022",91,1002.01,790.38,"EE004","EE004",714,"Saaremaa vald","house"
"saaremaa vald","Saaremaa vald","2023",64,896.65,535.61,"EE004","EE004",714,"Saaremaa vald","house"
"saaremaa vald","Saaremaa vald","2024",63,943.49,820.92,"EE004","EE004",714,"Saaremaa vald","house"
"saaremaa vald","Saaremaa vald","2025",64,1181.22,1041.68,"EE004","EE004",714,"Saaremaa vald","house"
"saku vald","Saku vald","2003",11,331.89,243.88,"EE001","EE001",718,"Saku vald","house"
"saku vald","Saku vald","2004",14,368.48,296.72,"EE001","EE001",718,"Saku vald","house"
"saku vald","Saku vald","2005",18,652.22,619.82,"EE001","EE001",718,"Saku vald","house"
"saku vald","Saku vald","2006",22,815.8,700.96,"EE001","EE001",718,"Saku vald","house"
"saku vald","Saku vald","2007",16,1232.82,1106.29,"EE001","EE001",718,"Saku vald","house"
"saku vald","Saku vald","2008",15,1020.29,1082.42,"EE001","EE001",718,"Saku vald","house"
"saku vald","Saku vald","2009",10,572.81,572.9,"EE001","EE001",718,"Saku vald","house"
"saku vald","Saku vald","2010",12,584.3,598.46,"EE001","EE001",718,"Saku vald","house"
"saku vald","Saku vald","2011",17,579.92,570.78,"EE001","EE001",718,"Saku vald","house"
"saku vald","Saku vald","2012",21,844.24,999.42,"EE001","EE001",718,"Saku vald","house"
"saku vald","Saku vald","2013",32,844.81,830.64,"EE001","EE001",718,"Saku vald","house"
"saku vald","Saku vald","2014",34,810.72,734.45,"EE001","EE001",718,"Saku vald","house"
"saku vald","Saku vald","2015",28,794.78,763.23,"EE001","EE001",718,"Saku vald","house"
"saku vald","Saku vald","2016",48,946.87,960.08,"EE001","EE001",718,"Saku vald","house"
"saku vald","Saku vald","2017",55,989.28,1076.43,"EE001","EE001",718,"Saku vald","house"
"saku vald","Saku vald","2018",42,1066.62,1169.33,"EE001","EE001",718,"Saku vald","house"
"saku vald","Saku vald","2019",47,1167.01,1191.39,"EE001","EE001",718,"Saku vald","house"
"saku vald","Saku vald","2020",49,1250.09,1367.32,"EE001","EE001",718,"Saku vald","house"
"saku vald","Saku vald","2021",49,1551.46,1599.72,"EE001","EE001",718,"Saku vald","house"
"saku vald","Saku vald","2022",40,1765.96,1811.3,"EE001","EE001",718,"Saku vald","house"
"saku vald","Saku vald","2023",21,2170.24,2244.9,"EE001","EE001",718,"Saku vald","house"
"saku vald","Saku vald","2024",60,2099.5,2214.41,"EE001","EE001",718,"Saku vald","house"
"saku vald","Saku vald","2025",55,1894.9,2091.63,"EE001","EE001",718,"Saku vald","house"
"saue vald","Saue vald","2003",25,705.3,876.11,"EE001","EE001",726,"Saue vald","house"
"saue vald","Saue vald","2004",65,494.41,424,"EE001","EE001",726,"Saue vald","house"
"saue vald","Saue vald","2005",81,610.85,584.53,"EE001","EE001",726,"Saue vald","house"
"saue vald","Saue vald","2006",83,1176.23,726.74,"EE001","EE001",726,"Saue vald","house"
"saue vald","Saue vald","2007",38,991.21,757.43,"EE001","EE001",726,"Saue vald","house"
"saue vald","Saue vald","2008",27,1094.24,945,"EE001","EE001",726,"Saue vald","house"
"saue vald","Saue vald","2009",31,685.19,473.05,"EE001","EE001",726,"Saue vald","house"
"saue vald","Saue vald","2010",38,590,470.88,"EE001","EE001",726,"Saue vald","house"
"saue vald","Saue vald","2011",41,975.79,744.58,"EE001","EE001",726,"Saue vald","house"
"saue vald","Saue vald","2012",49,646.97,604.09,"EE001","EE001",726,"Saue vald","house"
"saue vald","Saue vald","2013",59,758.77,651.81,"EE001","EE001",726,"Saue vald","house"
"saue vald","Saue vald","2014",63,727.81,681.82,"EE001","EE001",726,"Saue vald","house"
"saue vald","Saue vald","2015",66,780.12,772.46,"EE001","EE001",726,"Saue vald","house"
"saue vald","Saue vald","2016",58,996.6,975.52,"EE001","EE001",726,"Saue vald","house"
"saue vald","Saue vald","2017",68,872.17,826.94,"EE001","EE001",726,"Saue vald","house"
"saue vald","Saue vald","2018",74,963.01,929.47,"EE001","EE001",726,"Saue vald","house"
"saue vald","Saue vald","2019",97,1024.75,1005.09,"EE001","EE001",726,"Saue vald","house"
"saue vald","Saue vald","2020",89,1254.73,1241.89,"EE001","EE001",726,"Saue vald","house"
"saue vald","Saue vald","2021",95,1110.71,1008.83,"EE001","EE001",726,"Saue vald","house"
"saue vald","Saue vald","2022",77,1717.77,1714.29,"EE001","EE001",726,"Saue vald","house"
"saue vald","Saue vald","2023",70,1929.59,2163.26,"EE001","EE001",726,"Saue vald","house"
"saue vald","Saue vald","2024",73,1887.63,1849.56,"EE001","EE001",726,"Saue vald","house"
"saue vald","Saue vald","2025",74,2218.5,2245.57,"EE001","EE001",726,"Saue vald","house"
"setomaa vald","Setomaa vald","2003",3,NA,NA,"EE008","EE008",732,"Setomaa vald","house"
"setomaa vald","Setomaa vald","2004",10,46.06,36.76,"EE008","EE008",732,"Setomaa vald","house"
"setomaa vald","Setomaa vald","2005",11,149.45,111.82,"EE008","EE008",732,"Setomaa vald","house"
"setomaa vald","Setomaa vald","2006",17,147.56,97.88,"EE008","EE008",732,"Setomaa vald","house"
"setomaa vald","Setomaa vald","2007",16,209.6,192.14,"EE008","EE008",732,"Setomaa vald","house"
"setomaa vald","Setomaa vald","2008",15,262.9,271.2,"EE008","EE008",732,"Setomaa vald","house"
"setomaa vald","Setomaa vald","2009",7,181.85,55.45,"EE008","EE008",732,"Setomaa vald","house"
"setomaa vald","Setomaa vald","2010",13,140.42,76.63,"EE008","EE008",732,"Setomaa vald","house"
"setomaa vald","Setomaa vald","2011",7,163.9,41.67,"EE008","EE008",732,"Setomaa vald","house"
"setomaa vald","Setomaa vald","2012",17,134.49,78.37,"EE008","EE008",732,"Setomaa vald","house"
"setomaa vald","Setomaa vald","2013",14,192.54,80.18,"EE008","EE008",732,"Setomaa vald","house"
"setomaa vald","Setomaa vald","2014",19,176.9,138.12,"EE008","EE008",732,"Setomaa vald","house"
"setomaa vald","Setomaa vald","2015",12,320.41,57.25,"EE008","EE008",732,"Setomaa vald","house"
"setomaa vald","Setomaa vald","2016",13,215.15,179.72,"EE008","EE008",732,"Setomaa vald","house"
"setomaa vald","Setomaa vald","2017",20,154.78,125.94,"EE008","EE008",732,"Setomaa vald","house"
"setomaa vald","Setomaa vald","2018",19,246.05,147.49,"EE008","EE008",732,"Setomaa vald","house"
"setomaa vald","Setomaa vald","2019",21,254.98,145.89,"EE008","EE008",732,"Setomaa vald","house"
"setomaa vald","Setomaa vald","2020",29,190.85,194.88,"EE008","EE008",732,"Setomaa vald","house"
"setomaa vald","Setomaa vald","2021",33,413.76,240.96,"EE008","EE008",732,"Setomaa vald","house"
"setomaa vald","Setomaa vald","2022",20,333.7,201.19,"EE008","EE008",732,"Setomaa vald","house"
"setomaa vald","Setomaa vald","2023",22,428.64,222.31,"EE008","EE008",732,"Setomaa vald","house"
"setomaa vald","Setomaa vald","2024",14,489.96,261.5,"EE008","EE008",732,"Setomaa vald","house"
"setomaa vald","Setomaa vald","2025",11,311.38,227.53,"EE008","EE008",732,"Setomaa vald","house"
"sillamae linn","Sillamäe linn","2003",1,NA,NA,"EE00A","EE007",735,"Sillamäe linn","house"
"sillamae linn","Sillamäe linn","2006",1,NA,NA,"EE00A","EE007",735,"Sillamäe linn","house"
"sillamae linn","Sillamäe linn","2010",1,NA,NA,"EE00A","EE007",735,"Sillamäe linn","house"
"tallinn","Tallinn","2003",156,684.5,595.45,"EE001","EE001",784,"Tallinn","house"
"tallinn","Tallinn","2004",336,858.27,720.61,"EE001","EE001",784,"Tallinn","house"
"tallinn","Tallinn","2005",400,1247.01,861.78,"EE001","EE001",784,"Tallinn","house"
"tallinn","Tallinn","2006",372,1844.18,1394.26,"EE001","EE001",784,"Tallinn","house"
"tallinn","Tallinn","2007",220,1801.83,1554.07,"EE001","EE001",784,"Tallinn","house"
"tallinn","Tallinn","2008",167,1842.96,1491.05,"EE001","EE001",784,"Tallinn","house"
"tallinn","Tallinn","2009",183,1209.08,1060.44,"EE001","EE001",784,"Tallinn","house"
"tallinn","Tallinn","2010",223,1185.93,977.62,"EE001","EE001",784,"Tallinn","house"
"tallinn","Tallinn","2011",238,1346.44,1140.6,"EE001","EE001",784,"Tallinn","house"
"tallinn","Tallinn","2012",205,1330.18,1137.28,"EE001","EE001",784,"Tallinn","house"
"tallinn","Tallinn","2013",264,1356.41,1135.89,"EE001","EE001",784,"Tallinn","house"
"tallinn","Tallinn","2014",276,1455.1,1239.85,"EE001","EE001",784,"Tallinn","house"
"tallinn","Tallinn","2015",273,1564.14,1357.08,"EE001","EE001",784,"Tallinn","house"
"tallinn","Tallinn","2016",262,1618.73,1367.2,"EE001","EE001",784,"Tallinn","house"
"tallinn","Tallinn","2017",248,1652.09,1417.47,"EE001","EE001",784,"Tallinn","house"
"tallinn","Tallinn","2018",250,1693.23,1455.36,"EE001","EE001",784,"Tallinn","house"
"tallinn","Tallinn","2019",275,1638.45,1495.29,"EE001","EE001",784,"Tallinn","house"
"tallinn","Tallinn","2020",248,1785.03,1606.22,"EE001","EE001",784,"Tallinn","house"
"tallinn","Tallinn","2021",330,2049.16,1790.81,"EE001","EE001",784,"Tallinn","house"
"tallinn","Tallinn","2022",204,2430.24,2084.89,"EE001","EE001",784,"Tallinn","house"
"tallinn","Tallinn","2023",168,2391.27,2308.2,"EE001","EE001",784,"Tallinn","house"
"tallinn","Tallinn","2024",242,2406.95,2140.96,"EE001","EE001",784,"Tallinn","house"
"tallinn","Tallinn","2025",254,2465.92,2251.05,"EE001","EE001",784,"Tallinn","house"
"tapa vald","Tapa vald","2003",20,124.64,110.24,"EE009","EE006",792,"Tapa vald","house"
"tapa vald","Tapa vald","2004",30,174.43,123.02,"EE009","EE006",792,"Tapa vald","house"
"tapa vald","Tapa vald","2005",40,248.72,202.65,"EE009","EE006",792,"Tapa vald","house"
"tapa vald","Tapa vald","2006",47,311.89,280.59,"EE009","EE006",792,"Tapa vald","house"
"tapa vald","Tapa vald","2007",48,444.16,298.39,"EE009","EE006",792,"Tapa vald","house"
"tapa vald","Tapa vald","2008",27,524.54,369.97,"EE009","EE006",792,"Tapa vald","house"
"tapa vald","Tapa vald","2009",14,202.96,197.36,"EE009","EE006",792,"Tapa vald","house"
"tapa vald","Tapa vald","2010",21,204.85,209.55,"EE009","EE006",792,"Tapa vald","house"
"tapa vald","Tapa vald","2011",17,192.54,231.44,"EE009","EE006",792,"Tapa vald","house"
"tapa vald","Tapa vald","2012",26,237.88,199.26,"EE009","EE006",792,"Tapa vald","house"
"tapa vald","Tapa vald","2013",30,246.56,139.91,"EE009","EE006",792,"Tapa vald","house"
"tapa vald","Tapa vald","2014",34,202.4,160.42,"EE009","EE006",792,"Tapa vald","house"
"tapa vald","Tapa vald","2015",40,266.1,190,"EE009","EE006",792,"Tapa vald","house"
"tapa vald","Tapa vald","2016",51,211.88,171.7,"EE009","EE006",792,"Tapa vald","house"
"tapa vald","Tapa vald","2017",43,339.55,276.35,"EE009","EE006",792,"Tapa vald","house"
"tapa vald","Tapa vald","2018",48,316.1,264.96,"EE009","EE006",792,"Tapa vald","house"
"tapa vald","Tapa vald","2019",43,349.64,394.74,"EE009","EE006",792,"Tapa vald","house"
"tapa vald","Tapa vald","2020",43,328.27,251.83,"EE009","EE006",792,"Tapa vald","house"
"tapa vald","Tapa vald","2021",69,373.23,269.77,"EE009","EE006",792,"Tapa vald","house"
"tapa vald","Tapa vald","2022",42,493.2,430.77,"EE009","EE006",792,"Tapa vald","house"
"tapa vald","Tapa vald","2023",44,558.39,464.09,"EE009","EE006",792,"Tapa vald","house"
"tapa vald","Tapa vald","2024",33,516.51,404.62,"EE009","EE006",792,"Tapa vald","house"
"tapa vald","Tapa vald","2025",39,481.91,435.41,"EE009","EE006",792,"Tapa vald","house"
"tartu linn","Tartu linn","2003",62,301.65,294.37,"EE008","EE008",793,"Tartu linn","house"
"tartu linn","Tartu linn","2004",145,420.63,382.67,"EE008","EE008",793,"Tartu linn","house"
"tartu linn","Tartu linn","2005",206,623.47,491.6,"EE008","EE008",793,"Tartu linn","house"
"tartu linn","Tartu linn","2006",216,888.44,845.13,"EE008","EE008",793,"Tartu linn","house"
"tartu linn","Tartu linn","2007",110,939.16,821.89,"EE008","EE008",793,"Tartu linn","house"
"tartu linn","Tartu linn","2008",66,859.39,783.01,"EE008","EE008",793,"Tartu linn","house"
"tartu linn","Tartu linn","2009",54,608.22,506.69,"EE008","EE008",793,"Tartu linn","house"
"tartu linn","Tartu linn","2010",98,611.92,582.51,"EE008","EE008",793,"Tartu linn","house"
"tartu linn","Tartu linn","2011",85,682.5,654.45,"EE008","EE008",793,"Tartu linn","house"
"tartu linn","Tartu linn","2012",102,651.03,581.43,"EE008","EE008",793,"Tartu linn","house"
"tartu linn","Tartu linn","2013",133,751.55,692.7,"EE008","EE008",793,"Tartu linn","house"
"tartu linn","Tartu linn","2014",110,755.44,696.16,"EE008","EE008",793,"Tartu linn","house"
"tartu linn","Tartu linn","2015",98,768.51,711.1,"EE008","EE008",793,"Tartu linn","house"
"tartu linn","Tartu linn","2016",99,1072.84,737.7,"EE008","EE008",793,"Tartu linn","house"
"tartu linn","Tartu linn","2017",117,859.5,784.5,"EE008","EE008",793,"Tartu linn","house"
"tartu linn","Tartu linn","2018",138,937.37,800.56,"EE008","EE008",793,"Tartu linn","house"
"tartu linn","Tartu linn","2019",105,936.23,813.3,"EE008","EE008",793,"Tartu linn","house"
"tartu linn","Tartu linn","2020",120,1080.2,897.97,"EE008","EE008",793,"Tartu linn","house"
"tartu linn","Tartu linn","2021",139,1112.74,1007.84,"EE008","EE008",793,"Tartu linn","house"
"tartu linn","Tartu linn","2022",114,1404.72,1169.72,"EE008","EE008",793,"Tartu linn","house"
"tartu linn","Tartu linn","2023",98,1412.17,1291.04,"EE008","EE008",793,"Tartu linn","house"
"tartu linn","Tartu linn","2024",101,1476.58,1258.32,"EE008","EE008",793,"Tartu linn","house"
"tartu linn","Tartu linn","2025",108,1715.25,1306.13,"EE008","EE008",793,"Tartu linn","house"
"tartu vald","Tartu vald","2003",5,173.13,106.83,"EE008","EE008",796,"Tartu vald","house"
"tartu vald","Tartu vald","2004",12,229.52,192.47,"EE008","EE008",796,"Tartu vald","house"
"tartu vald","Tartu vald","2005",21,400.09,299.35,"EE008","EE008",796,"Tartu vald","house"
"tartu vald","Tartu vald","2006",31,485.27,461.28,"EE008","EE008",796,"Tartu vald","house"
"tartu vald","Tartu vald","2007",24,582.51,519.34,"EE008","EE008",796,"Tartu vald","house"
"tartu vald","Tartu vald","2008",13,658.36,479.54,"EE008","EE008",796,"Tartu vald","house"
"tartu vald","Tartu vald","2009",22,506.44,392.19,"EE008","EE008",796,"Tartu vald","house"
"tartu vald","Tartu vald","2010",17,436.41,338.97,"EE008","EE008",796,"Tartu vald","house"
"tartu vald","Tartu vald","2011",15,616.04,585.21,"EE008","EE008",796,"Tartu vald","house"
"tartu vald","Tartu vald","2012",23,536.7,469.96,"EE008","EE008",796,"Tartu vald","house"
"tartu vald","Tartu vald","2013",26,705.19,770.16,"EE008","EE008",796,"Tartu vald","house"
"tartu vald","Tartu vald","2014",22,742.33,657.6,"EE008","EE008",796,"Tartu vald","house"
"tartu vald","Tartu vald","2015",18,548.77,414.03,"EE008","EE008",796,"Tartu vald","house"
"tartu vald","Tartu vald","2016",28,599.35,516.5,"EE008","EE008",796,"Tartu vald","house"
"tartu vald","Tartu vald","2017",39,782.33,920.25,"EE008","EE008",796,"Tartu vald","house"
"tartu vald","Tartu vald","2018",38,757.86,762.33,"EE008","EE008",796,"Tartu vald","house"
"tartu vald","Tartu vald","2019",38,848.02,764.69,"EE008","EE008",796,"Tartu vald","house"
"tartu vald","Tartu vald","2020",38,910.75,1017.31,"EE008","EE008",796,"Tartu vald","house"
"tartu vald","Tartu vald","2021",59,840.41,689.39,"EE008","EE008",796,"Tartu vald","house"
"tartu vald","Tartu vald","2022",37,1061.6,860.59,"EE008","EE008",796,"Tartu vald","house"
"tartu vald","Tartu vald","2023",31,1624.29,1789.02,"EE008","EE008",796,"Tartu vald","house"
"tartu vald","Tartu vald","2024",46,1278.61,1313.13,"EE008","EE008",796,"Tartu vald","house"
"tartu vald","Tartu vald","2025",29,1389.83,1475.02,"EE008","EE008",796,"Tartu vald","house"
"toila vald","Toila vald","2003",15,84.52,78.9733333333333,"EE00A","EE007",803,"Toila vald","house"
"toila vald","Toila vald","2004",26,112.07,91.2166666666667,"EE00A","EE007",803,"Toila vald","house"
"toila vald","Toila vald","2005",30,183.36,153.603333333333,"EE00A","EE007",803,"Toila vald","house"
"toila vald","Toila vald","2006",30.6666666666667,345.35,336.726666666667,"EE00A","EE007",803,"Toila vald","house"
"toila vald","Toila vald","2007",34.3333333333333,480.953333333333,372.676666666667,"EE00A","EE007",803,"Toila vald","house"
"toila vald","Toila vald","2008",27.3333333333333,485.206666666667,411.273333333333,"EE00A","EE007",803,"Toila vald","house"
"toila vald","Toila vald","2009",15.6666666666667,286.136666666667,286.49,"EE00A","EE007",803,"Toila vald","house"
"toila vald","Toila vald","2010",17.6666666666667,242.47,177.963333333333,"EE00A","EE007",803,"Toila vald","house"
"toila vald","Toila vald","2011",27.3333333333333,296.803333333333,215.743333333333,"EE00A","EE007",803,"Toila vald","house"
"toila vald","Toila vald","2012",30.6666666666667,331.77,233.343333333333,"EE00A","EE007",803,"Toila vald","house"
"toila vald","Toila vald","2013",31,256.343333333333,211.503333333333,"EE00A","EE007",803,"Toila vald","house"
"toila vald","Toila vald","2014",35,307.753333333333,251.493333333333,"EE00A","EE007",803,"Toila vald","house"
"toila vald","Toila vald","2015",26.6666666666667,268.39,197.956666666667,"EE00A","EE007",803,"Toila vald","house"
"toila vald","Toila vald","2016",29.3333333333333,303.35,234.65,"EE00A","EE007",803,"Toila vald","house"
"toila vald","Toila vald","2017",38.6666666666667,256.853333333333,190.37,"EE00A","EE007",803,"Toila vald","house"
"toila vald","Toila vald","2018",30,328.01,245.08,"EE00A","EE007",803,"Toila vald","house"
"toila vald","Toila vald","2019",37,311.78,219.92,"EE00A","EE007",803,"Toila vald","house"
"toila vald","Toila vald","2020",33.6666666666667,301.423333333333,271.29,"EE00A","EE007",803,"Toila vald","house"
"toila vald","Toila vald","2021",52,355.076666666667,298.87,"EE00A","EE007",803,"Toila vald","house"
"toila vald","Toila vald","2022",38.3333333333333,520.21,392.21,"EE00A","EE007",803,"Toila vald","house"
"toila vald","Toila vald","2023",38,515.996666666667,396.42,"EE00A","EE007",803,"Toila vald","house"
"toila vald","Toila vald","2024",28,466.05,330.96,"EE00A","EE007",803,"Toila vald","house"
"toila vald","Toila vald","2025",35.6666666666667,519.1,454.24,"EE00A","EE007",803,"Toila vald","house"
"tori vald","Tori vald","2003",18,293.06,255.46,"EE004","EE004",809,"Tori vald","house"
"tori vald","Tori vald","2004",28,331.5,325.27,"EE004","EE004",809,"Tori vald","house"
"tori vald","Tori vald","2005",42,323.17,310.76,"EE004","EE004",809,"Tori vald","house"
"tori vald","Tori vald","2006",72,542.31,555.59,"EE004","EE004",809,"Tori vald","house"
"tori vald","Tori vald","2007",41,734.27,612.46,"EE004","EE004",809,"Tori vald","house"
"tori vald","Tori vald","2008",18,557.5,592.88,"EE004","EE004",809,"Tori vald","house"
"tori vald","Tori vald","2009",15,287.67,257.97,"EE004","EE004",809,"Tori vald","house"
"tori vald","Tori vald","2010",26,374.12,365.11,"EE004","EE004",809,"Tori vald","house"
"tori vald","Tori vald","2011",21,514.17,388.41,"EE004","EE004",809,"Tori vald","house"
"tori vald","Tori vald","2012",27,418.67,352.73,"EE004","EE004",809,"Tori vald","house"
"tori vald","Tori vald","2013",27,402.69,348.84,"EE004","EE004",809,"Tori vald","house"
"tori vald","Tori vald","2014",40,421.76,364.31,"EE004","EE004",809,"Tori vald","house"
"tori vald","Tori vald","2015",51,452.78,396.04,"EE004","EE004",809,"Tori vald","house"
"tori vald","Tori vald","2016",64,524.78,467.59,"EE004","EE004",809,"Tori vald","house"
"tori vald","Tori vald","2017",66,678.03,684.2,"EE004","EE004",809,"Tori vald","house"
"tori vald","Tori vald","2018",52,733.62,768.76,"EE004","EE004",809,"Tori vald","house"
"tori vald","Tori vald","2019",71,795.06,816.33,"EE004","EE004",809,"Tori vald","house"
"tori vald","Tori vald","2020",71,787.59,793.35,"EE004","EE004",809,"Tori vald","house"
"tori vald","Tori vald","2021",72,891.59,911.06,"EE004","EE004",809,"Tori vald","house"
"tori vald","Tori vald","2022",52,1071.43,1093.82,"EE004","EE004",809,"Tori vald","house"
"tori vald","Tori vald","2023",47,1140.43,1032.69,"EE004","EE004",809,"Tori vald","house"
"tori vald","Tori vald","2024",73,1427.36,1462.73,"EE004","EE004",809,"Tori vald","house"
"tori vald","Tori vald","2025",46,1298.76,1045.06,"EE004","EE004",809,"Tori vald","house"
"torva vald","Tõrva vald","2007",14,401.91,481.19,"EE008","EE008",824,"Tõrva vald","house"
"torva vald","Tõrva vald","2008",15,274.31,222.32,"EE008","EE008",824,"Tõrva vald","house"
"torva vald","Tõrva vald","2009",6,278.55,213.17,"EE008","EE008",824,"Tõrva vald","house"
"torva vald","Tõrva vald","2010",9,216.28,249.41,"EE008","EE008",824,"Tõrva vald","house"
"torva vald","Tõrva vald","2011",10,154.57,170.95,"EE008","EE008",824,"Tõrva vald","house"
"torva vald","Tõrva vald","2012",13,304.35,216,"EE008","EE008",824,"Tõrva vald","house"
"torva vald","Tõrva vald","2013",12,289.82,264.32,"EE008","EE008",824,"Tõrva vald","house"
"torva vald","Tõrva vald","2014",16,257.64,261.5,"EE008","EE008",824,"Tõrva vald","house"
"torva vald","Tõrva vald","2015",19,254.57,213.3,"EE008","EE008",824,"Tõrva vald","house"
"torva vald","Tõrva vald","2016",20,281.73,256.06,"EE008","EE008",824,"Tõrva vald","house"
"torva vald","Tõrva vald","2017",26,293.47,306.36,"EE008","EE008",824,"Tõrva vald","house"
"torva vald","Tõrva vald","2018",19,257.09,259.07,"EE008","EE008",824,"Tõrva vald","house"
