"parish","year","price_m2","advertisments_sum","actives_sum","type","typev2","NUTS 3 CODE 2021","NUTS 3 CODE 2016","LAU CODE"
"Alutaguse vald",2005,NA,0,0,"house","all","EE00A","EE007",130
"Alutaguse vald",2006,NA,0,0,"house","all","EE00A","EE007",130
"Alutaguse vald",2007,858,177,13,"house","all","EE00A","EE007",130
"Alutaguse vald",2008,825,36,9,"house","all","EE00A","EE007",130
"Alutaguse vald",2009,733,0,0,"house","all","EE00A","EE007",130
"Alutaguse vald",2010,686,70,39,"house","all","EE00A","EE007",130
"Alutaguse vald",2011,619,67,30,"house","all","EE00A","EE007",130
"Alutaguse vald",2012,466,75,63,"house","all","EE00A","EE007",130
"Alutaguse vald",2013,492,334,215,"house","all","EE00A","EE007",130
"Alutaguse vald",2014,509,417,361,"house","all","EE00A","EE007",130
"Alutaguse vald",2015,516,395,336,"house","all","EE00A","EE007",130
"Alutaguse vald",2016,494,438,361,"house","all","EE00A","EE007",130
"Alutaguse vald",2017,445,235,186,"house","all","EE00A","EE007",130
"Alutaguse vald",2018,386,204,168,"house","all","EE00A","EE007",130
"Alutaguse vald",2019,563,106,92,"house","all","EE00A","EE007",130
"Alutaguse vald",2020,655,64,51,"house","all","EE00A","EE007",130
"Alutaguse vald",2021,685,0,0,"house","all","EE00A","EE007",130
"Alutaguse vald",2022,685,0,0,"house","all","EE00A","EE007",130
"Alutaguse vald",2023,932,218,196,"house","all","EE00A","EE007",130
"Alutaguse vald",2024,1118,412,385,"house","all","EE00A","EE007",130
"Alutaguse vald",2025,1159,421,387,"house","all","EE00A","EE007",130
"Anija vald",2005,NA,0,0,"house","all","EE001","EE001",141
"Anija vald",2006,735,6,4,"house","all","EE001","EE001",141
"Anija vald",2007,761,50,42,"house","all","EE001","EE001",141
"Anija vald",2008,725,237,212,"house","all","EE001","EE001",141
"Anija vald",2009,496,182,164,"house","all","EE001","EE001",141
"Anija vald",2010,482,238,151,"house","all","EE001","EE001",141
"Anija vald",2011,481,281,213,"house","all","EE001","EE001",141
"Anija vald",2012,416,363,263,"house","all","EE001","EE001",141
"Anija vald",2013,466,342,262,"house","all","EE001","EE001",141
"Anija vald",2014,432,313,256,"house","all","EE001","EE001",141
"Anija vald",2015,432,277,229,"house","all","EE001","EE001",141
"Anija vald",2016,411,192,145,"house","all","EE001","EE001",141
"Anija vald",2017,612,237,172,"house","all","EE001","EE001",141
"Anija vald",2018,788,220,151,"house","all","EE001","EE001",141
"Anija vald",2019,778,108,87,"house","all","EE001","EE001",141
"Anija vald",2020,1187,29,14,"house","all","EE001","EE001",141
"Anija vald",2021,1196,26,25,"house","all","EE001","EE001",141
"Anija vald",2022,1491,36,32,"house","all","EE001","EE001",141
"Anija vald",2023,1880,376,335,"house","all","EE001","EE001",141
"Anija vald",2024,1955,504,445,"house","all","EE001","EE001",141
"Anija vald",2025,1805,573,485,"house","all","EE001","EE001",141
"Antsla vald",2005,76,6,5,"house","all","EE008","EE008",142
"Antsla vald",2006,64,45,41,"house","all","EE008","EE008",142
"Antsla vald",2007,212,37,23,"house","all","EE008","EE008",142
"Antsla vald",2008,495,250,159,"house","all","EE008","EE008",142
"Antsla vald",2009,351,236,195,"house","all","EE008","EE008",142
"Antsla vald",2010,254,204,156,"house","all","EE008","EE008",142
"Antsla vald",2011,231,178,161,"house","all","EE008","EE008",142
"Antsla vald",2012,244,149,133,"house","all","EE008","EE008",142
"Antsla vald",2013,259,142,110,"house","all","EE008","EE008",142
"Antsla vald",2014,269,120,94,"house","all","EE008","EE008",142
"Antsla vald",2015,281,168,130,"house","all","EE008","EE008",142
"Antsla vald",2016,253,135,103,"house","all","EE008","EE008",142
"Antsla vald",2017,275,111,102,"house","all","EE008","EE008",142
"Antsla vald",2018,294,110,103,"house","all","EE008","EE008",142
"Antsla vald",2019,292,90,80,"house","all","EE008","EE008",142
"Antsla vald",2020,384,78,62,"house","all","EE008","EE008",142
"Antsla vald",2021,437,86,87,"house","all","EE008","EE008",142
"Antsla vald",2022,441,113,112,"house","all","EE008","EE008",142
"Antsla vald",2023,535,275,221,"house","all","EE008","EE008",142
"Antsla vald",2024,460,302,281,"house","all","EE008","EE008",142
"Antsla vald",2025,483,220,211,"house","all","EE008","EE008",142
"Elva vald",2005,439,13,15,"house","all","EE008","EE008",171
"Elva vald",2006,562,262,189,"house","all","EE008","EE008",171
"Elva vald",2007,751,396,302,"house","all","EE008","EE008",171
"Elva vald",2008,719,493,388,"house","all","EE008","EE008",171
"Elva vald",2009,583,572,444,"house","all","EE008","EE008",171
"Elva vald",2010,534,848,608,"house","all","EE008","EE008",171
"Elva vald",2011,526,871,551,"house","all","EE008","EE008",171
"Elva vald",2012,479,1100,509,"house","all","EE008","EE008",171
"Elva vald",2013,470,989,406,"house","all","EE008","EE008",171
"Elva vald",2014,470,1161,399,"house","all","EE008","EE008",171
"Elva vald",2015,493,1036,391,"house","all","EE008","EE008",171
"Elva vald",2016,500,776,289,"house","all","EE008","EE008",171
"Elva vald",2017,526,546,184,"house","all","EE008","EE008",171
"Elva vald",2018,604,421,55,"house","all","EE008","EE008",171
"Elva vald",2019,783,398,51,"house","all","EE008","EE008",171
"Elva vald",2020,847,388,45,"house","all","EE008","EE008",171
"Elva vald",2021,917,283,184,"house","all","EE008","EE008",171
"Elva vald",2022,1182,182,155,"house","all","EE008","EE008",171
"Elva vald",2023,1304,645,532,"house","all","EE008","EE008",171
"Elva vald",2024,1258,877,722,"house","all","EE008","EE008",171
"Elva vald",2025,1254,731,629,"house","all","EE008","EE008",171
"Haapsalu",2005,737,11,15,"house","all","EE004","EE004",184
"Haapsalu",2006,776,319,234,"house","all","EE004","EE004",184
"Haapsalu",2007,1058,540,272,"house","all","EE004","EE004",184
"Haapsalu",2008,1069,1089,748,"house","all","EE004","EE004",184
"Haapsalu",2009,895,1135,910,"house","all","EE004","EE004",184
"Haapsalu",2010,789,1063,819,"house","all","EE004","EE004",184
"Haapsalu",2011,770,1239,987,"house","all","EE004","EE004",184
"Haapsalu",2012,739,1456,1046,"house","all","EE004","EE004",184
"Haapsalu",2013,715,1462,981,"house","all","EE004","EE004",184
"Haapsalu",2014,759,1383,952,"house","all","EE004","EE004",184
"Haapsalu",2015,792,1176,758,"house","all","EE004","EE004",184
"Haapsalu",2016,759,910,552,"house","all","EE004","EE004",184
"Haapsalu",2017,686,647,406,"house","all","EE004","EE004",184
"Haapsalu",2018,751,607,278,"house","all","EE004","EE004",184
"Haapsalu",2019,739,455,140,"house","all","EE004","EE004",184
"Haapsalu",2020,1150,451,124,"house","all","EE004","EE004",184
"Haapsalu",2021,1423,262,191,"house","all","EE004","EE004",184
"Haapsalu",2022,1771,426,336,"house","all","EE004","EE004",184
"Haapsalu",2023,1605,752,646,"house","all","EE004","EE004",184
"Haapsalu",2024,1497,945,830,"house","all","EE004","EE004",184
"Haapsalu",2025,1550,847,741,"house","all","EE004","EE004",184
"Haljala vald",2005,507,11,10,"house","all","EE009","EE006",191
"Haljala vald",2006,859,161,159,"house","all","EE009","EE006",191
"Haljala vald",2007,1305,416,188,"house","all","EE009","EE006",191
"Haljala vald",2008,1280,463,297,"house","all","EE009","EE006",191
"Haljala vald",2009,916,414,338,"house","all","EE009","EE006",191
"Haljala vald",2010,753,516,385,"house","all","EE009","EE006",191
"Haljala vald",2011,647,534,393,"house","all","EE009","EE006",191
"Haljala vald",2012,669,456,349,"house","all","EE009","EE006",191
"Haljala vald",2013,729,475,377,"house","all","EE009","EE006",191
"Haljala vald",2014,707,469,407,"house","all","EE009","EE006",191
"Haljala vald",2015,693,484,407,"house","all","EE009","EE006",191
"Haljala vald",2016,739,336,290,"house","all","EE009","EE006",191
"Haljala vald",2017,823,186,195,"house","all","EE009","EE006",191
"Haljala vald",2018,820,195,202,"house","all","EE009","EE006",191
"Haljala vald",2019,1072,63,54,"house","all","EE009","EE006",191
"Haljala vald",2020,825,76,60,"house","all","EE009","EE006",191
"Haljala vald",2021,867,0,0,"house","all","EE009","EE006",191
"Haljala vald",2022,867,0,0,"house","all","EE009","EE006",191
"Haljala vald",2023,1269,226,191,"house","all","EE009","EE006",191
"Haljala vald",2024,1524,376,337,"house","all","EE009","EE006",191
"Haljala vald",2025,1529,412,361,"house","all","EE009","EE006",191
"Harku vald",2005,826,70,52,"house","all","EE001","EE001",198
"Harku vald",2006,1038,1118,875,"house","all","EE001","EE001",198
"Harku vald",2007,1486,3744,2731,"house","all","EE001","EE001",198
"Harku vald",2008,1202,4438,3961,"house","all","EE001","EE001",198
"Harku vald",2009,921,3987,3544,"house","all","EE001","EE001",198
"Harku vald",2010,831,4285,3501,"house","all","EE001","EE001",198
"Harku vald",2011,851,4786,3939,"house","all","EE001","EE001",198
"Harku vald",2012,849,4825,3906,"house","all","EE001","EE001",198
"Harku vald",2013,893,4444,3598,"house","all","EE001","EE001",198
"Harku vald",2014,972,4350,3480,"house","all","EE001","EE001",198
"Harku vald",2015,1036,4414,3264,"house","all","EE001","EE001",198
"Harku vald",2016,1132,4021,3098,"house","all","EE001","EE001",198
"Harku vald",2017,1192,3398,2768,"house","all","EE001","EE001",198
"Harku vald",2018,1241,2951,2611,"house","all","EE001","EE001",198
"Harku vald",2019,1213,2978,2524,"house","all","EE001","EE001",198
"Harku vald",2020,1448,2688,2308,"house","all","EE001","EE001",198
"Harku vald",2021,1722,1652,1385,"house","all","EE001","EE001",198
"Harku vald",2022,2165,1616,1330,"house","all","EE001","EE001",198
"Harku vald",2023,2307,2670,2203,"house","all","EE001","EE001",198
"Harku vald",2024,2327,3510,2940,"house","all","EE001","EE001",198
"Harku vald",2025,2308,2939,2380,"house","all","EE001","EE001",198
"Hiiumaa vald",2005,NA,0,0,"house","all","EE004","EE004",205
"Hiiumaa vald",2006,NA,0,0,"house","all","EE004","EE004",205
"Hiiumaa vald",2007,1159,30,0,"house","all","EE004","EE004",205
"Hiiumaa vald",2008,1160,0,0,"house","all","EE004","EE004",205
"Hiiumaa vald",2009,1160,0,0,"house","all","EE004","EE004",205
"Hiiumaa vald",2010,638,27,4,"house","all","EE004","EE004",205
"Hiiumaa vald",2011,818,48,3,"house","all","EE004","EE004",205
"Hiiumaa vald",2012,551,0,0,"house","all","EE004","EE004",205
"Hiiumaa vald",2013,381,6,4,"house","all","EE004","EE004",205
"Hiiumaa vald",2014,530,118,93,"house","all","EE004","EE004",205
"Hiiumaa vald",2015,629,221,194,"house","all","EE004","EE004",205
"Hiiumaa vald",2016,628,176,153,"house","all","EE004","EE004",205
"Hiiumaa vald",2017,795,138,108,"house","all","EE004","EE004",205
"Hiiumaa vald",2018,904,108,93,"house","all","EE004","EE004",205
"Hiiumaa vald",2019,665,65,50,"house","all","EE004","EE004",205
"Hiiumaa vald",2020,747,30,27,"house","all","EE004","EE004",205
"Hiiumaa vald",2021,910,6,5,"house","all","EE004","EE004",205
"Hiiumaa vald",2022,910,0,0,"house","all","EE004","EE004",205
"Hiiumaa vald",2023,1344,222,200,"house","all","EE004","EE004",205
"Hiiumaa vald",2024,1784,347,294,"house","all","EE004","EE004",205
"Hiiumaa vald",2025,1927,326,268,"house","all","EE004","EE004",205
"Häädemeeste vald",2005,NA,0,0,"house","all","EE004","EE004",214
"Häädemeeste vald",2006,867,47,11,"house","all","EE004","EE004",214
"Häädemeeste vald",2007,1200,579,246,"house","all","EE004","EE004",214
"Häädemeeste vald",2008,961,810,629,"house","all","EE004","EE004",214
"Häädemeeste vald",2009,766,735,635,"house","all","EE004","EE004",214
"Häädemeeste vald",2010,692,830,703,"house","all","EE004","EE004",214
"Häädemeeste vald",2011,653,724,709,"house","all","EE004","EE004",214
"Häädemeeste vald",2012,657,876,697,"house","all","EE004","EE004",214
"Häädemeeste vald",2013,541,856,632,"house","all","EE004","EE004",214
"Häädemeeste vald",2014,526,697,566,"house","all","EE004","EE004",214
"Häädemeeste vald",2015,554,700,534,"house","all","EE004","EE004",214
"Häädemeeste vald",2016,637,711,492,"house","all","EE004","EE004",214
"Häädemeeste vald",2017,780,524,379,"house","all","EE004","EE004",214
"Häädemeeste vald",2018,839,264,219,"house","all","EE004","EE004",214
"Häädemeeste vald",2019,1030,234,192,"house","all","EE004","EE004",214
"Häädemeeste vald",2020,1001,201,180,"house","all","EE004","EE004",214
"Häädemeeste vald",2021,947,54,50,"house","all","EE004","EE004",214
"Häädemeeste vald",2022,1361,33,28,"house","all","EE004","EE004",214
"Häädemeeste vald",2023,1521,369,339,"house","all","EE004","EE004",214
"Häädemeeste vald",2024,1544,662,572,"house","all","EE004","EE004",214
"Häädemeeste vald",2025,1325,644,591,"house","all","EE004","EE004",214
"Järva vald",2005,NA,0,0,"house","all","EE009","EE006",255
"Järva vald",2006,391,6,0,"house","all","EE009","EE006",255
"Järva vald",2007,543,89,18,"house","all","EE009","EE006",255
"Järva vald",2008,417,6,1,"house","all","EE009","EE006",255
"Järva vald",2009,399,6,5,"house","all","EE009","EE006",255
"Järva vald",2010,481,72,44,"house","all","EE009","EE006",255
"Järva vald",2011,413,30,21,"house","all","EE009","EE006",255
"Järva vald",2012,198,37,21,"house","all","EE009","EE006",255
"Järva vald",2013,174,30,17,"house","all","EE009","EE006",255
"Järva vald",2014,143,6,5,"house","all","EE009","EE006",255
"Järva vald",2015,146,0,0,"house","all","EE009","EE006",255
"Järva vald",2016,181,31,13,"house","all","EE009","EE006",255
"Järva vald",2017,189,6,5,"house","all","EE009","EE006",255
"Järva vald",2018,219,24,19,"house","all","EE009","EE006",255
"Järva vald",2019,130,49,43,"house","all","EE009","EE006",255
"Järva vald",2020,92,0,0,"house","all","EE009","EE006",255
"Järva vald",2021,92,0,0,"house","all","EE009","EE006",255
"Järva vald",2022,92,0,0,"house","all","EE009","EE006",255
"Järva vald",2023,322,309,276,"house","all","EE009","EE006",255
"Järva vald",2024,429,413,367,"house","all","EE009","EE006",255
"Järva vald",2025,431,373,331,"house","all","EE009","EE006",255
"Jõelähtme vald",2005,762,7,5,"house","all","EE001","EE001",245
"Jõelähtme vald",2006,848,21,8,"house","all","EE001","EE001",245
"Jõelähtme vald",2007,1253,751,461,"house","all","EE001","EE001",245
"Jõelähtme vald",2008,1191,1013,861,"house","all","EE001","EE001",245
"Jõelähtme vald",2009,942,1030,930,"house","all","EE001","EE001",245
"Jõelähtme vald",2010,873,1006,830,"house","all","EE001","EE001",245
"Jõelähtme vald",2011,1179,1286,1041,"house","all","EE001","EE001",245
"Jõelähtme vald",2012,1018,1600,1311,"house","all","EE001","EE001",245
"Jõelähtme vald",2013,1067,1786,1435,"house","all","EE001","EE001",245
"Jõelähtme vald",2014,1120,1578,1244,"house","all","EE001","EE001",245
"Jõelähtme vald",2015,1147,1736,1326,"house","all","EE001","EE001",245
"Jõelähtme vald",2016,1317,1097,918,"house","all","EE001","EE001",245
"Jõelähtme vald",2017,1351,910,833,"house","all","EE001","EE001",245
"Jõelähtme vald",2018,1475,637,560,"house","all","EE001","EE001",245
"Jõelähtme vald",2019,1424,520,457,"house","all","EE001","EE001",245
"Jõelähtme vald",2020,1317,566,490,"house","all","EE001","EE001",245
"Jõelähtme vald",2021,2050,225,214,"house","all","EE001","EE001",245
"Jõelähtme vald",2022,2520,566,475,"house","all","EE001","EE001",245
"Jõelähtme vald",2023,2472,1490,1279,"house","all","EE001","EE001",245
"Jõelähtme vald",2024,2423,1786,1460,"house","all","EE001","EE001",245
"Jõelähtme vald",2025,2507,1546,1264,"house","all","EE001","EE001",245
"Jõgeva vald",2005,236,9,8,"house","all","EE008","EE008",247
"Jõgeva vald",2006,330,115,90,"house","all","EE008","EE008",247
"Jõgeva vald",2007,477,158,118,"house","all","EE008","EE008",247
"Jõgeva vald",2008,496,280,206,"house","all","EE008","EE008",247
"Jõgeva vald",2009,457,211,202,"house","all","EE008","EE008",247
"Jõgeva vald",2010,425,226,203,"house","all","EE008","EE008",247
"Jõgeva vald",2011,480,239,200,"house","all","EE008","EE008",247
"Jõgeva vald",2012,414,289,207,"house","all","EE008","EE008",247
"Jõgeva vald",2013,385,254,169,"house","all","EE008","EE008",247
"Jõgeva vald",2014,326,240,157,"house","all","EE008","EE008",247
"Jõgeva vald",2015,330,258,175,"house","all","EE008","EE008",247
"Jõgeva vald",2016,308,364,239,"house","all","EE008","EE008",247
"Jõgeva vald",2017,219,212,121,"house","all","EE008","EE008",247
"Jõgeva vald",2018,227,158,40,"house","all","EE008","EE008",247
"Jõgeva vald",2019,403,121,4,"house","all","EE008","EE008",247
"Jõgeva vald",2020,423,119,2,"house","all","EE008","EE008",247
"Jõgeva vald",2021,355,102,90,"house","all","EE008","EE008",247
"Jõgeva vald",2022,304,96,103,"house","all","EE008","EE008",247
"Jõgeva vald",2023,448,357,320,"house","all","EE008","EE008",247
"Jõgeva vald",2024,594,529,459,"house","all","EE008","EE008",247
"Jõgeva vald",2025,636,530,475,"house","all","EE008","EE008",247
"Jõhvi vald",2005,NA,0,0,"house","all","EE00A","EE007",251
"Jõhvi vald",2006,569,35,23,"house","all","EE00A","EE007",251
"Jõhvi vald",2007,636,131,98,"house","all","EE00A","EE007",251
"Jõhvi vald",2008,621,252,248,"house","all","EE00A","EE007",251
"Jõhvi vald",2009,534,416,370,"house","all","EE00A","EE007",251
"Jõhvi vald",2010,497,517,472,"house","all","EE00A","EE007",251
"Jõhvi vald",2011,460,449,410,"house","all","EE00A","EE007",251
"Jõhvi vald",2012,437,425,382,"house","all","EE00A","EE007",251
"Jõhvi vald",2013,455,485,409,"house","all","EE00A","EE007",251
"Jõhvi vald",2014,432,468,407,"house","all","EE00A","EE007",251
"Jõhvi vald",2015,413,357,299,"house","all","EE00A","EE007",251
"Jõhvi vald",2016,499,389,357,"house","all","EE00A","EE007",251
"Jõhvi vald",2017,504,293,275,"house","all","EE00A","EE007",251
"Jõhvi vald",2018,551,423,402,"house","all","EE00A","EE007",251
"Jõhvi vald",2019,550,435,384,"house","all","EE00A","EE007",251
"Jõhvi vald",2020,542,298,268,"house","all","EE00A","EE007",251
"Jõhvi vald",2021,484,170,157,"house","all","EE00A","EE007",251
"Jõhvi vald",2022,576,196,173,"house","all","EE00A","EE007",251
"Jõhvi vald",2023,780,292,251,"house","all","EE00A","EE007",251
"Jõhvi vald",2024,970,365,334,"house","all","EE00A","EE007",251
"Jõhvi vald",2025,881,364,311,"house","all","EE00A","EE007",251
"Kadrina vald",2005,414,9,2,"house","all","EE009","EE006",272
"Kadrina vald",2006,440,86,50,"house","all","EE009","EE006",272
"Kadrina vald",2007,422,176,84,"house","all","EE009","EE006",272
"Kadrina vald",2008,628,159,88,"house","all","EE009","EE006",272
"Kadrina vald",2009,522,66,60,"house","all","EE009","EE006",272
"Kadrina vald",2010,354,90,83,"house","all","EE009","EE006",272
"Kadrina vald",2011,320,73,68,"house","all","EE009","EE006",272
"Kadrina vald",2012,388,112,103,"house","all","EE009","EE006",272
"Kadrina vald",2013,406,170,130,"house","all","EE009","EE006",272
"Kadrina vald",2014,477,127,101,"house","all","EE009","EE006",272
"Kadrina vald",2015,383,28,20,"house","all","EE009","EE006",272
"Kadrina vald",2016,396,0,0,"house","all","EE009","EE006",272
"Kadrina vald",2017,417,6,2,"house","all","EE009","EE006",272
"Kadrina vald",2018,504,25,17,"house","all","EE009","EE006",272
"Kadrina vald",2019,348,0,0,"house","all","EE009","EE006",272
"Kadrina vald",2020,350,20,8,"house","all","EE009","EE006",272
"Kadrina vald",2021,350,0,0,"house","all","EE009","EE006",272
"Kadrina vald",2022,350,0,0,"house","all","EE009","EE006",272
"Kadrina vald",2023,917,150,138,"house","all","EE009","EE006",272
"Kadrina vald",2024,827,165,150,"house","all","EE009","EE006",272
"Kadrina vald",2025,817,133,124,"house","all","EE009","EE006",272
"Kambja vald",2005,NA,0,0,"house","all","EE008","EE008",283
"Kambja vald",2006,834,496,369,"house","all","EE008","EE008",283
"Kambja vald",2007,953,2100,1468,"house","all","EE008","EE008",283
"Kambja vald",2008,851,2955,2612,"house","all","EE008","EE008",283
"Kambja vald",2009,709,2322,2026,"house","all","EE008","EE008",283
"Kambja vald",2010,662,1935,1534,"house","all","EE008","EE008",283
"Kambja vald",2011,686,1952,1560,"house","all","EE008","EE008",283
"Kambja vald",2012,716,1780,1429,"house","all","EE008","EE008",283
"Kambja vald",2013,801,1493,1166,"house","all","EE008","EE008",283
"Kambja vald",2014,827,1679,1175,"house","all","EE008","EE008",283
"Kambja vald",2015,909,1751,1169,"house","all","EE008","EE008",283
"Kambja vald",2016,989,1587,1131,"house","all","EE008","EE008",283
"Kambja vald",2017,1040,1593,1268,"house","all","EE008","EE008",283
"Kambja vald",2018,1108,1549,1330,"house","all","EE008","EE008",283
"Kambja vald",2019,1123,1242,1031,"house","all","EE008","EE008",283
"Kambja vald",2020,1212,1102,871,"house","all","EE008","EE008",283
"Kambja vald",2021,1391,795,661,"house","all","EE008","EE008",283
"Kambja vald",2022,1723,616,527,"house","all","EE008","EE008",283
"Kambja vald",2023,1782,1094,890,"house","all","EE008","EE008",283
"Kambja vald",2024,1765,1296,1016,"house","all","EE008","EE008",283
"Kambja vald",2025,1900,1359,1041,"house","all","EE008","EE008",283
"Kanepi vald",2005,NA,0,0,"house","all","EE008","EE008",284
"Kanepi vald",2006,778,6,2,"house","all","EE008","EE008",284
"Kanepi vald",2007,891,268,28,"house","all","EE008","EE008",284
"Kanepi vald",2008,605,248,126,"house","all","EE008","EE008",284
"Kanepi vald",2009,421,145,91,"house","all","EE008","EE008",284
"Kanepi vald",2010,291,118,88,"house","all","EE008","EE008",284
"Kanepi vald",2011,377,105,89,"house","all","EE008","EE008",284
"Kanepi vald",2012,277,105,80,"house","all","EE008","EE008",284
"Kanepi vald",2013,316,121,74,"house","all","EE008","EE008",284
"Kanepi vald",2014,348,164,111,"house","all","EE008","EE008",284
"Kanepi vald",2015,389,245,146,"house","all","EE008","EE008",284
"Kanepi vald",2016,312,114,90,"house","all","EE008","EE008",284
"Kanepi vald",2017,545,153,82,"house","all","EE008","EE008",284
"Kanepi vald",2018,894,12,2,"house","all","EE008","EE008",284
"Kanepi vald",2019,950,0,0,"house","all","EE008","EE008",284
"Kanepi vald",2020,695,12,4,"house","all","EE008","EE008",284
"Kanepi vald",2021,566,6,6,"house","all","EE008","EE008",284
"Kanepi vald",2022,588,0,0,"house","all","EE008","EE008",284
"Kanepi vald",2023,607,163,150,"house","all","EE008","EE008",284
"Kanepi vald",2024,691,224,206,"house","all","EE008","EE008",284
"Kanepi vald",2025,1026,171,159,"house","all","EE008","EE008",284
"Kastre vald",2005,NA,0,0,"house","all","EE008","EE008",291
"Kastre vald",2006,NA,0,0,"house","all","EE008","EE008",291
"Kastre vald",2007,881,193,82,"house","all","EE008","EE008",291
"Kastre vald",2008,803,356,217,"house","all","EE008","EE008",291
"Kastre vald",2009,644,284,236,"house","all","EE008","EE008",291
"Kastre vald",2010,583,345,245,"house","all","EE008","EE008",291
"Kastre vald",2011,566,343,235,"house","all","EE008","EE008",291
"Kastre vald",2012,599,253,186,"house","all","EE008","EE008",291
"Kastre vald",2013,558,94,61,"house","all","EE008","EE008",291
"Kastre vald",2014,776,243,162,"house","all","EE008","EE008",291
"Kastre vald",2015,665,418,278,"house","all","EE008","EE008",291
"Kastre vald",2016,829,525,360,"house","all","EE008","EE008",291
"Kastre vald",2017,935,516,379,"house","all","EE008","EE008",291
"Kastre vald",2018,964,526,457,"house","all","EE008","EE008",291
"Kastre vald",2019,1129,374,348,"house","all","EE008","EE008",291
"Kastre vald",2020,1191,422,366,"house","all","EE008","EE008",291
"Kastre vald",2021,1290,396,354,"house","all","EE008","EE008",291
"Kastre vald",2022,1578,454,420,"house","all","EE008","EE008",291
"Kastre vald",2023,1507,723,593,"house","all","EE008","EE008",291
"Kastre vald",2024,1454,688,573,"house","all","EE008","EE008",291
"Kastre vald",2025,1652,646,548,"house","all","EE008","EE008",291
"Kehtna vald",2005,NA,0,0,"house","all","EE009","EE006",293
"Kehtna vald",2006,NA,0,0,"house","all","EE009","EE006",293
"Kehtna vald",2007,NA,0,0,"house","all","EE009","EE006",293
"Kehtna vald",2008,272,6,5,"house","all","EE009","EE006",293
"Kehtna vald",2009,333,60,59,"house","all","EE009","EE006",293
"Kehtna vald",2010,399,147,105,"house","all","EE009","EE006",293
"Kehtna vald",2011,484,134,121,"house","all","EE009","EE006",293
"Kehtna vald",2012,537,109,92,"house","all","EE009","EE006",293
"Kehtna vald",2013,380,264,117,"house","all","EE009","EE006",293
"Kehtna vald",2014,406,90,56,"house","all","EE009","EE006",293
"Kehtna vald",2015,263,159,96,"house","all","EE009","EE006",293
"Kehtna vald",2016,264,163,99,"house","all","EE009","EE006",293
"Kehtna vald",2017,387,54,25,"house","all","EE009","EE006",293
"Kehtna vald",2018,510,42,16,"house","all","EE009","EE006",293
"Kehtna vald",2019,512,0,0,"house","all","EE009","EE006",293
"Kehtna vald",2020,512,0,0,"house","all","EE009","EE006",293
"Kehtna vald",2021,512,0,0,"house","all","EE009","EE006",293
"Kehtna vald",2022,512,0,0,"house","all","EE009","EE006",293
"Kehtna vald",2023,621,171,150,"house","all","EE009","EE006",293
"Kehtna vald",2024,952,249,221,"house","all","EE009","EE006",293
"Kehtna vald",2025,1019,287,264,"house","all","EE009","EE006",293
"Keila",2005,863,14,9,"house","all","EE001","EE001",296
"Keila",2006,1159,206,110,"house","all","EE001","EE001",296
"Keila",2007,1265,481,258,"house","all","EE001","EE001",296
"Keila",2008,1036,589,386,"house","all","EE001","EE001",296
"Keila",2009,851,495,347,"house","all","EE001","EE001",296
"Keila",2010,778,485,306,"house","all","EE001","EE001",296
"Keila",2011,869,626,353,"house","all","EE001","EE001",296
"Keila",2012,933,917,310,"house","all","EE001","EE001",296
"Keila",2013,872,661,282,"house","all","EE001","EE001",296
"Keila",2014,969,498,246,"house","all","EE001","EE001",296
"Keila",2015,866,699,233,"house","all","EE001","EE001",296
"Keila",2016,903,497,159,"house","all","EE001","EE001",296
"Keila",2017,996,443,192,"house","all","EE001","EE001",296
"Keila",2018,1159,542,89,"house","all","EE001","EE001",296
"Keila",2019,1406,430,11,"house","all","EE001","EE001",296
"Keila",2020,1228,311,0,"house","all","EE001","EE001",296
"Keila",2021,1472,158,57,"house","all","EE001","EE001",296
"Keila",2022,1552,241,139,"house","all","EE001","EE001",296
"Keila",2023,1974,318,253,"house","all","EE001","EE001",296
"Keila",2024,1899,314,265,"house","all","EE001","EE001",296
"Keila",2025,2191,487,419,"house","all","EE001","EE001",296
"Kihnu vald",2005,NA,0,0,"house","all","EE004","EE004",303
"Kihnu vald",2006,NA,0,0,"house","all","EE004","EE004",303
"Kihnu vald",2007,NA,0,0,"house","all","EE004","EE004",303
"Kihnu vald",2008,NA,0,0,"house","all","EE004","EE004",303
"Kihnu vald",2009,NA,0,0,"house","all","EE004","EE004",303
"Kihnu vald",2010,NA,0,0,"house","all","EE004","EE004",303
"Kihnu vald",2011,NA,0,0,"house","all","EE004","EE004",303
"Kihnu vald",2012,NA,0,0,"house","all","EE004","EE004",303
"Kihnu vald",2013,NA,0,0,"house","all","EE004","EE004",303
"Kihnu vald",2014,NA,0,0,"house","all","EE004","EE004",303
"Kihnu vald",2015,NA,0,0,"house","all","EE004","EE004",303
"Kihnu vald",2016,NA,0,0,"house","all","EE004","EE004",303
"Kihnu vald",2017,NA,0,0,"house","all","EE004","EE004",303
"Kihnu vald",2018,NA,0,0,"house","all","EE004","EE004",303
"Kihnu vald",2019,NA,0,0,"house","all","EE004","EE004",303
"Kihnu vald",2020,NA,0,0,"house","all","EE004","EE004",303
"Kihnu vald",2021,NA,0,0,"house","all","EE004","EE004",303
"Kihnu vald",2022,NA,0,0,"house","all","EE004","EE004",303
"Kihnu vald",2023,NA,0,0,"house","all","EE004","EE004",303
