"parish","year","price_m2","advertisments_sum","actives_sum","type","typev2","NUTS 3 CODE 2021","NUTS 3 CODE 2016","LAU CODE"
"Kihnu vald",2012,NA,0,0,"flat","all","EE004","EE004",303
"Kihnu vald",2013,NA,0,0,"flat","all","EE004","EE004",303
"Kihnu vald",2014,NA,0,0,"flat","all","EE004","EE004",303
"Kihnu vald",2015,NA,0,0,"flat","all","EE004","EE004",303
"Kihnu vald",2016,NA,0,0,"flat","all","EE004","EE004",303
"Kihnu vald",2017,NA,0,0,"flat","all","EE004","EE004",303
"Kihnu vald",2018,NA,0,0,"flat","all","EE004","EE004",303
"Kihnu vald",2019,NA,0,0,"flat","all","EE004","EE004",303
"Kihnu vald",2020,NA,0,0,"flat","all","EE004","EE004",303
"Kihnu vald",2021,NA,0,0,"flat","all","EE004","EE004",303
"Kihnu vald",2022,NA,0,0,"flat","all","EE004","EE004",303
"Kihnu vald",2023,NA,0,0,"flat","all","EE004","EE004",303
"Kihnu vald",2024,NA,0,0,"flat","all","EE004","EE004",303
"Kihnu vald",2025,NA,0,0,"flat","all","EE004","EE004",303
"Kiili vald",2005,NA,0,0,"flat","all","EE001","EE001",304
"Kiili vald",2006,1175,6,2,"flat","all","EE001","EE001",304
"Kiili vald",2007,1611,155,128,"flat","all","EE001","EE001",304
"Kiili vald",2008,1529,176,141,"flat","all","EE001","EE001",304
"Kiili vald",2009,1077,116,99,"flat","all","EE001","EE001",304
"Kiili vald",2010,1000,83,60,"flat","all","EE001","EE001",304
"Kiili vald",2011,1034,179,123,"flat","all","EE001","EE001",304
"Kiili vald",2012,1000,184,111,"flat","all","EE001","EE001",304
"Kiili vald",2013,1255,99,55,"flat","all","EE001","EE001",304
"Kiili vald",2014,1334,246,172,"flat","all","EE001","EE001",304
"Kiili vald",2015,1342,81,44,"flat","all","EE001","EE001",304
"Kiili vald",2016,1392,108,76,"flat","all","EE001","EE001",304
"Kiili vald",2017,1515,229,194,"flat","all","EE001","EE001",304
"Kiili vald",2018,1620,373,334,"flat","all","EE001","EE001",304
"Kiili vald",2019,1780,147,104,"flat","all","EE001","EE001",304
"Kiili vald",2020,2112,80,49,"flat","all","EE001","EE001",304
"Kiili vald",2021,2284,952,813,"flat","all","EE001","EE001",304
"Kiili vald",2022,2920,684,640,"flat","all","EE001","EE001",304
"Kiili vald",2023,3128,654,596,"flat","all","EE001","EE001",304
"Kiili vald",2024,3117,746,635,"flat","all","EE001","EE001",304
"Kiili vald",2025,3207,623,526,"flat","all","EE001","EE001",304
"Kohila vald",2005,567,10,9,"flat","all","EE009","EE006",317
"Kohila vald",2006,795,34,24,"flat","all","EE009","EE006",317
"Kohila vald",2007,1020,104,85,"flat","all","EE009","EE006",317
"Kohila vald",2008,895,264,235,"flat","all","EE009","EE006",317
"Kohila vald",2009,701,331,285,"flat","all","EE009","EE006",317
"Kohila vald",2010,632,500,367,"flat","all","EE009","EE006",317
"Kohila vald",2011,570,588,469,"flat","all","EE009","EE006",317
"Kohila vald",2012,514,487,403,"flat","all","EE009","EE006",317
"Kohila vald",2013,521,467,373,"flat","all","EE009","EE006",317
"Kohila vald",2014,546,409,307,"flat","all","EE009","EE006",317
"Kohila vald",2015,605,364,248,"flat","all","EE009","EE006",317
"Kohila vald",2016,692,222,150,"flat","all","EE009","EE006",317
"Kohila vald",2017,909,248,143,"flat","all","EE009","EE006",317
"Kohila vald",2018,1058,299,145,"flat","all","EE009","EE006",317
"Kohila vald",2019,1022,164,131,"flat","all","EE009","EE006",317
"Kohila vald",2020,1056,121,102,"flat","all","EE009","EE006",317
"Kohila vald",2021,1164,102,86,"flat","all","EE009","EE006",317
"Kohila vald",2022,1671,135,106,"flat","all","EE009","EE006",317
"Kohila vald",2023,1799,229,196,"flat","all","EE009","EE006",317
"Kohila vald",2024,1469,221,183,"flat","all","EE009","EE006",317
"Kohila vald",2025,1756,261,219,"flat","all","EE009","EE006",317
"Kohtla-Järve",2005,137,48,29,"flat","all","EE00A","EE007",321
"Kohtla-Järve",2006,266,1105,781,"flat","all","EE00A","EE007",321
"Kohtla-Järve",2007,402,3725,2726,"flat","all","EE00A","EE007",321
"Kohtla-Järve",2008,321,5224,4138,"flat","all","EE00A","EE007",321
"Kohtla-Järve",2009,240,4177,3182,"flat","all","EE00A","EE007",321
"Kohtla-Järve",2010,204,4520,3616,"flat","all","EE00A","EE007",321
"Kohtla-Järve",2011,188,4836,4185,"flat","all","EE00A","EE007",321
"Kohtla-Järve",2012,177,5737,4830,"flat","all","EE00A","EE007",321
"Kohtla-Järve",2013,178,7735,5494,"flat","all","EE00A","EE007",321
"Kohtla-Järve",2014,189,7667,6371,"flat","all","EE00A","EE007",321
"Kohtla-Järve",2015,196,7214,6253,"flat","all","EE00A","EE007",321
"Kohtla-Järve",2016,193,7031,6385,"flat","all","EE00A","EE007",321
"Kohtla-Järve",2017,182,6009,5169,"flat","all","EE00A","EE007",321
"Kohtla-Järve",2018,189,5595,5157,"flat","all","EE00A","EE007",321
"Kohtla-Järve",2019,204,3996,3548,"flat","all","EE00A","EE007",321
"Kohtla-Järve",2020,210,2827,2405,"flat","all","EE00A","EE007",321
"Kohtla-Järve",2021,250,2136,1699,"flat","all","EE00A","EE007",321
"Kohtla-Järve",2022,321,2332,1755,"flat","all","EE00A","EE007",321
"Kohtla-Järve",2023,343,2830,2245,"flat","all","EE00A","EE007",321
"Kohtla-Järve",2024,362,3193,2602,"flat","all","EE00A","EE007",321
"Kohtla-Järve",2025,343,3117,2630,"flat","all","EE00A","EE007",321
"Kose vald",2005,530,6,4,"flat","all","EE001","EE001",338
"Kose vald",2006,557,44,17,"flat","all","EE001","EE001",338
"Kose vald",2007,670,56,23,"flat","all","EE001","EE001",338
"Kose vald",2008,775,258,217,"flat","all","EE001","EE001",338
"Kose vald",2009,585,261,192,"flat","all","EE001","EE001",338
"Kose vald",2010,488,315,260,"flat","all","EE001","EE001",338
"Kose vald",2011,505,411,388,"flat","all","EE001","EE001",338
"Kose vald",2012,498,594,470,"flat","all","EE001","EE001",338
"Kose vald",2013,458,750,497,"flat","all","EE001","EE001",338
"Kose vald",2014,431,657,443,"flat","all","EE001","EE001",338
"Kose vald",2015,489,387,275,"flat","all","EE001","EE001",338
"Kose vald",2016,582,202,128,"flat","all","EE001","EE001",338
"Kose vald",2017,742,105,63,"flat","all","EE001","EE001",338
"Kose vald",2018,818,257,214,"flat","all","EE001","EE001",338
"Kose vald",2019,874,165,124,"flat","all","EE001","EE001",338
"Kose vald",2020,928,288,238,"flat","all","EE001","EE001",338
"Kose vald",2021,1087,198,172,"flat","all","EE001","EE001",338
"Kose vald",2022,1348,117,89,"flat","all","EE001","EE001",338
"Kose vald",2023,1307,213,164,"flat","all","EE001","EE001",338
"Kose vald",2024,1306,366,303,"flat","all","EE001","EE001",338
"Kose vald",2025,1285,344,287,"flat","all","EE001","EE001",338
"Kuusalu vald",2005,NA,0,0,"flat","all","EE001","EE001",353
"Kuusalu vald",2006,797,54,39,"flat","all","EE001","EE001",353
"Kuusalu vald",2007,812,66,54,"flat","all","EE001","EE001",353
"Kuusalu vald",2008,737,261,223,"flat","all","EE001","EE001",353
"Kuusalu vald",2009,608,303,272,"flat","all","EE001","EE001",353
"Kuusalu vald",2010,501,348,309,"flat","all","EE001","EE001",353
"Kuusalu vald",2011,458,460,403,"flat","all","EE001","EE001",353
"Kuusalu vald",2012,460,439,344,"flat","all","EE001","EE001",353
"Kuusalu vald",2013,476,506,397,"flat","all","EE001","EE001",353
"Kuusalu vald",2014,500,489,431,"flat","all","EE001","EE001",353
"Kuusalu vald",2015,531,439,354,"flat","all","EE001","EE001",353
"Kuusalu vald",2016,609,510,391,"flat","all","EE001","EE001",353
"Kuusalu vald",2017,450,186,186,"flat","all","EE001","EE001",353
"Kuusalu vald",2018,557,308,291,"flat","all","EE001","EE001",353
"Kuusalu vald",2019,554,290,265,"flat","all","EE001","EE001",353
"Kuusalu vald",2020,716,126,95,"flat","all","EE001","EE001",353
"Kuusalu vald",2021,956,65,48,"flat","all","EE001","EE001",353
"Kuusalu vald",2022,853,12,12,"flat","all","EE001","EE001",353
"Kuusalu vald",2023,1139,165,123,"flat","all","EE001","EE001",353
"Kuusalu vald",2024,1109,242,190,"flat","all","EE001","EE001",353
"Kuusalu vald",2025,1031,268,210,"flat","all","EE001","EE001",353
"Loksa",2005,NA,0,0,"flat","all","EE001","EE001",424
"Loksa",2006,467,80,42,"flat","all","EE001","EE001",424
"Loksa",2007,738,162,125,"flat","all","EE001","EE001",424
"Loksa",2008,654,345,275,"flat","all","EE001","EE001",424
"Loksa",2009,496,277,244,"flat","all","EE001","EE001",424
"Loksa",2010,357,350,269,"flat","all","EE001","EE001",424
"Loksa",2011,299,453,303,"flat","all","EE001","EE001",424
"Loksa",2012,270,546,347,"flat","all","EE001","EE001",424
"Loksa",2013,281,590,415,"flat","all","EE001","EE001",424
"Loksa",2014,301,763,589,"flat","all","EE001","EE001",424
"Loksa",2015,347,720,537,"flat","all","EE001","EE001",424
"Loksa",2016,365,512,366,"flat","all","EE001","EE001",424
"Loksa",2017,393,328,228,"flat","all","EE001","EE001",424
"Loksa",2018,392,364,90,"flat","all","EE001","EE001",424
"Loksa",2019,421,292,5,"flat","all","EE001","EE001",424
"Loksa",2020,499,221,0,"flat","all","EE001","EE001",424
"Loksa",2021,547,221,120,"flat","all","EE001","EE001",424
"Loksa",2022,737,282,174,"flat","all","EE001","EE001",424
"Loksa",2023,746,401,312,"flat","all","EE001","EE001",424
"Loksa",2024,745,371,303,"flat","all","EE001","EE001",424
"Loksa",2025,755,288,250,"flat","all","EE001","EE001",424
"Luunja vald",2005,NA,0,0,"flat","all","EE008","EE008",432
"Luunja vald",2006,1108,38,22,"flat","all","EE008","EE008",432
"Luunja vald",2007,1237,247,243,"flat","all","EE008","EE008",432
"Luunja vald",2008,1201,370,341,"flat","all","EE008","EE008",432
"Luunja vald",2009,1030,314,315,"flat","all","EE008","EE008",432
"Luunja vald",2010,764,306,298,"flat","all","EE008","EE008",432
"Luunja vald",2011,632,161,136,"flat","all","EE008","EE008",432
"Luunja vald",2012,737,163,124,"flat","all","EE008","EE008",432
"Luunja vald",2013,734,248,170,"flat","all","EE008","EE008",432
"Luunja vald",2014,1155,312,226,"flat","all","EE008","EE008",432
"Luunja vald",2015,1081,634,445,"flat","all","EE008","EE008",432
"Luunja vald",2016,1083,422,253,"flat","all","EE008","EE008",432
"Luunja vald",2017,1205,251,129,"flat","all","EE008","EE008",432
"Luunja vald",2018,1308,126,87,"flat","all","EE008","EE008",432
"Luunja vald",2019,1473,126,85,"flat","all","EE008","EE008",432
"Luunja vald",2020,1522,134,96,"flat","all","EE008","EE008",432
"Luunja vald",2021,1723,123,91,"flat","all","EE008","EE008",432
"Luunja vald",2022,2151,63,50,"flat","all","EE008","EE008",432
"Luunja vald",2023,2132,301,241,"flat","all","EE008","EE008",432
"Luunja vald",2024,2106,312,235,"flat","all","EE008","EE008",432
"Luunja vald",2025,2107,240,193,"flat","all","EE008","EE008",432
"Lääne-Harju vald",2005,414,70,44,"flat","all","EE001","EE001",431
"Lääne-Harju vald",2006,602,891,669,"flat","all","EE001","EE001",431
"Lääne-Harju vald",2007,829,1882,1600,"flat","all","EE001","EE001",431
"Lääne-Harju vald",2008,710,3142,2695,"flat","all","EE001","EE001",431
"Lääne-Harju vald",2009,527,3103,2546,"flat","all","EE001","EE001",431
"Lääne-Harju vald",2010,415,3726,2767,"flat","all","EE001","EE001",431
"Lääne-Harju vald",2011,361,3551,2755,"flat","all","EE001","EE001",431
"Lääne-Harju vald",2012,324,3737,2645,"flat","all","EE001","EE001",431
"Lääne-Harju vald",2013,373,3574,2245,"flat","all","EE001","EE001",431
"Lääne-Harju vald",2014,461,3008,1699,"flat","all","EE001","EE001",431
"Lääne-Harju vald",2015,462,2545,1430,"flat","all","EE001","EE001",431
"Lääne-Harju vald",2016,473,2113,1326,"flat","all","EE001","EE001",431
"Lääne-Harju vald",2017,469,1484,944,"flat","all","EE001","EE001",431
"Lääne-Harju vald",2018,509,1524,729,"flat","all","EE001","EE001",431
"Lääne-Harju vald",2019,535,1244,510,"flat","all","EE001","EE001",431
"Lääne-Harju vald",2020,537,1420,383,"flat","all","EE001","EE001",431
"Lääne-Harju vald",2021,646,958,643,"flat","all","EE001","EE001",431
"Lääne-Harju vald",2022,1031,924,681,"flat","all","EE001","EE001",431
"Lääne-Harju vald",2023,1096,1614,1277,"flat","all","EE001","EE001",431
"Lääne-Harju vald",2024,1132,2007,1637,"flat","all","EE001","EE001",431
"Lääne-Harju vald",2025,1093,1977,1693,"flat","all","EE001","EE001",431
"Lääne-Nigula vald",2005,220,21,0,"flat","all","EE004","EE004",441
"Lääne-Nigula vald",2006,291,138,0,"flat","all","EE004","EE004",441
"Lääne-Nigula vald",2007,353,259,0,"flat","all","EE004","EE004",441
"Lääne-Nigula vald",2008,401,525,0,"flat","all","EE004","EE004",441
"Lääne-Nigula vald",2009,361,557,0,"flat","all","EE004","EE004",441
"Lääne-Nigula vald",2010,320,568,0,"flat","all","EE004","EE004",441
"Lääne-Nigula vald",2011,293,546,0,"flat","all","EE004","EE004",441
"Lääne-Nigula vald",2012,239,677,0,"flat","all","EE004","EE004",441
"Lääne-Nigula vald",2013,233,644,0,"flat","all","EE004","EE004",441
"Lääne-Nigula vald",2014,224,690,473,"flat","all","EE004","EE004",441
"Lääne-Nigula vald",2015,212,551,497,"flat","all","EE004","EE004",441
"Lääne-Nigula vald",2016,189,412,362,"flat","all","EE004","EE004",441
"Lääne-Nigula vald",2017,233,225,204,"flat","all","EE004","EE004",441
"Lääne-Nigula vald",2018,232,142,121,"flat","all","EE004","EE004",441
"Lääne-Nigula vald",2019,289,80,58,"flat","all","EE004","EE004",441
"Lääne-Nigula vald",2020,306,0,0,"flat","all","EE004","EE004",441
"Lääne-Nigula vald",2021,395,37,35,"flat","all","EE004","EE004",441
"Lääne-Nigula vald",2022,398,83,75,"flat","all","EE004","EE004",441
"Lääne-Nigula vald",2023,482,343,271,"flat","all","EE004","EE004",441
"Lääne-Nigula vald",2024,588,465,379,"flat","all","EE004","EE004",441
"Lääne-Nigula vald",2025,575,500,433,"flat","all","EE004","EE004",441
"Lääneranna vald",2005,NA,0,0,"flat","all","EE004","EE004",430
"Lääneranna vald",2006,NA,0,0,"flat","all","EE004","EE004",430
"Lääneranna vald",2007,344,19,16,"flat","all","EE004","EE004",430
"Lääneranna vald",2008,332,36,33,"flat","all","EE004","EE004",430
"Lääneranna vald",2009,281,0,0,"flat","all","EE004","EE004",430
"Lääneranna vald",2010,229,25,17,"flat","all","EE004","EE004",430
"Lääneranna vald",2011,185,104,61,"flat","all","EE004","EE004",430
"Lääneranna vald",2012,175,198,85,"flat","all","EE004","EE004",430
"Lääneranna vald",2013,211,100,74,"flat","all","EE004","EE004",430
"Lääneranna vald",2014,180,212,178,"flat","all","EE004","EE004",430
"Lääneranna vald",2015,160,140,109,"flat","all","EE004","EE004",430
"Lääneranna vald",2016,176,12,5,"flat","all","EE004","EE004",430
"Lääneranna vald",2017,220,0,0,"flat","all","EE004","EE004",430
"Lääneranna vald",2018,243,7,2,"flat","all","EE004","EE004",430
"Lääneranna vald",2019,247,22,17,"flat","all","EE004","EE004",430
"Lääneranna vald",2020,232,0,0,"flat","all","EE004","EE004",430
"Lääneranna vald",2021,232,0,0,"flat","all","EE004","EE004",430
"Lääneranna vald",2022,232,0,0,"flat","all","EE004","EE004",430
"Lääneranna vald",2023,428,162,143,"flat","all","EE004","EE004",430
"Lääneranna vald",2024,519,276,242,"flat","all","EE004","EE004",430
"Lääneranna vald",2025,456,283,237,"flat","all","EE004","EE004",430
"Lüganuse vald",2005,68,6,2,"flat","all","EE00A","EE007",442
"Lüganuse vald",2006,136,91,43,"flat","all","EE00A","EE007",442
"Lüganuse vald",2007,159,190,140,"flat","all","EE00A","EE007",442
"Lüganuse vald",2008,171,352,260,"flat","all","EE00A","EE007",442
"Lüganuse vald",2009,136,425,133,"flat","all","EE00A","EE007",442
"Lüganuse vald",2010,117,465,141,"flat","all","EE00A","EE007",442
"Lüganuse vald",2011,95,355,108,"flat","all","EE00A","EE007",442
"Lüganuse vald",2012,97,386,74,"flat","all","EE00A","EE007",442
"Lüganuse vald",2013,89,762,170,"flat","all","EE00A","EE007",442
"Lüganuse vald",2014,93,965,491,"flat","all","EE00A","EE007",442
"Lüganuse vald",2015,95,751,359,"flat","all","EE00A","EE007",442
"Lüganuse vald",2016,87,716,313,"flat","all","EE00A","EE007",442
"Lüganuse vald",2017,87,395,133,"flat","all","EE00A","EE007",442
"Lüganuse vald",2018,100,268,45,"flat","all","EE00A","EE007",442
"Lüganuse vald",2019,100,189,0,"flat","all","EE00A","EE007",442
"Lüganuse vald",2020,131,193,28,"flat","all","EE00A","EE007",442
"Lüganuse vald",2021,136,165,118,"flat","all","EE00A","EE007",442
"Lüganuse vald",2022,180,279,224,"flat","all","EE00A","EE007",442
"Lüganuse vald",2023,173,563,464,"flat","all","EE00A","EE007",442
"Lüganuse vald",2024,175,562,440,"flat","all","EE00A","EE007",442
"Lüganuse vald",2025,165,411,319,"flat","all","EE00A","EE007",442
"Maardu",2005,979,25,9,"flat","all","EE001","EE001",446
"Maardu",2006,1229,1562,1008,"flat","all","EE001","EE001",446
"Maardu",2007,1287,3670,2676,"flat","all","EE001","EE001",446
"Maardu",2008,1058,4316,3469,"flat","all","EE001","EE001",446
"Maardu",2009,688,3835,2889,"flat","all","EE001","EE001",446
"Maardu",2010,586,3510,2332,"flat","all","EE001","EE001",446
"Maardu",2011,593,3758,2458,"flat","all","EE001","EE001",446
"Maardu",2012,593,4509,2512,"flat","all","EE001","EE001",446
"Maardu",2013,687,2893,1499,"flat","all","EE001","EE001",446
"Maardu",2014,848,2789,1459,"flat","all","EE001","EE001",446
"Maardu",2015,902,3169,1663,"flat","all","EE001","EE001",446
"Maardu",2016,1017,3359,1684,"flat","all","EE001","EE001",446
"Maardu",2017,1088,2478,1286,"flat","all","EE001","EE001",446
"Maardu",2018,1190,2160,309,"flat","all","EE001","EE001",446
"Maardu",2019,1187,1533,5,"flat","all","EE001","EE001",446
"Maardu",2020,1273,1528,0,"flat","all","EE001","EE001",446
"Maardu",2021,1380,1171,434,"flat","all","EE001","EE001",446
"Maardu",2022,1793,1083,554,"flat","all","EE001","EE001",446
"Maardu",2023,1882,1444,1057,"flat","all","EE001","EE001",446
"Maardu",2024,1846,1843,1510,"flat","all","EE001","EE001",446
"Maardu",2025,1892,1671,1334,"flat","all","EE001","EE001",446
"Muhu vald",2005,NA,0,0,"flat","all","EE004","EE004",478
"Muhu vald",2006,NA,0,0,"flat","all","EE004","EE004",478
"Muhu vald",2007,NA,0,0,"flat","all","EE004","EE004",478
"Muhu vald",2008,NA,0,0,"flat","all","EE004","EE004",478
"Muhu vald",2009,NA,0,0,"flat","all","EE004","EE004",478
"Muhu vald",2010,NA,0,0,"flat","all","EE004","EE004",478
"Muhu vald",2011,NA,0,0,"flat","all","EE004","EE004",478
"Muhu vald",2012,NA,0,0,"flat","all","EE004","EE004",478
"Muhu vald",2013,NA,0,0,"flat","all","EE004","EE004",478
"Muhu vald",2014,NA,0,0,"flat","all","EE004","EE004",478
"Muhu vald",2015,NA,0,0,"flat","all","EE004","EE004",478
"Muhu vald",2016,NA,0,0,"flat","all","EE004","EE004",478
"Muhu vald",2017,NA,0,0,"flat","all","EE004","EE004",478
"Muhu vald",2018,NA,0,0,"flat","all","EE004","EE004",478
"Muhu vald",2019,NA,0,0,"flat","all","EE004","EE004",478
"Muhu vald",2020,NA,0,0,"flat","all","EE004","EE004",478
"Muhu vald",2021,NA,0,0,"flat","all","EE004","EE004",478
"Muhu vald",2022,NA,0,0,"flat","all","EE004","EE004",478
"Muhu vald",2023,NA,0,0,"flat","all","EE004","EE004",478
"Muhu vald",2024,NA,0,0,"flat","all","EE004","EE004",478
"Muhu vald",2025,NA,0,0,"flat","all","EE004","EE004",478
"Mulgi vald",2005,NA,0,0,"flat","all","EE008","EE008",480
"Mulgi vald",2006,NA,0,0,"flat","all","EE008","EE008",480
"Mulgi vald",2007,444,6,3,"flat","all","EE008","EE008",480
"Mulgi vald",2008,422,160,107,"flat","all","EE008","EE008",480
"Mulgi vald",2009,225,105,78,"flat","all","EE008","EE008",480
"Mulgi vald",2010,192,118,60,"flat","all","EE008","EE008",480
"Mulgi vald",2011,185,211,124,"flat","all","EE008","EE008",480
"Mulgi vald",2012,183,217,157,"flat","all","EE008","EE008",480
"Mulgi vald",2013,183,317,203,"flat","all","EE008","EE008",480
"Mulgi vald",2014,227,278,222,"flat","all","EE008","EE008",480
"Mulgi vald",2015,194,183,150,"flat","all","EE008","EE008",480
"Mulgi vald",2016,221,115,90,"flat","all","EE008","EE008",480
"Mulgi vald",2017,223,90,42,"flat","all","EE008","EE008",480
"Mulgi vald",2018,234,63,34,"flat","all","EE008","EE008",480
"Mulgi vald",2019,286,6,4,"flat","all","EE008","EE008",480
"Mulgi vald",2020,263,12,6,"flat","all","EE008","EE008",480
"Mulgi vald",2021,275,27,25,"flat","all","EE008","EE008",480
"Mulgi vald",2022,316,33,29,"flat","all","EE008","EE008",480
"Mulgi vald",2023,343,232,187,"flat","all","EE008","EE008",480
"Mulgi vald",2024,393,317,262,"flat","all","EE008","EE008",480
"Mulgi vald",2025,314,238,206,"flat","all","EE008","EE008",480
"Mustvee vald",2005,NA,0,0,"flat","all","EE008","EE008",486
"Mustvee vald",2006,NA,0,0,"flat","all","EE008","EE008",486
"Mustvee vald",2007,1221,27,26,"flat","all","EE008","EE008",486
"Mustvee vald",2008,586,48,31,"flat","all","EE008","EE008",486
"Mustvee vald",2009,405,106,79,"flat","all","EE008","EE008",486
"Mustvee vald",2010,356,173,87,"flat","all","EE008","EE008",486
"Mustvee vald",2011,322,220,80,"flat","all","EE008","EE008",486
"Mustvee vald",2012,327,146,69,"flat","all","EE008","EE008",486
"Mustvee vald",2013,394,137,54,"flat","all","EE008","EE008",486
"Mustvee vald",2014,400,144,44,"flat","all","EE008","EE008",486
"Mustvee vald",2015,374,105,42,"flat","all","EE008","EE008",486
"Mustvee vald",2016,393,79,37,"flat","all","EE008","EE008",486
"Mustvee vald",2017,461,28,8,"flat","all","EE008","EE008",486
"Mustvee vald",2018,463,0,0,"flat","all","EE008","EE008",486
"Mustvee vald",2019,463,0,0,"flat","all","EE008","EE008",486
"Mustvee vald",2020,463,0,0,"flat","all","EE008","EE008",486
"Mustvee vald",2021,463,0,0,"flat","all","EE008","EE008",486
"Mustvee vald",2022,463,0,0,"flat","all","EE008","EE008",486
"Mustvee vald",2023,463,34,31,"flat","all","EE008","EE008",486
"Mustvee vald",2024,536,93,89,"flat","all","EE008","EE008",486
"Mustvee vald",2025,529,95,89,"flat","all","EE008","EE008",486
"Märjamaa vald",2005,NA,0,0,"flat","all","EE009","EE006",503
"Märjamaa vald",2006,NA,0,0,"flat","all","EE009","EE006",503
"Märjamaa vald",2007,624,56,46,"flat","all","EE009","EE006",503
"Märjamaa vald",2008,548,121,97,"flat","all","EE009","EE006",503
"Märjamaa vald",2009,499,138,94,"flat","all","EE009","EE006",503
"Märjamaa vald",2010,414,270,150,"flat","all","EE009","EE006",503
"Märjamaa vald",2011,339,332,257,"flat","all","EE009","EE006",503
"Märjamaa vald",2012,285,265,220,"flat","all","EE009","EE006",503
"Märjamaa vald",2013,298,490,280,"flat","all","EE009","EE006",503
"Märjamaa vald",2014,281,377,200,"flat","all","EE009","EE006",503
"Märjamaa vald",2015,286,229,167,"flat","all","EE009","EE006",503
"Märjamaa vald",2016,294,298,204,"flat","all","EE009","EE006",503
"Märjamaa vald",2017,329,113,39,"flat","all","EE009","EE006",503
"Märjamaa vald",2018,343,65,38,"flat","all","EE009","EE006",503
"Märjamaa vald",2019,1113,38,26,"flat","all","EE009","EE006",503
"Märjamaa vald",2020,1008,12,9,"flat","all","EE009","EE006",503
"Märjamaa vald",2021,737,6,4,"flat","all","EE009","EE006",503
"Märjamaa vald",2022,749,0,0,"flat","all","EE009","EE006",503
"Märjamaa vald",2023,871,147,127,"flat","all","EE009","EE006",503
"Märjamaa vald",2024,1031,342,299,"flat","all","EE009","EE006",503
"Märjamaa vald",2025,874,408,359,"flat","all","EE009","EE006",503
"Narva",2005,375,14,2,"flat","all","EE00A","EE007",511
"Narva",2006,695,243,20,"flat","all","EE00A","EE007",511
"Narva",2007,1040,1726,381,"flat","all","EE00A","EE007",511
"Narva",2008,883,2567,858,"flat","all","EE00A","EE007",511
"Narva",2009,616,993,246,"flat","all","EE00A","EE007",511
"Narva",2010,475,1345,89,"flat","all","EE00A","EE007",511
"Narva",2011,449,1686,467,"flat","all","EE00A","EE007",511
"Narva",2012,486,2382,643,"flat","all","EE00A","EE007",511
"Narva",2013,583,3558,926,"flat","all","EE00A","EE007",511
"Narva",2014,663,5298,2027,"flat","all","EE00A","EE007",511
"Narva",2015,630,7688,3051,"flat","all","EE00A","EE007",511
"Narva",2016,571,10707,5453,"flat","all","EE00A","EE007",511
"Narva",2017,547,10462,5730,"flat","all","EE00A","EE007",511
"Narva",2018,534,10429,3165,"flat","all","EE00A","EE007",511
"Narva",2019,539,7934,708,"flat","all","EE00A","EE007",511
"Narva",2020,543,6427,326,"flat","all","EE00A","EE007",511
"Narva",2021,587,4415,2086,"flat","all","EE00A","EE007",511
"Narva",2022,717,2340,1233,"flat","all","EE00A","EE007",511
"Narva",2023,753,3141,2268,"flat","all","EE00A","EE007",511
"Narva",2024,741,4745,3883,"flat","all","EE00A","EE007",511
"Narva",2025,710,4530,3782,"flat","all","EE00A","EE007",511
"Narva-Jõesuu",2005,NA,0,0,"flat","all","EE00A","EE007",514
"Narva-Jõesuu",2006,865,6,1,"flat","all","EE00A","EE007",514
"Narva-Jõesuu",2007,1200,105,35,"flat","all","EE00A","EE007",514
"Narva-Jõesuu",2008,1289,217,126,"flat","all","EE00A","EE007",514
"Narva-Jõesuu",2009,1049,239,95,"flat","all","EE00A","EE007",514
"Narva-Jõesuu",2010,945,317,105,"flat","all","EE00A","EE007",514
"Narva-Jõesuu",2011,899,430,194,"flat","all","EE00A","EE007",514
"Narva-Jõesuu",2012,909,547,166,"flat","all","EE00A","EE007",514
"Narva-Jõesuu",2013,901,819,311,"flat","all","EE00A","EE007",514
"Narva-Jõesuu",2014,1107,1405,719,"flat","all","EE00A","EE007",514
"Narva-Jõesuu",2015,1007,1748,836,"flat","all","EE00A","EE007",514
"Narva-Jõesuu",2016,971,1893,1024,"flat","all","EE00A","EE007",514
"Narva-Jõesuu",2017,867,1661,1005,"flat","all","EE00A","EE007",514
"Narva-Jõesuu",2018,903,1667,608,"flat","all","EE00A","EE007",514
"Narva-Jõesuu",2019,915,1373,231,"flat","all","EE00A","EE007",514
"Narva-Jõesuu",2020,883,1014,68,"flat","all","EE00A","EE007",514
"Narva-Jõesuu",2021,1165,534,363,"flat","all","EE00A","EE007",514
"Narva-Jõesuu",2022,1546,278,236,"flat","all","EE00A","EE007",514
"Narva-Jõesuu",2023,1501,233,189,"flat","all","EE00A","EE007",514
"Narva-Jõesuu",2024,1266,311,265,"flat","all","EE00A","EE007",514
"Narva-Jõesuu",2025,1446,221,187,"flat","all","EE00A","EE007",514
"Nõo vald",2005,NA,0,0,"flat","all","EE008","EE008",528
"Nõo vald",2006,703,49,44,"flat","all","EE008","EE008",528
"Nõo vald",2007,767,132,105,"flat","all","EE008","EE008",528
"Nõo vald",2008,660,128,109,"flat","all","EE008","EE008",528
"Nõo vald",2009,634,202,187,"flat","all","EE008","EE008",528
"Nõo vald",2010,533,276,223,"flat","all","EE008","EE008",528
"Nõo vald",2011,470,381,329,"flat","all","EE008","EE008",528
