"source_file","year","price_m2","advertisments_sum","actives_sum","parish","type","typev2"
"Hinnastatistika - Korterite üürimine - Narva-Jõesuu VS Narva-Jõesuu.pdf",2024,7,65,56,"Narva-Jõesuu","flat","rent"
"Hinnastatistika - Korterite üürimine - Narva-Jõesuu VS Narva-Jõesuu.pdf",2025,8,123,109,"Narva-Jõesuu","flat","rent"
"Hinnastatistika - Korterite üürimine - Nõo vald VS Nõo vald.pdf",2005,NA,0,0,"Nõo vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Nõo vald VS Nõo vald.pdf",2006,NA,0,0,"Nõo vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Nõo vald VS Nõo vald.pdf",2007,NA,0,0,"Nõo vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Nõo vald VS Nõo vald.pdf",2008,NA,0,0,"Nõo vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Nõo vald VS Nõo vald.pdf",2009,NA,0,0,"Nõo vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Nõo vald VS Nõo vald.pdf",2010,NA,0,0,"Nõo vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Nõo vald VS Nõo vald.pdf",2011,NA,0,0,"Nõo vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Nõo vald VS Nõo vald.pdf",2012,NA,0,0,"Nõo vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Nõo vald VS Nõo vald.pdf",2013,NA,0,0,"Nõo vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Nõo vald VS Nõo vald.pdf",2014,NA,0,0,"Nõo vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Nõo vald VS Nõo vald.pdf",2015,4,6,1,"Nõo vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Otepää vald VS Otepää vald.pdf",2005,NA,0,0,"Otepää vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Otepää vald VS Otepää vald.pdf",2006,NA,0,0,"Otepää vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Otepää vald VS Otepää vald.pdf",2007,NA,0,0,"Otepää vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Otepää vald VS Otepää vald.pdf",2008,NA,0,0,"Otepää vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Otepää vald VS Otepää vald.pdf",2009,NA,0,0,"Otepää vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Otepää vald VS Otepää vald.pdf",2010,NA,0,0,"Otepää vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Otepää vald VS Otepää vald.pdf",2011,NA,0,0,"Otepää vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Otepää vald VS Otepää vald.pdf",2012,NA,0,0,"Otepää vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Otepää vald VS Otepää vald.pdf",2013,3,6,3,"Otepää vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Otepää vald VS Otepää vald.pdf",2014,3,13,8,"Otepää vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Paide VS Paide.pdf",2005,NA,0,0,"Paide","flat","rent"
"Hinnastatistika - Korterite üürimine - Paide VS Paide.pdf",2006,NA,0,0,"Paide","flat","rent"
"Hinnastatistika - Korterite üürimine - Paide VS Paide.pdf",2007,NA,0,0,"Paide","flat","rent"
"Hinnastatistika - Korterite üürimine - Paide VS Paide.pdf",2008,4,6,2,"Paide","flat","rent"
"Hinnastatistika - Korterite üürimine - Paide VS Paide.pdf",2009,2,135,75,"Paide","flat","rent"
"Hinnastatistika - Korterite üürimine - Paide VS Paide.pdf",2010,3,138,82,"Paide","flat","rent"
"Hinnastatistika - Korterite üürimine - Paide VS Paide.pdf",2011,2,99,38,"Paide","flat","rent"
"Hinnastatistika - Korterite üürimine - Paide VS Paide.pdf",2012,2,40,9,"Paide","flat","rent"
"Hinnastatistika - Korterite üürimine - Paide VS Paide.pdf",2013,2,66,10,"Paide","flat","rent"
"Hinnastatistika - Korterite üürimine - Paide VS Paide.pdf",2014,8,142,62,"Paide","flat","rent"
"Hinnastatistika - Korterite üürimine - Paide VS Paide.pdf",2015,3,127,61,"Paide","flat","rent"
"Hinnastatistika - Korterite üürimine - Paide VS Paide.pdf",2016,3,140,60,"Paide","flat","rent"
"Hinnastatistika - Korterite üürimine - Paide VS Paide.pdf",2017,4,95,29,"Paide","flat","rent"
"Hinnastatistika - Korterite üürimine - Paide VS Paide.pdf",2018,4,80,15,"Paide","flat","rent"
"Hinnastatistika - Korterite üürimine - Paide VS Paide.pdf",2019,5,83,0,"Paide","flat","rent"
"Hinnastatistika - Korterite üürimine - Paide VS Paide.pdf",2020,5,163,2,"Paide","flat","rent"
"Hinnastatistika - Korterite üürimine - Paide VS Paide.pdf",2021,5,158,54,"Paide","flat","rent"
"Hinnastatistika - Korterite üürimine - Paide VS Paide.pdf",2022,6,143,54,"Paide","flat","rent"
"Hinnastatistika - Korterite üürimine - Paide VS Paide.pdf",2023,6,254,139,"Paide","flat","rent"
"Hinnastatistika - Korterite üürimine - Paide VS Paide.pdf",2024,6,269,155,"Paide","flat","rent"
"Hinnastatistika - Korterite üürimine - Paide VS Paide.pdf",2025,7,260,142,"Paide","flat","rent"
"Hinnastatistika - Korterite üürimine - Peipsiääre vald VS Peipsiääre vald.pdf",2005,NA,0,0,"Peipsiääre vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Peipsiääre vald VS Peipsiääre vald.pdf",2006,NA,0,0,"Peipsiääre vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Peipsiääre vald VS Peipsiääre vald.pdf",2007,NA,0,0,"Peipsiääre vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Peipsiääre vald VS Peipsiääre vald.pdf",2008,NA,0,0,"Peipsiääre vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Peipsiääre vald VS Peipsiääre vald.pdf",2009,NA,0,0,"Peipsiääre vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Peipsiääre vald VS Peipsiääre vald.pdf",2010,NA,0,0,"Peipsiääre vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Peipsiääre vald VS Peipsiääre vald.pdf",2011,NA,0,0,"Peipsiääre vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Peipsiääre vald VS Peipsiääre vald.pdf",2012,NA,0,0,"Peipsiääre vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Peipsiääre vald VS Peipsiääre vald.pdf",2013,NA,0,0,"Peipsiääre vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Peipsiääre vald VS Peipsiääre vald.pdf",2014,NA,0,0,"Peipsiääre vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Peipsiääre vald VS Peipsiääre vald.pdf",2015,NA,0,0,"Peipsiääre vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Peipsiääre vald VS Peipsiääre vald.pdf",2016,NA,0,0,"Peipsiääre vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Peipsiääre vald VS Peipsiääre vald.pdf",2017,NA,0,0,"Peipsiääre vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Peipsiääre vald VS Peipsiääre vald.pdf",2018,NA,0,0,"Peipsiääre vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Peipsiääre vald VS Peipsiääre vald.pdf",2019,NA,0,0,"Peipsiääre vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Peipsiääre vald VS Peipsiääre vald.pdf",2020,NA,0,0,"Peipsiääre vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Peipsiääre vald VS Peipsiääre vald.pdf",2021,NA,0,0,"Peipsiääre vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Peipsiääre vald VS Peipsiääre vald.pdf",2022,NA,0,0,"Peipsiääre vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Peipsiääre vald VS Peipsiääre vald.pdf",2023,NA,0,0,"Peipsiääre vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Peipsiääre vald VS Peipsiääre vald.pdf",2024,NA,0,0,"Peipsiääre vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Peipsiääre vald VS Peipsiääre vald.pdf",2025,NA,0,0,"Peipsiääre vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Pärnu VS Pärnu.pdf",2005,5,64,20,"Pärnu","flat","rent"
"Hinnastatistika - Korterite üürimine - Pärnu VS Pärnu.pdf",2006,12,755,228,"Pärnu","flat","rent"
"Hinnastatistika - Korterite üürimine - Pärnu VS Pärnu.pdf",2007,10,1006,294,"Pärnu","flat","rent"
"Hinnastatistika - Korterite üürimine - Pärnu VS Pärnu.pdf",2008,7,1707,456,"Pärnu","flat","rent"
"Hinnastatistika - Korterite üürimine - Pärnu VS Pärnu.pdf",2009,5,3240,861,"Pärnu","flat","rent"
"Hinnastatistika - Korterite üürimine - Pärnu VS Pärnu.pdf",2010,4,2930,836,"Pärnu","flat","rent"
"Hinnastatistika - Korterite üürimine - Pärnu VS Pärnu.pdf",2011,5,2878,639,"Pärnu","flat","rent"
"Hinnastatistika - Korterite üürimine - Pärnu VS Pärnu.pdf",2012,5,3280,585,"Pärnu","flat","rent"
"Hinnastatistika - Korterite üürimine - Pärnu VS Pärnu.pdf",2013,5,3768,798,"Pärnu","flat","rent"
"Hinnastatistika - Korterite üürimine - Pärnu VS Pärnu.pdf",2014,5,3014,641,"Pärnu","flat","rent"
"Hinnastatistika - Korterite üürimine - Pärnu VS Pärnu.pdf",2015,6,3088,550,"Pärnu","flat","rent"
"Hinnastatistika - Korterite üürimine - Pärnu VS Pärnu.pdf",2016,5,3129,512,"Pärnu","flat","rent"
"Hinnastatistika - Korterite üürimine - Pärnu VS Pärnu.pdf",2017,6,2598,439,"Pärnu","flat","rent"
"Hinnastatistika - Korterite üürimine - Pärnu VS Pärnu.pdf",2018,6,2247,72,"Pärnu","flat","rent"
"Hinnastatistika - Korterite üürimine - Pärnu VS Pärnu.pdf",2019,7,2049,1,"Pärnu","flat","rent"
"Hinnastatistika - Korterite üürimine - Pärnu VS Pärnu.pdf",2020,7,2468,2,"Pärnu","flat","rent"
"Hinnastatistika - Korterite üürimine - Pärnu VS Pärnu.pdf",2021,8,1696,738,"Pärnu","flat","rent"
"Hinnastatistika - Korterite üürimine - Pärnu VS Pärnu.pdf",2022,9,1872,1027,"Pärnu","flat","rent"
"Hinnastatistika - Korterite üürimine - Pärnu VS Pärnu.pdf",2023,10,2583,1587,"Pärnu","flat","rent"
"Hinnastatistika - Korterite üürimine - Pärnu VS Pärnu.pdf",2024,10,2756,1710,"Pärnu","flat","rent"
"Hinnastatistika - Korterite üürimine - Pärnu VS Pärnu.pdf",2025,9,2149,1367,"Pärnu","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Pärnumaa vald VS Põhja-Pärnumaa vald.pdf",2005,NA,0,0,"Põhja-Pärnumaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Pärnumaa vald VS Põhja-Pärnumaa vald.pdf",2006,NA,0,0,"Põhja-Pärnumaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Pärnumaa vald VS Põhja-Pärnumaa vald.pdf",2007,NA,0,0,"Põhja-Pärnumaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Pärnumaa vald VS Põhja-Pärnumaa vald.pdf",2008,NA,0,0,"Põhja-Pärnumaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Pärnumaa vald VS Põhja-Pärnumaa vald.pdf",2009,NA,0,0,"Põhja-Pärnumaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Pärnumaa vald VS Põhja-Pärnumaa vald.pdf",2010,NA,0,0,"Põhja-Pärnumaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Pärnumaa vald VS Põhja-Pärnumaa vald.pdf",2011,NA,0,0,"Põhja-Pärnumaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Pärnumaa vald VS Põhja-Pärnumaa vald.pdf",2012,NA,0,0,"Põhja-Pärnumaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Pärnumaa vald VS Põhja-Pärnumaa vald.pdf",2013,NA,0,0,"Põhja-Pärnumaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Pärnumaa vald VS Põhja-Pärnumaa vald.pdf",2014,NA,0,0,"Põhja-Pärnumaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Pärnumaa vald VS Põhja-Pärnumaa vald.pdf",2015,NA,0,0,"Põhja-Pärnumaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Pärnumaa vald VS Põhja-Pärnumaa vald.pdf",2016,NA,0,0,"Põhja-Pärnumaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Pärnumaa vald VS Põhja-Pärnumaa vald.pdf",2017,NA,0,0,"Põhja-Pärnumaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Pärnumaa vald VS Põhja-Pärnumaa vald.pdf",2018,NA,0,0,"Põhja-Pärnumaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Pärnumaa vald VS Põhja-Pärnumaa vald.pdf",2019,NA,0,0,"Põhja-Pärnumaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Pärnumaa vald VS Põhja-Pärnumaa vald.pdf",2020,NA,0,0,"Põhja-Pärnumaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Pärnumaa vald VS Põhja-Pärnumaa vald.pdf",2021,NA,0,0,"Põhja-Pärnumaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Pärnumaa vald VS Põhja-Pärnumaa vald.pdf",2022,NA,0,0,"Põhja-Pärnumaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Pärnumaa vald VS Põhja-Pärnumaa vald.pdf",2023,NA,0,0,"Põhja-Pärnumaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Pärnumaa vald VS Põhja-Pärnumaa vald.pdf",2024,6,32,26,"Põhja-Pärnumaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Pärnumaa vald VS Põhja-Pärnumaa vald.pdf",2025,5,60,45,"Põhja-Pärnumaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Sakala vald VS Põhja-Sakala vald.pdf",2005,NA,0,0,"Põhja-Sakala vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Sakala vald VS Põhja-Sakala vald.pdf",2006,NA,0,0,"Põhja-Sakala vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Sakala vald VS Põhja-Sakala vald.pdf",2007,NA,0,0,"Põhja-Sakala vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Sakala vald VS Põhja-Sakala vald.pdf",2008,NA,0,0,"Põhja-Sakala vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Sakala vald VS Põhja-Sakala vald.pdf",2009,NA,0,0,"Põhja-Sakala vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Sakala vald VS Põhja-Sakala vald.pdf",2010,NA,0,0,"Põhja-Sakala vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Sakala vald VS Põhja-Sakala vald.pdf",2011,NA,0,0,"Põhja-Sakala vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Sakala vald VS Põhja-Sakala vald.pdf",2012,NA,0,0,"Põhja-Sakala vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Sakala vald VS Põhja-Sakala vald.pdf",2013,NA,0,0,"Põhja-Sakala vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Sakala vald VS Põhja-Sakala vald.pdf",2014,NA,0,0,"Põhja-Sakala vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Sakala vald VS Põhja-Sakala vald.pdf",2015,NA,0,0,"Põhja-Sakala vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Sakala vald VS Põhja-Sakala vald.pdf",2016,NA,0,0,"Põhja-Sakala vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Sakala vald VS Põhja-Sakala vald.pdf",2017,3,6,1,"Põhja-Sakala vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Sakala vald VS Põhja-Sakala vald.pdf",2018,3,0,0,"Põhja-Sakala vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Sakala vald VS Põhja-Sakala vald.pdf",2019,3,0,0,"Põhja-Sakala vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Sakala vald VS Põhja-Sakala vald.pdf",2020,3,0,0,"Põhja-Sakala vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Sakala vald VS Põhja-Sakala vald.pdf",2021,3,0,0,"Põhja-Sakala vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Sakala vald VS Põhja-Sakala vald.pdf",2022,3,0,0,"Põhja-Sakala vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Sakala vald VS Põhja-Sakala vald.pdf",2023,4,21,15,"Põhja-Sakala vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Sakala vald VS Põhja-Sakala vald.pdf",2024,5,13,11,"Põhja-Sakala vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põhja-Sakala vald VS Põhja-Sakala vald.pdf",2025,6,6,5,"Põhja-Sakala vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põltsamaa vald VS Põltsamaa vald.pdf",2005,NA,0,0,"Põltsamaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põltsamaa vald VS Põltsamaa vald.pdf",2006,NA,0,0,"Põltsamaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põltsamaa vald VS Põltsamaa vald.pdf",2007,NA,0,0,"Põltsamaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põltsamaa vald VS Põltsamaa vald.pdf",2008,4,19,16,"Põltsamaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põltsamaa vald VS Põltsamaa vald.pdf",2009,3,13,8,"Põltsamaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põltsamaa vald VS Põltsamaa vald.pdf",2010,3,0,0,"Põltsamaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põltsamaa vald VS Põltsamaa vald.pdf",2011,3,0,0,"Põltsamaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põltsamaa vald VS Põltsamaa vald.pdf",2012,3,0,0,"Põltsamaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põltsamaa vald VS Põltsamaa vald.pdf",2013,3,33,12,"Põltsamaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põltsamaa vald VS Põltsamaa vald.pdf",2014,3,23,8,"Põltsamaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põltsamaa vald VS Põltsamaa vald.pdf",2015,3,0,0,"Põltsamaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põltsamaa vald VS Põltsamaa vald.pdf",2016,3,22,3,"Põltsamaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põltsamaa vald VS Põltsamaa vald.pdf",2017,3,6,2,"Põltsamaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põltsamaa vald VS Põltsamaa vald.pdf",2018,4,12,1,"Põltsamaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põltsamaa vald VS Põltsamaa vald.pdf",2019,4,0,0,"Põltsamaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põltsamaa vald VS Põltsamaa vald.pdf",2020,5,46,0,"Põltsamaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põltsamaa vald VS Põltsamaa vald.pdf",2021,5,73,40,"Põltsamaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põltsamaa vald VS Põltsamaa vald.pdf",2022,5,75,63,"Põltsamaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põltsamaa vald VS Põltsamaa vald.pdf",2023,5,95,76,"Põltsamaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põltsamaa vald VS Põltsamaa vald.pdf",2024,6,93,77,"Põltsamaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põltsamaa vald VS Põltsamaa vald.pdf",2025,5,107,92,"Põltsamaa vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põlva vald VS Põlva vald.pdf",2005,NA,0,0,"Põlva vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põlva vald VS Põlva vald.pdf",2006,NA,0,0,"Põlva vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põlva vald VS Põlva vald.pdf",2007,NA,0,0,"Põlva vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põlva vald VS Põlva vald.pdf",2008,NA,0,0,"Põlva vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põlva vald VS Põlva vald.pdf",2009,NA,0,0,"Põlva vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põlva vald VS Põlva vald.pdf",2010,NA,0,0,"Põlva vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põlva vald VS Põlva vald.pdf",2011,NA,0,0,"Põlva vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põlva vald VS Põlva vald.pdf",2012,NA,0,0,"Põlva vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põlva vald VS Põlva vald.pdf",2013,NA,0,0,"Põlva vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põlva vald VS Põlva vald.pdf",2014,2,8,3,"Põlva vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põlva vald VS Põlva vald.pdf",2015,2,0,0,"Põlva vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põlva vald VS Põlva vald.pdf",2016,3,6,2,"Põlva vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põlva vald VS Põlva vald.pdf",2017,4,12,6,"Põlva vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põlva vald VS Põlva vald.pdf",2018,3,0,0,"Põlva vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põlva vald VS Põlva vald.pdf",2019,4,7,5,"Põlva vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põlva vald VS Põlva vald.pdf",2020,5,52,24,"Põlva vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põlva vald VS Põlva vald.pdf",2021,5,6,5,"Põlva vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põlva vald VS Põlva vald.pdf",2022,5,56,34,"Põlva vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põlva vald VS Põlva vald.pdf",2023,6,137,78,"Põlva vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põlva vald VS Põlva vald.pdf",2024,7,115,70,"Põlva vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Põlva vald VS Põlva vald.pdf",2025,7,9,6,"Põlva vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Raasiku vald VS Raasiku vald.pdf",2005,NA,0,0,"Raasiku vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Raasiku vald VS Raasiku vald.pdf",2006,NA,0,0,"Raasiku vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Raasiku vald VS Raasiku vald.pdf",2007,NA,0,0,"Raasiku vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Raasiku vald VS Raasiku vald.pdf",2008,NA,0,0,"Raasiku vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Raasiku vald VS Raasiku vald.pdf",2009,NA,0,0,"Raasiku vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Raasiku vald VS Raasiku vald.pdf",2010,NA,0,0,"Raasiku vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Raasiku vald VS Raasiku vald.pdf",2011,NA,0,0,"Raasiku vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Raasiku vald VS Raasiku vald.pdf",2012,NA,0,0,"Raasiku vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Raasiku vald VS Raasiku vald.pdf",2013,NA,0,0,"Raasiku vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Raasiku vald VS Raasiku vald.pdf",2014,NA,0,0,"Raasiku vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Raasiku vald VS Raasiku vald.pdf",2015,NA,0,0,"Raasiku vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Raasiku vald VS Raasiku vald.pdf",2016,NA,0,0,"Raasiku vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Raasiku vald VS Raasiku vald.pdf",2017,NA,0,0,"Raasiku vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Raasiku vald VS Raasiku vald.pdf",2018,NA,0,0,"Raasiku vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Raasiku vald VS Raasiku vald.pdf",2019,NA,0,0,"Raasiku vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Raasiku vald VS Raasiku vald.pdf",2020,NA,0,0,"Raasiku vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Raasiku vald VS Raasiku vald.pdf",2021,NA,0,0,"Raasiku vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Raasiku vald VS Raasiku vald.pdf",2022,NA,0,0,"Raasiku vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Raasiku vald VS Raasiku vald.pdf",2023,NA,0,0,"Raasiku vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Raasiku vald VS Raasiku vald.pdf",2024,10,15,11,"Raasiku vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Rae vald VS Rae vald.pdf",2005,NA,0,0,"Rae vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Rae vald VS Rae vald.pdf",2006,NA,0,0,"Rae vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Rae vald VS Rae vald.pdf",2007,7,12,6,"Rae vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Rae vald VS Rae vald.pdf",2008,7,80,38,"Rae vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Rae vald VS Rae vald.pdf",2009,5,412,283,"Rae vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Rae vald VS Rae vald.pdf",2010,5,376,210,"Rae vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Rae vald VS Rae vald.pdf",2011,6,174,78,"Rae vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Rae vald VS Rae vald.pdf",2012,6,217,91,"Rae vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Rae vald VS Rae vald.pdf",2013,7,224,79,"Rae vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Rae vald VS Rae vald.pdf",2014,8,206,68,"Rae vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Rae vald VS Rae vald.pdf",2015,8,234,84,"Rae vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Rae vald VS Rae vald.pdf",2016,8,238,95,"Rae vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Rae vald VS Rae vald.pdf",2017,9,238,100,"Rae vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Rae vald VS Rae vald.pdf",2018,10,305,131,"Rae vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Rae vald VS Rae vald.pdf",2019,10,287,122,"Rae vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Rae vald VS Rae vald.pdf",2020,10,551,290,"Rae vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Rae vald VS Rae vald.pdf",2021,11,457,224,"Rae vald","flat","rent"
