"year","laucode","type.of.building","nuts3","value","avg_floor_m2"
2018,"2482","house","SE331",1259,119.1
2018,"2505","house","SE332",623,110.7
2018,"2506","house","SE332",718,103.2
2018,"2510","house","SE332",855,98.1
2018,"2513","house","SE332",365,112.2
2018,"2514","house","SE332",647,112.9
2018,"2518","house","SE332",429,113
2018,"2521","house","SE332",546,107.5
2018,"2523","house","SE332",1299,111
2018,"2560","house","SE332",570,112.1
2018,"2580","house","SE332",2164,117.7
2018,"2581","house","SE332",1212,116.6
2018,"2582","house","SE332",1028,116.1
2018,"2583","house","SE332",837,112.5
2018,"2584","house","SE332",1570,112.9
2018,"305","house","SE121",2608,122.2
2018,"319","house","SE121",1308,109
2018,"330","house","SE121",3295,127.9
2018,"331","house","SE121",1253,112.9
2018,"360","house","SE121",1315,114.7
2018,"380","house","SE121",3191,125.9
2018,"381","house","SE121",2265,120.4
2018,"382","house","SE121",1919,116.7
2018,"428","house","SE122",1196,115.4
2018,"461","house","SE122",2392,112.9
2018,"480","house","SE122",2348,116.9
2018,"481","house","SE122",1787,115.4
2018,"482","house","SE122",1292,117.9
2018,"483","house","SE122",1697,119.8
2018,"484","house","SE122",2370,117.5
2018,"486","house","SE122",2579,120.5
2018,"488","house","SE122",3089,114.7
2018,"509","house","SE123",924,121.2
2018,"512","house","SE123",1065,119.7
2018,"513","house","SE123",1465,122.7
2018,"560","house","SE123",1347,114.7
2018,"561","house","SE123",1396,123.1
2018,"562","house","SE123",1330,118.3
2018,"563","house","SE123",1133,117.1
2018,"580","house","SE123",3008,124.6
2018,"581","house","SE123",2697,118.3
2018,"582","house","SE123",2273,117.5
2018,"583","house","SE123",1774,115.7
2018,"584","house","SE123",1856,122.4
2018,"586","house","SE123",1779,123.4
2018,"604","house","SE211",1101,125.3
2018,"617","house","SE211",992,126.4
2018,"642","house","SE211",1338,118
2018,"643","house","SE211",2260,122.2
2018,"662","house","SE211",1047,120.4
2018,"665","house","SE211",1403,127.3
2018,"680","house","SE211",2504,129.6
2018,"682","house","SE211",1168,123.1
2018,"683","house","SE211",1697,126.1
2018,"684","house","SE211",898,125.4
2018,"685","house","SE211",1058,127.4
2018,"686","house","SE211",1111,126.4
2018,"687","house","SE211",1520,127.3
2018,"760","house","SE212",677,120.8
2018,"761","house","SE212",783,121.6
2018,"763","house","SE212",676,123.2
2018,"764","house","SE212",1210,126.7
2018,"765","house","SE212",1582,121.5
2018,"767","house","SE212",942,120
2018,"780","house","SE212",2121,129.2
2018,"781","house","SE212",1299,124.1
2018,"821","house","SE213",563,112.6
2018,"834","house","SE213",741,116.7
2018,"840","house","SE213",1875,117.3
2018,"860","house","SE213",534,117.1
2018,"861","house","SE213",1133,112.3
2018,"862","house","SE213",589,124.9
2018,"880","house","SE213",2501,120.3
2018,"881","house","SE213",1027,121.5
2018,"882","house","SE213",1573,121.6
2018,"883","house","SE213",1462,115.7
2018,"884","house","SE213",1090,121.1
2018,"885","house","SE213",1731,109.6
2018,"980","house","SE214",2563,109.6
2019,"1060","house","SE221",810,114.5
2019,"1080","house","SE221",1858,119.4
2019,"1081","house","SE221",1248,115.5
2019,"1082","house","SE221",1549,116.8
2019,"1083","house","SE221",1366,116.3
2019,"114","house","SE110",3542,124.1
2019,"115","house","SE110",3439,123.1
2019,"117","house","SE110",3589,123.3
2019,"120","house","SE110",4300,106.8
2019,"1214","house","SE224",1471,119.5
2019,"123","house","SE110",3680,123.3
2019,"1230","house","SE224",2780,129.8
2019,"1231","house","SE224",2712,127.9
2019,"1233","house","SE224",3649,139.2
2019,"125","house","SE110",4302,120.3
2019,"1256","house","SE224",741,121.2
2019,"1257","house","SE224",1022,115.6
2019,"126","house","SE110",4150,122.1
2019,"1260","house","SE224",1376,116.7
2019,"1261","house","SE224",2746,127.7
2019,"1262","house","SE224",4089,135.6
2019,"1263","house","SE224",2510,125.2
2019,"1264","house","SE224",2049,119.2
2019,"1265","house","SE224",1520,112.5
2019,"1266","house","SE224",1439,115.7
2019,"1267","house","SE224",1514,119.5
2019,"127","house","SE110",3306,123.3
2019,"1270","house","SE224",1391,116.5
2019,"1272","house","SE224",1134,112.6
2019,"1273","house","SE224",819,120.9
2019,"1275","house","SE224",1061,117.7
2019,"1276","house","SE224",1192,118.1
2019,"1277","house","SE224",1544,120
2019,"1278","house","SE224",2715,123.3
2019,"128","house","SE110",3590,128.6
2019,"1280","house","SE224",3735,126.7
2019,"1281","house","SE224",3441,125.6
2019,"1282","house","SE224",2680,121.7
2019,"1283","house","SE224",3103,125.4
2019,"1284","house","SE224",2889,125.5
2019,"1285","house","SE224",2113,121.3
2019,"1286","house","SE224",2414,123.1
2019,"1287","house","SE224",2286,124.7
2019,"1290","house","SE224",1728,119.8
2019,"1291","house","SE224",2086,116.9
2019,"1292","house","SE224",2475,124.6
2019,"1293","house","SE224",1254,120.6
2019,"1315","house","SE231",743,115.1
2019,"136","house","SE110",3499,115.5
2019,"138","house","SE110",4199,119.5
2019,"1380","house","SE231",2558,122.8
2019,"1381","house","SE231",1715,117.3
2019,"1382","house","SE231",2008,122.6
2019,"1383","house","SE231",2694,122.7
2019,"1384","house","SE231",3527,127.4
2019,"139","house","SE110",3465,120.7
2019,"140","house","SE110",3083,118.4
2019,"1401","house","SE232",3576,117.8
2019,"1402","house","SE232",4044,127
2019,"1407","house","SE232",3962,122.6
2019,"1415","house","SE232",3149,118.1
2019,"1419","house","SE232",2918,108.5
2019,"1421","house","SE232",2304,110.2
2019,"1427","house","SE232",3428,105.3
2019,"1430","house","SE232",1224,108
2019,"1435","house","SE232",2349,108.6
2019,"1438","house","SE232",1068,111.1
2019,"1439","house","SE232",761,107.7
2019,"1440","house","SE232",2854,116.7
2019,"1441","house","SE232",3107,120.2
2019,"1442","house","SE232",1792,116.8
2019,"1443","house","SE232",2474,121.9
2019,"1444","house","SE232",1120,120.1
2019,"1445","house","SE232",966,114.9
2019,"1446","house","SE232",1178,117.3
2019,"1447","house","SE232",608,112.3
2019,"1452","house","SE232",875,118.1
2019,"1460","house","SE232",698,111.5
2019,"1461","house","SE232",984,112.4
2019,"1462","house","SE232",1827,108.9
2019,"1463","house","SE232",1706,114.6
2019,"1465","house","SE232",1201,114.4
2019,"1466","house","SE232",1148,117.1
2019,"1470","house","SE232",864,121.2
2019,"1471","house","SE232",1021,119.2
2019,"1472","house","SE232",1118,119.7
2019,"1473","house","SE232",787,117.3
2019,"1480","house","SE232",4526,126.8
2019,"1481","house","SE232",4066,119.5
2019,"1482","house","SE232",3568,116
2019,"1484","house","SE232",2071,113.1
2019,"1485","house","SE232",2214,116.8
2019,"1486","house","SE232",2623,110.3
2019,"1487","house","SE232",1704,117.9
2019,"1488","house","SE232",2330,122.9
2019,"1489","house","SE232",2692,119.9
2019,"1490","house","SE232",2236,121.7
2019,"1491","house","SE232",1402,121.9
2019,"1492","house","SE232",891,119.7
2019,"1493","house","SE232",1413,118.9
2019,"1494","house","SE232",1872,123.8
2019,"1495","house","SE232",1416,123.1
2019,"1496","house","SE232",1967,124.3
2019,"1497","house","SE232",1335,122.3
2019,"1498","house","SE232",1204,118.7
2019,"1499","house","SE232",1196,124.2
2019,"160","house","SE110",4826,137.8
2019,"162","house","SE110",6133,155.2
2019,"163","house","SE110",5025,130.9
2019,"1715","house","SE311",1451,118.7
2019,"1730","house","SE311",850,110.7
2019,"1737","house","SE311",742,111.3
2019,"1760","house","SE311",555,111
2019,"1761","house","SE311",2524,124.3
2019,"1762","house","SE311",457,112.6
2019,"1763","house","SE311",1004,119.3
2019,"1764","house","SE311",966,115.4
2019,"1765","house","SE311",1193,110.6
2019,"1766","house","SE311",1120,114.8
2019,"1780","house","SE311",2109,125.2
2019,"1781","house","SE311",1255,117.5
2019,"1782","house","SE311",511,111.6
2019,"1783","house","SE311",553,112.2
2019,"1784","house","SE311",1315,115
2019,"1785","house","SE311",934,120.8
2019,"180","house","SE110",5850,118.7
2019,"181","house","SE110",3134,116.6
2019,"1814","house","SE124",1538,117.4
2019,"182","house","SE110",5306,131.8
2019,"183","house","SE110",5652,132.8
2019,"184","house","SE110",6471,141.3
2019,"186","house","SE110",6287,147.3
2019,"1860","house","SE124",736,113.8
2019,"1861","house","SE124",1206,116.8
2019,"1862","house","SE124",763,111.4
2019,"1863","house","SE124",518,108.7
2019,"1864","house","SE124",665,110
2019,"187","house","SE110",5017,127.4
2019,"188","house","SE110",2538,106.9
2019,"1880","house","SE124",2591,121.4
2019,"1881","house","SE124",1849,118.3
2019,"1882","house","SE124",1140,115.2
2019,"1883","house","SE124",1198,117
2019,"1884","house","SE124",1284,115.2
2019,"1885","house","SE124",1091,117.5
2019,"1904","house","SE125",680,113.2
2019,"1907","house","SE125",1282,117.3
2019,"191","house","SE110",3663,124.6
2019,"192","house","SE110",2926,111.1
2019,"1960","house","SE125",1559,116.3
2019,"1961","house","SE125",1714,116.6
2019,"1962","house","SE125",823,117.7
2019,"1980","house","SE125",2728,126.5
2019,"1981","house","SE125",1517,117.4
2019,"1982","house","SE125",983,117.2
2019,"1983","house","SE125",1550,120.8
2019,"1984","house","SE125",1532,116.8
2019,"2021","house","SE312",598,110.8
2019,"2023","house","SE312",1293,109.7
2019,"2026","house","SE312",1096,111.9
2019,"2029","house","SE312",1910,110.8
2019,"2031","house","SE312",1454,111.8
2019,"2034","house","SE312",1267,109.5
2019,"2039","house","SE312",1088,105
2019,"2061","house","SE312",1058,110.8
2019,"2062","house","SE312",1602,109.4
2019,"2080","house","SE312",2192,120
2019,"2081","house","SE312",1870,116.6
2019,"2082","house","SE312",1454,116.3
2019,"2083","house","SE312",1090,114.7
2019,"2084","house","SE312",1256,115.9
2019,"2085","house","SE312",1118,112.5
2019,"2101","house","SE313",873,109.3
2019,"2104","house","SE313",770,109.7
2019,"2121","house","SE313",733,119.7
2019,"2132","house","SE313",609,116.8
2019,"2161","house","SE313",996,113.4
2019,"2180","house","SE313",2465,112.4
2019,"2181","house","SE313",1349,113.9
2019,"2182","house","SE313",1008,113.6
2019,"2183","house","SE313",928,114.6
2019,"2184","house","SE313",1490,116
2019,"2260","house","SE321",396,116.1
2019,"2262","house","SE321",1159,114.9
2019,"2280","house","SE321",860,120.7
2019,"2281","house","SE321",1712,118.9
2019,"2282","house","SE321",424,114.6
2019,"2283","house","SE321",483,114.9
2019,"2284","house","SE321",1022,121.5
2019,"2303","house","SE322",333,110.8
2019,"2305","house","SE322",396,116.4
2019,"2309","house","SE322",1551,115.8
2019,"2313","house","SE322",469,108.1
2019,"2321","house","SE322",2288,110.2
2019,"2326","house","SE322",599,107.7
2019,"2361","house","SE322",999,103.5
2019,"2380","house","SE322",2253,117.7
2019,"2401","house","SE331",895,121.8
2019,"2403","house","SE331",461,117.2
2019,"2404","house","SE331",662,120
2019,"2409","house","SE331",1065,119.4
2019,"2417","house","SE331",347,118
2019,"2418","house","SE331",433,107.3
2019,"2421","house","SE331",611,105.7
2019,"2422","house","SE331",259,102.8
2019,"2425","house","SE331",313,108.2
2019,"2460","house","SE331",1329,123.2
2019,"2462","house","SE331",434,104.9
2019,"2463","house","SE331",223,117.4
2019,"2480","house","SE331",2593,125.6
2019,"2481","house","SE331",824,116.7
2019,"2482","house","SE331",1283,119.2
2019,"2505","house","SE332",672,110.7
2019,"2506","house","SE332",808,103.2
2019,"2510","house","SE332",1026,98.2
2019,"2513","house","SE332",359,112.1
2019,"2514","house","SE332",700,112.9
2019,"2518","house","SE332",440,113.5
2019,"2521","house","SE332",501,107.7
2019,"2523","house","SE332",1299,111.2
2019,"2560","house","SE332",569,112.2
2019,"2580","house","SE332",2104,117.7
2019,"2581","house","SE332",1284,116.4
2019,"2582","house","SE332",1098,116.4
2019,"2583","house","SE332",791,112.5
2019,"2584","house","SE332",1589,113
2019,"305","house","SE121",2642,122.1
2019,"319","house","SE121",1423,108.9
2019,"330","house","SE121",3128,128
2019,"331","house","SE121",1296,112.9
2019,"360","house","SE121",1351,114.6
2019,"380","house","SE121",3111,125.7
2019,"381","house","SE121",2306,120.2
2019,"382","house","SE121",1887,116.6
2019,"428","house","SE122",1242,115.4
2019,"461","house","SE122",2296,112.8
2019,"480","house","SE122",2350,116.6
2019,"481","house","SE122",1810,115.1
2019,"482","house","SE122",1229,117.9
2019,"483","house","SE122",1678,119.8
2019,"484","house","SE122",2365,117.4
2019,"486","house","SE122",2544,120.6
2019,"488","house","SE122",2959,114.7
2019,"509","house","SE123",930,120.6
2019,"512","house","SE123",1126,119.3
2019,"513","house","SE123",1409,122.8
2019,"560","house","SE123",1408,114.6
2019,"561","house","SE123",1419,123.1
2019,"562","house","SE123",1425,118.4
2019,"563","house","SE123",1053,116.8
2019,"580","house","SE123",2939,124.7
2019,"581","house","SE123",2695,118.5
2019,"582","house","SE123",2263,117.7
2019,"583","house","SE123",1851,115.6
2019,"584","house","SE123",1888,122.3
2019,"586","house","SE123",1792,123.5
2019,"604","house","SE211",1196,125.1
2019,"617","house","SE211",949,126.4
2019,"642","house","SE211",1399,118.1
2019,"643","house","SE211",2169,122.1
2019,"662","house","SE211",998,120.5
2019,"665","house","SE211",1407,127.1
2019,"680","house","SE211",2454,129.7
2019,"682","house","SE211",1219,123
2019,"683","house","SE211",1664,126.1
2019,"684","house","SE211",906,125.4
2019,"685","house","SE211",1013,127.6
2019,"686","house","SE211",1071,126.5
2019,"687","house","SE211",1534,127.3
2019,"760","house","SE212",643,120.7
2019,"761","house","SE212",766,121.7
2019,"763","house","SE212",674,123.6
2019,"764","house","SE212",1189,126.7
2019,"765","house","SE212",1586,121.4
2019,"767","house","SE212",879,119.8
2019,"780","house","SE212",2060,129.2
2019,"781","house","SE212",1250,124.1
2019,"821","house","SE213",529,112.4
2019,"834","house","SE213",707,116.5
2019,"840","house","SE213",1737,117.1
2019,"860","house","SE213",537,117.1
2019,"861","house","SE213",1123,112.4
2019,"862","house","SE213",563,124.9
2019,"880","house","SE213",2441,120.4
2019,"881","house","SE213",1017,121.6
2019,"882","house","SE213",1468,121.7
2019,"883","house","SE213",1431,115.6
2019,"884","house","SE213",1107,121.1
2019,"885","house","SE213",1660,109.6
2019,"980","house","SE214",2544,109.6
2020,"1060","house","SE221",831,114.4
2020,"1080","house","SE221",1913,119.6
2020,"1081","house","SE221",1267,115.4
2020,"1082","house","SE221",1577,116.3
2020,"1083","house","SE221",1433,116.2
2020,"114","house","SE110",3626,124.2
2020,"115","house","SE110",3532,123.1
2020,"117","house","SE110",3717,123.5
2020,"120","house","SE110",4510,107.2
2020,"1214","house","SE224",1540,119.6
2020,"123","house","SE110",3796,123.3
2020,"1230","house","SE224",2894,129.6
2020,"1231","house","SE224",2794,127.7
2020,"1233","house","SE224",3850,139.3
2020,"125","house","SE110",4440,120.4
2020,"1256","house","SE224",775,121
2020,"1257","house","SE224",1073,115.7
2020,"126","house","SE110",4271,122.3
2020,"1260","house","SE224",1421,116.7
2020,"1261","house","SE224",2849,127.5
2020,"1262","house","SE224",4200,135.7
2020,"1263","house","SE224",2593,125.8
2020,"1264","house","SE224",2141,119.2
2020,"1265","house","SE224",1605,112.4
2020,"1266","house","SE224",1511,115.6
2020,"1267","house","SE224",1586,119.4
2020,"127","house","SE110",3393,123.5
2020,"1270","house","SE224",1497,116.3
2020,"1272","house","SE224",1171,112.5
2020,"1273","house","SE224",854,121
2020,"1275","house","SE224",1086,117.9
2020,"1276","house","SE224",1236,118.1
2020,"1277","house","SE224",1604,120.2
2020,"1278","house","SE224",2856,123.6
2020,"128","house","SE110",3661,128.6
2020,"1280","house","SE224",3884,126.7
2020,"1281","house","SE224",3557,125.4
2020,"1282","house","SE224",2779,121.7
2020,"1283","house","SE224",3206,125.4
2020,"1284","house","SE224",3031,125.5
2020,"1285","house","SE224",2179,121
2020,"1286","house","SE224",2539,123
2020,"1287","house","SE224",2391,124.5
2020,"1290","house","SE224",1800,119.4
2020,"1291","house","SE224",2222,116.8
2020,"1292","house","SE224",2598,124.6
2020,"1293","house","SE224",1294,120.6
2020,"1315","house","SE231",780,115.1
2020,"136","house","SE110",3596,115.5
2020,"138","house","SE110",4367,119.5
2020,"1380","house","SE231",2666,122.7
2020,"1381","house","SE231",1765,117.1
2020,"1382","house","SE231",2104,122.7
2020,"1383","house","SE231",2818,122.7
2020,"1384","house","SE231",3668,127.5
2020,"139","house","SE110",3539,120.6
2020,"140","house","SE110",3121,118.8
2020,"1401","house","SE232",3646,117.9
2020,"1402","house","SE232",4131,126.9
2020,"1407","house","SE232",4111,122.4
2020,"1415","house","SE232",3258,118.6
2020,"1419","house","SE232",3038,108.5
2020,"1421","house","SE232",2379,110.3
2020,"1427","house","SE232",3571,105.4
2020,"1430","house","SE232",1284,107.9
2020,"1435","house","SE232",2417,108.7
2020,"1438","house","SE232",1091,111.3
2020,"1439","house","SE232",797,108
2020,"1440","house","SE232",2912,116.8
2020,"1441","house","SE232",3183,120.4
2020,"1442","house","SE232",1868,116.9
2020,"1443","house","SE232",2505,121.9
2020,"1444","house","SE232",1155,120
2020,"1445","house","SE232",1026,114.8
2020,"1446","house","SE232",1233,117.2
2020,"1447","house","SE232",643,111.9
2020,"1452","house","SE232",910,117.9
2020,"1460","house","SE232",733,111.6
2020,"1461","house","SE232",1019,111.8
2020,"1462","house","SE232",1859,108.9
2020,"1463","house","SE232",1746,114.9
2020,"1465","house","SE232",1242,114.3
