"nuts","year","type.of.building","value","level","measure"
"685","2022","other",13437,"laucode","totalm2"
"686","2019","house",601258,"laucode","totalm2"
"686","2020","house",605240,"laucode","totalm2"
"686","2021","house",605812,"laucode","totalm2"
"686","2022","house",606862,"laucode","totalm2"
"686","2019","flat",235678,"laucode","totalm2"
"686","2020","flat",238014,"laucode","totalm2"
"686","2021","flat",238460,"laucode","totalm2"
"686","2022","flat",241242,"laucode","totalm2"
"686","2019","other",17667,"laucode","totalm2"
"686","2020","other",17702,"laucode","totalm2"
"686","2021","other",17739,"laucode","totalm2"
"686","2022","other",16884,"laucode","totalm2"
"687","2019","house",513286,"laucode","totalm2"
"687","2020","house",514496,"laucode","totalm2"
"687","2021","house",516334,"laucode","totalm2"
"687","2022","house",514362,"laucode","totalm2"
"687","2019","flat",315972,"laucode","totalm2"
"687","2020","flat",319710,"laucode","totalm2"
"687","2021","flat",323968,"laucode","totalm2"
"687","2022","flat",325070,"laucode","totalm2"
"687","2019","other",26490,"laucode","totalm2"
"687","2020","other",27126,"laucode","totalm2"
"687","2021","other",27241,"laucode","totalm2"
"687","2022","other",27090,"laucode","totalm2"
"760","2019","house",401359,"laucode","totalm2"
"760","2020","house",400732,"laucode","totalm2"
"760","2021","house",401328,"laucode","totalm2"
"760","2022","house",402297,"laucode","totalm2"
"760","2019","flat",68570,"laucode","totalm2"
"760","2020","flat",70965,"laucode","totalm2"
"760","2021","flat",70924,"laucode","totalm2"
"760","2022","flat",71075,"laucode","totalm2"
"760","2019","other",5590,"laucode","totalm2"
"760","2020","other",5590,"laucode","totalm2"
"760","2021","other",5590,"laucode","totalm2"
"760","2022","other",5590,"laucode","totalm2"
"761","2019","house",337031,"laucode","totalm2"
"761","2020","house",338754,"laucode","totalm2"
"761","2021","house",336625,"laucode","totalm2"
"761","2022","house",338726,"laucode","totalm2"
"761","2019","flat",56272,"laucode","totalm2"
"761","2020","flat",58186,"laucode","totalm2"
"761","2021","flat",60302,"laucode","totalm2"
"761","2022","flat",65130,"laucode","totalm2"
"761","2019","other",4916,"laucode","totalm2"
"761","2020","other",4916,"laucode","totalm2"
"761","2021","other",5158,"laucode","totalm2"
"761","2022","other",5250,"laucode","totalm2"
"763","2019","house",555498,"laucode","totalm2"
"763","2020","house",554342,"laucode","totalm2"
"763","2021","house",552140,"laucode","totalm2"
"763","2022","house",550540,"laucode","totalm2"
"763","2019","flat",87362,"laucode","totalm2"
"763","2020","flat",87948,"laucode","totalm2"
"763","2021","flat",88537,"laucode","totalm2"
"763","2022","flat",88537,"laucode","totalm2"
"763","2019","other",11838,"laucode","totalm2"
"763","2020","other",11838,"laucode","totalm2"
"763","2021","other",11828,"laucode","totalm2"
"763","2022","other",11904,"laucode","totalm2"
"764","2019","house",774543,"laucode","totalm2"
"764","2020","house",778300,"laucode","totalm2"
"764","2021","house",784587,"laucode","totalm2"
"764","2022","house",789988,"laucode","totalm2"
"764","2019","flat",148076,"laucode","totalm2"
"764","2020","flat",154797,"laucode","totalm2"
"764","2021","flat",158772,"laucode","totalm2"
"764","2022","flat",154772,"laucode","totalm2"
"764","2019","other",13780,"laucode","totalm2"
"764","2020","other",13796,"laucode","totalm2"
"764","2021","other",13796,"laucode","totalm2"
"764","2022","other",13842,"laucode","totalm2"
"765","2019","house",642960,"laucode","totalm2"
"765","2020","house",647825,"laucode","totalm2"
"765","2021","house",646832,"laucode","totalm2"
"765","2022","house",646470,"laucode","totalm2"
"765","2019","flat",154110,"laucode","totalm2"
"765","2020","flat",162356,"laucode","totalm2"
"765","2021","flat",163247,"laucode","totalm2"
"765","2022","flat",169010,"laucode","totalm2"
"765","2019","other",13708,"laucode","totalm2"
"765","2020","other",13924,"laucode","totalm2"
"765","2021","other",13924,"laucode","totalm2"
"765","2022","other",14398,"laucode","totalm2"
"767","2019","house",397308,"laucode","totalm2"
"767","2020","house",398126,"laucode","totalm2"
"767","2021","house",400726,"laucode","totalm2"
"767","2022","house",401090,"laucode","totalm2"
"767","2019","flat",91969,"laucode","totalm2"
"767","2020","flat",92919,"laucode","totalm2"
"767","2021","flat",93423,"laucode","totalm2"
"767","2022","flat",94848,"laucode","totalm2"
"767","2019","other",6846,"laucode","totalm2"
"767","2020","other",6720,"laucode","totalm2"
"767","2021","other",6720,"laucode","totalm2"
"767","2022","other",7176,"laucode","totalm2"
"780","2019","house",2500358,"laucode","totalm2"
"780","2020","house",2516426,"laucode","totalm2"
"780","2021","house",2533274,"laucode","totalm2"
"780","2022","house",2556142,"laucode","totalm2"
"780","2019","flat",1400272,"laucode","totalm2"
"780","2020","flat",1445836,"laucode","totalm2"
"780","2021","flat",1482448,"laucode","totalm2"
"780","2022","flat",1575754,"laucode","totalm2"
"780","2019","other",109032,"laucode","totalm2"
"780","2020","other",109220,"laucode","totalm2"
"780","2021","other",109502,"laucode","totalm2"
"780","2022","other",49491,"laucode","totalm2"
"781","2019","house",1023426,"laucode","totalm2"
"781","2020","house",1024351,"laucode","totalm2"
"781","2021","house",1030139,"laucode","totalm2"
"781","2022","house",1029851,"laucode","totalm2"
"781","2019","flat",306507,"laucode","totalm2"
"781","2020","flat",306840,"laucode","totalm2"
"781","2021","flat",311697,"laucode","totalm2"
"781","2022","flat",317916,"laucode","totalm2"
"781","2019","other",23000,"laucode","totalm2"
"781","2020","other",23000,"laucode","totalm2"
"781","2021","other",23000,"laucode","totalm2"
"781","2022","other",23086,"laucode","totalm2"
"821","2019","house",256902,"laucode","totalm2"
"821","2020","house",255382,"laucode","totalm2"
"821","2021","house",254906,"laucode","totalm2"
"821","2022","house",252931,"laucode","totalm2"
"821","2019","flat",30304,"laucode","totalm2"
"821","2020","flat",29570,"laucode","totalm2"
"821","2021","flat",29313,"laucode","totalm2"
"821","2022","flat",29882,"laucode","totalm2"
"821","2019","other",4121,"laucode","totalm2"
"821","2020","other",3941,"laucode","totalm2"
"821","2021","other",3941,"laucode","totalm2"
"821","2022","other",4544,"laucode","totalm2"
"834","2019","house",309924,"laucode","totalm2"
"834","2020","house",312409,"laucode","totalm2"
"834","2021","house",312166,"laucode","totalm2"
"834","2022","house",309108,"laucode","totalm2"
"834","2019","flat",37611,"laucode","totalm2"
"834","2020","flat",37611,"laucode","totalm2"
"834","2021","flat",37611,"laucode","totalm2"
"834","2022","flat",37616,"laucode","totalm2"
"834","2019","other",3519,"laucode","totalm2"
"834","2020","other",3574,"laucode","totalm2"
"834","2021","other",3580,"laucode","totalm2"
"834","2022","other",3580,"laucode","totalm2"
"840","2019","house",639222,"laucode","totalm2"
"840","2020","house",653284,"laucode","totalm2"
"840","2021","house",659726,"laucode","totalm2"
"840","2022","house",662816,"laucode","totalm2"
"840","2019","flat",62754,"laucode","totalm2"
"840","2020","flat",68480,"laucode","totalm2"
"840","2021","flat",68476,"laucode","totalm2"
"840","2022","flat",73286,"laucode","totalm2"
"840","2019","other",8346,"laucode","totalm2"
"840","2020","other",8346,"laucode","totalm2"
"840","2021","other",9486,"laucode","totalm2"
"840","2022","other",10069,"laucode","totalm2"
"860","2019","house",549638,"laucode","totalm2"
"860","2020","house",551056,"laucode","totalm2"
"860","2021","house",548171,"laucode","totalm2"
"860","2022","house",546725,"laucode","totalm2"
"860","2019","flat",151006,"laucode","totalm2"
"860","2020","flat",151206,"laucode","totalm2"
"860","2021","flat",151266,"laucode","totalm2"
"860","2022","flat",143941,"laucode","totalm2"
"860","2019","other",6260,"laucode","totalm2"
"860","2020","other",8099,"laucode","totalm2"
"860","2021","other",8110,"laucode","totalm2"
"860","2022","other",8110,"laucode","totalm2"
"861","2019","house",522972,"laucode","totalm2"
"861","2020","house",522268,"laucode","totalm2"
"861","2021","house",522408,"laucode","totalm2"
"861","2022","house",518120,"laucode","totalm2"
"861","2019","flat",99620,"laucode","totalm2"
"861","2020","flat",99772,"laucode","totalm2"
"861","2021","flat",99817,"laucode","totalm2"
"861","2022","flat",106314,"laucode","totalm2"
"861","2019","other",6889,"laucode","totalm2"
"861","2020","other",7236,"laucode","totalm2"
"861","2021","other",7358,"laucode","totalm2"
"861","2022","other",7604,"laucode","totalm2"
"862","2019","house",397274,"laucode","totalm2"
"862","2020","house",395246,"laucode","totalm2"
"862","2021","house",395692,"laucode","totalm2"
"862","2022","house",393572,"laucode","totalm2"
"862","2019","flat",77504,"laucode","totalm2"
"862","2020","flat",77665,"laucode","totalm2"
"862","2021","flat",79968,"laucode","totalm2"
"862","2022","flat",80684,"laucode","totalm2"
"862","2019","other",5358,"laucode","totalm2"
"862","2020","other",6821,"laucode","totalm2"
"862","2021","other",6821,"laucode","totalm2"
"862","2022","other",5890,"laucode","totalm2"
"880","2019","house",1703972,"laucode","totalm2"
"880","2020","house",1713944,"laucode","totalm2"
"880","2021","house",1727858,"laucode","totalm2"
"880","2022","house",1743254,"laucode","totalm2"
"880","2019","flat",1222382,"laucode","totalm2"
"880","2020","flat",1265416,"laucode","totalm2"
"880","2021","flat",1288434,"laucode","totalm2"
"880","2022","flat",1335080,"laucode","totalm2"
"880","2019","other",51142,"laucode","totalm2"
"880","2020","other",51262,"laucode","totalm2"
"880","2021","other",44441,"laucode","totalm2"
"880","2022","other",44804,"laucode","totalm2"
"881","2019","house",704942,"laucode","totalm2"
"881","2020","house",705274,"laucode","totalm2"
"881","2021","house",705181,"laucode","totalm2"
"881","2022","house",703964,"laucode","totalm2"
"881","2019","flat",251639,"laucode","totalm2"
"881","2020","flat",251478,"laucode","totalm2"
"881","2021","flat",252826,"laucode","totalm2"
"881","2022","flat",253202,"laucode","totalm2"
"881","2019","other",7922,"laucode","totalm2"
"881","2020","other",8112,"laucode","totalm2"
"881","2021","other",8264,"laucode","totalm2"
"881","2022","other",8741,"laucode","totalm2"
"882","2019","house",830077,"laucode","totalm2"
"882","2020","house",830594,"laucode","totalm2"
"882","2021","house",836620,"laucode","totalm2"
"882","2022","house",835516,"laucode","totalm2"
"882","2019","flat",403844,"laucode","totalm2"
"882","2020","flat",405713,"laucode","totalm2"
"882","2021","flat",405870,"laucode","totalm2"
"882","2022","flat",409224,"laucode","totalm2"
"882","2019","other",18091,"laucode","totalm2"
"882","2020","other",20405,"laucode","totalm2"
"882","2021","other",20320,"laucode","totalm2"
"882","2022","other",20258,"laucode","totalm2"
"883","2019","house",1111362,"laucode","totalm2"
"883","2020","house",1117460,"laucode","totalm2"
"883","2021","house",1126256,"laucode","totalm2"
"883","2022","house",1129596,"laucode","totalm2"
"883","2019","flat",584456,"laucode","totalm2"
"883","2020","flat",587840,"laucode","totalm2"
"883","2021","flat",588350,"laucode","totalm2"
"883","2022","flat",589382,"laucode","totalm2"
"883","2019","other",18089,"laucode","totalm2"
"883","2020","other",17647,"laucode","totalm2"
"883","2021","other",17647,"laucode","totalm2"
"883","2022","other",17814,"laucode","totalm2"
"884","2019","house",561555,"laucode","totalm2"
"884","2020","house",563618,"laucode","totalm2"
"884","2021","house",564197,"laucode","totalm2"
"884","2022","house",564379,"laucode","totalm2"
"884","2019","flat",159490,"laucode","totalm2"
"884","2020","flat",159506,"laucode","totalm2"
"884","2021","flat",159506,"laucode","totalm2"
"884","2022","flat",162506,"laucode","totalm2"
"884","2019","other",10101,"laucode","totalm2"
"884","2020","other",10338,"laucode","totalm2"
"884","2021","other",10338,"laucode","totalm2"
"884","2022","other",10484,"laucode","totalm2"
"885","2019","house",473000,"laucode","totalm2"
"885","2020","house",474124,"laucode","totalm2"
"885","2021","house",474968,"laucode","totalm2"
"885","2022","house",475338,"laucode","totalm2"
"885","2019","flat",73105,"laucode","totalm2"
"885","2020","flat",73972,"laucode","totalm2"
"885","2021","flat",79144,"laucode","totalm2"
"885","2022","flat",82186,"laucode","totalm2"
"885","2019","other",15999,"laucode","totalm2"
"885","2020","other",15999,"laucode","totalm2"
"885","2021","other",16512,"laucode","totalm2"
"885","2022","other",16698,"laucode","totalm2"
"980","2019","house",1858976,"laucode","totalm2"
"980","2020","house",1883098,"laucode","totalm2"
"980","2021","house",1894900,"laucode","totalm2"
"980","2022","house",1910140,"laucode","totalm2"
"980","2019","flat",646998,"laucode","totalm2"
"980","2020","flat",654197,"laucode","totalm2"
"980","2021","flat",660384,"laucode","totalm2"
"980","2022","flat",674386,"laucode","totalm2"
"980","2019","other",46266,"laucode","totalm2"
"980","2020","other",46856,"laucode","totalm2"
"980","2021","other",46918,"laucode","totalm2"
"980","2022","other",46550,"laucode","totalm2"
"1060","2019","house",469322,"laucode","totalm2"
"1060","2020","house",467620,"laucode","totalm2"
"1060","2021","house",470212,"laucode","totalm2"
"1060","2022","house",468850,"laucode","totalm2"
"1060","2019","flat",148656,"laucode","totalm2"
