nuts,year,type.of.building,value,level
1083,2024,flat,65.7,laucode
1083,2023,other,79.6,laucode
1083,2024,other,79.3,laucode
1214,2023,house,119.5,laucode
1214,2024,house,119.4,laucode
1214,2023,flat,63.4,laucode
1214,2024,flat,63.4,laucode
1214,2023,other,88.6,laucode
1214,2024,other,87.5,laucode
1230,2023,house,129.2,laucode
1230,2024,house,128.9,laucode
1230,2023,flat,71.7,laucode
1230,2024,flat,71.7,laucode
1230,2023,other,76.9,laucode
1230,2024,other,77.5,laucode
1231,2023,house,127.2,laucode
1231,2024,house,127.3,laucode
1231,2023,flat,68.3,laucode
1231,2024,flat,68.3,laucode
1231,2023,other,78.6,laucode
1231,2024,other,77.4,laucode
1233,2023,house,139.9,laucode
1233,2024,house,140.1,laucode
1233,2023,flat,74.9,laucode
1233,2024,flat,75.1,laucode
1233,2023,other,88.1,laucode
1233,2024,other,86.5,laucode
1256,2023,house,120.9,laucode
1256,2024,house,120.6,laucode
1256,2023,flat,63.4,laucode
1256,2024,flat,63.5,laucode
1256,2023,other,61.3,laucode
1256,2024,other,61.3,laucode
1257,2023,house,115.1,laucode
1257,2024,house,115.2,laucode
1257,2023,flat,65,laucode
1257,2024,flat,65,laucode
1257,2023,other,84,laucode
1257,2024,other,84,laucode
1260,2023,house,116.2,laucode
1260,2024,house,116.1,laucode
1260,2023,flat,65.4,laucode
1260,2024,flat,65.4,laucode
1260,2023,other,103.7,laucode
1260,2024,other,104.7,laucode
1261,2023,house,127.5,laucode
1261,2024,house,126.8,laucode
1261,2023,flat,65.5,laucode
1261,2024,flat,65.4,laucode
1261,2023,other,73,laucode
1261,2024,other,124.7,laucode
1262,2023,house,135.7,laucode
1262,2024,house,135.6,laucode
1262,2023,flat,78.6,laucode
1262,2024,flat,78.6,laucode
1262,2023,other,85.2,laucode
1262,2024,other,85.2,laucode
1263,2023,house,126.1,laucode
1263,2024,house,126.2,laucode
1263,2023,flat,66.3,laucode
1263,2024,flat,66.3,laucode
1263,2023,other,75.2,laucode
1263,2024,other,73.1,laucode
1264,2023,house,119.4,laucode
1264,2024,house,119.4,laucode
1264,2023,flat,68.4,laucode
1264,2024,flat,68.5,laucode
1264,2023,other,80.5,laucode
1264,2024,other,80.5,laucode
1265,2023,house,112.3,laucode
1265,2024,house,112.1,laucode
1265,2023,flat,63.1,laucode
1265,2024,flat,63.1,laucode
1265,2023,other,80.9,laucode
1265,2024,other,81,laucode
1266,2023,house,114.7,laucode
1266,2024,house,114.9,laucode
1266,2023,flat,65.2,laucode
1266,2024,flat,65.2,laucode
1266,2023,other,75.7,laucode
1266,2024,other,76,laucode
1267,2023,house,119,laucode
1267,2024,house,119.3,laucode
1267,2023,flat,67.5,laucode
1267,2024,flat,67.6,laucode
1267,2023,other,78,laucode
1267,2024,other,78,laucode
1270,2023,house,116.5,laucode
1270,2024,house,116.6,laucode
1270,2023,flat,67.8,laucode
1270,2024,flat,67.5,laucode
1270,2023,other,86.9,laucode
1270,2024,other,86.8,laucode
1272,2023,house,112.6,laucode
1272,2024,house,112.7,laucode
1272,2023,flat,65.4,laucode
1272,2024,flat,65.4,laucode
1272,2023,other,76.4,laucode
1272,2024,other,76.7,laucode
1273,2023,house,120.8,laucode
1273,2024,house,121,laucode
1273,2023,flat,64.1,laucode
1273,2024,flat,64.1,laucode
1273,2023,other,85.5,laucode
1273,2024,other,84.7,laucode
1275,2023,house,117.1,laucode
1275,2024,house,117.2,laucode
1275,2023,flat,65.7,laucode
1275,2024,flat,65.6,laucode
1275,2023,other,85.1,laucode
1275,2024,other,85.1,laucode
1276,2023,house,117.4,laucode
1276,2024,house,116.7,laucode
1276,2023,flat,65.6,laucode
1276,2024,flat,65.5,laucode
1276,2023,other,68.8,laucode
1276,2024,other,68.5,laucode
1277,2023,house,119.9,laucode
1277,2024,house,119.8,laucode
1277,2023,flat,66.8,laucode
1277,2024,flat,66.8,laucode
1277,2023,other,75.5,laucode
1277,2024,other,75.5,laucode
1278,2023,house,122.8,laucode
1278,2024,house,123.6,laucode
1278,2023,flat,65.3,laucode
1278,2024,flat,65.6,laucode
1278,2023,other,65,laucode
1278,2024,other,63.8,laucode
1280,2023,house,126.7,laucode
1280,2024,house,126.6,laucode
1280,2023,flat,68.1,laucode
1280,2024,flat,68,laucode
1280,2023,other,71.1,laucode
1280,2024,other,71.2,laucode
1281,2023,house,125.3,laucode
1281,2024,house,125.4,laucode
1281,2023,flat,69.7,laucode
1281,2024,flat,69.4,laucode
1281,2023,other,56.6,laucode
1281,2024,other,57.2,laucode
1282,2023,house,119.2,laucode
1282,2024,house,119,laucode
1282,2023,flat,70.2,laucode
1282,2024,flat,70.1,laucode
1282,2023,other,74.2,laucode
1282,2024,other,73.7,laucode
1283,2023,house,125.8,laucode
1283,2024,house,126,laucode
1283,2023,flat,69,laucode
1283,2024,flat,69,laucode
1283,2023,other,73.5,laucode
1283,2024,other,73.5,laucode
1284,2023,house,125.6,laucode
1284,2024,house,125.8,laucode
1284,2023,flat,67,laucode
1284,2024,flat,66.9,laucode
1284,2023,other,80,laucode
1284,2024,other,80.8,laucode
1285,2023,house,120.9,laucode
1285,2024,house,120.9,laucode
1285,2023,flat,66.7,laucode
1285,2024,flat,66.7,laucode
1285,2023,other,71.5,laucode
1285,2024,other,71.5,laucode
1286,2023,house,122.8,laucode
1286,2024,house,122.4,laucode
1286,2023,flat,69.1,laucode
1286,2024,flat,69.1,laucode
1286,2023,other,85.3,laucode
1286,2024,other,85.8,laucode
1287,2023,house,125,laucode
1287,2024,house,125.1,laucode
1287,2023,flat,67.1,laucode
1287,2024,flat,67.1,laucode
1287,2023,other,72,laucode
1287,2024,other,72,laucode
1290,2023,house,118.9,laucode
1290,2024,house,118.9,laucode
1290,2023,flat,68.2,laucode
1290,2024,flat,68.2,laucode
1290,2023,other,81.3,laucode
1290,2024,other,81.6,laucode
1291,2023,house,116.8,laucode
1291,2024,house,116.6,laucode
1291,2023,flat,67.4,laucode
1291,2024,flat,67.4,laucode
1291,2023,other,96.7,laucode
1291,2024,other,95.8,laucode
1292,2023,house,124.4,laucode
1292,2024,house,124.5,laucode
1292,2023,flat,67.7,laucode
1292,2024,flat,67.7,laucode
1292,2023,other,80.4,laucode
1292,2024,other,80.4,laucode
1293,2023,house,120.4,laucode
1293,2024,house,120.5,laucode
1293,2023,flat,65.8,laucode
1293,2024,flat,65.8,laucode
1293,2023,other,80.7,laucode
1293,2024,other,81,laucode
1315,2023,house,114.4,laucode
1315,2024,house,114.4,laucode
1315,2023,flat,67.3,laucode
1315,2024,flat,67.4,laucode
1315,2023,other,74.6,laucode
1315,2024,other,74.6,laucode
1380,2023,house,122.6,laucode
1380,2024,house,122.7,laucode
1380,2023,flat,65.4,laucode
1380,2024,flat,65.3,laucode
1380,2023,other,68,laucode
1380,2024,other,67.5,laucode
1381,2023,house,116.6,laucode
1381,2024,house,116.4,laucode
1381,2023,flat,64.3,laucode
1381,2024,flat,64.3,laucode
1381,2023,other,80.7,laucode
1381,2024,other,80.5,laucode
1382,2023,house,122.5,laucode
1382,2024,house,123.3,laucode
1382,2023,flat,68.6,laucode
1382,2024,flat,68.5,laucode
1382,2023,other,70.2,laucode
1382,2024,other,70.5,laucode
1383,2023,house,122.6,laucode
1383,2024,house,122.6,laucode
1383,2023,flat,69.2,laucode
1383,2024,flat,69.1,laucode
1383,2023,other,69.5,laucode
1383,2024,other,61.5,laucode
1384,2023,house,127.8,laucode
1384,2024,house,127.8,laucode
1384,2023,flat,71.1,laucode
1384,2024,flat,70.5,laucode
1384,2023,other,80,laucode
1384,2024,other,79.8,laucode
1401,2023,house,118.6,laucode
1401,2024,house,118.8,laucode
1401,2023,flat,65.6,laucode
1401,2024,flat,65.6,laucode
1401,2023,other,71.1,laucode
1401,2024,other,71,laucode
1402,2023,house,127,laucode
1402,2024,house,127,laucode
1402,2023,flat,70,laucode
1402,2024,flat,69.6,laucode
1402,2023,other,57,laucode
1402,2024,other,58.1,laucode
1407,2023,house,122,laucode
1407,2024,house,122.2,laucode
1407,2023,flat,67.4,laucode
1407,2024,flat,66.3,laucode
1407,2023,other,72.5,laucode
1407,2024,other,72.5,laucode
1415,2023,house,119.2,laucode
1415,2024,house,119.2,laucode
1415,2023,flat,69.5,laucode
1415,2024,flat,69.5,laucode
1415,2023,other,74.1,laucode
1415,2024,other,73.4,laucode
1419,2023,house,108.3,laucode
1419,2024,house,108.4,laucode
1419,2023,flat,67.4,laucode
1419,2024,flat,67.5,laucode
1419,2023,other,76.5,laucode
1419,2024,other,81.9,laucode
1421,2023,house,111,laucode
1421,2024,house,110.8,laucode
1421,2023,flat,64.5,laucode
1421,2024,flat,64.5,laucode
1421,2023,other,73.8,laucode
1421,2024,other,74.1,laucode
1427,2023,house,105.1,laucode
1427,2024,house,105.2,laucode
1427,2023,flat,66.5,laucode
1427,2024,flat,66.4,laucode
1427,2023,other,70.5,laucode
1427,2024,other,71,laucode
1430,2023,house,107.8,laucode
1430,2024,house,108,laucode
1430,2023,flat,62.1,laucode
1430,2024,flat,62.1,laucode
1430,2023,other,81.5,laucode
1430,2024,other,81.5,laucode
1435,2023,house,109.5,laucode
1435,2024,house,109.5,laucode
1435,2023,flat,63.1,laucode
1435,2024,flat,63.1,laucode
1435,2023,other,75.3,laucode
1435,2024,other,75.5,laucode
1438,2023,house,111.2,laucode
1438,2024,house,111,laucode
1438,2023,flat,61.7,laucode
1438,2024,flat,61.7,laucode
1438,2023,other,76.9,laucode
1438,2024,other,77.1,laucode
1439,2023,house,107.6,laucode
1439,2024,house,107.6,laucode
1439,2023,flat,63.6,laucode
1439,2024,flat,63.6,laucode
1439,2023,other,75,laucode
1439,2024,other,75.2,laucode
1440,2023,house,117.4,laucode
1440,2024,house,117.3,laucode
1440,2023,flat,65.4,laucode
1440,2024,flat,65.3,laucode
1440,2023,other,64.8,laucode
1440,2024,other,64.8,laucode
1441,2023,house,120.3,laucode
1441,2024,house,120.4,laucode
1441,2023,flat,67.7,laucode
1441,2024,flat,67.7,laucode
1441,2023,other,61.9,laucode
1441,2024,other,61.4,laucode
1442,2023,house,116.7,laucode
1442,2024,house,116.7,laucode
1442,2023,flat,65.1,laucode
1442,2024,flat,65.2,laucode
1442,2023,other,69.4,laucode
1442,2024,other,68.6,laucode
1443,2023,house,121.3,laucode
1443,2024,house,121.2,laucode
1443,2023,flat,74.1,laucode
1443,2024,flat,74.2,laucode
1443,2023,other,82.2,laucode
1443,2024,other,82.2,laucode
1444,2023,house,119.3,laucode
1444,2024,house,119.4,laucode
1444,2023,flat,67.7,laucode
1444,2024,flat,67.7,laucode
1444,2023,other,79.1,laucode
1444,2024,other,80.9,laucode
1445,2023,house,114.3,laucode
1445,2024,house,114.4,laucode
1445,2023,flat,66.1,laucode
1445,2024,flat,66.1,laucode
1445,2023,other,87.2,laucode
1445,2024,other,85.5,laucode
1446,2023,house,117,laucode
1446,2024,house,117.3,laucode
1446,2023,flat,66.7,laucode
1446,2024,flat,66.7,laucode
1446,2023,other,71.7,laucode
1446,2024,other,72.5,laucode
1447,2023,house,112.2,laucode
1447,2024,house,112.1,laucode
1447,2023,flat,62,laucode
1447,2024,flat,62,laucode
1447,2023,other,95.6,laucode
1447,2024,other,94.9,laucode
1452,2023,house,117.7,laucode
1452,2024,house,117.6,laucode
1452,2023,flat,64.8,laucode
1452,2024,flat,64.8,laucode
1452,2023,other,81.1,laucode
1452,2024,other,80.5,laucode
1460,2023,house,111.6,laucode
1460,2024,house,111.6,laucode
1460,2023,flat,61.9,laucode
1460,2024,flat,61.9,laucode
1460,2023,other,78.2,laucode
1460,2024,other,78.2,laucode
1461,2023,house,112.1,laucode
1461,2024,house,111.7,laucode
1461,2023,flat,63,laucode
1461,2024,flat,63.5,laucode
1461,2023,other,77.6,laucode
1461,2024,other,77.3,laucode
1462,2023,house,109.3,laucode
1462,2024,house,109.1,laucode
1462,2023,flat,64.3,laucode
1462,2024,flat,64.3,laucode
1462,2023,other,70.9,laucode
1462,2024,other,70.9,laucode
1463,2023,house,115.5,laucode
1463,2024,house,115.8,laucode
1463,2023,flat,64.9,laucode
1463,2024,flat,64.9,laucode
1463,2023,other,73,laucode
1463,2024,other,72.7,laucode
1465,2023,house,114,laucode
1465,2024,house,114,laucode
1465,2023,flat,63.9,laucode
1465,2024,flat,63.9,laucode
1465,2023,other,76.8,laucode
1465,2024,other,76.7,laucode
1466,2023,house,117.2,laucode
1466,2024,house,117.1,laucode
1466,2023,flat,66.2,laucode
1466,2024,flat,65.8,laucode
1466,2023,other,85.8,laucode
1466,2024,other,84.7,laucode
1470,2023,house,121,laucode
1470,2024,house,121,laucode
1470,2023,flat,66,laucode
1470,2024,flat,66,laucode
1470,2023,other,83.1,laucode
1470,2024,other,83.1,laucode
1471,2023,house,118.9,laucode
1471,2024,house,119.2,laucode
1471,2023,flat,66.7,laucode
1471,2024,flat,66.7,laucode
1471,2023,other,80.1,laucode
1471,2024,other,80.8,laucode
1472,2023,house,119.5,laucode
1472,2024,house,119.6,laucode
1472,2023,flat,66.5,laucode
1472,2024,flat,66.5,laucode
1472,2023,other,73.4,laucode
1472,2024,other,72.9,laucode
1473,2023,house,117.1,laucode
1473,2024,house,117,laucode
1473,2023,flat,63.7,laucode
1473,2024,flat,63.7,laucode
1473,2023,other,83.6,laucode
1473,2024,other,83.6,laucode
1480,2023,house,127.4,laucode
1480,2024,house,127.5,laucode
1480,2023,flat,65,laucode
1480,2024,flat,64.9,laucode
1480,2023,other,70.9,laucode
1480,2024,other,71.1,laucode
1481,2023,house,119.9,laucode
1481,2024,house,120,laucode
1481,2023,flat,64.8,laucode
1481,2024,flat,64.6,laucode
1481,2023,other,65.7,laucode
1481,2024,other,69.1,laucode
1482,2023,house,115.9,laucode
1482,2024,house,115.9,laucode
1482,2023,flat,68,laucode
1482,2024,flat,67.9,laucode
1482,2023,other,71.9,laucode
1482,2024,other,72.9,laucode
1484,2023,house,113.8,laucode
1484,2024,house,114,laucode
1484,2023,flat,67.2,laucode
1484,2024,flat,67.1,laucode
1484,2023,other,64.7,laucode
1484,2024,other,64.7,laucode
1485,2023,house,116.5,laucode
1485,2024,house,116.7,laucode
1485,2023,flat,64.1,laucode
1485,2024,flat,64.1,laucode
1485,2023,other,72.6,laucode
1485,2024,other,71.9,laucode
1486,2023,house,111.5,laucode
1486,2024,house,111.7,laucode
1486,2023,flat,63.9,laucode
1486,2024,flat,64,laucode
1486,2023,other,77.5,laucode
1486,2024,other,77.5,laucode
1487,2023,house,117.8,laucode
1487,2024,house,117.8,laucode
1487,2023,flat,68.8,laucode
1487,2024,flat,68.8,laucode
1487,2023,other,73.4,laucode
1487,2024,other,73.3,laucode
1488,2023,house,123,laucode
1488,2024,house,123.6,laucode
1488,2023,flat,64.5,laucode
1488,2024,flat,64.5,laucode
1488,2023,other,68.4,laucode
1488,2024,other,69,laucode
1489,2023,house,120.3,laucode
1489,2024,house,120.4,laucode
1489,2023,flat,68.3,laucode
1489,2024,flat,67.7,laucode
1489,2023,other,71,laucode
1489,2024,other,68.7,laucode
1490,2023,house,121.8,laucode
1490,2024,house,121.9,laucode
1490,2023,flat,65.2,laucode
1490,2024,flat,65.3,laucode
1490,2023,other,72.2,laucode
1490,2024,other,72.5,laucode
1491,2023,house,121.6,laucode
1491,2024,house,121.6,laucode
1491,2023,flat,66.2,laucode
1491,2024,flat,66.1,laucode
1491,2023,other,64.8,laucode
1491,2024,other,64.9,laucode
1492,2023,house,119.7,laucode
1492,2024,house,119.8,laucode
1492,2023,flat,66.2,laucode
1492,2024,flat,66.2,laucode
1492,2023,other,79.9,laucode
1492,2024,other,79.9,laucode
1493,2023,house,119.1,laucode
1493,2024,house,119,laucode
1493,2023,flat,67.6,laucode
1493,2024,flat,67.4,laucode
1493,2023,other,68.6,laucode
1493,2024,other,68.6,laucode
1494,2023,house,123.8,laucode
1494,2024,house,123.7,laucode
1494,2023,flat,66.5,laucode
1494,2024,flat,66.5,laucode
1494,2023,other,75.3,laucode
1494,2024,other,74.9,laucode
1495,2023,house,123.2,laucode
1495,2024,house,123.3,laucode
1495,2023,flat,69.5,laucode
1495,2024,flat,69.4,laucode
1495,2023,other,69.1,laucode
1495,2024,other,69.2,laucode
1496,2023,house,124.4,laucode
1496,2024,house,124.4,laucode
1496,2023,flat,68.2,laucode
1496,2024,flat,68.3,laucode
1496,2023,other,64.1,laucode
1496,2024,other,64.1,laucode
1497,2023,house,122.2,laucode
1497,2024,house,122.3,laucode
1497,2023,flat,69.4,laucode
1497,2024,flat,69.6,laucode
1497,2023,other,78.6,laucode
1497,2024,other,78.1,laucode
1498,2023,house,118.9,laucode
1498,2024,house,118.7,laucode
1498,2023,flat,67.5,laucode
1498,2024,flat,67.5,laucode
1498,2023,other,86.2,laucode
1498,2024,other,86.2,laucode
1499,2023,house,124,laucode
1499,2024,house,123.9,laucode
1499,2023,flat,67.4,laucode
1499,2024,flat,67.1,laucode
1499,2023,other,78.8,laucode
1499,2024,other,78.9,laucode
1715,2023,house,118.9,laucode
1715,2024,house,118.6,laucode
1715,2023,flat,64.2,laucode
1715,2024,flat,64.2,laucode
1715,2023,other,85.4,laucode
1715,2024,other,88.5,laucode
1730,2023,house,110.7,laucode
1730,2024,house,110.7,laucode
1730,2023,flat,61.9,laucode
1730,2024,flat,61.9,laucode
1730,2023,other,70.8,laucode
1730,2024,other,70.6,laucode
1737,2023,house,111.7,laucode
1737,2024,house,111.6,laucode
1737,2023,flat,60.8,laucode
1737,2024,flat,61.1,laucode
1737,2023,other,71,laucode
1737,2024,other,71.1,laucode
1760,2023,house,110.4,laucode
1760,2024,house,110,laucode
1760,2023,flat,66,laucode
1760,2024,flat,65.9,laucode
1760,2023,other,72.3,laucode
1760,2024,other,72.3,laucode
1761,2023,house,123.9,laucode
1761,2024,house,124.6,laucode
1761,2023,flat,62.8,laucode
1761,2024,flat,61.8,laucode
1761,2023,other,65.3,laucode
1761,2024,other,65.3,laucode
1762,2023,house,113.2,laucode
1762,2024,house,113.1,laucode
1762,2023,flat,65.3,laucode
1762,2024,flat,65.3,laucode
1762,2023,other,46.7,laucode
1762,2024,other,46.7,laucode
1763,2023,house,119.4,laucode
1763,2024,house,119.4,laucode
1763,2023,flat,65.7,laucode
1763,2024,flat,65.5,laucode
1763,2023,other,75.4,laucode
1763,2024,other,76.5,laucode
1764,2023,house,114.8,laucode
1764,2024,house,114.8,laucode
1764,2023,flat,63,laucode
1764,2024,flat,63.2,laucode
1764,2023,other,81.6,laucode
1764,2024,other,81.6,laucode
1765,2023,house,110.4,laucode
1765,2024,house,110.6,laucode
1765,2023,flat,63.9,laucode
1765,2024,flat,64,laucode
1765,2023,other,79.1,laucode
1765,2024,other,79.2,laucode
1766,2023,house,114.8,laucode
1766,2024,house,114.7,laucode
1766,2023,flat,62.2,laucode
1766,2024,flat,62.7,laucode
1766,2023,other,67.6,laucode
1766,2024,other,66,laucode
1780,2023,house,125.3,laucode
1780,2024,house,125.1,laucode
1780,2023,flat,65.5,laucode
1780,2024,flat,65.3,laucode
1780,2023,other,90.6,laucode
1780,2024,other,91,laucode
1781,2023,house,117.5,laucode
1781,2024,house,117.6,laucode
1781,2023,flat,66.1,laucode
1781,2024,flat,66.1,laucode
1781,2023,other,72.4,laucode
1781,2024,other,72.5,laucode
1782,2023,house,111.8,laucode
1782,2024,house,112,laucode
1782,2023,flat,63.6,laucode
1782,2024,flat,63.7,laucode
1782,2023,other,66.8,laucode
1782,2024,other,66.8,laucode
1783,2023,house,112,laucode
1783,2024,house,112,laucode
1783,2023,flat,58.6,laucode
1783,2024,flat,58.6,laucode
1783,2023,other,81.8,laucode
1783,2024,other,81.8,laucode
1784,2023,house,114.8,laucode
1784,2024,house,114.8,laucode
1784,2023,flat,64.8,laucode
1784,2024,flat,64.8,laucode
1784,2023,other,63.3,laucode
1784,2024,other,63.3,laucode
1785,2023,house,120.1,laucode
1785,2024,house,120,laucode
1785,2023,flat,62,laucode
1785,2024,flat,62.1,laucode
1785,2023,other,64.8,laucode
1785,2024,other,64.8,laucode
1814,2023,house,117.3,laucode
1814,2024,house,116.9,laucode
1814,2023,flat,65.7,laucode
1814,2024,flat,65.7,laucode
1814,2023,other,79.1,laucode
1814,2024,other,80.2,laucode
1860,2023,house,113.3,laucode
1860,2024,house,113.3,laucode
1860,2023,flat,63.3,laucode
1860,2024,flat,63.3,laucode
1860,2023,other,65,laucode
1860,2024,other,65,laucode
1861,2023,house,116.5,laucode
1861,2024,house,116.8,laucode
1861,2023,flat,63.4,laucode
1861,2024,flat,63.4,laucode
1861,2023,other,73.1,laucode
1861,2024,other,73.7,laucode
1862,2023,house,111.3,laucode
1862,2024,house,111.6,laucode
1862,2023,flat,61.6,laucode
1862,2024,flat,61.6,laucode
1862,2023,other,79.7,laucode
1862,2024,other,79.7,laucode
1863,2023,house,109,laucode
1863,2024,house,109,laucode
1863,2023,flat,58.3,laucode
1863,2024,flat,58.3,laucode
1863,2023,other,76.2,laucode
1863,2024,other,74.7,laucode
1864,2023,house,111.2,laucode
1864,2024,house,111.5,laucode
1864,2023,flat,62.3,laucode
1864,2024,flat,62.4,laucode
1864,2023,other,75.8,laucode
1864,2024,other,75.8,laucode
1880,2023,house,120.7,laucode
1880,2024,house,120.8,laucode
1880,2023,flat,67.5,laucode
1880,2024,flat,67.4,laucode
1880,2023,other,66.8,laucode
1880,2024,other,66.4,laucode
1881,2023,house,118.3,laucode
1881,2024,house,118.9,laucode
1881,2023,flat,65.7,laucode
1881,2024,flat,65.7,laucode
1881,2023,other,68.3,laucode
1881,2024,other,68,laucode
1882,2023,house,114.7,laucode
1882,2024,house,114.9,laucode
1882,2023,flat,64.9,laucode
1882,2024,flat,65,laucode
1882,2023,other,79.5,laucode
1882,2024,other,79.9,laucode
1883,2023,house,117.4,laucode
1883,2024,house,117.5,laucode
1883,2023,flat,63.6,laucode
1883,2024,flat,63.7,laucode
1883,2023,other,75.2,laucode
1883,2024,other,75.7,laucode
1884,2023,house,115.2,laucode
1884,2024,house,115,laucode
1884,2023,flat,66.8,laucode
1884,2024,flat,66.8,laucode
1884,2023,other,69.1,laucode
1884,2024,other,68.7,laucode
1885,2023,house,117.5,laucode
1885,2024,house,117.5,laucode
1885,2023,flat,63.7,laucode
1885,2024,flat,63.7,laucode
1885,2023,other,76.9,laucode
1885,2024,other,76.7,laucode
1904,2023,house,112.6,laucode
1904,2024,house,112.7,laucode
1904,2023,flat,60.7,laucode
1904,2024,flat,60.7,laucode
1904,2023,other,84.1,laucode
1904,2024,other,84.1,laucode
1907,2023,house,117.3,laucode
1907,2024,house,117.3,laucode
1907,2023,flat,61.9,laucode
1907,2024,flat,61.9,laucode
1907,2023,other,70.9,laucode
1907,2024,other,72.9,laucode
1960,2023,house,115.9,laucode
1960,2024,house,116,laucode
1960,2023,flat,64.2,laucode
1960,2024,flat,64.2,laucode
1960,2023,other,70.3,laucode
1960,2024,other,71.3,laucode
1961,2023,house,116.4,laucode
1961,2024,house,116.7,laucode
1961,2023,flat,61.7,laucode
1961,2024,flat,61.7,laucode
1961,2023,other,71.9,laucode
1961,2024,other,71.9,laucode
1962,2023,house,117.7,laucode
1962,2024,house,117.6,laucode
1962,2023,flat,64.5,laucode
1962,2024,flat,64.5,laucode
1962,2023,other,91.7,laucode
1962,2024,other,91.7,laucode
1980,2023,house,127.1,laucode
1980,2024,house,127.1,laucode
1980,2023,flat,68.2,laucode
1980,2024,flat,68.1,laucode
1980,2023,other,77.2,laucode
1980,2024,other,77.4,laucode
1981,2023,house,117.3,laucode
1981,2024,house,117,laucode
1981,2023,flat,63.9,laucode
1981,2024,flat,63.9,laucode
1981,2023,other,88.8,laucode
1981,2024,other,88.4,laucode
1982,2023,house,117.6,laucode
1982,2024,house,117.7,laucode
1982,2023,flat,66.9,laucode
1982,2024,flat,66.7,laucode
1982,2023,other,88.2,laucode
1982,2024,other,88.1,laucode
1983,2023,house,120.5,laucode
1983,2024,house,120.3,laucode
1983,2023,flat,65.2,laucode
1983,2024,flat,65.2,laucode
1983,2023,other,67.3,laucode
1983,2024,other,67.3,laucode
1984,2023,house,117,laucode
1984,2024,house,116.9,laucode
1984,2023,flat,68.3,laucode
1984,2024,flat,68.3,laucode
1984,2023,other,84.7,laucode
1984,2024,other,84.7,laucode
2021,2023,house,110.6,laucode
2021,2024,house,110.5,laucode
2021,2023,flat,58.2,laucode
2021,2024,flat,58.2,laucode
2021,2023,other,88.9,laucode
2021,2024,other,88.9,laucode
2023,2023,house,107.4,laucode
2023,2024,house,107.2,laucode
2023,2023,flat,59.4,laucode
2023,2024,flat,59.4,laucode
2023,2023,other,68.6,laucode
2023,2024,other,69.1,laucode
2026,2023,house,111.6,laucode
2026,2024,house,111.6,laucode
2026,2023,flat,60,laucode
2026,2024,flat,60,laucode
2026,2023,other,80.2,laucode
2026,2024,other,80.3,laucode
2029,2023,house,110.7,laucode
2029,2024,house,110.8,laucode
2029,2023,flat,65.9,laucode
2029,2024,flat,65.7,laucode
2029,2023,other,78.1,laucode
2029,2024,other,78.1,laucode
2031,2023,house,111.6,laucode
2031,2024,house,111.5,laucode
2031,2023,flat,64.2,laucode
2031,2024,flat,64.2,laucode
2031,2023,other,79.1,laucode
2031,2024,other,78.7,laucode
2034,2023,house,108.9,laucode
2034,2024,house,109,laucode
2034,2023,flat,63.6,laucode
2034,2024,flat,63.6,laucode
2034,2023,other,83.8,laucode
2034,2024,other,80.2,laucode
2039,2023,house,104.8,laucode
2039,2024,house,105.5,laucode
2039,2023,flat,64.6,laucode
2039,2024,flat,63.8,laucode
2039,2023,other,69.3,laucode
2039,2024,other,71.3,laucode
2061,2023,house,111.1,laucode
2061,2024,house,111,laucode
2061,2023,flat,58.5,laucode
2061,2024,flat,58.5,laucode
2061,2023,other,82.7,laucode
2061,2024,other,82.7,laucode
2062,2023,house,109.3,laucode
2062,2024,house,109.4,laucode
2062,2023,flat,64.5,laucode
2062,2024,flat,64.5,laucode
2062,2023,other,77.7,laucode
2062,2024,other,75,laucode
2080,2023,house,119,laucode
2080,2024,house,119.1,laucode
2080,2023,flat,66.1,laucode
2080,2024,flat,66.1,laucode
2080,2023,other,74.2,laucode
2080,2024,other,73.6,laucode
2081,2023,house,116.5,laucode
2081,2024,house,116.6,laucode
2081,2023,flat,64.4,laucode
2081,2024,flat,64.4,laucode
2081,2023,other,65.3,laucode
2081,2024,other,65,laucode
2082,2023,house,116.4,laucode
2082,2024,house,116.2,laucode
2082,2023,flat,63.4,laucode
2082,2024,flat,63.6,laucode
2082,2023,other,61.1,laucode
2082,2024,other,61.1,laucode
2083,2023,house,114.7,laucode
2083,2024,house,114.7,laucode
2083,2023,flat,62.5,laucode
2083,2024,flat,62.5,laucode
2083,2023,other,74.1,laucode
2083,2024,other,74.5,laucode
2084,2023,house,115.6,laucode
2084,2024,house,115.4,laucode
2084,2023,flat,61,laucode
2084,2024,flat,60.9,laucode
2084,2023,other,78.8,laucode
2084,2024,other,78.8,laucode
2085,2023,house,112.6,laucode
2085,2024,house,112.6,laucode
2085,2023,flat,61.6,laucode
2085,2024,flat,61.5,laucode
2085,2023,other,79.2,laucode
2085,2024,other,77.4,laucode
2101,2023,house,109.5,laucode
2101,2024,house,109.3,laucode
2101,2023,flat,60.9,laucode
2101,2024,flat,61.1,laucode
2101,2023,other,66.2,laucode
2101,2024,other,66.2,laucode
2104,2023,house,109.9,laucode
2104,2024,house,110,laucode
2104,2023,flat,61.1,laucode
2104,2024,flat,61.1,laucode
2104,2023,other,90.3,laucode
2104,2024,other,90,laucode
2121,2023,house,119.2,laucode
2121,2024,house,119.4,laucode
2121,2023,flat,63.3,laucode
2121,2024,flat,63.3,laucode
2121,2023,other,79.4,laucode
2121,2024,other,79.4,laucode
