"lau_name","municipality","year","indicator","value","NUTS 3 CODE 2021","NUTS 3 CODE 2016","laucode","type"
"kuusalu vald","Kuusalu rural municipality*",2006,"dwelling",3863,"EE001","EE001",353,"all"
"kuusalu vald","Kuusalu rural municipality*",2007,"dwelling",3856,"EE001","EE001",353,"all"
"kuusalu vald","Loksa rural municipality*",2006,"dwelling",NA,"EE001","EE001",353,"all"
"kuusalu vald","Loksa rural municipality*",2007,"dwelling",NA,"EE001","EE001",353,"all"
"loksa linn","Loksa city",2003,"dwelling",1689,"EE001","EE001",424,"all"
"loksa linn","Loksa city",2004,"dwelling",1692,"EE001","EE001",424,"all"
"loksa linn","Loksa city",2005,"dwelling",1691,"EE001","EE001",424,"all"
"loksa linn","Loksa city",2006,"dwelling",1691,"EE001","EE001",424,"all"
"loksa linn","Loksa city",2007,"dwelling",1692,"EE001","EE001",424,"all"
"lääneranna vald","Hanila rural municipality",2003,"dwelling",841,"EE004","EE004",430,"all"
"lääneranna vald","Hanila rural municipality",2004,"dwelling",857,"EE004","EE004",430,"all"
"lääneranna vald","Hanila rural municipality",2005,"dwelling",868,"EE004","EE004",430,"all"
"lääneranna vald","Koonga rural municipality",2003,"dwelling",613,"EE004","EE004",430,"all"
"lääneranna vald","Koonga rural municipality",2004,"dwelling",643,"EE004","EE004",430,"all"
"lääneranna vald","Koonga rural municipality",2005,"dwelling",668,"EE004","EE004",430,"all"
"lääneranna vald","Lihula rural municipality",2003,"dwelling",1512,"EE004","EE004",430,"all"
"lääneranna vald","Lihula rural municipality",2004,"dwelling",1517,"EE004","EE004",430,"all"
"lääneranna vald","Lihula rural municipality",2005,"dwelling",1532,"EE004","EE004",430,"all"
"lääneranna vald","Varbla rural municipality",2003,"dwelling",572,"EE004","EE004",430,"all"
"lääneranna vald","Varbla rural municipality",2004,"dwelling",590,"EE004","EE004",430,"all"
"lääneranna vald","Varbla rural municipality",2005,"dwelling",608,"EE004","EE004",430,"all"
"lääneranna vald","Hanila rural municipality",2006,"dwelling",912,"EE004","EE004",430,"all"
"lääneranna vald","Hanila rural municipality",2007,"dwelling",912,"EE004","EE004",430,"all"
"lääneranna vald","Koonga rural municipality",2006,"dwelling",694,"EE004","EE004",430,"all"
"lääneranna vald","Koonga rural municipality",2007,"dwelling",694,"EE004","EE004",430,"all"
"lääneranna vald","Lihula rural municipality",2006,"dwelling",1554,"EE004","EE004",430,"all"
"lääneranna vald","Lihula rural municipality",2007,"dwelling",1554,"EE004","EE004",430,"all"
"lääneranna vald","Varbla rural municipality",2006,"dwelling",682,"EE004","EE004",430,"all"
"lääneranna vald","Varbla rural municipality",2007,"dwelling",687,"EE004","EE004",430,"all"
"lääne-harju vald","Keila rural municipality",2003,"dwelling",2081,"EE001","EE001",431,"all"
"lääne-harju vald","Keila rural municipality",2004,"dwelling",2161,"EE001","EE001",431,"all"
"lääne-harju vald","Keila rural municipality",2005,"dwelling",2238,"EE001","EE001",431,"all"
"lääne-harju vald","Padise rural municipality",2003,"dwelling",911,"EE001","EE001",431,"all"
"lääne-harju vald","Padise rural municipality",2004,"dwelling",924,"EE001","EE001",431,"all"
"lääne-harju vald","Padise rural municipality",2005,"dwelling",928,"EE001","EE001",431,"all"
"lääne-harju vald","Paldiski city",2003,"dwelling",2716,"EE001","EE001",431,"all"
"lääne-harju vald","Paldiski city",2004,"dwelling",2732,"EE001","EE001",431,"all"
"lääne-harju vald","Paldiski city",2005,"dwelling",2756,"EE001","EE001",431,"all"
"lääne-harju vald","Vasalemma rural municipality",2003,"dwelling",1428,"EE001","EE001",431,"all"
"lääne-harju vald","Vasalemma rural municipality",2004,"dwelling",1732,"EE001","EE001",431,"all"
"lääne-harju vald","Vasalemma rural municipality",2005,"dwelling",1719,"EE001","EE001",431,"all"
"lääne-harju vald","Keila rural municipality",2006,"dwelling",3984,"EE001","EE001",431,"all"
"lääne-harju vald","Keila rural municipality",2007,"dwelling",4067,"EE001","EE001",431,"all"
"lääne-harju vald","Padise rural municipality",2006,"dwelling",968,"EE001","EE001",431,"all"
"lääne-harju vald","Padise rural municipality",2007,"dwelling",972,"EE001","EE001",431,"all"
"lääne-harju vald","Paldiski city",2006,"dwelling",2787,"EE001","EE001",431,"all"
"lääne-harju vald","Paldiski city",2007,"dwelling",2787,"EE001","EE001",431,"all"
"lääne-harju vald","Vasalemma rural municipality",2006,"dwelling",1732,"EE001","EE001",431,"all"
"lääne-harju vald","Vasalemma rural municipality",2007,"dwelling",1463,"EE001","EE001",431,"all"
"luunja vald","Luunja rural municipality",2003,"dwelling",914,"EE008","EE008",432,"all"
"luunja vald","Luunja rural municipality",2004,"dwelling",923,"EE008","EE008",432,"all"
"luunja vald","Luunja rural municipality",2005,"dwelling",932,"EE008","EE008",432,"all"
"luunja vald","Luunja rural municipality",2006,"dwelling",1210,"EE008","EE008",432,"all"
"luunja vald","Luunja rural municipality",2007,"dwelling",1263,"EE008","EE008",432,"all"
"lääne-nigula vald","Kullamaa rural municipality",2003,"dwelling",489,"EE004","EE004",441,"all"
"lääne-nigula vald","Kullamaa rural municipality",2004,"dwelling",515,"EE004","EE004",441,"all"
"lääne-nigula vald","Kullamaa rural municipality",2005,"dwelling",536,"EE004","EE004",441,"all"
"lääne-nigula vald","Martna rural municipality",2003,"dwelling",558,"EE004","EE004",441,"all"
"lääne-nigula vald","Martna rural municipality",2004,"dwelling",561,"EE004","EE004",441,"all"
"lääne-nigula vald","Martna rural municipality",2005,"dwelling",566,"EE004","EE004",441,"all"
"lääne-nigula vald","Noarootsi rural municipality",2003,"dwelling",443,"EE004","EE004",441,"all"
"lääne-nigula vald","Noarootsi rural municipality",2004,"dwelling",452,"EE004","EE004",441,"all"
"lääne-nigula vald","Noarootsi rural municipality",2005,"dwelling",463,"EE004","EE004",441,"all"
"lääne-nigula vald","Nõva rural municipality",2003,"dwelling",254,"EE004","EE004",441,"all"
"lääne-nigula vald","Nõva rural municipality",2004,"dwelling",259,"EE004","EE004",441,"all"
"lääne-nigula vald","Nõva rural municipality",2005,"dwelling",260,"EE004","EE004",441,"all"
"lääne-nigula vald","Oru rural municipality",2003,"dwelling",394,"EE004","EE004",441,"all"
"lääne-nigula vald","Oru rural municipality",2004,"dwelling",395,"EE004","EE004",441,"all"
"lääne-nigula vald","Oru rural municipality",2005,"dwelling",397,"EE004","EE004",441,"all"
"lääne-nigula vald","Risti rural municipality",2003,"dwelling",426,"EE004","EE004",441,"all"
"lääne-nigula vald","Risti rural municipality",2004,"dwelling",428,"EE004","EE004",441,"all"
"lääne-nigula vald","Risti rural municipality",2005,"dwelling",434,"EE004","EE004",441,"all"
"lääne-nigula vald","Taebla rural municipality",2003,"dwelling",1173,"EE004","EE004",441,"all"
"lääne-nigula vald","Taebla rural municipality",2004,"dwelling",1140,"EE004","EE004",441,"all"
"lääne-nigula vald","Taebla rural municipality",2005,"dwelling",1157,"EE004","EE004",441,"all"
"lääne-nigula vald","Kullamaa rural municipality",2006,"dwelling",560,"EE004","EE004",441,"all"
"lääne-nigula vald","Kullamaa rural municipality",2007,"dwelling",560,"EE004","EE004",441,"all"
"lääne-nigula vald","Martna rural municipality",2006,"dwelling",579,"EE004","EE004",441,"all"
"lääne-nigula vald","Martna rural municipality",2007,"dwelling",579,"EE004","EE004",441,"all"
"lääne-nigula vald","Noarootsi rural municipality",2006,"dwelling",521,"EE004","EE004",441,"all"
"lääne-nigula vald","Noarootsi rural municipality",2007,"dwelling",521,"EE004","EE004",441,"all"
"lääne-nigula vald","Nõva rural municipality",2006,"dwelling",272,"EE004","EE004",441,"all"
"lääne-nigula vald","Nõva rural municipality",2007,"dwelling",273,"EE004","EE004",441,"all"
"lääne-nigula vald","Oru rural municipality",2006,"dwelling",421,"EE004","EE004",441,"all"
"lääne-nigula vald","Oru rural municipality",2007,"dwelling",421,"EE004","EE004",441,"all"
"lääne-nigula vald","Risti rural municipality",2006,"dwelling",441,"EE004","EE004",441,"all"
"lääne-nigula vald","Risti rural municipality",2007,"dwelling",441,"EE004","EE004",441,"all"
"lääne-nigula vald","Taebla rural municipality",2006,"dwelling",1182,"EE004","EE004",441,"all"
"lääne-nigula vald","Taebla rural municipality",2007,"dwelling",1183,"EE004","EE004",441,"all"
"lüganuse vald","Kiviõli city",2003,"dwelling",4244,"EE00A","EE007",442,"all"
"lüganuse vald","Kiviõli city",2004,"dwelling",4232,"EE00A","EE007",442,"all"
"lüganuse vald","Kiviõli city",2005,"dwelling",4233,"EE00A","EE007",442,"all"
"lüganuse vald","Lüganuse rural municipality",2003,"dwelling",668,"EE00A","EE007",442,"all"
"lüganuse vald","Lüganuse rural municipality",2004,"dwelling",676,"EE00A","EE007",442,"all"
"lüganuse vald","Lüganuse rural municipality",2005,"dwelling",691,"EE00A","EE007",442,"all"
"lüganuse vald","Maidla rural municipality",2003,"dwelling",358,"EE00A","EE007",442,"all"
"lüganuse vald","Maidla rural municipality",2004,"dwelling",365,"EE00A","EE007",442,"all"
"lüganuse vald","Maidla rural municipality",2005,"dwelling",372,"EE00A","EE007",442,"all"
"lüganuse vald","Püssi city",2003,"dwelling",942,"EE00A","EE007",442,"all"
"lüganuse vald","Püssi city",2004,"dwelling",940,"EE00A","EE007",442,"all"
"lüganuse vald","Püssi city",2005,"dwelling",936,"EE00A","EE007",442,"all"
"lüganuse vald","Sonda rural municipality",2003,"dwelling",563,"EE00A","EE007",442,"all"
"lüganuse vald","Sonda rural municipality",2004,"dwelling",567,"EE00A","EE007",442,"all"
"lüganuse vald","Sonda rural municipality",2005,"dwelling",571,"EE00A","EE007",442,"all"
"lüganuse vald","Kiviõli city",2006,"dwelling",4234,"EE00A","EE007",442,"all"
"lüganuse vald","Kiviõli city",2007,"dwelling",4184,"EE00A","EE007",442,"all"
"lüganuse vald","Lüganuse rural municipality",2006,"dwelling",704,"EE00A","EE007",442,"all"
"lüganuse vald","Lüganuse rural municipality",2007,"dwelling",706,"EE00A","EE007",442,"all"
"lüganuse vald","Maidla rural municipality",2006,"dwelling",378,"EE00A","EE007",442,"all"
"lüganuse vald","Maidla rural municipality",2007,"dwelling",379,"EE00A","EE007",442,"all"
"lüganuse vald","Püssi city",2006,"dwelling",937,"EE00A","EE007",442,"all"
"lüganuse vald","Püssi city",2007,"dwelling",808,"EE00A","EE007",442,"all"
"lüganuse vald","Sonda rural municipality",2006,"dwelling",615,"EE00A","EE007",442,"all"
"lüganuse vald","Sonda rural municipality",2007,"dwelling",613,"EE00A","EE007",442,"all"
"maardu linn","Maardu city",2003,"dwelling",6450,"EE001","EE001",446,"all"
"maardu linn","Maardu city",2004,"dwelling",6429,"EE001","EE001",446,"all"
"maardu linn","Maardu city",2005,"dwelling",6558,"EE001","EE001",446,"all"
"maardu linn","Maardu city",2006,"dwelling",9252,"EE001","EE001",446,"all"
"maardu linn","Maardu city",2007,"dwelling",9334,"EE001","EE001",446,"all"
"muhu vald","Muhu rural municipality",2003,"dwelling",647,"EE004","EE004",478,"all"
"muhu vald","Muhu rural municipality",2004,"dwelling",654,"EE004","EE004",478,"all"
"muhu vald","Muhu rural municipality",2005,"dwelling",672,"EE004","EE004",478,"all"
"muhu vald","Muhu rural municipality",2006,"dwelling",685,"EE004","EE004",478,"all"
"muhu vald","Muhu rural municipality",2007,"dwelling",685,"EE004","EE004",478,"all"
"mulgi vald","Abja rural municipality",2003,"dwelling",1399,"EE008","EE008",480,"all"
"mulgi vald","Abja rural municipality",2004,"dwelling",1404,"EE008","EE008",480,"all"
"mulgi vald","Abja rural municipality",2005,"dwelling",1409,"EE008","EE008",480,"all"
"mulgi vald","Halliste rural municipality",2003,"dwelling",831,"EE008","EE008",480,"all"
"mulgi vald","Halliste rural municipality",2004,"dwelling",839,"EE008","EE008",480,"all"
"mulgi vald","Halliste rural municipality",2005,"dwelling",843,"EE008","EE008",480,"all"
"mulgi vald","Karksi rural municipality",2003,"dwelling",1946,"EE008","EE008",480,"all"
"mulgi vald","Karksi rural municipality",2004,"dwelling",1943,"EE008","EE008",480,"all"
"mulgi vald","Karksi rural municipality",2005,"dwelling",1965,"EE008","EE008",480,"all"
"mulgi vald","Mõisaküla city",2003,"dwelling",678,"EE008","EE008",480,"all"
"mulgi vald","Mõisaküla city",2004,"dwelling",680,"EE008","EE008",480,"all"
"mulgi vald","Mõisaküla city",2005,"dwelling",680,"EE008","EE008",480,"all"
"mulgi vald","Abja rural municipality",2006,"dwelling",1419,"EE008","EE008",480,"all"
"mulgi vald","Abja rural municipality",2007,"dwelling",1423,"EE008","EE008",480,"all"
"mulgi vald","Halliste rural municipality",2006,"dwelling",925,"EE008","EE008",480,"all"
"mulgi vald","Halliste rural municipality",2007,"dwelling",925,"EE008","EE008",480,"all"
"mulgi vald","Karksi rural municipality",2006,"dwelling",2015,"EE008","EE008",480,"all"
"mulgi vald","Karksi rural municipality",2007,"dwelling",2006,"EE008","EE008",480,"all"
"mulgi vald","Mõisaküla city",2006,"dwelling",681,"EE008","EE008",480,"all"
"mulgi vald","Mõisaküla city",2007,"dwelling",681,"EE008","EE008",480,"all"
"mustvee vald","Avinurme rural municipality",2003,"dwelling",603,"EE008","EE008",486,"all"
"mustvee vald","Avinurme rural municipality",2004,"dwelling",618,"EE008","EE008",486,"all"
"mustvee vald","Avinurme rural municipality",2005,"dwelling",637,"EE008","EE008",486,"all"
"mustvee vald","Kasepää rural municipality",2003,"dwelling",568,"EE008","EE008",486,"all"
"mustvee vald","Kasepää rural municipality",2004,"dwelling",575,"EE008","EE008",486,"all"
"mustvee vald","Kasepää rural municipality",2005,"dwelling",580,"EE008","EE008",486,"all"
"mustvee vald","Lohusuu rural municipality",2003,"dwelling",486,"EE008","EE008",486,"all"
"mustvee vald","Lohusuu rural municipality",2004,"dwelling",491,"EE008","EE008",486,"all"
"mustvee vald","Lohusuu rural municipality",2005,"dwelling",499,"EE008","EE008",486,"all"
"mustvee vald","Mustvee city",2003,"dwelling",833,"EE008","EE008",486,"all"
"mustvee vald","Mustvee city",2004,"dwelling",843,"EE008","EE008",486,"all"
"mustvee vald","Mustvee city",2005,"dwelling",850,"EE008","EE008",486,"all"
"mustvee vald","Saare rural municipality",2003,"dwelling",546,"EE008","EE008",486,"all"
"mustvee vald","Saare rural municipality",2004,"dwelling",609,"EE008","EE008",486,"all"
"mustvee vald","Saare rural municipality",2005,"dwelling",641,"EE008","EE008",486,"all"
"mustvee vald","Avinurme rural municipality",2006,"dwelling",659,"EE008","EE008",486,"all"
"mustvee vald","Avinurme rural municipality",2007,"dwelling",660,"EE008","EE008",486,"all"
"mustvee vald","Kasepää rural municipality",2006,"dwelling",596,"EE008","EE008",486,"all"
"mustvee vald","Kasepää rural municipality",2007,"dwelling",596,"EE008","EE008",486,"all"
"mustvee vald","Lohusuu rural municipality",2006,"dwelling",511,"EE008","EE008",486,"all"
"mustvee vald","Lohusuu rural municipality",2007,"dwelling",512,"EE008","EE008",486,"all"
"mustvee vald","Mustvee city",2006,"dwelling",867,"EE008","EE008",486,"all"
"mustvee vald","Mustvee city",2007,"dwelling",868,"EE008","EE008",486,"all"
"mustvee vald","Saare rural municipality",2006,"dwelling",660,"EE008","EE008",486,"all"
"mustvee vald","Saare rural municipality",2007,"dwelling",661,"EE008","EE008",486,"all"
"märjamaa vald","Märjamaa rural municipality",2003,"dwelling",3481,"EE009","EE006",503,"all"
"märjamaa vald","Märjamaa rural municipality",2004,"dwelling",3505,"EE009","EE006",503,"all"
"märjamaa vald","Märjamaa rural municipality",2005,"dwelling",3527,"EE009","EE006",503,"all"
"märjamaa vald","Vigala rural municipality",2003,"dwelling",760,"EE009","EE006",503,"all"
"märjamaa vald","Vigala rural municipality",2004,"dwelling",763,"EE009","EE006",503,"all"
"märjamaa vald","Vigala rural municipality",2005,"dwelling",783,"EE009","EE006",503,"all"
"märjamaa vald","Märjamaa rural municipality",2006,"dwelling",3617,"EE009","EE006",503,"all"
"märjamaa vald","Märjamaa rural municipality",2007,"dwelling",3624,"EE009","EE006",503,"all"
"märjamaa vald","Vigala rural municipality",2006,"dwelling",806,"EE009","EE006",503,"all"
"märjamaa vald","Vigala rural municipality",2007,"dwelling",806,"EE009","EE006",503,"all"
"narva linn","Narva city",2003,"dwelling",29926,"EE00A","EE007",511,"all"
"narva linn","Narva city",2004,"dwelling",30052,"EE00A","EE007",511,"all"
"narva linn","Narva city",2005,"dwelling",30324,"EE00A","EE007",511,"all"
"narva linn","Narva city",2006,"dwelling",34014,"EE00A","EE007",511,"all"
"narva linn","Narva city",2007,"dwelling",34057,"EE00A","EE007",511,"all"
"narva-jõesuu linn","Narva-Jõesuu city",2003,"dwelling",1722,"EE00A","EE007",514,"all"
"narva-jõesuu linn","Narva-Jõesuu city",2004,"dwelling",1728,"EE00A","EE007",514,"all"
"narva-jõesuu linn","Narva-Jõesuu city",2005,"dwelling",1754,"EE00A","EE007",514,"all"
"narva-jõesuu linn","Vaivara rural municipality",2003,"dwelling",982,"EE00A","EE007",514,"all"
"narva-jõesuu linn","Vaivara rural municipality",2004,"dwelling",999,"EE00A","EE007",514,"all"
"narva-jõesuu linn","Vaivara rural municipality",2005,"dwelling",1016,"EE00A","EE007",514,"all"
"narva-jõesuu linn","Narva-Jõesuu city",2006,"dwelling",1905,"EE00A","EE007",514,"all"
"narva-jõesuu linn","Narva-Jõesuu city",2007,"dwelling",1905,"EE00A","EE007",514,"all"
"narva-jõesuu linn","Vaivara rural municipality",2006,"dwelling",1916,"EE00A","EE007",514,"all"
"narva-jõesuu linn","Vaivara rural municipality",2007,"dwelling",1916,"EE00A","EE007",514,"all"
"nõo vald","Nõo rural municipality",2003,"dwelling",1456,"EE008","EE008",528,"all"
"nõo vald","Nõo rural municipality",2004,"dwelling",1473,"EE008","EE008",528,"all"
"nõo vald","Nõo rural municipality",2005,"dwelling",1494,"EE008","EE008",528,"all"
"nõo vald","Nõo rural municipality",2006,"dwelling",1756,"EE008","EE008",528,"all"
"nõo vald","Nõo rural municipality",2007,"dwelling",1766,"EE008","EE008",528,"all"
"otepää vald","Otepää rural municipality",2003,"dwelling",1842,"EE008","EE008",557,"all"
