nuts,year,type,indicator,value,level
255,2005,flat,ppm2,67,laucode
255,2006,flat,ppm2,110,laucode
255,2007,flat,ppm2,115,laucode
255,2008,flat,ppm2,123,laucode
255,2009,flat,ppm2,57,laucode
255,2010,flat,ppm2,60,laucode
255,2011,flat,ppm2,46,laucode
255,2012,flat,ppm2,59,laucode
255,2013,flat,ppm2,60,laucode
255,2014,flat,ppm2,60,laucode
255,2015,flat,ppm2,78,laucode
255,2016,flat,ppm2,74,laucode
255,2017,flat,ppm2,78,laucode
255,2018,flat,ppm2,93,laucode
255,2019,flat,ppm2,102,laucode
255,2020,flat,ppm2,133,laucode
255,2021,flat,ppm2,139,laucode
255,2022,flat,ppm2,188,laucode
255,2023,flat,ppm2,202,laucode
255,2024,flat,ppm2,233,laucode
255,2025,flat,ppm2,248,laucode
255,2005,house,ppm2,143,laucode
255,2006,house,ppm2,191,laucode
255,2007,house,ppm2,253,laucode
255,2008,house,ppm2,270,laucode
255,2009,house,ppm2,138,laucode
255,2010,house,ppm2,261,laucode
255,2011,house,ppm2,173,laucode
255,2012,house,ppm2,185,laucode
255,2013,house,ppm2,155,laucode
255,2014,house,ppm2,171,laucode
255,2015,house,ppm2,206,laucode
255,2016,house,ppm2,251,laucode
255,2017,house,ppm2,181,laucode
255,2018,house,ppm2,262,laucode
255,2019,house,ppm2,278,laucode
255,2020,house,ppm2,309,laucode
255,2021,house,ppm2,299,laucode
255,2022,house,ppm2,385,laucode
255,2023,house,ppm2,442,laucode
255,2024,house,ppm2,460,laucode
255,2025,house,ppm2,487,laucode
255,2005,all,ppm2,98,laucode
255,2006,all,ppm2,139,laucode
255,2007,all,ppm2,162,laucode
255,2008,all,ppm2,172,laucode
255,2009,all,ppm2,81,laucode
255,2010,all,ppm2,117,laucode
255,2011,all,ppm2,86,laucode
255,2012,all,ppm2,99,laucode
255,2013,all,ppm2,94,laucode
255,2014,all,ppm2,94,laucode
255,2015,all,ppm2,116,laucode
255,2016,all,ppm2,127,laucode
255,2017,all,ppm2,112,laucode
255,2018,all,ppm2,147,laucode
255,2019,all,ppm2,156,laucode
255,2020,all,ppm2,194,laucode
255,2021,all,ppm2,188,laucode
255,2022,all,ppm2,252,laucode
255,2023,all,ppm2,276,laucode
255,2024,all,ppm2,303,laucode
255,2025,all,ppm2,327,laucode
272,2005,flat,ppm2,132,laucode
272,2006,flat,ppm2,232,laucode
272,2007,flat,ppm2,298,laucode
272,2008,flat,ppm2,324,laucode
272,2009,flat,ppm2,138,laucode
272,2010,flat,ppm2,159,laucode
272,2011,flat,ppm2,161,laucode
272,2012,flat,ppm2,142,laucode
272,2013,flat,ppm2,149,laucode
272,2014,flat,ppm2,186,laucode
272,2015,flat,ppm2,196,laucode
272,2016,flat,ppm2,235,laucode
272,2017,flat,ppm2,263,laucode
272,2018,flat,ppm2,278,laucode
272,2019,flat,ppm2,322,laucode
272,2020,flat,ppm2,339,laucode
272,2021,flat,ppm2,375,laucode
272,2022,flat,ppm2,532,laucode
272,2023,flat,ppm2,553,laucode
272,2024,flat,ppm2,569,laucode
272,2025,flat,ppm2,593,laucode
272,2005,house,ppm2,264,laucode
272,2006,house,ppm2,248,laucode
272,2007,house,ppm2,404,laucode
272,2008,house,ppm2,628,laucode
272,2009,house,ppm2,407,laucode
272,2010,house,ppm2,370,laucode
272,2011,house,ppm2,338,laucode
272,2012,house,ppm2,160,laucode
272,2013,house,ppm2,283,laucode
272,2014,house,ppm2,383,laucode
272,2015,house,ppm2,340,laucode
272,2016,house,ppm2,296,laucode
272,2017,house,ppm2,442,laucode
272,2018,house,ppm2,431,laucode
272,2019,house,ppm2,440,laucode
272,2020,house,ppm2,634,laucode
272,2021,house,ppm2,530,laucode
272,2022,house,ppm2,719,laucode
272,2023,house,ppm2,802,laucode
272,2024,house,ppm2,1001,laucode
272,2025,house,ppm2,965,laucode
272,2005,all,ppm2,152,laucode
272,2006,all,ppm2,230,laucode
272,2007,all,ppm2,311,laucode
272,2008,all,ppm2,375,laucode
272,2009,all,ppm2,208,laucode
272,2010,all,ppm2,190,laucode
272,2011,all,ppm2,200,laucode
272,2012,all,ppm2,144,laucode
272,2013,all,ppm2,171,laucode
272,2014,all,ppm2,232,laucode
272,2015,all,ppm2,218,laucode
272,2016,all,ppm2,244,laucode
272,2017,all,ppm2,296,laucode
272,2018,all,ppm2,304,laucode
272,2019,all,ppm2,341,laucode
272,2020,all,ppm2,387,laucode
272,2021,all,ppm2,393,laucode
272,2022,all,ppm2,556,laucode
272,2023,all,ppm2,592,laucode
272,2024,all,ppm2,650,laucode
272,2025,all,ppm2,659,laucode
283,2005,flat,ppm2,542,laucode
283,2006,flat,ppm2,774,laucode
283,2007,flat,ppm2,955,laucode
283,2008,flat,ppm2,840,laucode
283,2009,flat,ppm2,546,laucode
283,2010,flat,ppm2,437,laucode
283,2011,flat,ppm2,514,laucode
283,2012,flat,ppm2,636,laucode
283,2013,flat,ppm2,732,laucode
283,2014,flat,ppm2,838,laucode
283,2015,flat,ppm2,873,laucode
283,2016,flat,ppm2,984,laucode
283,2017,flat,ppm2,1034,laucode
283,2018,flat,ppm2,1075,laucode
283,2019,flat,ppm2,1156,laucode
283,2020,flat,ppm2,1274,laucode
283,2021,flat,ppm2,1316,laucode
283,2022,flat,ppm2,1600,laucode
283,2023,flat,ppm2,1734,laucode
283,2024,flat,ppm2,1887,laucode
283,2025,flat,ppm2,1984,laucode
283,2005,house,ppm2,456,laucode
283,2006,house,ppm2,601,laucode
283,2007,house,ppm2,841,laucode
283,2008,house,ppm2,741,laucode
283,2009,house,ppm2,522,laucode
283,2010,house,ppm2,481,laucode
283,2011,house,ppm2,666,laucode
283,2012,house,ppm2,679,laucode
283,2013,house,ppm2,663,laucode
283,2014,house,ppm2,852,laucode
283,2015,house,ppm2,790,laucode
283,2016,house,ppm2,885,laucode
283,2017,house,ppm2,925,laucode
283,2018,house,ppm2,1002,laucode
283,2019,house,ppm2,1030,laucode
283,2020,house,ppm2,1102,laucode
283,2021,house,ppm2,1229,laucode
283,2022,house,ppm2,1379,laucode
283,2023,house,ppm2,1577,laucode
283,2024,house,ppm2,1690,laucode
283,2025,house,ppm2,1809,laucode
283,2005,all,ppm2,531,laucode
283,2006,all,ppm2,722,laucode
283,2007,all,ppm2,923,laucode
283,2008,all,ppm2,810,laucode
283,2009,all,ppm2,535,laucode
283,2010,all,ppm2,447,laucode
283,2011,all,ppm2,567,laucode
283,2012,all,ppm2,647,laucode
283,2013,all,ppm2,708,laucode
283,2014,all,ppm2,826,laucode
283,2015,all,ppm2,842,laucode
283,2016,all,ppm2,945,laucode
283,2017,all,ppm2,995,laucode
283,2018,all,ppm2,1042,laucode
283,2019,all,ppm2,1114,laucode
283,2020,all,ppm2,1221,laucode
283,2021,all,ppm2,1272,laucode
283,2022,all,ppm2,1537,laucode
283,2023,all,ppm2,1686,laucode
283,2024,all,ppm2,1809,laucode
283,2025,all,ppm2,1923,laucode
284,2005,flat,ppm2,61,laucode
284,2006,flat,ppm2,122,laucode
284,2007,flat,ppm2,218,laucode
284,2008,flat,ppm2,152,laucode
284,2009,flat,ppm2,142,laucode
284,2010,flat,ppm2,178,laucode
284,2011,flat,ppm2,91,laucode
284,2012,flat,ppm2,112,laucode
284,2013,flat,ppm2,139,laucode
284,2014,flat,ppm2,137,laucode
284,2015,flat,ppm2,142,laucode
284,2016,flat,ppm2,175,laucode
284,2017,flat,ppm2,169,laucode
284,2018,flat,ppm2,153,laucode
284,2019,flat,ppm2,212,laucode
284,2020,flat,ppm2,230,laucode
284,2021,flat,ppm2,279,laucode
284,2022,flat,ppm2,272,laucode
284,2023,flat,ppm2,417,laucode
284,2024,flat,ppm2,461,laucode
284,2025,flat,ppm2,422,laucode
284,2005,house,ppm2,130,laucode
284,2006,house,ppm2,189,laucode
284,2007,house,ppm2,219,laucode
284,2008,house,ppm2,148,laucode
284,2009,house,ppm2,166,laucode
284,2010,house,ppm2,121,laucode
284,2011,house,ppm2,275,laucode
284,2012,house,ppm2,114,laucode
284,2013,house,ppm2,208,laucode
284,2014,house,ppm2,313,laucode
284,2015,house,ppm2,245,laucode
284,2016,house,ppm2,307,laucode
284,2017,house,ppm2,323,laucode
284,2018,house,ppm2,311,laucode
284,2019,house,ppm2,393,laucode
284,2020,house,ppm2,278,laucode
284,2021,house,ppm2,415,laucode
284,2022,house,ppm2,464,laucode
284,2023,house,ppm2,481,laucode
284,2024,house,ppm2,557,laucode
284,2025,house,ppm2,703,laucode
284,2005,all,ppm2,91,laucode
284,2006,all,ppm2,162,laucode
284,2007,all,ppm2,219,laucode
284,2008,all,ppm2,154,laucode
284,2009,all,ppm2,153,laucode
284,2010,all,ppm2,162,laucode
284,2011,all,ppm2,176,laucode
284,2012,all,ppm2,114,laucode
284,2013,all,ppm2,172,laucode
284,2014,all,ppm2,192,laucode
284,2015,all,ppm2,194,laucode
284,2016,all,ppm2,229,laucode
284,2017,all,ppm2,225,laucode
284,2018,all,ppm2,203,laucode
284,2019,all,ppm2,301,laucode
284,2020,all,ppm2,249,laucode
284,2021,all,ppm2,345,laucode
284,2022,all,ppm2,339,laucode
284,2023,all,ppm2,444,laucode
284,2024,all,ppm2,500,laucode
284,2025,all,ppm2,490,laucode
291,2005,flat,ppm2,295,laucode
291,2006,flat,ppm2,382,laucode
291,2007,flat,ppm2,433,laucode
291,2008,flat,ppm2,445,laucode
291,2009,flat,ppm2,193,laucode
291,2010,flat,ppm2,268,laucode
291,2011,flat,ppm2,219,laucode
291,2012,flat,ppm2,289,laucode
291,2013,flat,ppm2,298,laucode
291,2014,flat,ppm2,352,laucode
291,2015,flat,ppm2,374,laucode
291,2016,flat,ppm2,388,laucode
291,2017,flat,ppm2,453,laucode
291,2018,flat,ppm2,463,laucode
291,2019,flat,ppm2,448,laucode
291,2020,flat,ppm2,762,laucode
291,2021,flat,ppm2,912,laucode
291,2022,flat,ppm2,1287,laucode
291,2023,flat,ppm2,1284,laucode
291,2024,flat,ppm2,1430,laucode
291,2025,flat,ppm2,1355,laucode
291,2005,house,ppm2,321,laucode
291,2006,house,ppm2,344,laucode
291,2007,house,ppm2,687,laucode
291,2008,house,ppm2,337,laucode
291,2009,house,ppm2,392,laucode
291,2010,house,ppm2,478,laucode
291,2011,house,ppm2,597,laucode
291,2012,house,ppm2,339,laucode
291,2013,house,ppm2,571,laucode
291,2014,house,ppm2,624,laucode
291,2015,house,ppm2,422,laucode
291,2016,house,ppm2,690,laucode
291,2017,house,ppm2,903,laucode
291,2018,house,ppm2,863,laucode
291,2019,house,ppm2,931,laucode
291,2020,house,ppm2,1009,laucode
291,2021,house,ppm2,1114,laucode
291,2022,house,ppm2,1240,laucode
291,2023,house,ppm2,1309,laucode
291,2024,house,ppm2,1420,laucode
291,2025,house,ppm2,1667,laucode
291,2005,all,ppm2,308,laucode
291,2006,all,ppm2,377,laucode
291,2007,all,ppm2,491,laucode
291,2008,all,ppm2,425,laucode
291,2009,all,ppm2,228,laucode
291,2010,all,ppm2,325,laucode
291,2011,all,ppm2,433,laucode
291,2012,all,ppm2,305,laucode
291,2013,all,ppm2,373,laucode
291,2014,all,ppm2,426,laucode
291,2015,all,ppm2,386,laucode
291,2016,all,ppm2,482,laucode
291,2017,all,ppm2,650,laucode
291,2018,all,ppm2,607,laucode
291,2019,all,ppm2,655,laucode
291,2020,all,ppm2,842,laucode
291,2021,all,ppm2,961,laucode
291,2022,all,ppm2,1293,laucode
291,2023,all,ppm2,1314,laucode
291,2024,all,ppm2,1422,laucode
291,2025,all,ppm2,1442,laucode
293,2005,flat,ppm2,132,laucode
293,2006,flat,ppm2,208,laucode
293,2007,flat,ppm2,288,laucode
293,2008,flat,ppm2,289,laucode
293,2009,flat,ppm2,159,laucode
293,2010,flat,ppm2,178,laucode
293,2011,flat,ppm2,139,laucode
293,2012,flat,ppm2,142,laucode
293,2013,flat,ppm2,131,laucode
293,2014,flat,ppm2,161,laucode
293,2015,flat,ppm2,171,laucode
293,2016,flat,ppm2,176,laucode
293,2017,flat,ppm2,229,laucode
293,2018,flat,ppm2,246,laucode
293,2019,flat,ppm2,277,laucode
293,2020,flat,ppm2,242,laucode
293,2021,flat,ppm2,330,laucode
293,2022,flat,ppm2,396,laucode
293,2023,flat,ppm2,491,laucode
293,2024,flat,ppm2,581,laucode
293,2025,flat,ppm2,481,laucode
293,2005,house,ppm2,205,laucode
293,2006,house,ppm2,285,laucode
293,2007,house,ppm2,286,laucode
293,2008,house,ppm2,375,laucode
293,2009,house,ppm2,162,laucode
293,2010,house,ppm2,275,laucode
293,2011,house,ppm2,252,laucode
293,2012,house,ppm2,312,laucode
293,2013,house,ppm2,247,laucode
293,2014,house,ppm2,257,laucode
293,2015,house,ppm2,282,laucode
293,2016,house,ppm2,398,laucode
293,2017,house,ppm2,372,laucode
293,2018,house,ppm2,382,laucode
293,2019,house,ppm2,383,laucode
293,2020,house,ppm2,392,laucode
293,2021,house,ppm2,490,laucode
293,2022,house,ppm2,613,laucode
293,2023,house,ppm2,691,laucode
293,2024,house,ppm2,824,laucode
293,2025,house,ppm2,794,laucode
293,2005,all,ppm2,146,laucode
293,2006,all,ppm2,219,laucode
293,2007,all,ppm2,287,laucode
293,2008,all,ppm2,303,laucode
293,2009,all,ppm2,159,laucode
293,2010,all,ppm2,199,laucode
293,2011,all,ppm2,168,laucode
293,2012,all,ppm2,178,laucode
293,2013,all,ppm2,153,laucode
293,2014,all,ppm2,180,laucode
293,2015,all,ppm2,201,laucode
293,2016,all,ppm2,217,laucode
293,2017,all,ppm2,247,laucode
293,2018,all,ppm2,273,laucode
293,2019,all,ppm2,296,laucode
293,2020,all,ppm2,273,laucode
293,2021,all,ppm2,362,laucode
293,2022,all,ppm2,431,laucode
293,2023,all,ppm2,534,laucode
293,2024,all,ppm2,619,laucode
293,2025,all,ppm2,536,laucode
296,2005,flat,ppm2,552,laucode
296,2006,flat,ppm2,866,laucode
296,2007,flat,ppm2,1060,laucode
296,2008,flat,ppm2,964,laucode
296,2009,flat,ppm2,543,laucode
296,2010,flat,ppm2,472,laucode
296,2011,flat,ppm2,581,laucode
296,2012,flat,ppm2,575,laucode
296,2013,flat,ppm2,693,laucode
296,2014,flat,ppm2,887,laucode
296,2015,flat,ppm2,930,laucode
296,2016,flat,ppm2,1034,laucode
296,2017,flat,ppm2,1060,laucode
296,2018,flat,ppm2,1127,laucode
296,2019,flat,ppm2,1154,laucode
296,2020,flat,ppm2,1275,laucode
296,2021,flat,ppm2,1403,laucode
296,2022,flat,ppm2,1938,laucode
296,2023,flat,ppm2,2127,laucode
296,2024,flat,ppm2,2074,laucode
296,2025,flat,ppm2,2307,laucode
296,2005,house,ppm2,813,laucode
296,2006,house,ppm2,910,laucode
296,2007,house,ppm2,1225,laucode
296,2008,house,ppm2,963,laucode
296,2009,house,ppm2,590,laucode
296,2010,house,ppm2,815,laucode
296,2011,house,ppm2,693,laucode
296,2012,house,ppm2,831,laucode
296,2013,house,ppm2,758,laucode
296,2014,house,ppm2,895,laucode
296,2015,house,ppm2,981,laucode
296,2016,house,ppm2,1010,laucode
296,2017,house,ppm2,983,laucode
296,2018,house,ppm2,1125,laucode
296,2019,house,ppm2,1317,laucode
296,2020,house,ppm2,1403,laucode
296,2021,house,ppm2,1433,laucode
296,2022,house,ppm2,2021,laucode
296,2023,house,ppm2,1978,laucode
296,2024,house,ppm2,1903,laucode
296,2025,house,ppm2,1785,laucode
296,2005,all,ppm2,591,laucode
296,2006,all,ppm2,846,laucode
296,2007,all,ppm2,1061,laucode
296,2008,all,ppm2,960,laucode
296,2009,all,ppm2,546,laucode
296,2010,all,ppm2,516,laucode
296,2011,all,ppm2,600,laucode
296,2012,all,ppm2,619,laucode
296,2013,all,ppm2,694,laucode
296,2014,all,ppm2,875,laucode
296,2015,all,ppm2,922,laucode
296,2016,all,ppm2,1014,laucode
296,2017,all,ppm2,1045,laucode
296,2018,all,ppm2,1111,laucode
296,2019,all,ppm2,1161,laucode
296,2020,all,ppm2,1277,laucode
296,2021,all,ppm2,1380,laucode
296,2022,all,ppm2,1926,laucode
296,2023,all,ppm2,2099,laucode
296,2024,all,ppm2,2019,laucode
296,2025,all,ppm2,2245,laucode
303,2005,flat,ppm2,285,laucode
303,2006,flat,ppm2,437,laucode
303,2007,flat,ppm2,526,laucode
303,2008,flat,ppm2,494,laucode
303,2009,flat,ppm2,330,laucode
303,2010,flat,ppm2,287,laucode
303,2011,flat,ppm2,293,laucode
303,2012,flat,ppm2,307,laucode
303,2013,flat,ppm2,330,laucode
303,2014,flat,ppm2,358,laucode
303,2015,flat,ppm2,380,laucode
303,2016,flat,ppm2,402,laucode
303,2017,flat,ppm2,441,laucode
303,2018,flat,ppm2,463,laucode
303,2019,flat,ppm2,506,laucode
303,2020,flat,ppm2,528,laucode
303,2021,flat,ppm2,637,laucode
303,2022,flat,ppm2,794,laucode
303,2023,flat,ppm2,881,laucode
303,2024,flat,ppm2,931,laucode
303,2025,flat,ppm2,1001,laucode
303,2005,house,ppm2,295,laucode
303,2006,house,ppm2,419,laucode
303,2007,house,ppm2,539,laucode
303,2008,house,ppm2,523,laucode
303,2009,house,ppm2,355,laucode
303,2010,house,ppm2,347,laucode
303,2011,house,ppm2,430,laucode
303,2012,house,ppm2,381,laucode
303,2013,house,ppm2,402,laucode
303,2014,house,ppm2,436,laucode
303,2015,house,ppm2,430,laucode
303,2016,house,ppm2,444,laucode
303,2017,house,ppm2,493,laucode
303,2018,house,ppm2,516,laucode
303,2019,house,ppm2,599,laucode
303,2020,house,ppm2,587,laucode
303,2021,house,ppm2,726,laucode
303,2022,house,ppm2,826,laucode
303,2023,house,ppm2,929,laucode
303,2024,house,ppm2,1003,laucode
303,2025,house,ppm2,1029,laucode
303,2005,all,ppm2,290,laucode
303,2006,all,ppm2,430,laucode
303,2007,all,ppm2,529,laucode
303,2008,all,ppm2,509,laucode
303,2009,all,ppm2,343,laucode
303,2010,all,ppm2,317,laucode
303,2011,all,ppm2,380,laucode
303,2012,all,ppm2,353,laucode
303,2013,all,ppm2,367,laucode
303,2014,all,ppm2,412,laucode
303,2015,all,ppm2,406,laucode
303,2016,all,ppm2,425,laucode
303,2017,all,ppm2,477,laucode
303,2018,all,ppm2,510,laucode
303,2019,all,ppm2,554,laucode
303,2020,all,ppm2,558,laucode
303,2021,all,ppm2,684,laucode
303,2022,all,ppm2,812,laucode
303,2023,all,ppm2,912,laucode
303,2024,all,ppm2,970,laucode
303,2025,all,ppm2,1017,laucode
304,2005,flat,ppm2,602,laucode
304,2006,flat,ppm2,1145,laucode
304,2007,flat,ppm2,1411,laucode
304,2008,flat,ppm2,866,laucode
304,2009,flat,ppm2,712,laucode
304,2010,flat,ppm2,722,laucode
304,2011,flat,ppm2,852,laucode
304,2012,flat,ppm2,913,laucode
304,2013,flat,ppm2,758,laucode
304,2014,flat,ppm2,819,laucode
304,2015,flat,ppm2,1015,laucode
304,2016,flat,ppm2,1206,laucode
304,2017,flat,ppm2,1354,laucode
304,2018,flat,ppm2,1366,laucode
304,2019,flat,ppm2,1569,laucode
304,2020,flat,ppm2,1735,laucode
304,2021,flat,ppm2,1885,laucode
304,2022,flat,ppm2,2230,laucode
304,2023,flat,ppm2,2595,laucode
304,2024,flat,ppm2,2897,laucode
304,2025,flat,ppm2,2862,laucode
304,2005,house,ppm2,562,laucode
304,2006,house,ppm2,895,laucode
304,2007,house,ppm2,1156,laucode
304,2008,house,ppm2,1127,laucode
304,2009,house,ppm2,545,laucode
304,2010,house,ppm2,667,laucode
304,2011,house,ppm2,725,laucode
304,2012,house,ppm2,784,laucode
304,2013,house,ppm2,768,laucode
304,2014,house,ppm2,764,laucode
304,2015,house,ppm2,933,laucode
304,2016,house,ppm2,1103,laucode
304,2017,house,ppm2,985,laucode
304,2018,house,ppm2,1229,laucode
304,2019,house,ppm2,1348,laucode
304,2020,house,ppm2,1239,laucode
304,2021,house,ppm2,1569,laucode
304,2022,house,ppm2,1966,laucode
304,2023,house,ppm2,1913,laucode
304,2024,house,ppm2,2204,laucode
304,2025,house,ppm2,2107,laucode
304,2005,all,ppm2,588,laucode
304,2006,all,ppm2,1062,laucode
304,2007,all,ppm2,1324,laucode
304,2008,all,ppm2,928,laucode
304,2009,all,ppm2,634,laucode
304,2010,all,ppm2,699,laucode
304,2011,all,ppm2,815,laucode
304,2012,all,ppm2,871,laucode
304,2013,all,ppm2,765,laucode
304,2014,all,ppm2,787,laucode
304,2015,all,ppm2,977,laucode
304,2016,all,ppm2,1157,laucode
304,2017,all,ppm2,1237,laucode
304,2018,all,ppm2,1307,laucode
304,2019,all,ppm2,1496,laucode
304,2020,all,ppm2,1504,laucode
304,2021,all,ppm2,1772,laucode
304,2022,all,ppm2,2126,laucode
304,2023,all,ppm2,2475,laucode
304,2024,all,ppm2,2711,laucode
304,2025,all,ppm2,2695,laucode
317,2005,flat,ppm2,424,laucode
317,2006,flat,ppm2,623,laucode
317,2007,flat,ppm2,798,laucode
317,2008,flat,ppm2,727,laucode
317,2009,flat,ppm2,502,laucode
317,2010,flat,ppm2,470,laucode
317,2011,flat,ppm2,479,laucode
317,2012,flat,ppm2,436,laucode
317,2013,flat,ppm2,471,laucode
317,2014,flat,ppm2,517,laucode
317,2015,flat,ppm2,552,laucode
317,2016,flat,ppm2,646,laucode
317,2017,flat,ppm2,708,laucode
317,2018,flat,ppm2,780,laucode
317,2019,flat,ppm2,830,laucode
317,2020,flat,ppm2,862,laucode
317,2021,flat,ppm2,1023,laucode
317,2022,flat,ppm2,1271,laucode
317,2023,flat,ppm2,1517,laucode
317,2024,flat,ppm2,1394,laucode
317,2025,flat,ppm2,1542,laucode
317,2005,house,ppm2,394,laucode
317,2006,house,ppm2,521,laucode
317,2007,house,ppm2,744,laucode
317,2008,house,ppm2,747,laucode
317,2009,house,ppm2,485,laucode
317,2010,house,ppm2,430,laucode
317,2011,house,ppm2,511,laucode
317,2012,house,ppm2,438,laucode
317,2013,house,ppm2,439,laucode
317,2014,house,ppm2,629,laucode
317,2015,house,ppm2,608,laucode
317,2016,house,ppm2,640,laucode
317,2017,house,ppm2,605,laucode
317,2018,house,ppm2,827,laucode
317,2019,house,ppm2,817,laucode
317,2020,house,ppm2,915,laucode
317,2021,house,ppm2,1036,laucode
317,2022,house,ppm2,1384,laucode
317,2023,house,ppm2,1305,laucode
317,2024,house,ppm2,1336,laucode
317,2025,house,ppm2,1518,laucode
317,2005,all,ppm2,415,laucode
317,2006,all,ppm2,583,laucode
317,2007,all,ppm2,772,laucode
317,2008,all,ppm2,728,laucode
317,2009,all,ppm2,494,laucode
317,2010,all,ppm2,458,laucode
317,2011,all,ppm2,495,laucode
317,2012,all,ppm2,438,laucode
317,2013,all,ppm2,458,laucode
317,2014,all,ppm2,550,laucode
317,2015,all,ppm2,566,laucode
317,2016,all,ppm2,635,laucode
317,2017,all,ppm2,669,laucode
317,2018,all,ppm2,791,laucode
317,2019,all,ppm2,822,laucode
317,2020,all,ppm2,886,laucode
317,2021,all,ppm2,1036,laucode
317,2022,all,ppm2,1304,laucode
317,2023,all,ppm2,1449,laucode
317,2024,all,ppm2,1364,laucode
317,2025,all,ppm2,1531,laucode
321,2005,flat,ppm2,68,laucode
321,2006,flat,ppm2,148,laucode
321,2007,flat,ppm2,232,laucode
321,2008,flat,ppm2,200,laucode
321,2009,flat,ppm2,114,laucode
321,2010,flat,ppm2,102,laucode
321,2011,flat,ppm2,105,laucode
321,2012,flat,ppm2,106,laucode
321,2013,flat,ppm2,110,laucode
321,2014,flat,ppm2,122,laucode
321,2015,flat,ppm2,122,laucode
321,2016,flat,ppm2,123,laucode
321,2017,flat,ppm2,124,laucode
321,2018,flat,ppm2,122,laucode
321,2019,flat,ppm2,132,laucode
321,2020,flat,ppm2,137,laucode
321,2021,flat,ppm2,159,laucode
321,2022,flat,ppm2,212,laucode
321,2023,flat,ppm2,236,laucode
321,2024,flat,ppm2,231,laucode
321,2025,flat,ppm2,242,laucode
321,2005,house,ppm2,194,laucode
321,2006,house,ppm2,268,laucode
321,2007,house,ppm2,457,laucode
321,2008,house,ppm2,399,laucode
321,2009,house,ppm2,238,laucode
321,2010,house,ppm2,260,laucode
321,2011,house,ppm2,308,laucode
321,2012,house,ppm2,235,laucode
321,2013,house,ppm2,251,laucode
321,2014,house,ppm2,287,laucode
321,2015,house,ppm2,286,laucode
321,2016,house,ppm2,268,laucode
321,2017,house,ppm2,265,laucode
321,2018,house,ppm2,389,laucode
321,2019,house,ppm2,268,laucode
321,2020,house,ppm2,273,laucode
321,2021,house,ppm2,345,laucode
321,2022,house,ppm2,408,laucode
321,2023,house,ppm2,488,laucode
321,2024,house,ppm2,460,laucode
321,2025,house,ppm2,568,laucode
321,2005,all,ppm2,71,laucode
321,2006,all,ppm2,144,laucode
321,2007,all,ppm2,232,laucode
321,2008,all,ppm2,203,laucode
321,2009,all,ppm2,115,laucode
321,2010,all,ppm2,106,laucode
321,2011,all,ppm2,112,laucode
321,2012,all,ppm2,110,laucode
321,2013,all,ppm2,112,laucode
321,2014,all,ppm2,124,laucode
321,2015,all,ppm2,125,laucode
321,2016,all,ppm2,123,laucode
321,2017,all,ppm2,123,laucode
321,2018,all,ppm2,123,laucode
321,2019,all,ppm2,132,laucode
321,2020,all,ppm2,138,laucode
321,2021,all,ppm2,159,laucode
321,2022,all,ppm2,210,laucode
321,2023,all,ppm2,237,laucode
321,2024,all,ppm2,229,laucode
321,2025,all,ppm2,248,laucode
338,2005,flat,ppm2,283,laucode
338,2006,flat,ppm2,434,laucode
338,2007,flat,ppm2,592,laucode
338,2008,flat,ppm2,560,laucode
338,2009,flat,ppm2,310,laucode
338,2010,flat,ppm2,243,laucode
338,2011,flat,ppm2,285,laucode
338,2012,flat,ppm2,311,laucode
338,2013,flat,ppm2,308,laucode
338,2014,flat,ppm2,331,laucode
338,2015,flat,ppm2,405,laucode
338,2016,flat,ppm2,370,laucode
338,2017,flat,ppm2,473,laucode
338,2018,flat,ppm2,555,laucode
338,2019,flat,ppm2,653,laucode
338,2020,flat,ppm2,761,laucode
338,2021,flat,ppm2,775,laucode
338,2022,flat,ppm2,919,laucode
338,2023,flat,ppm2,1039,laucode
338,2024,flat,ppm2,1115,laucode
338,2025,flat,ppm2,1196,laucode
338,2005,house,ppm2,408,laucode
338,2006,house,ppm2,457,laucode
338,2007,house,ppm2,700,laucode
338,2008,house,ppm2,770,laucode
338,2009,house,ppm2,289,laucode
338,2010,house,ppm2,540,laucode
338,2011,house,ppm2,445,laucode
338,2012,house,ppm2,319,laucode
338,2013,house,ppm2,325,laucode
338,2014,house,ppm2,612,laucode
338,2015,house,ppm2,791,laucode
338,2016,house,ppm2,860,laucode
338,2017,house,ppm2,813,laucode
338,2018,house,ppm2,798,laucode
338,2019,house,ppm2,969,laucode
338,2020,house,ppm2,936,laucode
338,2021,house,ppm2,1027,laucode
338,2022,house,ppm2,1159,laucode
338,2023,house,ppm2,1721,laucode
338,2024,house,ppm2,1660,laucode
338,2025,house,ppm2,1726,laucode
338,2005,all,ppm2,310,laucode
338,2006,all,ppm2,433,laucode
338,2007,all,ppm2,612,laucode
338,2008,all,ppm2,604,laucode
338,2009,all,ppm2,305,laucode
338,2010,all,ppm2,302,laucode
338,2011,all,ppm2,322,laucode
338,2012,all,ppm2,318,laucode
338,2013,all,ppm2,318,laucode
338,2014,all,ppm2,365,laucode
338,2015,all,ppm2,455,laucode
338,2016,all,ppm2,444,laucode
338,2017,all,ppm2,536,laucode
338,2018,all,ppm2,607,laucode
338,2019,all,ppm2,716,laucode
338,2020,all,ppm2,797,laucode
338,2021,all,ppm2,826,laucode
338,2022,all,ppm2,962,laucode
338,2023,all,ppm2,1195,laucode
338,2024,all,ppm2,1228,laucode
