"laucode","year","NUTS 3 CODE 2021","NUTS 3 CODE 2016","indicator","value"
618,2011,"EE008","EE008","totalm2_61_100sqm",1072
618,2021,"EE008","EE008","totalm2_61_100sqm",1258
618,2000,"EE008","EE008","totalm2_61_100sqm",1372
618,2011,"EE008","EE008","totalm2_61_100sqm",1230
618,2021,"EE008","EE008","totalm2_61_100sqm",1408
618,2000,"EE008","EE008","totalm2_101_150sqm",758
618,2011,"EE008","EE008","totalm2_101_150sqm",932
618,2021,"EE008","EE008","totalm2_101_150sqm",964
618,2000,"EE008","EE008","totalm2_101_150sqm",472
618,2011,"EE008","EE008","totalm2_101_150sqm",608
618,2021,"EE008","EE008","totalm2_101_150sqm",604
618,2000,"EE008","EE008","totalm2_>150sqm",214
618,2011,"EE008","EE008","totalm2_>150sqm",796
618,2021,"EE008","EE008","totalm2_>150sqm",574
618,2000,"EE008","EE008","totalm2_data_missing",242
618,2011,"EE008","EE008","totalm2_data_missing",130
618,2021,"EE008","EE008","totalm2_data_missing",172
622,2000,"EE008","EE008","totalm2_<60sqm",656
622,2011,"EE008","EE008","totalm2_<60sqm",488
622,2021,"EE008","EE008","totalm2_<60sqm",536
622,2000,"EE008","EE008","totalm2_<60sqm",1270
622,2011,"EE008","EE008","totalm2_<60sqm",1026
622,2021,"EE008","EE008","totalm2_<60sqm",1108
622,2000,"EE008","EE008","totalm2_<60sqm",2576
622,2011,"EE008","EE008","totalm2_<60sqm",2248
622,2021,"EE008","EE008","totalm2_<60sqm",2410
622,2000,"EE008","EE008","totalm2_<60sqm",2128
622,2011,"EE008","EE008","totalm2_<60sqm",1712
622,2021,"EE008","EE008","totalm2_<60sqm",1884
622,2000,"EE008","EE008","totalm2_61_100sqm",2598
622,2011,"EE008","EE008","totalm2_61_100sqm",2302
622,2021,"EE008","EE008","totalm2_61_100sqm",2394
622,2000,"EE008","EE008","totalm2_61_100sqm",1630
622,2011,"EE008","EE008","totalm2_61_100sqm",1416
622,2021,"EE008","EE008","totalm2_61_100sqm",1458
622,2000,"EE008","EE008","totalm2_61_100sqm",1694
622,2011,"EE008","EE008","totalm2_61_100sqm",1402
622,2021,"EE008","EE008","totalm2_61_100sqm",1726
622,2000,"EE008","EE008","totalm2_101_150sqm",900
622,2011,"EE008","EE008","totalm2_101_150sqm",940
622,2021,"EE008","EE008","totalm2_101_150sqm",1084
622,2000,"EE008","EE008","totalm2_101_150sqm",528
622,2011,"EE008","EE008","totalm2_101_150sqm",786
622,2021,"EE008","EE008","totalm2_101_150sqm",850
622,2000,"EE008","EE008","totalm2_>150sqm",422
622,2011,"EE008","EE008","totalm2_>150sqm",1072
622,2021,"EE008","EE008","totalm2_>150sqm",1034
622,2000,"EE008","EE008","totalm2_data_missing",188
622,2011,"EE008","EE008","totalm2_data_missing",168
622,2021,"EE008","EE008","totalm2_data_missing",148
651,2000,"EE001","EE001","totalm2_<60sqm",188
651,2011,"EE001","EE001","totalm2_<60sqm",108
651,2021,"EE001","EE001","totalm2_<60sqm",86
651,2000,"EE001","EE001","totalm2_<60sqm",300
651,2011,"EE001","EE001","totalm2_<60sqm",178
651,2021,"EE001","EE001","totalm2_<60sqm",244
651,2000,"EE001","EE001","totalm2_<60sqm",600
651,2011,"EE001","EE001","totalm2_<60sqm",490
651,2021,"EE001","EE001","totalm2_<60sqm",530
651,2000,"EE001","EE001","totalm2_<60sqm",542
651,2011,"EE001","EE001","totalm2_<60sqm",416
651,2021,"EE001","EE001","totalm2_<60sqm",448
651,2000,"EE001","EE001","totalm2_61_100sqm",682
651,2011,"EE001","EE001","totalm2_61_100sqm",584
651,2021,"EE001","EE001","totalm2_61_100sqm",546
651,2000,"EE001","EE001","totalm2_61_100sqm",378
651,2011,"EE001","EE001","totalm2_61_100sqm",306
651,2021,"EE001","EE001","totalm2_61_100sqm",444
651,2000,"EE001","EE001","totalm2_61_100sqm",460
651,2011,"EE001","EE001","totalm2_61_100sqm",444
651,2021,"EE001","EE001","totalm2_61_100sqm",628
651,2000,"EE001","EE001","totalm2_101_150sqm",228
651,2011,"EE001","EE001","totalm2_101_150sqm",352
651,2021,"EE001","EE001","totalm2_101_150sqm",594
651,2000,"EE001","EE001","totalm2_101_150sqm",170
651,2011,"EE001","EE001","totalm2_101_150sqm",414
651,2021,"EE001","EE001","totalm2_101_150sqm",546
651,2000,"EE001","EE001","totalm2_>150sqm",114
651,2011,"EE001","EE001","totalm2_>150sqm",544
651,2021,"EE001","EE001","totalm2_>150sqm",518
651,2000,"EE001","EE001","totalm2_data_missing",92
651,2011,"EE001","EE001","totalm2_data_missing",36
651,2021,"EE001","EE001","totalm2_data_missing",84
653,2000,"EE001","EE001","totalm2_<60sqm",320
653,2011,"EE001","EE001","totalm2_<60sqm",262
653,2021,"EE001","EE001","totalm2_<60sqm",264
653,2000,"EE001","EE001","totalm2_<60sqm",646
653,2011,"EE001","EE001","totalm2_<60sqm",710
653,2021,"EE001","EE001","totalm2_<60sqm",920
653,2000,"EE001","EE001","totalm2_<60sqm",816
653,2011,"EE001","EE001","totalm2_<60sqm",1072
653,2021,"EE001","EE001","totalm2_<60sqm",1622
653,2000,"EE001","EE001","totalm2_<60sqm",1006
653,2011,"EE001","EE001","totalm2_<60sqm",1932
653,2021,"EE001","EE001","totalm2_<60sqm",2044
653,2000,"EE001","EE001","totalm2_61_100sqm",912
653,2011,"EE001","EE001","totalm2_61_100sqm",1452
653,2021,"EE001","EE001","totalm2_61_100sqm",1966
653,2000,"EE001","EE001","totalm2_61_100sqm",590
653,2011,"EE001","EE001","totalm2_61_100sqm",1246
653,2021,"EE001","EE001","totalm2_61_100sqm",1808
653,2000,"EE001","EE001","totalm2_61_100sqm",628
653,2011,"EE001","EE001","totalm2_61_100sqm",966
653,2021,"EE001","EE001","totalm2_61_100sqm",1984
653,2000,"EE001","EE001","totalm2_101_150sqm",284
653,2011,"EE001","EE001","totalm2_101_150sqm",1012
653,2021,"EE001","EE001","totalm2_101_150sqm",2084
653,2000,"EE001","EE001","totalm2_101_150sqm",292
653,2011,"EE001","EE001","totalm2_101_150sqm",1478
653,2021,"EE001","EE001","totalm2_101_150sqm",2520
653,2000,"EE001","EE001","totalm2_>150sqm",366
653,2011,"EE001","EE001","totalm2_>150sqm",2362
653,2021,"EE001","EE001","totalm2_>150sqm",3012
653,2000,"EE001","EE001","totalm2_data_missing",206
653,2011,"EE001","EE001","totalm2_data_missing",58
653,2021,"EE001","EE001","totalm2_data_missing",118
663,2000,"EE009","EE006","totalm2_<60sqm",1454
663,2011,"EE009","EE006","totalm2_<60sqm",1190
663,2021,"EE009","EE006","totalm2_<60sqm",1584
663,2000,"EE009","EE006","totalm2_<60sqm",2792
663,2011,"EE009","EE006","totalm2_<60sqm",2594
663,2021,"EE009","EE006","totalm2_<60sqm",2966
663,2000,"EE009","EE006","totalm2_<60sqm",3806
663,2011,"EE009","EE006","totalm2_<60sqm",3616
663,2021,"EE009","EE006","totalm2_<60sqm",3952
663,2000,"EE009","EE006","totalm2_<60sqm",1700
663,2011,"EE009","EE006","totalm2_<60sqm",1566
663,2021,"EE009","EE006","totalm2_<60sqm",1696
663,2000,"EE009","EE006","totalm2_61_100sqm",2300
663,2011,"EE009","EE006","totalm2_61_100sqm",2344
663,2021,"EE009","EE006","totalm2_61_100sqm",2324
663,2000,"EE009","EE006","totalm2_61_100sqm",1112
663,2011,"EE009","EE006","totalm2_61_100sqm",1130
663,2021,"EE009","EE006","totalm2_61_100sqm",1172
663,2000,"EE009","EE006","totalm2_61_100sqm",1040
663,2011,"EE009","EE006","totalm2_61_100sqm",896
663,2021,"EE009","EE006","totalm2_61_100sqm",1160
663,2000,"EE009","EE006","totalm2_101_150sqm",840
663,2011,"EE009","EE006","totalm2_101_150sqm",866
663,2021,"EE009","EE006","totalm2_101_150sqm",972
663,2000,"EE009","EE006","totalm2_101_150sqm",538
663,2011,"EE009","EE006","totalm2_101_150sqm",640
663,2021,"EE009","EE006","totalm2_101_150sqm",690
663,2000,"EE009","EE006","totalm2_>150sqm",318
663,2011,"EE009","EE006","totalm2_>150sqm",1124
663,2021,"EE009","EE006","totalm2_>150sqm",656
663,2000,"EE009","EE006","totalm2_data_missing",70
663,2011,"EE009","EE006","totalm2_data_missing",32
663,2021,"EE009","EE006","totalm2_data_missing",198
661,2000,"EE009","EE006","totalm2_<60sqm",236
661,2011,"EE009","EE006","totalm2_<60sqm",160
661,2021,"EE009","EE006","totalm2_<60sqm",220
661,2000,"EE009","EE006","totalm2_<60sqm",366
661,2011,"EE009","EE006","totalm2_<60sqm",248
661,2021,"EE009","EE006","totalm2_<60sqm",406
661,2000,"EE009","EE006","totalm2_<60sqm",1048
661,2011,"EE009","EE006","totalm2_<60sqm",1002
661,2021,"EE009","EE006","totalm2_<60sqm",1132
661,2000,"EE009","EE006","totalm2_<60sqm",830
661,2011,"EE009","EE006","totalm2_<60sqm",794
661,2021,"EE009","EE006","totalm2_<60sqm",880
661,2000,"EE009","EE006","totalm2_61_100sqm",914
661,2011,"EE009","EE006","totalm2_61_100sqm",924
661,2021,"EE009","EE006","totalm2_61_100sqm",964
661,2000,"EE009","EE006","totalm2_61_100sqm",572
661,2011,"EE009","EE006","totalm2_61_100sqm",608
661,2021,"EE009","EE006","totalm2_61_100sqm",626
661,2000,"EE009","EE006","totalm2_61_100sqm",724
661,2011,"EE009","EE006","totalm2_61_100sqm",698
661,2021,"EE009","EE006","totalm2_61_100sqm",862
661,2000,"EE009","EE006","totalm2_101_150sqm",370
661,2011,"EE009","EE006","totalm2_101_150sqm",410
661,2021,"EE009","EE006","totalm2_101_150sqm",440
661,2000,"EE009","EE006","totalm2_101_150sqm",228
661,2011,"EE009","EE006","totalm2_101_150sqm",280
661,2021,"EE009","EE006","totalm2_101_150sqm",360
661,2000,"EE009","EE006","totalm2_>150sqm",150
661,2011,"EE009","EE006","totalm2_>150sqm",460
661,2021,"EE009","EE006","totalm2_>150sqm",370
661,2000,"EE009","EE006","totalm2_data_missing",92
661,2011,"EE009","EE006","totalm2_data_missing",24
661,2021,"EE009","EE006","totalm2_data_missing",20
668,2000,"EE009","EE006","totalm2_<60sqm",654
668,2011,"EE009","EE006","totalm2_<60sqm",436
668,2021,"EE009","EE006","totalm2_<60sqm",578
668,2000,"EE009","EE006","totalm2_<60sqm",1144
668,2011,"EE009","EE006","totalm2_<60sqm",912
668,2021,"EE009","EE006","totalm2_<60sqm",1226
668,2000,"EE009","EE006","totalm2_<60sqm",2346
668,2011,"EE009","EE006","totalm2_<60sqm",2074
668,2021,"EE009","EE006","totalm2_<60sqm",2248
668,2000,"EE009","EE006","totalm2_<60sqm",1982
668,2011,"EE009","EE006","totalm2_<60sqm",1754
668,2021,"EE009","EE006","totalm2_<60sqm",1844
668,2000,"EE009","EE006","totalm2_61_100sqm",2070
668,2011,"EE009","EE006","totalm2_61_100sqm",1842
668,2021,"EE009","EE006","totalm2_61_100sqm",1934
668,2000,"EE009","EE006","totalm2_61_100sqm",1344
668,2011,"EE009","EE006","totalm2_61_100sqm",1154
668,2021,"EE009","EE006","totalm2_61_100sqm",1282
668,2000,"EE009","EE006","totalm2_61_100sqm",1640
668,2011,"EE009","EE006","totalm2_61_100sqm",1380
668,2021,"EE009","EE006","totalm2_61_100sqm",1720
668,2000,"EE009","EE006","totalm2_101_150sqm",860
668,2011,"EE009","EE006","totalm2_101_150sqm",1076
668,2021,"EE009","EE006","totalm2_101_150sqm",1120
668,2000,"EE009","EE006","totalm2_101_150sqm",542
668,2011,"EE009","EE006","totalm2_101_150sqm",812
668,2021,"EE009","EE006","totalm2_101_150sqm",934
668,2000,"EE009","EE006","totalm2_>150sqm",398
668,2011,"EE009","EE006","totalm2_>150sqm",1252
668,2021,"EE009","EE006","totalm2_>150sqm",1038
668,2000,"EE009","EE006","totalm2_data_missing",344
668,2011,"EE009","EE006","totalm2_data_missing",78
668,2021,"EE009","EE006","totalm2_data_missing",128
689,2000,"EE004","EE004","totalm2_<60sqm",4
689,2011,"EE004","EE004","totalm2_<60sqm",0
689,2021,"EE004","EE004","totalm2_<60sqm",2
689,2000,"EE004","EE004","totalm2_<60sqm",4
689,2011,"EE004","EE004","totalm2_<60sqm",4
689,2021,"EE004","EE004","totalm2_<60sqm",2
689,2000,"EE004","EE004","totalm2_<60sqm",2
689,2011,"EE004","EE004","totalm2_<60sqm",6
689,2021,"EE004","EE004","totalm2_<60sqm",4
689,2000,"EE004","EE004","totalm2_<60sqm",34
689,2011,"EE004","EE004","totalm2_<60sqm",16
689,2021,"EE004","EE004","totalm2_<60sqm",24
689,2000,"EE004","EE004","totalm2_61_100sqm",22
689,2011,"EE004","EE004","totalm2_61_100sqm",14
689,2021,"EE004","EE004","totalm2_61_100sqm",24
689,2000,"EE004","EE004","totalm2_61_100sqm",18
689,2011,"EE004","EE004","totalm2_61_100sqm",6
689,2021,"EE004","EE004","totalm2_61_100sqm",16
689,2000,"EE004","EE004","totalm2_61_100sqm",24
689,2011,"EE004","EE004","totalm2_61_100sqm",18
689,2021,"EE004","EE004","totalm2_61_100sqm",24
689,2000,"EE004","EE004","totalm2_101_150sqm",4
689,2011,"EE004","EE004","totalm2_101_150sqm",4
689,2021,"EE004","EE004","totalm2_101_150sqm",4
689,2000,"EE004","EE004","totalm2_101_150sqm",4
689,2011,"EE004","EE004","totalm2_101_150sqm",16
689,2021,"EE004","EE004","totalm2_101_150sqm",6
689,2000,"EE004","EE004","totalm2_>150sqm",4
689,2011,"EE004","EE004","totalm2_>150sqm",2
689,2021,"EE004","EE004","totalm2_>150sqm",4
689,2000,"EE004","EE004","totalm2_data_missing",0
689,2011,"EE004","EE004","totalm2_data_missing",0
689,2021,"EE004","EE004","totalm2_data_missing",24
708,2000,"EE008","EE008","totalm2_<60sqm",256
708,2011,"EE008","EE008","totalm2_<60sqm",166
708,2021,"EE008","EE008","totalm2_<60sqm",188
708,2000,"EE008","EE008","totalm2_<60sqm",632
708,2011,"EE008","EE008","totalm2_<60sqm",456
708,2021,"EE008","EE008","totalm2_<60sqm",492
708,2000,"EE008","EE008","totalm2_<60sqm",1226
708,2011,"EE008","EE008","totalm2_<60sqm",1004
708,2021,"EE008","EE008","totalm2_<60sqm",1138
708,2000,"EE008","EE008","totalm2_<60sqm",1358
708,2011,"EE008","EE008","totalm2_<60sqm",1144
708,2021,"EE008","EE008","totalm2_<60sqm",1256
708,2000,"EE008","EE008","totalm2_61_100sqm",1098
708,2011,"EE008","EE008","totalm2_61_100sqm",1072
708,2021,"EE008","EE008","totalm2_61_100sqm",968
708,2000,"EE008","EE008","totalm2_61_100sqm",888
708,2011,"EE008","EE008","totalm2_61_100sqm",836
708,2021,"EE008","EE008","totalm2_61_100sqm",864
708,2000,"EE008","EE008","totalm2_61_100sqm",1138
708,2011,"EE008","EE008","totalm2_61_100sqm",974
708,2021,"EE008","EE008","totalm2_61_100sqm",1066
708,2000,"EE008","EE008","totalm2_101_150sqm",600
708,2011,"EE008","EE008","totalm2_101_150sqm",724
708,2021,"EE008","EE008","totalm2_101_150sqm",708
708,2000,"EE008","EE008","totalm2_101_150sqm",326
708,2011,"EE008","EE008","totalm2_101_150sqm",478
708,2021,"EE008","EE008","totalm2_101_150sqm",452
708,2000,"EE008","EE008","totalm2_>150sqm",238
708,2011,"EE008","EE008","totalm2_>150sqm",470
708,2021,"EE008","EE008","totalm2_>150sqm",428
708,2000,"EE008","EE008","totalm2_data_missing",224
708,2011,"EE008","EE008","totalm2_data_missing",152
708,2021,"EE008","EE008","totalm2_data_missing",144
698,2000,"EE008","EE008","totalm2_<60sqm",236
698,2011,"EE008","EE008","totalm2_<60sqm",62
698,2021,"EE008","EE008","totalm2_<60sqm",182
698,2000,"EE008","EE008","totalm2_<60sqm",492
698,2011,"EE008","EE008","totalm2_<60sqm",322
698,2021,"EE008","EE008","totalm2_<60sqm",438
698,2000,"EE008","EE008","totalm2_<60sqm",1066
698,2011,"EE008","EE008","totalm2_<60sqm",758
698,2021,"EE008","EE008","totalm2_<60sqm",1014
698,2000,"EE008","EE008","totalm2_<60sqm",1088
698,2011,"EE008","EE008","totalm2_<60sqm",774
698,2021,"EE008","EE008","totalm2_<60sqm",1072
698,2000,"EE008","EE008","totalm2_61_100sqm",1010
698,2011,"EE008","EE008","totalm2_61_100sqm",866
698,2021,"EE008","EE008","totalm2_61_100sqm",954
698,2000,"EE008","EE008","totalm2_61_100sqm",826
698,2011,"EE008","EE008","totalm2_61_100sqm",716
698,2021,"EE008","EE008","totalm2_61_100sqm",878
698,2000,"EE008","EE008","totalm2_61_100sqm",1072
698,2011,"EE008","EE008","totalm2_61_100sqm",1002
698,2021,"EE008","EE008","totalm2_61_100sqm",1016
698,2000,"EE008","EE008","totalm2_101_150sqm",438
698,2011,"EE008","EE008","totalm2_101_150sqm",628
698,2021,"EE008","EE008","totalm2_101_150sqm",540
698,2000,"EE008","EE008","totalm2_101_150sqm",244
698,2011,"EE008","EE008","totalm2_101_150sqm",428
698,2021,"EE008","EE008","totalm2_101_150sqm",382
698,2000,"EE008","EE008","totalm2_>150sqm",170
698,2011,"EE008","EE008","totalm2_>150sqm",440
698,2021,"EE008","EE008","totalm2_>150sqm",386
698,2000,"EE008","EE008","totalm2_data_missing",296
698,2011,"EE008","EE008","totalm2_data_missing",50
698,2021,"EE008","EE008","totalm2_data_missing",38
712,2000,"EE004","EE004","totalm2_<60sqm",262
712,2011,"EE004","EE004","totalm2_<60sqm",114
712,2021,"EE004","EE004","totalm2_<60sqm",164
712,2000,"EE004","EE004","totalm2_<60sqm",404
712,2011,"EE004","EE004","totalm2_<60sqm",318
712,2021,"EE004","EE004","totalm2_<60sqm",358
712,2000,"EE004","EE004","totalm2_<60sqm",956
712,2011,"EE004","EE004","totalm2_<60sqm",734
712,2021,"EE004","EE004","totalm2_<60sqm",830
712,2000,"EE004","EE004","totalm2_<60sqm",920
712,2011,"EE004","EE004","totalm2_<60sqm",754
712,2021,"EE004","EE004","totalm2_<60sqm",804
712,2000,"EE004","EE004","totalm2_61_100sqm",986
712,2011,"EE004","EE004","totalm2_61_100sqm",968
712,2021,"EE004","EE004","totalm2_61_100sqm",860
712,2000,"EE004","EE004","totalm2_61_100sqm",632
712,2011,"EE004","EE004","totalm2_61_100sqm",516
712,2021,"EE004","EE004","totalm2_61_100sqm",520
712,2000,"EE004","EE004","totalm2_61_100sqm",856
712,2011,"EE004","EE004","totalm2_61_100sqm",626
712,2021,"EE004","EE004","totalm2_61_100sqm",832
712,2000,"EE004","EE004","totalm2_101_150sqm",534
712,2011,"EE004","EE004","totalm2_101_150sqm",550
712,2021,"EE004","EE004","totalm2_101_150sqm",616
712,2000,"EE004","EE004","totalm2_101_150sqm",246
712,2011,"EE004","EE004","totalm2_101_150sqm",340
712,2021,"EE004","EE004","totalm2_101_150sqm",350
712,2000,"EE004","EE004","totalm2_>150sqm",208
712,2011,"EE004","EE004","totalm2_>150sqm",440
712,2021,"EE004","EE004","totalm2_>150sqm",304
712,2000,"EE004","EE004","totalm2_data_missing",66
712,2011,"EE004","EE004","totalm2_data_missing",30
712,2021,"EE004","EE004","totalm2_data_missing",28
714,2000,"EE004","EE004","totalm2_<60sqm",1416
714,2011,"EE004","EE004","totalm2_<60sqm",1016
714,2021,"EE004","EE004","totalm2_<60sqm",1304
714,2000,"EE004","EE004","totalm2_<60sqm",2826
714,2011,"EE004","EE004","totalm2_<60sqm",2392
714,2021,"EE004","EE004","totalm2_<60sqm",2832
714,2000,"EE004","EE004","totalm2_<60sqm",5322
714,2011,"EE004","EE004","totalm2_<60sqm",4868
714,2021,"EE004","EE004","totalm2_<60sqm",5352
714,2000,"EE004","EE004","totalm2_<60sqm",4960
714,2011,"EE004","EE004","totalm2_<60sqm",4190
714,2021,"EE004","EE004","totalm2_<60sqm",4704
714,2000,"EE004","EE004","totalm2_61_100sqm",4850
714,2011,"EE004","EE004","totalm2_61_100sqm",4752
714,2021,"EE004","EE004","totalm2_61_100sqm",4886
714,2000,"EE004","EE004","totalm2_61_100sqm",3596
714,2011,"EE004","EE004","totalm2_61_100sqm",3616
714,2021,"EE004","EE004","totalm2_61_100sqm",3736
714,2000,"EE004","EE004","totalm2_61_100sqm",3750
714,2011,"EE004","EE004","totalm2_61_100sqm",3894
714,2021,"EE004","EE004","totalm2_61_100sqm",4510
714,2000,"EE004","EE004","totalm2_101_150sqm",1912
714,2011,"EE004","EE004","totalm2_101_150sqm",2872
714,2021,"EE004","EE004","totalm2_101_150sqm",2814
714,2000,"EE004","EE004","totalm2_101_150sqm",974
714,2011,"EE004","EE004","totalm2_101_150sqm",2090
714,2021,"EE004","EE004","totalm2_101_150sqm",2170
714,2000,"EE004","EE004","totalm2_>150sqm",548
714,2011,"EE004","EE004","totalm2_>150sqm",2300
714,2021,"EE004","EE004","totalm2_>150sqm",1948
714,2000,"EE004","EE004","totalm2_data_missing",584
714,2011,"EE004","EE004","totalm2_data_missing",200
714,2021,"EE004","EE004","totalm2_data_missing",552
718,2000,"EE001","EE001","totalm2_<60sqm",300
718,2011,"EE001","EE001","totalm2_<60sqm",172
718,2021,"EE001","EE001","totalm2_<60sqm",304
718,2000,"EE001","EE001","totalm2_<60sqm",702
718,2011,"EE001","EE001","totalm2_<60sqm",618
718,2021,"EE001","EE001","totalm2_<60sqm",796
718,2000,"EE001","EE001","totalm2_<60sqm",762
718,2011,"EE001","EE001","totalm2_<60sqm",642
718,2021,"EE001","EE001","totalm2_<60sqm",998
718,2000,"EE001","EE001","totalm2_<60sqm",938
718,2011,"EE001","EE001","totalm2_<60sqm",950
718,2021,"EE001","EE001","totalm2_<60sqm",1018
718,2000,"EE001","EE001","totalm2_61_100sqm",902
718,2011,"EE001","EE001","totalm2_61_100sqm",900
718,2021,"EE001","EE001","totalm2_61_100sqm",1074
718,2000,"EE001","EE001","totalm2_61_100sqm",438
718,2011,"EE001","EE001","totalm2_61_100sqm",416
718,2021,"EE001","EE001","totalm2_61_100sqm",568
718,2000,"EE001","EE001","totalm2_61_100sqm",526
718,2011,"EE001","EE001","totalm2_61_100sqm",604
718,2021,"EE001","EE001","totalm2_61_100sqm",756
718,2000,"EE001","EE001","totalm2_101_150sqm",278
718,2011,"EE001","EE001","totalm2_101_150sqm",734
718,2021,"EE001","EE001","totalm2_101_150sqm",1168
718,2000,"EE001","EE001","totalm2_101_150sqm",214
718,2011,"EE001","EE001","totalm2_101_150sqm",800
718,2021,"EE001","EE001","totalm2_101_150sqm",1208
718,2000,"EE001","EE001","totalm2_>150sqm",418
718,2011,"EE001","EE001","totalm2_>150sqm",1736
718,2021,"EE001","EE001","totalm2_>150sqm",1586
718,2000,"EE001","EE001","totalm2_data_missing",94
718,2011,"EE001","EE001","totalm2_data_missing",32
718,2021,"EE001","EE001","totalm2_data_missing",72
726,2000,"EE001","EE001","totalm2_<60sqm",826
726,2011,"EE001","EE001","totalm2_<60sqm",642
726,2021,"EE001","EE001","totalm2_<60sqm",874
726,2000,"EE001","EE001","totalm2_<60sqm",1720
726,2011,"EE001","EE001","totalm2_<60sqm",1618
726,2021,"EE001","EE001","totalm2_<60sqm",1816
726,2000,"EE001","EE001","totalm2_<60sqm",2274
726,2011,"EE001","EE001","totalm2_<60sqm",2212
726,2021,"EE001","EE001","totalm2_<60sqm",3058
726,2000,"EE001","EE001","totalm2_<60sqm",2178
726,2011,"EE001","EE001","totalm2_<60sqm",2394
726,2021,"EE001","EE001","totalm2_<60sqm",2390
726,2000,"EE001","EE001","totalm2_61_100sqm",2462
726,2011,"EE001","EE001","totalm2_61_100sqm",2828
726,2021,"EE001","EE001","totalm2_61_100sqm",2994
726,2000,"EE001","EE001","totalm2_61_100sqm",1050
726,2011,"EE001","EE001","totalm2_61_100sqm",1470
726,2021,"EE001","EE001","totalm2_61_100sqm",1638
726,2000,"EE001","EE001","totalm2_61_100sqm",1126
726,2011,"EE001","EE001","totalm2_61_100sqm",1650
726,2021,"EE001","EE001","totalm2_61_100sqm",2378
726,2000,"EE001","EE001","totalm2_101_150sqm",774
726,2011,"EE001","EE001","totalm2_101_150sqm",1484
726,2021,"EE001","EE001","totalm2_101_150sqm",2162
726,2000,"EE001","EE001","totalm2_101_150sqm",570
726,2011,"EE001","EE001","totalm2_101_150sqm",1680
726,2021,"EE001","EE001","totalm2_101_150sqm",2306
726,2000,"EE001","EE001","totalm2_>150sqm",780
726,2011,"EE001","EE001","totalm2_>150sqm",3246
726,2021,"EE001","EE001","totalm2_>150sqm",2928
726,2000,"EE001","EE001","totalm2_data_missing",694
726,2011,"EE001","EE001","totalm2_data_missing",516
726,2021,"EE001","EE001","totalm2_data_missing",436
732,2000,"EE008","EE008","totalm2_<60sqm",140
732,2011,"EE008","EE008","totalm2_<60sqm",40
732,2021,"EE008","EE008","totalm2_<60sqm",94
732,2000,"EE008","EE008","totalm2_<60sqm",424
732,2011,"EE008","EE008","totalm2_<60sqm",184
732,2021,"EE008","EE008","totalm2_<60sqm",310
732,2000,"EE008","EE008","totalm2_<60sqm",954
732,2011,"EE008","EE008","totalm2_<60sqm",608
732,2021,"EE008","EE008","totalm2_<60sqm",794
732,2000,"EE008","EE008","totalm2_<60sqm",918
732,2011,"EE008","EE008","totalm2_<60sqm",580
732,2021,"EE008","EE008","totalm2_<60sqm",828
732,2000,"EE008","EE008","totalm2_61_100sqm",830
732,2011,"EE008","EE008","totalm2_61_100sqm",684
732,2021,"EE008","EE008","totalm2_61_100sqm",844
732,2000,"EE008","EE008","totalm2_61_100sqm",572
732,2011,"EE008","EE008","totalm2_61_100sqm",518
732,2021,"EE008","EE008","totalm2_61_100sqm",566
732,2000,"EE008","EE008","totalm2_61_100sqm",476
732,2011,"EE008","EE008","totalm2_61_100sqm",530
732,2021,"EE008","EE008","totalm2_61_100sqm",504
732,2000,"EE008","EE008","totalm2_101_150sqm",218
732,2011,"EE008","EE008","totalm2_101_150sqm",248
732,2021,"EE008","EE008","totalm2_101_150sqm",240
732,2000,"EE008","EE008","totalm2_101_150sqm",88
732,2011,"EE008","EE008","totalm2_101_150sqm",172
732,2021,"EE008","EE008","totalm2_101_150sqm",170
732,2000,"EE008","EE008","totalm2_>150sqm",74
732,2011,"EE008","EE008","totalm2_>150sqm",150
732,2021,"EE008","EE008","totalm2_>150sqm",148
732,2000,"EE008","EE008","totalm2_data_missing",298
732,2011,"EE008","EE008","totalm2_data_missing",138
732,2021,"EE008","EE008","totalm2_data_missing",40
735,2000,"EE00A","EE007","totalm2_<60sqm",894
735,2011,"EE00A","EE007","totalm2_<60sqm",1016
735,2021,"EE00A","EE007","totalm2_<60sqm",1062
735,2000,"EE00A","EE007","totalm2_<60sqm",3062
735,2011,"EE00A","EE007","totalm2_<60sqm",2982
735,2021,"EE00A","EE007","totalm2_<60sqm",3432
735,2000,"EE00A","EE007","totalm2_<60sqm",5552
735,2011,"EE00A","EE007","totalm2_<60sqm",5124
735,2021,"EE00A","EE007","totalm2_<60sqm",5642
735,2000,"EE00A","EE007","totalm2_<60sqm",2482
735,2011,"EE00A","EE007","totalm2_<60sqm",2870
735,2021,"EE00A","EE007","totalm2_<60sqm",2570
735,2000,"EE00A","EE007","totalm2_61_100sqm",1732
735,2011,"EE00A","EE007","totalm2_61_100sqm",1754
735,2021,"EE00A","EE007","totalm2_61_100sqm",1486
735,2000,"EE00A","EE007","totalm2_61_100sqm",976
735,2011,"EE00A","EE007","totalm2_61_100sqm",1014
735,2021,"EE00A","EE007","totalm2_61_100sqm",1066
735,2000,"EE00A","EE007","totalm2_61_100sqm",288
735,2011,"EE00A","EE007","totalm2_61_100sqm",292
735,2021,"EE00A","EE007","totalm2_61_100sqm",208
735,2000,"EE00A","EE007","totalm2_101_150sqm",50
735,2011,"EE00A","EE007","totalm2_101_150sqm",60
