laucode,year,nuts,indicator,value,type
855,2006,EE008,ppm2,179,flat
855,2007,EE008,ppm2,239,flat
855,2008,EE008,ppm2,186,flat
855,2009,EE008,ppm2,134,flat
855,2010,EE008,ppm2,107,flat
855,2011,EE008,ppm2,117,flat
855,2012,EE008,ppm2,116,flat
855,2013,EE008,ppm2,116,flat
855,2014,EE008,ppm2,120,flat
855,2015,EE008,ppm2,124,flat
855,2016,EE008,ppm2,146,flat
855,2017,EE008,ppm2,150,flat
855,2018,EE008,ppm2,136,flat
855,2019,EE008,ppm2,165,flat
855,2020,EE008,ppm2,197,flat
855,2021,EE008,ppm2,241,flat
855,2022,EE008,ppm2,291,flat
855,2023,EE008,ppm2,309,flat
855,2024,EE008,ppm2,325,flat
855,2025,EE008,ppm2,362,flat
890,2005,EE001,ppm2,850,flat
890,2006,EE001,ppm2,1266,flat
890,2007,EE001,ppm2,1587,flat
890,2008,EE001,ppm2,1390,flat
890,2009,EE001,ppm2,906,flat
890,2010,EE001,ppm2,920,flat
890,2011,EE001,ppm2,952,flat
890,2012,EE001,ppm2,1041,flat
890,2013,EE001,ppm2,1154,flat
890,2014,EE001,ppm2,1335,flat
890,2015,EE001,ppm2,1421,flat
890,2016,EE001,ppm2,1464,flat
890,2017,EE001,ppm2,1596,flat
890,2018,EE001,ppm2,1691,flat
890,2019,EE001,ppm2,1665,flat
890,2020,EE001,ppm2,1843,flat
890,2021,EE001,ppm2,2067,flat
890,2022,EE001,ppm2,2566,flat
890,2023,EE001,ppm2,2837,flat
890,2024,EE001,ppm2,2986,flat
890,2025,EE001,ppm2,3029,flat
897,2005,EE008,ppm2,344,flat
897,2006,EE008,ppm2,636,flat
897,2007,EE008,ppm2,751,flat
897,2008,EE008,ppm2,701,flat
897,2009,EE008,ppm2,512,flat
897,2010,EE008,ppm2,409,flat
897,2011,EE008,ppm2,435,flat
897,2012,EE008,ppm2,473,flat
897,2013,EE008,ppm2,496,flat
897,2014,EE008,ppm2,531,flat
897,2015,EE008,ppm2,572,flat
897,2016,EE008,ppm2,625,flat
897,2017,EE008,ppm2,672,flat
897,2018,EE008,ppm2,754,flat
897,2019,EE008,ppm2,757,flat
897,2020,EE008,ppm2,859,flat
897,2021,EE008,ppm2,1020,flat
897,2022,EE008,ppm2,1395,flat
897,2023,EE008,ppm2,1305,flat
897,2024,EE008,ppm2,1386,flat
897,2025,EE008,ppm2,1405,flat
899,2005,EE008,ppm2,182,flat
899,2006,EE008,ppm2,300,flat
899,2007,EE008,ppm2,314,flat
899,2008,EE008,ppm2,336,flat
899,2009,EE008,ppm2,189,flat
899,2010,EE008,ppm2,216,flat
899,2011,EE008,ppm2,185,flat
899,2012,EE008,ppm2,198,flat
899,2013,EE008,ppm2,202,flat
899,2014,EE008,ppm2,221,flat
899,2015,EE008,ppm2,244,flat
899,2016,EE008,ppm2,247,flat
899,2017,EE008,ppm2,261,flat
899,2018,EE008,ppm2,265,flat
899,2019,EE008,ppm2,312,flat
899,2020,EE008,ppm2,328,flat
899,2021,EE008,ppm2,433,flat
899,2022,EE008,ppm2,505,flat
899,2023,EE008,ppm2,584,flat
899,2024,EE008,ppm2,582,flat
899,2025,EE008,ppm2,603,flat
901,2005,EE009,ppm2,146,flat
901,2006,EE009,ppm2,237,flat
901,2007,EE009,ppm2,312,flat
901,2008,EE009,ppm2,256,flat
901,2009,EE009,ppm2,113,flat
901,2010,EE009,ppm2,112,flat
901,2011,EE009,ppm2,140,flat
901,2012,EE009,ppm2,141,flat
901,2013,EE009,ppm2,125,flat
901,2014,EE009,ppm2,175,flat
901,2015,EE009,ppm2,225,flat
901,2016,EE009,ppm2,189,flat
901,2017,EE009,ppm2,171,flat
901,2018,EE009,ppm2,196,flat
901,2019,EE009,ppm2,236,flat
901,2020,EE009,ppm2,256,flat
901,2021,EE009,ppm2,290,flat
901,2022,EE009,ppm2,379,flat
901,2023,EE009,ppm2,345,flat
901,2024,EE009,ppm2,414,flat
901,2025,EE009,ppm2,427,flat
903,2005,EE009,ppm2,72,flat
903,2006,EE009,ppm2,163,flat
903,2007,EE009,ppm2,204,flat
903,2008,EE009,ppm2,189,flat
903,2009,EE009,ppm2,99,flat
903,2010,EE009,ppm2,84,flat
903,2011,EE009,ppm2,78,flat
903,2012,EE009,ppm2,86,flat
903,2013,EE009,ppm2,107,flat
903,2014,EE009,ppm2,103,flat
903,2015,EE009,ppm2,113,flat
903,2016,EE009,ppm2,108,flat
903,2017,EE009,ppm2,115,flat
903,2018,EE009,ppm2,133,flat
903,2019,EE009,ppm2,122,flat
903,2020,EE009,ppm2,134,flat
903,2021,EE009,ppm2,188,flat
903,2022,EE009,ppm2,230,flat
903,2023,EE009,ppm2,245,flat
903,2024,EE009,ppm2,241,flat
903,2025,EE009,ppm2,250,flat
907,2005,EE004,ppm2,285,flat
907,2006,EE004,ppm2,437,flat
907,2007,EE004,ppm2,526,flat
907,2008,EE004,ppm2,494,flat
907,2009,EE004,ppm2,330,flat
907,2010,EE004,ppm2,287,flat
907,2011,EE004,ppm2,293,flat
907,2012,EE004,ppm2,307,flat
907,2013,EE004,ppm2,330,flat
907,2014,EE004,ppm2,358,flat
907,2015,EE004,ppm2,380,flat
907,2016,EE004,ppm2,402,flat
907,2017,EE004,ppm2,441,flat
907,2018,EE004,ppm2,463,flat
907,2019,EE004,ppm2,506,flat
907,2020,EE004,ppm2,528,flat
907,2021,EE004,ppm2,637,flat
907,2022,EE004,ppm2,794,flat
907,2023,EE004,ppm2,881,flat
907,2024,EE004,ppm2,931,flat
907,2025,EE004,ppm2,1001,flat
917,2005,EE008,ppm2,162,flat
917,2006,EE008,ppm2,236,flat
917,2007,EE008,ppm2,315,flat
917,2008,EE008,ppm2,285,flat
917,2009,EE008,ppm2,196,flat
917,2010,EE008,ppm2,151,flat
917,2011,EE008,ppm2,154,flat
917,2012,EE008,ppm2,177,flat
917,2013,EE008,ppm2,196,flat
917,2014,EE008,ppm2,168,flat
917,2015,EE008,ppm2,171,flat
917,2016,EE008,ppm2,243,flat
917,2017,EE008,ppm2,230,flat
917,2018,EE008,ppm2,272,flat
917,2019,EE008,ppm2,274,flat
917,2020,EE008,ppm2,274,flat
917,2021,EE008,ppm2,415,flat
917,2022,EE008,ppm2,444,flat
917,2023,EE008,ppm2,543,flat
917,2024,EE008,ppm2,533,flat
917,2025,EE008,ppm2,538,flat
919,2005,EE008,ppm2,288,flat
919,2006,EE008,ppm2,470,flat
919,2007,EE008,ppm2,629,flat
919,2008,EE008,ppm2,597,flat
919,2009,EE008,ppm2,410,flat
919,2010,EE008,ppm2,355,flat
919,2011,EE008,ppm2,369,flat
919,2012,EE008,ppm2,326,flat
919,2013,EE008,ppm2,357,flat
919,2014,EE008,ppm2,387,flat
919,2015,EE008,ppm2,417,flat
919,2016,EE008,ppm2,414,flat
919,2017,EE008,ppm2,491,flat
919,2018,EE008,ppm2,534,flat
919,2019,EE008,ppm2,642,flat
919,2020,EE008,ppm2,639,flat
919,2021,EE008,ppm2,772,flat
919,2022,EE008,ppm2,970,flat
919,2023,EE008,ppm2,959,flat
919,2024,EE008,ppm2,1013,flat
919,2025,EE008,ppm2,1056,flat
928,2005,EE009,ppm2,77,flat
928,2006,EE009,ppm2,91,flat
928,2007,EE009,ppm2,122,flat
928,2008,EE009,ppm2,128,flat
928,2009,EE009,ppm2,97,flat
928,2010,EE009,ppm2,75,flat
928,2011,EE009,ppm2,98,flat
928,2012,EE009,ppm2,87,flat
928,2013,EE009,ppm2,97,flat
928,2014,EE009,ppm2,94,flat
928,2015,EE009,ppm2,109,flat
928,2016,EE009,ppm2,101,flat
928,2017,EE009,ppm2,107,flat
928,2018,EE009,ppm2,111,flat
928,2019,EE009,ppm2,117,flat
928,2020,EE009,ppm2,161,flat
928,2021,EE009,ppm2,169,flat
928,2022,EE009,ppm2,213,flat
928,2023,EE009,ppm2,253,flat
928,2024,EE009,ppm2,263,flat
928,2025,EE009,ppm2,269,flat
130,2005,EE00A,ppm2,142,house
130,2006,EE00A,ppm2,306,house
130,2007,EE00A,ppm2,425,house
130,2008,EE00A,ppm2,291,house
130,2009,EE00A,ppm2,223,house
130,2010,EE00A,ppm2,145,house
130,2011,EE00A,ppm2,173,house
130,2012,EE00A,ppm2,323,house
130,2013,EE00A,ppm2,208,house
130,2014,EE00A,ppm2,238,house
130,2015,EE00A,ppm2,201,house
130,2016,EE00A,ppm2,232,house
130,2017,EE00A,ppm2,245,house
130,2018,EE00A,ppm2,306,house
130,2019,EE00A,ppm2,275,house
130,2020,EE00A,ppm2,225,house
130,2021,EE00A,ppm2,291,house
130,2022,EE00A,ppm2,520,house
130,2023,EE00A,ppm2,365,house
130,2024,EE00A,ppm2,405,house
130,2025,EE00A,ppm2,441,house
141,2005,EE001,ppm2,380,house
141,2006,EE001,ppm2,479,house
141,2007,EE001,ppm2,645,house
141,2008,EE001,ppm2,648,house
141,2009,EE001,ppm2,350,house
141,2010,EE001,ppm2,469,house
141,2011,EE001,ppm2,470,house
141,2012,EE001,ppm2,510,house
141,2013,EE001,ppm2,417,house
141,2014,EE001,ppm2,517,house
141,2015,EE001,ppm2,604,house
141,2016,EE001,ppm2,562,house
141,2017,EE001,ppm2,508,house
141,2018,EE001,ppm2,608,house
141,2019,EE001,ppm2,727,house
141,2020,EE001,ppm2,679,house
141,2021,EE001,ppm2,902,house
141,2022,EE001,ppm2,978,house
141,2023,EE001,ppm2,1224,house
141,2024,EE001,ppm2,1288,house
141,2025,EE001,ppm2,1176,house
142,2005,EE008,ppm2,192,house
142,2006,EE008,ppm2,196,house
142,2007,EE008,ppm2,328,house
142,2008,EE008,ppm2,364,house
142,2009,EE008,ppm2,248,house
142,2010,EE008,ppm2,282,house
142,2011,EE008,ppm2,321,house
142,2012,EE008,ppm2,313,house
142,2013,EE008,ppm2,290,house
142,2014,EE008,ppm2,241,house
142,2015,EE008,ppm2,265,house
142,2016,EE008,ppm2,191,house
142,2017,EE008,ppm2,230,house
142,2018,EE008,ppm2,233,house
142,2019,EE008,ppm2,308,house
142,2020,EE008,ppm2,290,house
142,2021,EE008,ppm2,496,house
142,2022,EE008,ppm2,380,house
142,2023,EE008,ppm2,518,house
142,2024,EE008,ppm2,587,house
142,2025,EE008,ppm2,865,house
171,2005,EE008,ppm2,320,house
171,2006,EE008,ppm2,574,house
171,2007,EE008,ppm2,628,house
171,2008,EE008,ppm2,590,house
171,2009,EE008,ppm2,297,house
171,2010,EE008,ppm2,534,house
171,2011,EE008,ppm2,423,house
171,2012,EE008,ppm2,465,house
171,2013,EE008,ppm2,466,house
171,2014,EE008,ppm2,440,house
171,2015,EE008,ppm2,456,house
171,2016,EE008,ppm2,547,house
171,2017,EE008,ppm2,531,house
171,2018,EE008,ppm2,646,house
171,2019,EE008,ppm2,647,house
171,2020,EE008,ppm2,812,house
171,2021,EE008,ppm2,725,house
171,2022,EE008,ppm2,869,house
171,2023,EE008,ppm2,1188,house
171,2024,EE008,ppm2,1337,house
171,2025,EE008,ppm2,1264,house
184,2005,EE004,ppm2,456,house
184,2006,EE004,ppm2,575,house
184,2007,EE004,ppm2,826,house
184,2008,EE004,ppm2,896,house
184,2009,EE004,ppm2,589,house
184,2010,EE004,ppm2,567,house
184,2011,EE004,ppm2,578,house
184,2012,EE004,ppm2,621,house
184,2013,EE004,ppm2,631,house
184,2014,EE004,ppm2,636,house
184,2015,EE004,ppm2,673,house
184,2016,EE004,ppm2,673,house
184,2017,EE004,ppm2,766,house
184,2018,EE004,ppm2,679,house
184,2019,EE004,ppm2,857,house
184,2020,EE004,ppm2,805,house
184,2021,EE004,ppm2,986,house
184,2022,EE004,ppm2,1121,house
184,2023,EE004,ppm2,1446,house
184,2024,EE004,ppm2,1374,house
184,2025,EE004,ppm2,1519,house
191,2005,EE009,ppm2,449,house
191,2006,EE009,ppm2,707,house
191,2007,EE009,ppm2,880,house
191,2008,EE009,ppm2,806,house
191,2009,EE009,ppm2,471,house
191,2010,EE009,ppm2,524,house
191,2011,EE009,ppm2,355,house
191,2012,EE009,ppm2,641,house
191,2013,EE009,ppm2,570,house
191,2014,EE009,ppm2,701,house
191,2015,EE009,ppm2,697,house
191,2016,EE009,ppm2,561,house
191,2017,EE009,ppm2,675,house
191,2018,EE009,ppm2,526,house
191,2019,EE009,ppm2,835,house
191,2020,EE009,ppm2,837,house
191,2021,EE009,ppm2,1086,house
191,2022,EE009,ppm2,1026,house
191,2023,EE009,ppm2,1697,house
191,2024,EE009,ppm2,1002,house
191,2025,EE009,ppm2,1293,house
198,2005,EE001,ppm2,669,house
198,2006,EE001,ppm2,1002,house
198,2007,EE001,ppm2,1188,house
198,2008,EE001,ppm2,947,house
198,2009,EE001,ppm2,704,house
198,2010,EE001,ppm2,701,house
198,2011,EE001,ppm2,844,house
198,2012,EE001,ppm2,848,house
198,2013,EE001,ppm2,953,house
198,2014,EE001,ppm2,1005,house
198,2015,EE001,ppm2,1038,house
198,2016,EE001,ppm2,1031,house
198,2017,EE001,ppm2,1223,house
198,2018,EE001,ppm2,1309,house
198,2019,EE001,ppm2,1363,house
198,2020,EE001,ppm2,1356,house
198,2021,EE001,ppm2,1600,house
198,2022,EE001,ppm2,2028,house
198,2023,EE001,ppm2,2216,house
198,2024,EE001,ppm2,2064,house
198,2025,EE001,ppm2,2364,house
205,2005,EE004,ppm2,330,house
205,2006,EE004,ppm2,439,house
205,2007,EE004,ppm2,569,house
205,2008,EE004,ppm2,804,house
205,2009,EE004,ppm2,467,house
205,2010,EE004,ppm2,507,house
205,2011,EE004,ppm2,528,house
205,2012,EE004,ppm2,528,house
205,2013,EE004,ppm2,464,house
205,2014,EE004,ppm2,533,house
205,2015,EE004,ppm2,454,house
205,2016,EE004,ppm2,522,house
205,2017,EE004,ppm2,490,house
205,2018,EE004,ppm2,568,house
205,2019,EE004,ppm2,703,house
205,2020,EE004,ppm2,670,house
205,2021,EE004,ppm2,773,house
205,2022,EE004,ppm2,967,house
205,2023,EE004,ppm2,837,house
205,2024,EE004,ppm2,1511,house
205,2025,EE004,ppm2,1148,house
214,2005,EE004,ppm2,301,house
214,2006,EE004,ppm2,402,house
214,2007,EE004,ppm2,420,house
214,2008,EE004,ppm2,440,house
214,2009,EE004,ppm2,256,house
214,2010,EE004,ppm2,259,house
214,2011,EE004,ppm2,483,house
214,2012,EE004,ppm2,368,house
214,2013,EE004,ppm2,422,house
214,2014,EE004,ppm2,360,house
214,2015,EE004,ppm2,426,house
214,2016,EE004,ppm2,377,house
214,2017,EE004,ppm2,507,house
214,2018,EE004,ppm2,546,house
214,2019,EE004,ppm2,496,house
214,2020,EE004,ppm2,638,house
214,2021,EE004,ppm2,831,house
214,2022,EE004,ppm2,695,house
214,2023,EE004,ppm2,941,house
214,2024,EE004,ppm2,955,house
214,2025,EE004,ppm2,1187,house
245,2005,EE001,ppm2,689,house
245,2006,EE001,ppm2,679,house
245,2007,EE001,ppm2,917,house
245,2008,EE001,ppm2,1057,house
245,2009,EE001,ppm2,965,house
245,2010,EE001,ppm2,889,house
245,2011,EE001,ppm2,1000,house
245,2012,EE001,ppm2,1240,house
245,2013,EE001,ppm2,1093,house
245,2014,EE001,ppm2,1046,house
245,2015,EE001,ppm2,877,house
245,2016,EE001,ppm2,1190,house
245,2017,EE001,ppm2,1287,house
245,2018,EE001,ppm2,1215,house
245,2019,EE001,ppm2,1196,house
245,2020,EE001,ppm2,1548,house
245,2021,EE001,ppm2,1661,house
245,2022,EE001,ppm2,1926,house
245,2023,EE001,ppm2,1894,house
245,2024,EE001,ppm2,2211,house
245,2025,EE001,ppm2,2430,house
247,2005,EE008,ppm2,251,house
247,2006,EE008,ppm2,231,house
247,2007,EE008,ppm2,340,house
247,2008,EE008,ppm2,288,house
247,2009,EE008,ppm2,118,house
247,2010,EE008,ppm2,237,house
247,2011,EE008,ppm2,239,house
247,2012,EE008,ppm2,304,house
247,2013,EE008,ppm2,164,house
247,2014,EE008,ppm2,213,house
247,2015,EE008,ppm2,247,house
247,2016,EE008,ppm2,244,house
247,2017,EE008,ppm2,250,house
247,2018,EE008,ppm2,243,house
247,2019,EE008,ppm2,289,house
247,2020,EE008,ppm2,302,house
247,2021,EE008,ppm2,584,house
247,2022,EE008,ppm2,399,house
247,2023,EE008,ppm2,451,house
247,2024,EE008,ppm2,522,house
247,2025,EE008,ppm2,547,house
251,2005,EE00A,ppm2,283,house
251,2006,EE00A,ppm2,394,house
251,2007,EE00A,ppm2,553,house
251,2008,EE00A,ppm2,655,house
251,2009,EE00A,ppm2,433,house
251,2010,EE00A,ppm2,371,house
251,2011,EE00A,ppm2,483,house
251,2012,EE00A,ppm2,369,house
251,2013,EE00A,ppm2,373,house
251,2014,EE00A,ppm2,432,house
251,2015,EE00A,ppm2,457,house
251,2016,EE00A,ppm2,450,house
251,2017,EE00A,ppm2,394,house
251,2018,EE00A,ppm2,491,house
251,2019,EE00A,ppm2,503,house
251,2020,EE00A,ppm2,524,house
251,2021,EE00A,ppm2,569,house
251,2022,EE00A,ppm2,687,house
251,2023,EE00A,ppm2,906,house
251,2024,EE00A,ppm2,805,house
251,2025,EE00A,ppm2,885,house
255,2005,EE009,ppm2,143,house
255,2006,EE009,ppm2,191,house
255,2007,EE009,ppm2,253,house
255,2008,EE009,ppm2,270,house
255,2009,EE009,ppm2,138,house
255,2010,EE009,ppm2,261,house
255,2011,EE009,ppm2,173,house
255,2012,EE009,ppm2,185,house
255,2013,EE009,ppm2,155,house
255,2014,EE009,ppm2,171,house
255,2015,EE009,ppm2,206,house
255,2016,EE009,ppm2,251,house
255,2017,EE009,ppm2,181,house
255,2018,EE009,ppm2,262,house
255,2019,EE009,ppm2,278,house
255,2020,EE009,ppm2,309,house
255,2021,EE009,ppm2,299,house
255,2022,EE009,ppm2,385,house
255,2023,EE009,ppm2,442,house
255,2024,EE009,ppm2,460,house
255,2025,EE009,ppm2,487,house
272,2005,EE009,ppm2,264,house
272,2006,EE009,ppm2,248,house
272,2007,EE009,ppm2,404,house
272,2008,EE009,ppm2,628,house
272,2009,EE009,ppm2,407,house
272,2010,EE009,ppm2,370,house
272,2011,EE009,ppm2,338,house
272,2012,EE009,ppm2,160,house
272,2013,EE009,ppm2,283,house
272,2014,EE009,ppm2,383,house
272,2015,EE009,ppm2,340,house
272,2016,EE009,ppm2,296,house
272,2017,EE009,ppm2,442,house
272,2018,EE009,ppm2,431,house
272,2019,EE009,ppm2,440,house
272,2020,EE009,ppm2,634,house
272,2021,EE009,ppm2,530,house
272,2022,EE009,ppm2,719,house
272,2023,EE009,ppm2,802,house
272,2024,EE009,ppm2,1001,house
272,2025,EE009,ppm2,965,house
283,2005,EE008,ppm2,456,house
283,2006,EE008,ppm2,601,house
283,2007,EE008,ppm2,841,house
283,2008,EE008,ppm2,741,house
283,2009,EE008,ppm2,522,house
283,2010,EE008,ppm2,481,house
283,2011,EE008,ppm2,666,house
283,2012,EE008,ppm2,679,house
283,2013,EE008,ppm2,663,house
283,2014,EE008,ppm2,852,house
283,2015,EE008,ppm2,790,house
283,2016,EE008,ppm2,885,house
283,2017,EE008,ppm2,925,house
283,2018,EE008,ppm2,1002,house
283,2019,EE008,ppm2,1030,house
283,2020,EE008,ppm2,1102,house
283,2021,EE008,ppm2,1229,house
283,2022,EE008,ppm2,1379,house
283,2023,EE008,ppm2,1577,house
283,2024,EE008,ppm2,1690,house
283,2025,EE008,ppm2,1809,house
284,2005,EE008,ppm2,130,house
284,2006,EE008,ppm2,189,house
284,2007,EE008,ppm2,219,house
284,2008,EE008,ppm2,148,house
284,2009,EE008,ppm2,166,house
284,2010,EE008,ppm2,121,house
284,2011,EE008,ppm2,275,house
284,2012,EE008,ppm2,114,house
284,2013,EE008,ppm2,208,house
284,2014,EE008,ppm2,313,house
284,2015,EE008,ppm2,245,house
284,2016,EE008,ppm2,307,house
284,2017,EE008,ppm2,323,house
284,2018,EE008,ppm2,311,house
284,2019,EE008,ppm2,393,house
284,2020,EE008,ppm2,278,house
284,2021,EE008,ppm2,415,house
284,2022,EE008,ppm2,464,house
284,2023,EE008,ppm2,481,house
284,2024,EE008,ppm2,557,house
284,2025,EE008,ppm2,703,house
291,2005,EE008,ppm2,321,house
291,2006,EE008,ppm2,344,house
291,2007,EE008,ppm2,687,house
291,2008,EE008,ppm2,337,house
291,2009,EE008,ppm2,392,house
291,2010,EE008,ppm2,478,house
291,2011,EE008,ppm2,597,house
291,2012,EE008,ppm2,339,house
291,2013,EE008,ppm2,571,house
291,2014,EE008,ppm2,624,house
291,2015,EE008,ppm2,422,house
291,2016,EE008,ppm2,690,house
291,2017,EE008,ppm2,903,house
291,2018,EE008,ppm2,863,house
291,2019,EE008,ppm2,931,house
291,2020,EE008,ppm2,1009,house
291,2021,EE008,ppm2,1114,house
291,2022,EE008,ppm2,1240,house
291,2023,EE008,ppm2,1309,house
291,2024,EE008,ppm2,1420,house
291,2025,EE008,ppm2,1667,house
293,2005,EE009,ppm2,205,house
293,2006,EE009,ppm2,285,house
293,2007,EE009,ppm2,286,house
293,2008,EE009,ppm2,375,house
293,2009,EE009,ppm2,162,house
293,2010,EE009,ppm2,275,house
293,2011,EE009,ppm2,252,house
293,2012,EE009,ppm2,312,house
293,2013,EE009,ppm2,247,house
293,2014,EE009,ppm2,257,house
293,2015,EE009,ppm2,282,house
293,2016,EE009,ppm2,398,house
293,2017,EE009,ppm2,372,house
293,2018,EE009,ppm2,382,house
293,2019,EE009,ppm2,383,house
293,2020,EE009,ppm2,392,house
293,2021,EE009,ppm2,490,house
293,2022,EE009,ppm2,613,house
293,2023,EE009,ppm2,691,house
293,2024,EE009,ppm2,824,house
293,2025,EE009,ppm2,794,house
296,2005,EE001,ppm2,813,house
296,2006,EE001,ppm2,910,house
296,2007,EE001,ppm2,1225,house
296,2008,EE001,ppm2,963,house
296,2009,EE001,ppm2,590,house
296,2010,EE001,ppm2,815,house
296,2011,EE001,ppm2,693,house
296,2012,EE001,ppm2,831,house
296,2013,EE001,ppm2,758,house
296,2014,EE001,ppm2,895,house
296,2015,EE001,ppm2,981,house
296,2016,EE001,ppm2,1010,house
296,2017,EE001,ppm2,983,house
296,2018,EE001,ppm2,1125,house
296,2019,EE001,ppm2,1317,house
296,2020,EE001,ppm2,1403,house
296,2021,EE001,ppm2,1433,house
296,2022,EE001,ppm2,2021,house
296,2023,EE001,ppm2,1978,house
296,2024,EE001,ppm2,1903,house
296,2025,EE001,ppm2,1785,house
303,2005,EE004,ppm2,295,house
303,2006,EE004,ppm2,419,house
303,2007,EE004,ppm2,539,house
303,2008,EE004,ppm2,523,house
303,2009,EE004,ppm2,355,house
303,2010,EE004,ppm2,347,house
303,2011,EE004,ppm2,430,house
303,2012,EE004,ppm2,381,house
303,2013,EE004,ppm2,402,house
303,2014,EE004,ppm2,436,house
303,2015,EE004,ppm2,430,house
303,2016,EE004,ppm2,444,house
303,2017,EE004,ppm2,493,house
303,2018,EE004,ppm2,516,house
303,2019,EE004,ppm2,599,house
303,2020,EE004,ppm2,587,house
303,2021,EE004,ppm2,726,house
303,2022,EE004,ppm2,826,house
303,2023,EE004,ppm2,929,house
303,2024,EE004,ppm2,1003,house
303,2025,EE004,ppm2,1029,house
304,2005,EE001,ppm2,562,house
304,2006,EE001,ppm2,895,house
304,2007,EE001,ppm2,1156,house
304,2008,EE001,ppm2,1127,house
304,2009,EE001,ppm2,545,house
304,2010,EE001,ppm2,667,house
304,2011,EE001,ppm2,725,house
304,2012,EE001,ppm2,784,house
304,2013,EE001,ppm2,768,house
304,2014,EE001,ppm2,764,house
304,2015,EE001,ppm2,933,house
304,2016,EE001,ppm2,1103,house
304,2017,EE001,ppm2,985,house
304,2018,EE001,ppm2,1229,house
304,2019,EE001,ppm2,1348,house
304,2020,EE001,ppm2,1239,house
304,2021,EE001,ppm2,1569,house
304,2022,EE001,ppm2,1966,house
304,2023,EE001,ppm2,1913,house
304,2024,EE001,ppm2,2204,house
304,2025,EE001,ppm2,2107,house
317,2005,EE009,ppm2,394,house
317,2006,EE009,ppm2,521,house
317,2007,EE009,ppm2,744,house
317,2008,EE009,ppm2,747,house
317,2009,EE009,ppm2,485,house
317,2010,EE009,ppm2,430,house
317,2011,EE009,ppm2,511,house
317,2012,EE009,ppm2,438,house
317,2013,EE009,ppm2,439,house
317,2014,EE009,ppm2,629,house
317,2015,EE009,ppm2,608,house
317,2016,EE009,ppm2,640,house
317,2017,EE009,ppm2,605,house
317,2018,EE009,ppm2,827,house
317,2019,EE009,ppm2,817,house
317,2020,EE009,ppm2,915,house
317,2021,EE009,ppm2,1036,house
317,2022,EE009,ppm2,1384,house
317,2023,EE009,ppm2,1305,house
317,2024,EE009,ppm2,1336,house
317,2025,EE009,ppm2,1518,house
321,2005,EE00A,ppm2,194,house
321,2006,EE00A,ppm2,268,house
321,2007,EE00A,ppm2,457,house
321,2008,EE00A,ppm2,399,house
321,2009,EE00A,ppm2,238,house
321,2010,EE00A,ppm2,260,house
321,2011,EE00A,ppm2,308,house
321,2012,EE00A,ppm2,235,house
321,2013,EE00A,ppm2,251,house
321,2014,EE00A,ppm2,287,house
321,2015,EE00A,ppm2,286,house
321,2016,EE00A,ppm2,268,house
321,2017,EE00A,ppm2,265,house
321,2018,EE00A,ppm2,389,house
321,2019,EE00A,ppm2,268,house
321,2020,EE00A,ppm2,273,house
321,2021,EE00A,ppm2,345,house
321,2022,EE00A,ppm2,408,house
321,2023,EE00A,ppm2,488,house
321,2024,EE00A,ppm2,460,house
321,2025,EE00A,ppm2,568,house
338,2005,EE001,ppm2,408,house
338,2006,EE001,ppm2,457,house
338,2007,EE001,ppm2,700,house
338,2008,EE001,ppm2,770,house
338,2009,EE001,ppm2,289,house
338,2010,EE001,ppm2,540,house
338,2011,EE001,ppm2,445,house
338,2012,EE001,ppm2,319,house
338,2013,EE001,ppm2,325,house
338,2014,EE001,ppm2,612,house
338,2015,EE001,ppm2,791,house
338,2016,EE001,ppm2,860,house
338,2017,EE001,ppm2,813,house
338,2018,EE001,ppm2,798,house
338,2019,EE001,ppm2,969,house
338,2020,EE001,ppm2,936,house
338,2021,EE001,ppm2,1027,house
338,2022,EE001,ppm2,1159,house
338,2023,EE001,ppm2,1721,house
338,2024,EE001,ppm2,1660,house
338,2025,EE001,ppm2,1726,house
353,2005,EE001,ppm2,520,house
353,2006,EE001,ppm2,781,house
353,2007,EE001,ppm2,1051,house
353,2008,EE001,ppm2,1159,house
353,2009,EE001,ppm2,805,house
353,2010,EE001,ppm2,517,house
353,2011,EE001,ppm2,738,house
353,2012,EE001,ppm2,579,house
353,2013,EE001,ppm2,655,house
353,2014,EE001,ppm2,682,house
353,2015,EE001,ppm2,689,house
353,2016,EE001,ppm2,691,house
353,2017,EE001,ppm2,776,house
353,2018,EE001,ppm2,774,house
353,2019,EE001,ppm2,659,house
353,2020,EE001,ppm2,1036,house
353,2021,EE001,ppm2,1111,house
353,2022,EE001,ppm2,1337,house
353,2023,EE001,ppm2,1617,house
353,2024,EE001,ppm2,1783,house
353,2025,EE001,ppm2,1534,house
424,2005,EE001,ppm2,412,house
424,2006,EE001,ppm2,553,house
424,2007,EE001,ppm2,730,house
424,2008,EE001,ppm2,697,house
424,2009,EE001,ppm2,511,house
424,2010,EE001,ppm2,392,house
424,2011,EE001,ppm2,368,house
424,2012,EE001,ppm2,467,house
424,2013,EE001,ppm2,555,house
424,2014,EE001,ppm2,655,house
424,2015,EE001,ppm2,759,house
424,2016,EE001,ppm2,837,house
424,2017,EE001,ppm2,728,house
424,2018,EE001,ppm2,595,house
424,2019,EE001,ppm2,623,house
424,2020,EE001,ppm2,658,house
424,2021,EE001,ppm2,676,house
424,2022,EE001,ppm2,1097,house
424,2023,EE001,ppm2,1205,house
424,2024,EE001,ppm2,1232,house
