"nuts","year","type","indicator","level","value"
"855",2018,"house","dwellings","laucode",3218.6
"855",2019,"house","dwellings","laucode",3274.4
"855",2020,"house","dwellings","laucode",3330.2
"855",2021,"house","dwellings","laucode",3386
"890",2000,"all","dwellings","laucode",2912
"890",2001,"all","dwellings","laucode",2768.66666666667
"890",2002,"all","dwellings","laucode",2625.33333333333
"890",2003,"all","dwellings","laucode",2482
"890",2004,"all","dwellings","laucode",2972
"890",2005,"all","dwellings","laucode",3621
"890",2006,"all","dwellings","laucode",5956
"890",2007,"all","dwellings","laucode",6790
"890",2008,"all","dwellings","laucode",6917.5
"890",2009,"all","dwellings","laucode",7045
"890",2010,"all","dwellings","laucode",7172.5
"890",2011,"all","dwellings","laucode",7300
"890",2012,"all","dwellings","laucode",7507
"890",2013,"all","dwellings","laucode",7714
"890",2014,"all","dwellings","laucode",7921
"890",2015,"all","dwellings","laucode",8128
"890",2016,"all","dwellings","laucode",8335
"890",2017,"all","dwellings","laucode",8542
"890",2018,"all","dwellings","laucode",8749
"890",2019,"all","dwellings","laucode",8956
"890",2020,"all","dwellings","laucode",9163
"890",2021,"all","dwellings","laucode",9370
"890",2000,"flat","dwellings","laucode",1204
"890",2001,"flat","dwellings","laucode",1144.73717948718
"890",2002,"flat","dwellings","laucode",1085.47435897436
"890",2003,"flat","dwellings","laucode",1026.21153846154
"890",2004,"flat","dwellings","laucode",1228.80769230769
"890",2005,"flat","dwellings","laucode",1497.14423076923
"890",2006,"flat","dwellings","laucode",3021.24219178082
"890",2007,"flat","dwellings","laucode",3444.29726027397
"890",2008,"flat","dwellings","laucode",3508.97294520548
"890",2009,"flat","dwellings","laucode",3573.64863013699
"890",2010,"flat","dwellings","laucode",3638.32431506849
"890",2011,"flat","dwellings","laucode",3703
"890",2012,"flat","dwellings","laucode",3800.2
"890",2013,"flat","dwellings","laucode",3897.4
"890",2014,"flat","dwellings","laucode",3994.6
"890",2015,"flat","dwellings","laucode",4091.8
"890",2016,"flat","dwellings","laucode",4189
"890",2017,"flat","dwellings","laucode",4286.2
"890",2018,"flat","dwellings","laucode",4383.4
"890",2019,"flat","dwellings","laucode",4480.6
"890",2020,"flat","dwellings","laucode",4577.8
"890",2021,"flat","dwellings","laucode",4675
"890",2000,"house","dwellings","laucode",1662
"890",2001,"house","dwellings","laucode",1580.19368131868
"890",2002,"house","dwellings","laucode",1498.38736263736
"890",2003,"house","dwellings","laucode",1416.58104395604
"890",2004,"house","dwellings","laucode",1696.24450549451
"890",2005,"house","dwellings","laucode",2066.65590659341
"890",2006,"house","dwellings","laucode",2927.41479452055
"890",2007,"house","dwellings","laucode",3337.33150684932
"890",2008,"house","dwellings","laucode",3399.99863013699
"890",2009,"house","dwellings","laucode",3462.66575342466
"890",2010,"house","dwellings","laucode",3525.33287671233
"890",2011,"house","dwellings","laucode",3588
"890",2012,"house","dwellings","laucode",3690.5
"890",2013,"house","dwellings","laucode",3793
"890",2014,"house","dwellings","laucode",3895.5
"890",2015,"house","dwellings","laucode",3998
"890",2016,"house","dwellings","laucode",4100.5
"890",2017,"house","dwellings","laucode",4203
"890",2018,"house","dwellings","laucode",4305.5
"890",2019,"house","dwellings","laucode",4408
"890",2020,"house","dwellings","laucode",4510.5
"890",2021,"house","dwellings","laucode",4613
"897",2000,"all","dwellings","laucode",9134
"897",2001,"all","dwellings","laucode",8996.66666666667
"897",2002,"all","dwellings","laucode",8859.33333333333
"897",2003,"all","dwellings","laucode",8722
"897",2004,"all","dwellings","laucode",8750
"897",2005,"all","dwellings","laucode",8868
"897",2006,"all","dwellings","laucode",9022
"897",2007,"all","dwellings","laucode",9024
"897",2008,"all","dwellings","laucode",9008.25
"897",2009,"all","dwellings","laucode",8992.5
"897",2010,"all","dwellings","laucode",8976.75
"897",2011,"all","dwellings","laucode",8961
"897",2012,"all","dwellings","laucode",9039.3
"897",2013,"all","dwellings","laucode",9117.6
"897",2014,"all","dwellings","laucode",9195.9
"897",2015,"all","dwellings","laucode",9274.2
"897",2016,"all","dwellings","laucode",9352.5
"897",2017,"all","dwellings","laucode",9430.8
"897",2018,"all","dwellings","laucode",9509.1
"897",2019,"all","dwellings","laucode",9587.4
"897",2020,"all","dwellings","laucode",9665.7
"897",2021,"all","dwellings","laucode",9744
"897",2000,"flat","dwellings","laucode",6879
"897",2001,"flat","dwellings","laucode",6775.57149113203
"897",2002,"flat","dwellings","laucode",6672.14298226407
"897",2003,"flat","dwellings","laucode",6568.7144733961
"897",2004,"flat","dwellings","laucode",6589.8018392818
"897",2005,"flat","dwellings","laucode",6678.67002408583
"897",2006,"flat","dwellings","laucode",6981.20165160138
"897",2007,"flat","dwellings","laucode",6982.74924673586
"897",2008,"flat","dwellings","laucode",6970.56193505189
"897",2009,"flat","dwellings","laucode",6958.37462336793
"897",2010,"flat","dwellings","laucode",6946.18731168397
"897",2011,"flat","dwellings","laucode",6934
"897",2012,"flat","dwellings","laucode",6969.5
"897",2013,"flat","dwellings","laucode",7005
"897",2014,"flat","dwellings","laucode",7040.5
"897",2015,"flat","dwellings","laucode",7076
"897",2016,"flat","dwellings","laucode",7111.5
"897",2017,"flat","dwellings","laucode",7147
"897",2018,"flat","dwellings","laucode",7182.5
"897",2019,"flat","dwellings","laucode",7218
"897",2020,"flat","dwellings","laucode",7253.5
"897",2021,"flat","dwellings","laucode",7289
"897",2000,"house","dwellings","laucode",1983
"897",2001,"house","dwellings","laucode",1953.1848040289
"897",2002,"house","dwellings","laucode",1923.36960805781
"897",2003,"house","dwellings","laucode",1893.55441208671
"897",2004,"house","dwellings","laucode",1899.63323844975
"897",2005,"house","dwellings","laucode",1925.25114955113
"897",2006,"house","dwellings","laucode",2013.61455194733
"897",2007,"house","dwellings","laucode",2014.0609306997
"897",2008,"house","dwellings","laucode",2010.54569802477
"897",2009,"house","dwellings","laucode",2007.03046534985
"897",2010,"house","dwellings","laucode",2003.51523267493
"897",2011,"house","dwellings","laucode",2000
"897",2012,"house","dwellings","laucode",2033.3
"897",2013,"house","dwellings","laucode",2066.6
"897",2014,"house","dwellings","laucode",2099.9
"897",2015,"house","dwellings","laucode",2133.2
"897",2016,"house","dwellings","laucode",2166.5
"897",2017,"house","dwellings","laucode",2199.8
"897",2018,"house","dwellings","laucode",2233.1
"897",2019,"house","dwellings","laucode",2266.4
"897",2020,"house","dwellings","laucode",2299.7
"897",2021,"house","dwellings","laucode",2333
"899",2000,"all","dwellings","laucode",7358
"899",2001,"all","dwellings","laucode",7332.33333333333
"899",2002,"all","dwellings","laucode",7306.66666666667
"899",2003,"all","dwellings","laucode",7281
"899",2004,"all","dwellings","laucode",7322
"899",2005,"all","dwellings","laucode",7405
"899",2006,"all","dwellings","laucode",8054
"899",2007,"all","dwellings","laucode",8056
"899",2008,"all","dwellings","laucode",7768
"899",2009,"all","dwellings","laucode",7480
"899",2010,"all","dwellings","laucode",7192
"899",2011,"all","dwellings","laucode",6904
"899",2012,"all","dwellings","laucode",7002.7
"899",2013,"all","dwellings","laucode",7101.4
"899",2014,"all","dwellings","laucode",7200.1
"899",2015,"all","dwellings","laucode",7298.8
"899",2016,"all","dwellings","laucode",7397.5
"899",2017,"all","dwellings","laucode",7496.2
"899",2018,"all","dwellings","laucode",7594.9
"899",2019,"all","dwellings","laucode",7693.6
"899",2020,"all","dwellings","laucode",7792.3
"899",2021,"all","dwellings","laucode",7891
"899",2000,"flat","dwellings","laucode",3009
"899",2001,"flat","dwellings","laucode",2998.5038053819
"899",2002,"flat","dwellings","laucode",2988.00761076379
"899",2003,"flat","dwellings","laucode",2977.51141614569
"899",2004,"flat","dwellings","laucode",2994.27806469149
"899",2005,"flat","dwellings","laucode",3028.22030443055
"899",2006,"flat","dwellings","laucode",3210.40092699884
"899",2007,"flat","dwellings","laucode",3211.19814600232
"899",2008,"flat","dwellings","laucode",3096.39860950174
"899",2009,"flat","dwellings","laucode",2981.59907300116
"899",2010,"flat","dwellings","laucode",2866.79953650058
"899",2011,"flat","dwellings","laucode",2752
"899",2012,"flat","dwellings","laucode",2777.5
"899",2013,"flat","dwellings","laucode",2803
"899",2014,"flat","dwellings","laucode",2828.5
"899",2015,"flat","dwellings","laucode",2854
"899",2016,"flat","dwellings","laucode",2879.5
"899",2017,"flat","dwellings","laucode",2905
"899",2018,"flat","dwellings","laucode",2930.5
"899",2019,"flat","dwellings","laucode",2956
"899",2020,"flat","dwellings","laucode",2981.5
"899",2021,"flat","dwellings","laucode",3007
"899",2000,"house","dwellings","laucode",4167
"899",2001,"house","dwellings","laucode",4152.46439249796
"899",2002,"house","dwellings","laucode",4137.92878499592
"899",2003,"house","dwellings","laucode",4123.39317749389
"899",2004,"house","dwellings","laucode",4146.61239467247
"899",2005,"house","dwellings","laucode",4193.61715139984
"899",2006,"house","dwellings","laucode",4823.76738122827
"899",2007,"house","dwellings","laucode",4824.96523754345
"899",2008,"house","dwellings","laucode",4652.47392815758
"899",2009,"house","dwellings","laucode",4479.98261877172
"899",2010,"house","dwellings","laucode",4307.49130938586
"899",2011,"house","dwellings","laucode",4135
"899",2012,"house","dwellings","laucode",4199.6
"899",2013,"house","dwellings","laucode",4264.2
"899",2014,"house","dwellings","laucode",4328.8
"899",2015,"house","dwellings","laucode",4393.4
"899",2016,"house","dwellings","laucode",4458
"899",2017,"house","dwellings","laucode",4522.6
"899",2018,"house","dwellings","laucode",4587.2
"899",2019,"house","dwellings","laucode",4651.8
"899",2020,"house","dwellings","laucode",4716.4
"899",2021,"house","dwellings","laucode",4781
"901",2000,"all","dwellings","laucode",4199
"901",2001,"all","dwellings","laucode",4216.66666666667
"901",2002,"all","dwellings","laucode",4234.33333333333
"901",2003,"all","dwellings","laucode",4252
"901",2004,"all","dwellings","laucode",4272
"901",2005,"all","dwellings","laucode",4279
"901",2006,"all","dwellings","laucode",4372
"901",2007,"all","dwellings","laucode",4374
"901",2008,"all","dwellings","laucode",4274.5
"901",2009,"all","dwellings","laucode",4175
"901",2010,"all","dwellings","laucode",4075.5
"901",2011,"all","dwellings","laucode",3976
"901",2012,"all","dwellings","laucode",4014.8
"901",2013,"all","dwellings","laucode",4053.6
"901",2014,"all","dwellings","laucode",4092.4
"901",2015,"all","dwellings","laucode",4131.2
"901",2016,"all","dwellings","laucode",4170
"901",2017,"all","dwellings","laucode",4208.8
"901",2018,"all","dwellings","laucode",4247.6
"901",2019,"all","dwellings","laucode",4286.4
"901",2020,"all","dwellings","laucode",4325.2
"901",2021,"all","dwellings","laucode",4364
"901",2000,"flat","dwellings","laucode",1811
"901",2001,"flat","dwellings","laucode",1818.61951258236
"901",2002,"flat","dwellings","laucode",1826.23902516472
"901",2003,"flat","dwellings","laucode",1833.85853774708
"901",2004,"flat","dwellings","laucode",1842.48440104787
"901",2005,"flat","dwellings","laucode",1845.50345320314
"901",2006,"flat","dwellings","laucode",1927.59456740443
"901",2007,"flat","dwellings","laucode",1928.47635814889
"901",2008,"flat","dwellings","laucode",1884.60726861167
"901",2009,"flat","dwellings","laucode",1840.73817907445
"901",2010,"flat","dwellings","laucode",1796.86908953722
"901",2011,"flat","dwellings","laucode",1753
"901",2012,"flat","dwellings","laucode",1769.8
"901",2013,"flat","dwellings","laucode",1786.6
"901",2014,"flat","dwellings","laucode",1803.4
"901",2015,"flat","dwellings","laucode",1820.2
"901",2016,"flat","dwellings","laucode",1837
"901",2017,"flat","dwellings","laucode",1853.8
"901",2018,"flat","dwellings","laucode",1870.6
"901",2019,"flat","dwellings","laucode",1887.4
"901",2020,"flat","dwellings","laucode",1904.2
"901",2021,"flat","dwellings","laucode",1921
"901",2000,"house","dwellings","laucode",2310
"901",2001,"house","dwellings","laucode",2319.71898070969
"901",2002,"house","dwellings","laucode",2329.43796141939
"901",2003,"house","dwellings","laucode",2339.15694212908
"901",2004,"house","dwellings","laucode",2350.15956180043
"901",2005,"house","dwellings","laucode",2354.0104786854
"901",2006,"house","dwellings","laucode",2433.40945674044
"901",2007,"house","dwellings","laucode",2434.52263581489
"901",2008,"house","dwellings","laucode",2379.14197686117
"901",2009,"house","dwellings","laucode",2323.76131790744
"901",2010,"house","dwellings","laucode",2268.38065895372
"901",2011,"house","dwellings","laucode",2213
"901",2012,"house","dwellings","laucode",2232.6
"901",2013,"house","dwellings","laucode",2252.2
"901",2014,"house","dwellings","laucode",2271.8
"901",2015,"house","dwellings","laucode",2291.4
"901",2016,"house","dwellings","laucode",2311
"901",2017,"house","dwellings","laucode",2330.6
"901",2018,"house","dwellings","laucode",2350.2
"901",2019,"house","dwellings","laucode",2369.8
"901",2020,"house","dwellings","laucode",2389.4
"901",2021,"house","dwellings","laucode",2409
"903",2000,"all","dwellings","laucode",4048
"903",2001,"all","dwellings","laucode",4175.33333333333
"903",2002,"all","dwellings","laucode",4302.66666666667
"903",2003,"all","dwellings","laucode",4430
"903",2004,"all","dwellings","laucode",4446
"903",2005,"all","dwellings","laucode",4507
"903",2006,"all","dwellings","laucode",4785
"903",2007,"all","dwellings","laucode",4777
"903",2008,"all","dwellings","laucode",4528.75
"903",2009,"all","dwellings","laucode",4280.5
"903",2010,"all","dwellings","laucode",4032.25
"903",2011,"all","dwellings","laucode",3784
"903",2012,"all","dwellings","laucode",3826
"903",2013,"all","dwellings","laucode",3868
"903",2014,"all","dwellings","laucode",3910
"903",2015,"all","dwellings","laucode",3952
"903",2016,"all","dwellings","laucode",3994
"903",2017,"all","dwellings","laucode",4036
"903",2018,"all","dwellings","laucode",4078
"903",2019,"all","dwellings","laucode",4120
"903",2020,"all","dwellings","laucode",4162
"903",2021,"all","dwellings","laucode",4204
"903",2000,"flat","dwellings","laucode",3011
"903",2001,"flat","dwellings","laucode",3105.71360342556
"903",2002,"flat","dwellings","laucode",3200.42720685112
"903",2003,"flat","dwellings","laucode",3295.14081027668
"903",2004,"flat","dwellings","laucode",3307.04199604743
"903",2005,"flat","dwellings","laucode",3352.41526679842
"903",2006,"flat","dwellings","laucode",3629.21511627907
"903",2007,"flat","dwellings","laucode",3623.14746300211
"903",2008,"flat","dwellings","laucode",3434.86059725158
"903",2009,"flat","dwellings","laucode",3246.57373150106
"903",2010,"flat","dwellings","laucode",3058.28686575053
"903",2011,"flat","dwellings","laucode",2870
"903",2012,"flat","dwellings","laucode",2890.1
"903",2013,"flat","dwellings","laucode",2910.2
"903",2014,"flat","dwellings","laucode",2930.3
"903",2015,"flat","dwellings","laucode",2950.4
"903",2016,"flat","dwellings","laucode",2970.5
"903",2017,"flat","dwellings","laucode",2990.6
"903",2018,"flat","dwellings","laucode",3010.7
"903",2019,"flat","dwellings","laucode",3030.8
"903",2020,"flat","dwellings","laucode",3050.9
"903",2021,"flat","dwellings","laucode",3071
"903",2000,"house","dwellings","laucode",986
"903",2001,"house","dwellings","laucode",1017.01548089592
"903",2002,"house","dwellings","laucode",1048.03096179183
"903",2003,"house","dwellings","laucode",1079.04644268775
"903",2004,"house","dwellings","laucode",1082.94367588933
"903",2005,"house","dwellings","laucode",1097.80187747036
"903",2006,"house","dwellings","laucode",1143.13953488372
"903",2007,"house","dwellings","laucode",1141.22832980972
"903",2008,"house","dwellings","laucode",1081.92124735729
"903",2009,"house","dwellings","laucode",1022.61416490486
"903",2010,"house","dwellings","laucode",963.307082452431
"903",2011,"house","dwellings","laucode",904
"903",2012,"house","dwellings","laucode",924.1
"903",2013,"house","dwellings","laucode",944.2
"903",2014,"house","dwellings","laucode",964.3
"903",2015,"house","dwellings","laucode",984.4
"903",2016,"house","dwellings","laucode",1004.5
"903",2017,"house","dwellings","laucode",1024.6
"903",2018,"house","dwellings","laucode",1044.7
"903",2019,"house","dwellings","laucode",1064.8
"903",2020,"house","dwellings","laucode",1084.9
"903",2021,"house","dwellings","laucode",1105
"907",2000,"all","dwellings","laucode",221
"907",2001,"all","dwellings","laucode",201.666666666667
"907",2002,"all","dwellings","laucode",182.333333333333
"907",2003,"all","dwellings","laucode",163
"907",2004,"all","dwellings","laucode",165
"907",2005,"all","dwellings","laucode",168
"907",2006,"all","dwellings","laucode",190
"907",2007,"all","dwellings","laucode",190
"907",2008,"all","dwellings","laucode",176.25
"907",2009,"all","dwellings","laucode",162.5
"907",2010,"all","dwellings","laucode",148.75
"907",2011,"all","dwellings","laucode",135
"907",2012,"all","dwellings","laucode",146.6
"907",2013,"all","dwellings","laucode",158.2
"907",2014,"all","dwellings","laucode",169.8
"907",2015,"all","dwellings","laucode",181.4
"907",2016,"all","dwellings","laucode",193
"907",2017,"all","dwellings","laucode",204.6
"907",2018,"all","dwellings","laucode",216.2
"907",2019,"all","dwellings","laucode",227.8
"907",2020,"all","dwellings","laucode",239.4
"907",2021,"all","dwellings","laucode",251
"907",2000,"flat","dwellings","laucode",16
"907",2001,"flat","dwellings","laucode",14.6003016591252
"907",2002,"flat","dwellings","laucode",13.2006033182504
"907",2003,"flat","dwellings","laucode",11.8009049773756
"907",2004,"flat","dwellings","laucode",11.9457013574661
"907",2005,"flat","dwellings","laucode",12.1628959276018
"907",2006,"flat","dwellings","laucode",28.1481481481481
"907",2007,"flat","dwellings","laucode",28.1481481481481
"907",2008,"flat","dwellings","laucode",26.1111111111111
"907",2009,"flat","dwellings","laucode",24.074074074074
"907",2010,"flat","dwellings","laucode",22.037037037037
"907",2011,"flat","dwellings","laucode",20
"907",2012,"flat","dwellings","laucode",22.1
"907",2013,"flat","dwellings","laucode",24.2
"907",2014,"flat","dwellings","laucode",26.3
"907",2015,"flat","dwellings","laucode",28.4
"907",2016,"flat","dwellings","laucode",30.5
"907",2017,"flat","dwellings","laucode",32.6
"907",2018,"flat","dwellings","laucode",34.7
"907",2019,"flat","dwellings","laucode",36.8
"907",2020,"flat","dwellings","laucode",38.9
"907",2021,"flat","dwellings","laucode",41
"907",2000,"house","dwellings","laucode",195
"907",2001,"house","dwellings","laucode",177.941176470588
"907",2002,"house","dwellings","laucode",160.882352941177
"907",2003,"house","dwellings","laucode",143.823529411765
"907",2004,"house","dwellings","laucode",145.588235294118
"907",2005,"house","dwellings","laucode",148.235294117647
"907",2006,"house","dwellings","laucode",159.037037037037
"907",2007,"house","dwellings","laucode",159.037037037037
"907",2008,"house","dwellings","laucode",147.527777777778
"907",2009,"house","dwellings","laucode",136.018518518519
"907",2010,"house","dwellings","laucode",124.509259259259
"907",2011,"house","dwellings","laucode",113
"907",2012,"house","dwellings","laucode",121.7
"907",2013,"house","dwellings","laucode",130.4
"907",2014,"house","dwellings","laucode",139.1
"907",2015,"house","dwellings","laucode",147.8
"907",2016,"house","dwellings","laucode",156.5
"907",2017,"house","dwellings","laucode",165.2
"907",2018,"house","dwellings","laucode",173.9
"907",2019,"house","dwellings","laucode",182.6
"907",2020,"house","dwellings","laucode",191.3
"907",2021,"house","dwellings","laucode",200
"917",2000,"all","dwellings","laucode",5444
"917",2001,"all","dwellings","laucode",5227
"917",2002,"all","dwellings","laucode",5010
"917",2003,"all","dwellings","laucode",4793
"917",2004,"all","dwellings","laucode",4854
"917",2005,"all","dwellings","laucode",4926
"917",2006,"all","dwellings","laucode",5840
"917",2007,"all","dwellings","laucode",5845
"917",2008,"all","dwellings","laucode",5680.25
"917",2009,"all","dwellings","laucode",5515.5
"917",2010,"all","dwellings","laucode",5350.75
"917",2011,"all","dwellings","laucode",5186
"917",2012,"all","dwellings","laucode",5281.4
"917",2013,"all","dwellings","laucode",5376.8
"917",2014,"all","dwellings","laucode",5472.2
"917",2015,"all","dwellings","laucode",5567.6
"917",2016,"all","dwellings","laucode",5663
"917",2017,"all","dwellings","laucode",5758.4
"917",2018,"all","dwellings","laucode",5853.8
"917",2019,"all","dwellings","laucode",5949.2
"917",2020,"all","dwellings","laucode",6044.6
"917",2021,"all","dwellings","laucode",6140
"917",2000,"flat","dwellings","laucode",1944
"917",2001,"flat","dwellings","laucode",1866.51138868479
"917",2002,"flat","dwellings","laucode",1789.02277736958
"917",2003,"flat","dwellings","laucode",1711.53416605437
"917",2004,"flat","dwellings","laucode",1733.31667891256
"917",2005,"flat","dwellings","laucode",1759.02718589273
"917",2006,"flat","dwellings","laucode",2054.02236791361
"917",2007,"flat","dwellings","laucode",2055.78094870806
"917",2008,"flat","dwellings","laucode",1997.83571153105
"917",2009,"flat","dwellings","laucode",1939.89047435403
"917",2010,"flat","dwellings","laucode",1881.94523717702
"917",2011,"flat","dwellings","laucode",1824
"917",2012,"flat","dwellings","laucode",1836
"917",2013,"flat","dwellings","laucode",1848
"917",2014,"flat","dwellings","laucode",1860
"917",2015,"flat","dwellings","laucode",1872
"917",2016,"flat","dwellings","laucode",1884
"917",2017,"flat","dwellings","laucode",1896
"917",2018,"flat","dwellings","laucode",1908
"917",2019,"flat","dwellings","laucode",1920
"917",2020,"flat","dwellings","laucode",1932
"917",2021,"flat","dwellings","laucode",1944
"917",2000,"house","dwellings","laucode",3396
"917",2001,"house","dwellings","laucode",3260.63409257899
"917",2002,"house","dwellings","laucode",3125.26818515797
"917",2003,"house","dwellings","laucode",2989.90227773696
"917",2004,"house","dwellings","laucode",3027.95444526084
"917",2005,"house","dwellings","laucode",3072.86847905952
"917",2006,"house","dwellings","laucode",3773.59043578866
"917",2007,"house","dwellings","laucode",3776.82124951793
"917",2008,"house","dwellings","laucode",3670.36593713845
"917",2009,"house","dwellings","laucode",3563.91062475897
"917",2010,"house","dwellings","laucode",3457.45531237948
"917",2011,"house","dwellings","laucode",3351
"917",2012,"house","dwellings","laucode",3428.5
"917",2013,"house","dwellings","laucode",3506
"917",2014,"house","dwellings","laucode",3583.5
"917",2015,"house","dwellings","laucode",3661
"917",2016,"house","dwellings","laucode",3738.5
"917",2017,"house","dwellings","laucode",3816
"917",2018,"house","dwellings","laucode",3893.5
"917",2019,"house","dwellings","laucode",3971
"917",2020,"house","dwellings","laucode",4048.5
"917",2021,"house","dwellings","laucode",4126
"919",2000,"all","dwellings","laucode",6871
"919",2001,"all","dwellings","laucode",6935.33333333333
"919",2002,"all","dwellings","laucode",6999.66666666667
"919",2003,"all","dwellings","laucode",7064
"919",2004,"all","dwellings","laucode",7069
"919",2005,"all","dwellings","laucode",7113
"919",2006,"all","dwellings","laucode",7163
"919",2007,"all","dwellings","laucode",7173
"919",2008,"all","dwellings","laucode",7046.75
"919",2009,"all","dwellings","laucode",6920.5
"919",2010,"all","dwellings","laucode",6794.25
"919",2011,"all","dwellings","laucode",6668
"919",2012,"all","dwellings","laucode",6723.8
"919",2013,"all","dwellings","laucode",6779.6
"919",2014,"all","dwellings","laucode",6835.4
"919",2015,"all","dwellings","laucode",6891.2
"919",2016,"all","dwellings","laucode",6947
"919",2017,"all","dwellings","laucode",7002.8
"919",2018,"all","dwellings","laucode",7058.6
"919",2019,"all","dwellings","laucode",7114.4
"919",2020,"all","dwellings","laucode",7170.2
"919",2021,"all","dwellings","laucode",7226
"919",2000,"flat","dwellings","laucode",5563
"919",2001,"flat","dwellings","laucode",5615.08649881143
"919",2002,"flat","dwellings","laucode",5667.17299762286
"919",2003,"flat","dwellings","laucode",5719.25949643429
"919",2004,"flat","dwellings","laucode",5723.30766991704
"919",2005,"flat","dwellings","laucode",5758.93159656527
"919",2006,"flat","dwellings","laucode",5827.72570485903
"919",2007,"flat","dwellings","laucode",5835.86157768446
"919",2008,"flat","dwellings","laucode",5733.14618326334
"919",2009,"flat","dwellings","laucode",5630.43078884223
"919",2010,"flat","dwellings","laucode",5527.71539442111
"919",2011,"flat","dwellings","laucode",5425
"919",2012,"flat","dwellings","laucode",5462.3
"919",2013,"flat","dwellings","laucode",5499.6
"919",2014,"flat","dwellings","laucode",5536.9
"919",2015,"flat","dwellings","laucode",5574.2
"919",2016,"flat","dwellings","laucode",5611.5
"919",2017,"flat","dwellings","laucode",5648.8
"919",2018,"flat","dwellings","laucode",5686.1
"919",2019,"flat","dwellings","laucode",5723.4
"919",2020,"flat","dwellings","laucode",5760.7
"919",2021,"flat","dwellings","laucode",5798
"919",2000,"house","dwellings","laucode",1190
"919",2001,"house","dwellings","laucode",1201.1419977684
"919",2002,"house","dwellings","laucode",1212.2839955368
"919",2003,"house","dwellings","laucode",1223.4259933052
"919",2004,"house","dwellings","laucode",1224.29195168098
"919",2005,"house","dwellings","laucode",1231.91238538786
"919",2006,"house","dwellings","laucode",1307.34418116377
"919",2007,"house","dwellings","laucode",1309.16931613677
"919",2008,"house","dwellings","laucode",1286.12698710258
"919",2009,"house","dwellings","laucode",1263.08465806839
"919",2010,"house","dwellings","laucode",1240.04232903419
"919",2011,"house","dwellings","laucode",1217
"919",2012,"house","dwellings","laucode",1233.5
"919",2013,"house","dwellings","laucode",1250
"919",2014,"house","dwellings","laucode",1266.5
"919",2015,"house","dwellings","laucode",1283
"919",2016,"house","dwellings","laucode",1299.5
"919",2017,"house","dwellings","laucode",1316
"919",2018,"house","dwellings","laucode",1332.5
"919",2019,"house","dwellings","laucode",1349
"919",2020,"house","dwellings","laucode",1365.5
"919",2021,"house","dwellings","laucode",1382
"928",2000,"all","dwellings","laucode",3776
"928",2001,"all","dwellings","laucode",3830.66666666667
"928",2002,"all","dwellings","laucode",3885.33333333333
"928",2003,"all","dwellings","laucode",3940
"928",2004,"all","dwellings","laucode",3941
"928",2005,"all","dwellings","laucode",3959
"928",2006,"all","dwellings","laucode",4010
"928",2007,"all","dwellings","laucode",3986
"928",2008,"all","dwellings","laucode",3843.5
"928",2009,"all","dwellings","laucode",3701
"928",2010,"all","dwellings","laucode",3558.5
"928",2011,"all","dwellings","laucode",3416
"928",2012,"all","dwellings","laucode",3453.3
"928",2013,"all","dwellings","laucode",3490.6
"928",2014,"all","dwellings","laucode",3527.9
"928",2015,"all","dwellings","laucode",3565.2
"928",2016,"all","dwellings","laucode",3602.5
"928",2017,"all","dwellings","laucode",3639.8
"928",2018,"all","dwellings","laucode",3677.1
"928",2019,"all","dwellings","laucode",3714.4
"928",2020,"all","dwellings","laucode",3751.7
"928",2021,"all","dwellings","laucode",3789
"928",2000,"flat","dwellings","laucode",1923
"928",2001,"flat","dwellings","laucode",1950.84004237288
"928",2002,"flat","dwellings","laucode",1978.68008474577
"928",2003,"flat","dwellings","laucode",2006.52012711865
"928",2004,"flat","dwellings","laucode",2007.02939618644
"928",2005,"flat","dwellings","laucode",2016.19623940678
"928",2006,"flat","dwellings","laucode",2058.99882903981
"928",2007,"flat","dwellings","laucode",2046.6756440281
"928",2008,"flat","dwellings","laucode",1973.50673302108
"928",2009,"flat","dwellings","laucode",1900.33782201405
"928",2010,"flat","dwellings","laucode",1827.16891100703
"928",2011,"flat","dwellings","laucode",1754
"928",2012,"flat","dwellings","laucode",1777.5
"928",2013,"flat","dwellings","laucode",1801
"928",2014,"flat","dwellings","laucode",1824.5
"928",2015,"flat","dwellings","laucode",1848
"928",2016,"flat","dwellings","laucode",1871.5
"928",2017,"flat","dwellings","laucode",1895
"928",2018,"flat","dwellings","laucode",1918.5
"928",2019,"flat","dwellings","laucode",1942
"928",2020,"flat","dwellings","laucode",1965.5
"928",2021,"flat","dwellings","laucode",1989
"928",2000,"house","dwellings","laucode",1746
"928",2001,"house","dwellings","laucode",1771.27754237288
"928",2002,"house","dwellings","laucode",1796.55508474577
"928",2003,"house","dwellings","laucode",1821.83262711865
"928",2004,"house","dwellings","laucode",1822.29502118644
"928",2005,"house","dwellings","laucode",1830.61811440678
"928",2006,"house","dwellings","laucode",1940.43618266979
"928",2007,"house","dwellings","laucode",1928.82259953161
"928",2008,"house","dwellings","laucode",1859.86694964871
"928",2009,"house","dwellings","laucode",1790.91129976581
"928",2010,"house","dwellings","laucode",1721.9556498829
"928",2011,"house","dwellings","laucode",1653
"928",2012,"house","dwellings","laucode",1663.8
"928",2013,"house","dwellings","laucode",1674.6
"928",2014,"house","dwellings","laucode",1685.4
"928",2015,"house","dwellings","laucode",1696.2
"928",2016,"house","dwellings","laucode",1707
