"nuts","year","type","indicator","level","value"
"793",2008,"house","totalm2","laucode",736111.50202934
"793",2009,"house","totalm2","laucode",755725.001352893
"793",2010,"house","totalm2","laucode",775338.500676446
"793",2011,"house","totalm2","laucode",794952
"793",2012,"house","totalm2","laucode",799672.4
"793",2013,"house","totalm2","laucode",804392.8
"793",2014,"house","totalm2","laucode",809113.2
"793",2015,"house","totalm2","laucode",813833.6
"793",2016,"house","totalm2","laucode",818554
"793",2017,"house","totalm2","laucode",823274.4
"793",2018,"house","totalm2","laucode",827994.8
"793",2019,"house","totalm2","laucode",832715.2
"793",2020,"house","totalm2","laucode",837435.6
"793",2021,"house","totalm2","laucode",842156
"796",2003,"all","totalm2","laucode",226735.2
"796",2004,"all","totalm2","laucode",233609.2
"796",2005,"all","totalm2","laucode",239105.3
"796",2006,"all","totalm2","laucode",256348.2
"796",2007,"all","totalm2","laucode",265635.6
"796",2008,"all","totalm2","laucode",300680.45
"796",2009,"all","totalm2","laucode",335725.3
"796",2010,"all","totalm2","laucode",370770.15
"796",2011,"all","totalm2","laucode",405815
"796",2012,"all","totalm2","laucode",417644.3
"796",2013,"all","totalm2","laucode",429473.6
"796",2014,"all","totalm2","laucode",441302.9
"796",2015,"all","totalm2","laucode",453132.2
"796",2016,"all","totalm2","laucode",464961.5
"796",2017,"all","totalm2","laucode",476790.8
"796",2018,"all","totalm2","laucode",488620.1
"796",2019,"all","totalm2","laucode",500449.4
"796",2020,"all","totalm2","laucode",512278.7
"796",2021,"all","totalm2","laucode",524108
"796",2003,"flat","totalm2","laucode",59462.9914261424
"796",2004,"flat","totalm2","laucode",61265.7490176558
"796",2005,"flat","totalm2","laucode",62707.1420928255
"796",2006,"flat","totalm2","laucode",67229.220776955
"796",2007,"flat","totalm2","laucode",69664.9104562423
"796",2008,"flat","totalm2","laucode",78855.6828421818
"796",2009,"flat","totalm2","laucode",88046.4552281212
"796",2010,"flat","totalm2","laucode",97237.2276140606
"796",2011,"flat","totalm2","laucode",106428
"796",2012,"flat","totalm2","laucode",112950.9
"796",2013,"flat","totalm2","laucode",119473.8
"796",2014,"flat","totalm2","laucode",125996.7
"796",2015,"flat","totalm2","laucode",132519.6
"796",2016,"flat","totalm2","laucode",139042.5
"796",2017,"flat","totalm2","laucode",145565.4
"796",2018,"flat","totalm2","laucode",152088.3
"796",2019,"flat","totalm2","laucode",158611.2
"796",2020,"flat","totalm2","laucode",165134.1
"796",2021,"flat","totalm2","laucode",171657
"796",2003,"house","totalm2","laucode",167149.291126252
"796",2004,"house","totalm2","laucode",172216.807009105
"796",2005,"house","totalm2","laucode",176268.534393997
"796",2006,"house","totalm2","laucode",188980.008007097
"796",2007,"house","totalm2","laucode",195826.683452312
"796",2008,"house","totalm2","laucode",221661.762589234
"796",2009,"house","totalm2","laucode",247496.841726156
"796",2010,"house","totalm2","laucode",273331.920863078
"796",2011,"house","totalm2","laucode",299167
"796",2012,"house","totalm2","laucode",304323.9
"796",2013,"house","totalm2","laucode",309480.8
"796",2014,"house","totalm2","laucode",314637.7
"796",2015,"house","totalm2","laucode",319794.6
"796",2016,"house","totalm2","laucode",324951.5
"796",2017,"house","totalm2","laucode",330108.4
"796",2018,"house","totalm2","laucode",335265.3
"796",2019,"house","totalm2","laucode",340422.2
"796",2020,"house","totalm2","laucode",345579.1
"796",2021,"house","totalm2","laucode",350736
"803",2003,"all","totalm2","laucode",175532.6
"803",2004,"all","totalm2","laucode",177443
"803",2005,"all","totalm2","laucode",180773.5
"803",2006,"all","totalm2","laucode",214218.1
"803",2007,"all","totalm2","laucode",213763.5
"803",2008,"all","totalm2","laucode",211480.375
"803",2009,"all","totalm2","laucode",209197.25
"803",2010,"all","totalm2","laucode",206914.125
"803",2011,"all","totalm2","laucode",204631
"803",2012,"all","totalm2","laucode",205580.7
"803",2013,"all","totalm2","laucode",206530.4
"803",2014,"all","totalm2","laucode",207480.1
"803",2015,"all","totalm2","laucode",208429.8
"803",2016,"all","totalm2","laucode",209379.5
"803",2017,"all","totalm2","laucode",210329.2
"803",2018,"all","totalm2","laucode",211278.9
"803",2019,"all","totalm2","laucode",212228.6
"803",2020,"all","totalm2","laucode",213178.3
"803",2021,"all","totalm2","laucode",214128
"803",2003,"flat","totalm2","laucode",61658.7090323558
"803",2004,"flat","totalm2","laucode",62329.7684124106
"803",2005,"flat","totalm2","laucode",63499.6612438975
"803",2006,"flat","totalm2","laucode",75247.6263518235
"803",2007,"flat","totalm2","laucode",75087.9406346057
"803",2008,"flat","totalm2","laucode",74285.9554759543
"803",2009,"flat","totalm2","laucode",73483.9703173029
"803",2010,"flat","totalm2","laucode",72681.9851586514
"803",2011,"flat","totalm2","laucode",71880
"803",2012,"flat","totalm2","laucode",71749.4
"803",2013,"flat","totalm2","laucode",71618.8
"803",2014,"flat","totalm2","laucode",71488.2
"803",2015,"flat","totalm2","laucode",71357.6
"803",2016,"flat","totalm2","laucode",71227
"803",2017,"flat","totalm2","laucode",71096.4
"803",2018,"flat","totalm2","laucode",70965.8
"803",2019,"flat","totalm2","laucode",70835.2
"803",2020,"flat","totalm2","laucode",70704.6
"803",2021,"flat","totalm2","laucode",70574
"803",2003,"house","totalm2","laucode",113321.467364182
"803",2004,"house","totalm2","laucode",114554.795710327
"803",2005,"house","totalm2","laucode",116704.921368219
"803",2006,"house","totalm2","laucode",138296.301814974
"803",2007,"house","totalm2","laucode",138002.818216692
"803",2008,"house","totalm2","laucode",136528.863662519
"803",2009,"house","totalm2","laucode",135054.909108346
"803",2010,"house","totalm2","laucode",133580.954554173
"803",2011,"house","totalm2","laucode",132107
"803",2012,"house","totalm2","laucode",133077.2
"803",2013,"house","totalm2","laucode",134047.4
"803",2014,"house","totalm2","laucode",135017.6
"803",2015,"house","totalm2","laucode",135987.8
"803",2016,"house","totalm2","laucode",136958
"803",2017,"house","totalm2","laucode",137928.2
"803",2018,"house","totalm2","laucode",138898.4
"803",2019,"house","totalm2","laucode",139868.6
"803",2020,"house","totalm2","laucode",140838.8
"803",2021,"house","totalm2","laucode",141809
"809",2003,"all","totalm2","laucode",327422.8
"809",2004,"all","totalm2","laucode",332127.9
"809",2005,"all","totalm2","laucode",338374.4
"809",2006,"all","totalm2","laucode",386320.8
"809",2007,"all","totalm2","laucode",402368
"809",2008,"all","totalm2","laucode",420839.25
"809",2009,"all","totalm2","laucode",439310.5
"809",2010,"all","totalm2","laucode",457781.75
"809",2011,"all","totalm2","laucode",476253
"809",2012,"all","totalm2","laucode",481359.6
"809",2013,"all","totalm2","laucode",486466.2
"809",2014,"all","totalm2","laucode",491572.8
"809",2015,"all","totalm2","laucode",496679.4
"809",2016,"all","totalm2","laucode",501786
"809",2017,"all","totalm2","laucode",506892.6
"809",2018,"all","totalm2","laucode",511999.2
"809",2019,"all","totalm2","laucode",517105.8
"809",2020,"all","totalm2","laucode",522212.4
"809",2021,"all","totalm2","laucode",527319
"809",2003,"flat","totalm2","laucode",87689.6328573259
"809",2004,"flat","totalm2","laucode",88949.7420847744
"809",2005,"flat","totalm2","laucode",90622.6655697708
"809",2006,"flat","totalm2","laucode",103463.56184465
"809",2007,"flat","totalm2","laucode",107761.286610268
"809",2008,"flat","totalm2","laucode",112708.214957701
"809",2009,"flat","totalm2","laucode",117655.143305134
"809",2010,"flat","totalm2","laucode",122602.071652567
"809",2011,"flat","totalm2","laucode",127549
"809",2012,"flat","totalm2","laucode",128694.7
"809",2013,"flat","totalm2","laucode",129840.4
"809",2014,"flat","totalm2","laucode",130986.1
"809",2015,"flat","totalm2","laucode",132131.8
"809",2016,"flat","totalm2","laucode",133277.5
"809",2017,"flat","totalm2","laucode",134423.2
"809",2018,"flat","totalm2","laucode",135568.9
"809",2019,"flat","totalm2","laucode",136714.6
"809",2020,"flat","totalm2","laucode",137860.3
"809",2021,"flat","totalm2","laucode",139006
"809",2003,"house","totalm2","laucode",238756.233036642
"809",2004,"house","totalm2","laucode",242187.185163558
"809",2005,"house","totalm2","laucode",246742.123945046
"809",2006,"house","totalm2","laucode",281704.569601451
"809",2007,"house","totalm2","laucode",293406.164672978
"809",2008,"house","totalm2","laucode",306875.373504734
"809",2009,"house","totalm2","laucode",320344.582336489
"809",2010,"house","totalm2","laucode",333813.791168245
"809",2011,"house","totalm2","laucode",347283
"809",2012,"house","totalm2","laucode",351059.8
"809",2013,"house","totalm2","laucode",354836.6
"809",2014,"house","totalm2","laucode",358613.4
"809",2015,"house","totalm2","laucode",362390.2
"809",2016,"house","totalm2","laucode",366167
"809",2017,"house","totalm2","laucode",369943.8
"809",2018,"house","totalm2","laucode",373720.6
"809",2019,"house","totalm2","laucode",377497.4
"809",2020,"house","totalm2","laucode",381274.2
"809",2021,"house","totalm2","laucode",385051
"824",2003,"all","totalm2","laucode",224821.3
"824",2004,"all","totalm2","laucode",227714
"824",2005,"all","totalm2","laucode",233470.5
"824",2006,"all","totalm2","laucode",238087.9
"824",2007,"all","totalm2","laucode",238087.9
"824",2008,"all","totalm2","laucode",237412.425
"824",2009,"all","totalm2","laucode",236736.95
"824",2010,"all","totalm2","laucode",236061.475
"824",2011,"all","totalm2","laucode",235386
"824",2012,"all","totalm2","laucode",238170.7
"824",2013,"all","totalm2","laucode",240955.4
"824",2014,"all","totalm2","laucode",243740.1
"824",2015,"all","totalm2","laucode",246524.8
"824",2016,"all","totalm2","laucode",249309.5
"824",2017,"all","totalm2","laucode",252094.2
"824",2018,"all","totalm2","laucode",254878.9
"824",2019,"all","totalm2","laucode",257663.6
"824",2020,"all","totalm2","laucode",260448.3
"824",2021,"all","totalm2","laucode",263233
"824",2003,"flat","totalm2","laucode",74566.0272531077
"824",2004,"flat","totalm2","laucode",75525.443229419
"824",2005,"flat","totalm2","laucode",77434.6899773139
"824",2006,"flat","totalm2","laucode",78966.1337250304
"824",2007,"flat","totalm2","laucode",78966.1337250304
"824",2008,"flat","totalm2","laucode",78742.1002937728
"824",2009,"flat","totalm2","laucode",78518.0668625152
"824",2010,"flat","totalm2","laucode",78294.0334312576
"824",2011,"flat","totalm2","laucode",78070
"824",2012,"flat","totalm2","laucode",78391.9
"824",2013,"flat","totalm2","laucode",78713.8
"824",2014,"flat","totalm2","laucode",79035.7
"824",2015,"flat","totalm2","laucode",79357.6
"824",2016,"flat","totalm2","laucode",79679.5
"824",2017,"flat","totalm2","laucode",80001.4
"824",2018,"flat","totalm2","laucode",80323.3
"824",2019,"flat","totalm2","laucode",80645.2
"824",2020,"flat","totalm2","laucode",80967.1
"824",2021,"flat","totalm2","laucode",81289
"824",2003,"house","totalm2","laucode",149822.604496019
"824",2004,"house","totalm2","laucode",151750.321522945
"824",2005,"house","totalm2","laucode",155586.496399531
"824",2006,"house","totalm2","laucode",158663.566472517
"824",2007,"house","totalm2","laucode",158663.566472517
"824",2008,"house","totalm2","laucode",158213.424854388
"824",2009,"house","totalm2","laucode",157763.283236259
"824",2010,"house","totalm2","laucode",157313.141618129
"824",2011,"house","totalm2","laucode",156863
"824",2012,"house","totalm2","laucode",159224.3
"824",2013,"house","totalm2","laucode",161585.6
"824",2014,"house","totalm2","laucode",163946.9
"824",2015,"house","totalm2","laucode",166308.2
"824",2016,"house","totalm2","laucode",168669.5
"824",2017,"house","totalm2","laucode",171030.8
"824",2018,"house","totalm2","laucode",173392.1
"824",2019,"house","totalm2","laucode",175753.4
"824",2020,"house","totalm2","laucode",178114.7
"824",2021,"house","totalm2","laucode",180476
"834",2003,"all","totalm2","laucode",435625.4
"834",2004,"all","totalm2","laucode",442736.7
"834",2005,"all","totalm2","laucode",447889.3
"834",2006,"all","totalm2","laucode",463735.6
"834",2007,"all","totalm2","laucode",461545.6
"834",2008,"all","totalm2","laucode",463634.2
"834",2009,"all","totalm2","laucode",465722.8
"834",2010,"all","totalm2","laucode",467811.4
"834",2011,"all","totalm2","laucode",469900
"834",2012,"all","totalm2","laucode",471129.6
"834",2013,"all","totalm2","laucode",472359.2
"834",2014,"all","totalm2","laucode",473588.8
"834",2015,"all","totalm2","laucode",474818.4
"834",2016,"all","totalm2","laucode",476048
"834",2017,"all","totalm2","laucode",477277.6
"834",2018,"all","totalm2","laucode",478507.2
"834",2019,"all","totalm2","laucode",479736.8
"834",2020,"all","totalm2","laucode",480966.4
"834",2021,"all","totalm2","laucode",482196
"834",2003,"flat","totalm2","laucode",162456.105224942
"834",2004,"flat","totalm2","laucode",165108.094987444
"834",2005,"flat","totalm2","laucode",167029.634291126
"834",2006,"flat","totalm2","laucode",172939.134013194
"834",2007,"flat","totalm2","laucode",172122.425734837
"834",2008,"flat","totalm2","laucode",172901.319301128
"834",2009,"flat","totalm2","laucode",173680.212867419
"834",2010,"flat","totalm2","laucode",174459.106433709
"834",2011,"flat","totalm2","laucode",175238
"834",2012,"flat","totalm2","laucode",175045.8
"834",2013,"flat","totalm2","laucode",174853.6
"834",2014,"flat","totalm2","laucode",174661.4
"834",2015,"flat","totalm2","laucode",174469.2
"834",2016,"flat","totalm2","laucode",174277
"834",2017,"flat","totalm2","laucode",174084.8
"834",2018,"flat","totalm2","laucode",173892.6
"834",2019,"flat","totalm2","laucode",173700.4
"834",2020,"flat","totalm2","laucode",173508.2
"834",2021,"flat","totalm2","laucode",173316
"834",2003,"house","totalm2","laucode",272466.583446691
"834",2004,"house","totalm2","laucode",276914.422380932
"834",2005,"house","totalm2","laucode",280137.17137093
"834",2006,"house","totalm2","laucode",290048.409836987
"834",2007,"house","totalm2","laucode",288678.650824431
"834",2008,"house","totalm2","laucode",289984.988118323
"834",2009,"house","totalm2","laucode",291291.325412215
"834",2010,"house","totalm2","laucode",292597.662706108
"834",2011,"house","totalm2","laucode",293904
"834",2012,"house","totalm2","laucode",295048.2
"834",2013,"house","totalm2","laucode",296192.4
"834",2014,"house","totalm2","laucode",297336.6
"834",2015,"house","totalm2","laucode",298480.8
"834",2016,"house","totalm2","laucode",299625
"834",2017,"house","totalm2","laucode",300769.2
"834",2018,"house","totalm2","laucode",301913.4
"834",2019,"house","totalm2","laucode",303057.6
"834",2020,"house","totalm2","laucode",304201.8
"834",2021,"house","totalm2","laucode",305346
"855",2003,"all","totalm2","laucode",539298.2
"855",2004,"all","totalm2","laucode",542418.7
"855",2005,"all","totalm2","laucode",552256
"855",2006,"all","totalm2","laucode",581859.8
"855",2007,"all","totalm2","laucode",582371.8
"855",2008,"all","totalm2","laucode",577141.1
"855",2009,"all","totalm2","laucode",571910.4
"855",2010,"all","totalm2","laucode",566679.7
"855",2011,"all","totalm2","laucode",561449
"855",2012,"all","totalm2","laucode",564453.2
"855",2013,"all","totalm2","laucode",567457.4
"855",2014,"all","totalm2","laucode",570461.6
"855",2015,"all","totalm2","laucode",573465.8
"855",2016,"all","totalm2","laucode",576470
"855",2017,"all","totalm2","laucode",579474.2
"855",2018,"all","totalm2","laucode",582478.4
"855",2019,"all","totalm2","laucode",585482.6
"855",2020,"all","totalm2","laucode",588486.8
"855",2021,"all","totalm2","laucode",591491
"855",2003,"flat","totalm2","laucode",289250.504078198
"855",2004,"flat","totalm2","laucode",290924.172186076
"855",2005,"flat","totalm2","laucode",296200.369999768
"855",2006,"flat","totalm2","laucode",312078.253650465
"855",2007,"flat","totalm2","laucode",312352.862870537
"855",2008,"flat","totalm2","laucode",309547.397152902
"855",2009,"flat","totalm2","laucode",306741.931435268
"855",2010,"flat","totalm2","laucode",303936.465717634
"855",2011,"flat","totalm2","laucode",301131
"855",2012,"flat","totalm2","laucode",300178.3
"855",2013,"flat","totalm2","laucode",299225.6
"855",2014,"flat","totalm2","laucode",298272.9
"855",2015,"flat","totalm2","laucode",297320.2
"855",2016,"flat","totalm2","laucode",296367.5
"855",2017,"flat","totalm2","laucode",295414.8
"855",2018,"flat","totalm2","laucode",294462.1
"855",2019,"flat","totalm2","laucode",293509.4
"855",2020,"flat","totalm2","laucode",292556.7
"855",2021,"flat","totalm2","laucode",291604
"855",2003,"house","totalm2","laucode",248882.552308402
"855",2004,"house","totalm2","laucode",250322.642418991
"855",2005,"house","totalm2","laucode",254862.491303752
"855",2006,"house","totalm2","laucode",268524.449200195
"855",2007,"house","totalm2","laucode",268760.733813757
"855",2008,"house","totalm2","laucode",266346.800360318
"855",2009,"house","totalm2","laucode",263932.866906879
"855",2010,"house","totalm2","laucode",261518.933453439
"855",2011,"house","totalm2","laucode",259105
"855",2012,"house","totalm2","laucode",262820
"855",2013,"house","totalm2","laucode",266535
"855",2014,"house","totalm2","laucode",270250
"855",2015,"house","totalm2","laucode",273965
"855",2016,"house","totalm2","laucode",277680
"855",2017,"house","totalm2","laucode",281395
"855",2018,"house","totalm2","laucode",285110
"855",2019,"house","totalm2","laucode",288825
"855",2020,"house","totalm2","laucode",292540
"855",2021,"house","totalm2","laucode",296255
"890",2003,"all","totalm2","laucode",241262.3
"890",2004,"all","totalm2","laucode",278941.5
"890",2005,"all","totalm2","laucode",331197.9
"890",2006,"all","totalm2","laucode",483021.8
"890",2007,"all","totalm2","laucode",547971.2
"890",2008,"all","totalm2","laucode",629732.9
"890",2009,"all","totalm2","laucode",711494.6
"890",2010,"all","totalm2","laucode",793256.3
"890",2011,"all","totalm2","laucode",875018
"890",2012,"all","totalm2","laucode",894758
"890",2013,"all","totalm2","laucode",914498
"890",2014,"all","totalm2","laucode",934238
"890",2015,"all","totalm2","laucode",953978
"890",2016,"all","totalm2","laucode",973718
"890",2017,"all","totalm2","laucode",993458
"890",2018,"all","totalm2","laucode",1013198
"890",2019,"all","totalm2","laucode",1032938
"890",2020,"all","totalm2","laucode",1052678
"890",2021,"all","totalm2","laucode",1072418
"890",2003,"flat","totalm2","laucode",84742.5357170938
"890",2004,"flat","totalm2","laucode",97977.222411996
"890",2005,"flat","totalm2","laucode",116332.099421155
"890",2006,"flat","totalm2","laucode",169659.711188341
"890",2007,"flat","totalm2","laucode",192472.959877854
"890",2008,"flat","totalm2","laucode",221191.46990839
"890",2009,"flat","totalm2","laucode",249909.979938927
"890",2010,"flat","totalm2","laucode",278628.489969463
"890",2011,"flat","totalm2","laucode",307347
"890",2012,"flat","totalm2","laucode",315398.1
"890",2013,"flat","totalm2","laucode",323449.2
"890",2014,"flat","totalm2","laucode",331500.3
"890",2015,"flat","totalm2","laucode",339551.4
"890",2016,"flat","totalm2","laucode",347602.5
"890",2017,"flat","totalm2","laucode",355653.6
"890",2018,"flat","totalm2","laucode",363704.7
"890",2019,"flat","totalm2","laucode",371755.8
"890",2020,"flat","totalm2","laucode",379806.9
"890",2021,"flat","totalm2","laucode",387858
"890",2003,"house","totalm2","laucode",156372.804099344
"890",2004,"house","totalm2","laucode",180794.365861045
"890",2005,"house","totalm2","laucode",214664.057893895
"890",2006,"house","totalm2","laucode",313067.865584937
"890",2007,"house","totalm2","laucode",355164.454246198
"890",2008,"house","totalm2","laucode",408157.840684649
"890",2009,"house","totalm2","laucode",461151.227123099
"890",2010,"house","totalm2","laucode",514144.61356155
"890",2011,"house","totalm2","laucode",567138
"890",2012,"house","totalm2","laucode",578421.8
"890",2013,"house","totalm2","laucode",589705.6
"890",2014,"house","totalm2","laucode",600989.4
"890",2015,"house","totalm2","laucode",612273.2
"890",2016,"house","totalm2","laucode",623557
"890",2017,"house","totalm2","laucode",634840.8
"890",2018,"house","totalm2","laucode",646124.6
"890",2019,"house","totalm2","laucode",657408.4
"890",2020,"house","totalm2","laucode",668692.2
"890",2021,"house","totalm2","laucode",679976
"897",2003,"all","totalm2","laucode",573885.7
"897",2004,"all","totalm2","laucode",578356.1
"897",2005,"all","totalm2","laucode",589130.4
"897",2006,"all","totalm2","laucode",602331.7
"897",2007,"all","totalm2","laucode",602707
"897",2008,"all","totalm2","laucode",606303.75
"897",2009,"all","totalm2","laucode",609900.5
"897",2010,"all","totalm2","laucode",613497.25
"897",2011,"all","totalm2","laucode",617094
"897",2012,"all","totalm2","laucode",618587.4
"897",2013,"all","totalm2","laucode",620080.8
"897",2014,"all","totalm2","laucode",621574.2
"897",2015,"all","totalm2","laucode",623067.6
"897",2016,"all","totalm2","laucode",624561
"897",2017,"all","totalm2","laucode",626054.4
"897",2018,"all","totalm2","laucode",627547.8
"897",2019,"all","totalm2","laucode",629041.2
"897",2020,"all","totalm2","laucode",630534.6
"897",2021,"all","totalm2","laucode",632028
"897",2003,"flat","totalm2","laucode",354425.061865777
"897",2004,"flat","totalm2","laucode",357185.928352893
"897",2005,"flat","totalm2","laucode",363840.009372964
"897",2006,"flat","totalm2","laucode",371992.977061841
"897",2007,"flat","totalm2","laucode",372224.75792991
"897",2008,"flat","totalm2","laucode",374446.068447433
"897",2009,"flat","totalm2","laucode",376667.378964955
"897",2010,"flat","totalm2","laucode",378888.689482478
"897",2011,"flat","totalm2","laucode",381110
"897",2012,"flat","totalm2","laucode",378447.4
"897",2013,"flat","totalm2","laucode",375784.8
"897",2014,"flat","totalm2","laucode",373122.2
"897",2015,"flat","totalm2","laucode",370459.6
"897",2016,"flat","totalm2","laucode",367797
"897",2017,"flat","totalm2","laucode",365134.4
"897",2018,"flat","totalm2","laucode",362471.8
"897",2019,"flat","totalm2","laucode",359809.2
"897",2020,"flat","totalm2","laucode",357146.6
"897",2021,"flat","totalm2","laucode",354484
"897",2003,"house","totalm2","laucode",217836.891294681
"897",2004,"house","totalm2","laucode",219533.776299559
"897",2005,"house","totalm2","laucode",223623.510575698
"897",2006,"house","totalm2","laucode",228634.4912519
"897",2007,"house","totalm2","laucode",228776.948513517
"897",2008,"house","totalm2","laucode",230142.211385137
"897",2009,"house","totalm2","laucode",231507.474256758
"897",2010,"house","totalm2","laucode",232872.737128379
"897",2011,"house","totalm2","laucode",234238
"897",2012,"house","totalm2","laucode",238027
"897",2013,"house","totalm2","laucode",241816
"897",2014,"house","totalm2","laucode",245605
"897",2015,"house","totalm2","laucode",249394
"897",2016,"house","totalm2","laucode",253183
"897",2017,"house","totalm2","laucode",256972
"897",2018,"house","totalm2","laucode",260761
"897",2019,"house","totalm2","laucode",264550
"897",2020,"house","totalm2","laucode",268339
"897",2021,"house","totalm2","laucode",272128
"899",2003,"all","totalm2","laucode",565305.9
"899",2004,"all","totalm2","laucode",568890.5
"899",2005,"all","totalm2","laucode",578055.8
"899",2006,"all","totalm2","laucode",624963.9
"899",2007,"all","totalm2","laucode",626841.9
"899",2008,"all","totalm2","laucode",614651.425
"899",2009,"all","totalm2","laucode",602460.95
"899",2010,"all","totalm2","laucode",590270.475
"899",2011,"all","totalm2","laucode",578080
"899",2012,"all","totalm2","laucode",586376.3
"899",2013,"all","totalm2","laucode",594672.6
"899",2014,"all","totalm2","laucode",602968.9
"899",2015,"all","totalm2","laucode",611265.2
"899",2016,"all","totalm2","laucode",619561.5
"899",2017,"all","totalm2","laucode",627857.8
"899",2018,"all","totalm2","laucode",636154.1
"899",2019,"all","totalm2","laucode",644450.4
"899",2020,"all","totalm2","laucode",652746.7
"899",2021,"all","totalm2","laucode",661043
"899",2003,"flat","totalm2","laucode",148760.49010483
"899",2004,"flat","totalm2","laucode",149703.779132646
"899",2005,"flat","totalm2","laucode",152115.631759618
"899",2006,"flat","totalm2","laucode",164459.518398492
"899",2007,"flat","totalm2","laucode",164953.714904166
"899",2008,"flat","totalm2","laucode",161745.786178124
"899",2009,"flat","totalm2","laucode",158537.857452083
"899",2010,"flat","totalm2","laucode",155329.928726041
"899",2011,"flat","totalm2","laucode",152122
"899",2012,"flat","totalm2","laucode",152802.8
"899",2013,"flat","totalm2","laucode",153483.6
"899",2014,"flat","totalm2","laucode",154164.4
"899",2015,"flat","totalm2","laucode",154845.2
"899",2016,"flat","totalm2","laucode",155526
"899",2017,"flat","totalm2","laucode",156206.8
"899",2018,"flat","totalm2","laucode",156887.6
"899",2019,"flat","totalm2","laucode",157568.4
"899",2020,"flat","totalm2","laucode",158249.2
"899",2021,"flat","totalm2","laucode",158930
"899",2003,"house","totalm2","laucode",415806.115575353
"899",2004,"house","totalm2","laucode",418442.738688417
"899",2005,"house","totalm2","laucode",425184.199888597
"899",2006,"house","totalm2","laucode",459687.067893371
"899",2007,"house","totalm2","laucode",461068.415381608
"899",2008,"house","totalm2","laucode",452101.811536206
"899",2009,"house","totalm2","laucode",443135.207690804
"899",2010,"house","totalm2","laucode",434168.603845402
"899",2011,"house","totalm2","laucode",425202
"899",2012,"house","totalm2","laucode",432378.1
"899",2013,"house","totalm2","laucode",439554.2
"899",2014,"house","totalm2","laucode",446730.3
"899",2015,"house","totalm2","laucode",453906.4
"899",2016,"house","totalm2","laucode",461082.5
"899",2017,"house","totalm2","laucode",468258.6
"899",2018,"house","totalm2","laucode",475434.7
"899",2019,"house","totalm2","laucode",482610.8
"899",2020,"house","totalm2","laucode",489786.9
"899",2021,"house","totalm2","laucode",496963
"901",2003,"all","totalm2","laucode",312230.3
"901",2004,"all","totalm2","laucode",314156.5
"901",2005,"all","totalm2","laucode",315207.1
"901",2006,"all","totalm2","laucode",322216.2
"901",2007,"all","totalm2","laucode",322659.6
"901",2008,"all","totalm2","laucode",318244.7
"901",2009,"all","totalm2","laucode",313829.8
"901",2010,"all","totalm2","laucode",309414.9
"901",2011,"all","totalm2","laucode",305000
"901",2012,"all","totalm2","laucode",309700.3
"901",2013,"all","totalm2","laucode",314400.6
"901",2014,"all","totalm2","laucode",319100.9
"901",2015,"all","totalm2","laucode",323801.2
"901",2016,"all","totalm2","laucode",328501.5
"901",2017,"all","totalm2","laucode",333201.8
"901",2018,"all","totalm2","laucode",337902.1
"901",2019,"all","totalm2","laucode",342602.4
"901",2020,"all","totalm2","laucode",347302.7
"901",2021,"all","totalm2","laucode",352003
"901",2003,"flat","totalm2","laucode",100787.94084
"901",2004,"flat","totalm2","laucode",101409.7182
"901",2005,"flat","totalm2","laucode",101748.85188
"901",2006,"flat","totalm2","laucode",104011.38936
"901",2007,"flat","totalm2","laucode",104154.51888
"901",2008,"flat","totalm2","laucode",102729.38916
"901",2009,"flat","totalm2","laucode",101304.25944
"901",2010,"flat","totalm2","laucode",99879.12972
"901",2011,"flat","totalm2","laucode",98454
"901",2012,"flat","totalm2","laucode",99098.8
"901",2013,"flat","totalm2","laucode",99743.6
"901",2014,"flat","totalm2","laucode",100388.4
"901",2015,"flat","totalm2","laucode",101033.2
"901",2016,"flat","totalm2","laucode",101678
"901",2017,"flat","totalm2","laucode",102322.8
"901",2018,"flat","totalm2","laucode",102967.6
"901",2019,"flat","totalm2","laucode",103612.4
"901",2020,"flat","totalm2","laucode",104257.2
"901",2021,"flat","totalm2","laucode",104902
"901",2003,"house","totalm2","laucode",210876.249796394
"901",2004,"house","totalm2","laucode",212177.180014754
"901",2005,"house","totalm2","laucode",212886.741476394
"901",2006,"house","totalm2","laucode",217620.595693771
"901",2007,"house","totalm2","laucode",217920.062238689
"901",2008,"house","totalm2","laucode",214938.296679016
"901",2009,"house","totalm2","laucode",211956.531119344
"901",2010,"house","totalm2","laucode",208974.765559672
"901",2011,"house","totalm2","laucode",205993
"901",2012,"house","totalm2","laucode",209916.2
"901",2013,"house","totalm2","laucode",213839.4
"901",2014,"house","totalm2","laucode",217762.6
"901",2015,"house","totalm2","laucode",221685.8
"901",2016,"house","totalm2","laucode",225609
"901",2017,"house","totalm2","laucode",229532.2
"901",2018,"house","totalm2","laucode",233455.4
"901",2019,"house","totalm2","laucode",237378.6
"901",2020,"house","totalm2","laucode",241301.8
"901",2021,"house","totalm2","laucode",245225
"903",2003,"all","totalm2","laucode",246982.5
"903",2004,"all","totalm2","laucode",248260.1
"903",2005,"all","totalm2","laucode",250691.1
"903",2006,"all","totalm2","laucode",260041.7
"903",2007,"all","totalm2","laucode",259585.1
"903",2008,"all","totalm2","laucode",251800.825
"903",2009,"all","totalm2","laucode",244016.55
"903",2010,"all","totalm2","laucode",236232.275
"903",2011,"all","totalm2","laucode",228448
"903",2012,"all","totalm2","laucode",230522.1
