"lau_name","municipality","year","indicator","value","NUTS 3 CODE 2021","NUTS 3 CODE 2016","LAU CODE"
"saarde vald","Kilingi-Nõmme city*","2005","totalm2",69578.8,"EE004","EE004",712
"saarde vald","Kilingi-Nõmme city*","2006","dwelling",NA,"EE004","EE004",712
"saarde vald","Kilingi-Nõmme city*","2006","totalm2",NA,"EE004","EE004",712
"saarde vald","Kilingi-Nõmme city*","2007","dwelling",NA,"EE004","EE004",712
"saarde vald","Kilingi-Nõmme city*","2007","totalm2",NA,"EE004","EE004",712
"saarde vald","Saarde rural municipality*","2003","dwelling",987,"EE004","EE004",712
"saarde vald","Saarde rural municipality*","2003","totalm2",77290.8,"EE004","EE004",712
"saarde vald","Saarde rural municipality*","2004","dwelling",992,"EE004","EE004",712
"saarde vald","Saarde rural municipality*","2004","totalm2",81710.3,"EE004","EE004",712
"saarde vald","Saarde rural municipality*","2005","dwelling",997,"EE004","EE004",712
"saarde vald","Saarde rural municipality*","2005","totalm2",82268.4,"EE004","EE004",712
"saarde vald","Saarde rural municipality*","2006","dwelling",2375,"EE004","EE004",712
"saarde vald","Saarde rural municipality*","2006","totalm2",178063.3,"EE004","EE004",712
"saarde vald","Saarde rural municipality*","2007","dwelling",2364,"EE004","EE004",712
"saarde vald","Saarde rural municipality*","2007","totalm2",177379.5,"EE004","EE004",712
"saarde vald","Surju rural municipality","2003","dwelling",406,"EE004","EE004",712
"saarde vald","Surju rural municipality","2003","totalm2",28751.5,"EE004","EE004",712
"saarde vald","Surju rural municipality","2004","dwelling",408,"EE004","EE004",712
"saarde vald","Surju rural municipality","2004","totalm2",28970.9,"EE004","EE004",712
"saarde vald","Surju rural municipality","2005","dwelling",413,"EE004","EE004",712
"saarde vald","Surju rural municipality","2005","totalm2",29544.1,"EE004","EE004",712
"saarde vald","Surju rural municipality","2006","dwelling",447,"EE004","EE004",712
"saarde vald","Surju rural municipality","2006","totalm2",31887.9,"EE004","EE004",712
"saarde vald","Surju rural municipality","2007","dwelling",448,"EE004","EE004",712
"saarde vald","Surju rural municipality","2007","totalm2",31962.6,"EE004","EE004",712
"saarde vald","Tali rural municipality*","2003","dwelling",293,"EE004","EE004",712
"saarde vald","Tali rural municipality*","2003","totalm2",24304.2,"EE004","EE004",712
"saarde vald","Tali rural municipality*","2004","dwelling",293,"EE004","EE004",712
"saarde vald","Tali rural municipality*","2004","totalm2",24304.2,"EE004","EE004",712
"saarde vald","Tali rural municipality*","2005","dwelling",298,"EE004","EE004",712
"saarde vald","Tali rural municipality*","2005","totalm2",24611.9,"EE004","EE004",712
"saarde vald","Tali rural municipality*","2006","dwelling",NA,"EE004","EE004",712
"saarde vald","Tali rural municipality*","2006","totalm2",NA,"EE004","EE004",712
"saarde vald","Tali rural municipality*","2007","dwelling",NA,"EE004","EE004",712
"saarde vald","Tali rural municipality*","2007","totalm2",NA,"EE004","EE004",712
"saaremaa vald","Kaarma rural municipality","2003","dwelling",1471,"EE004","EE004",714
"saaremaa vald","Kaarma rural municipality","2003","totalm2",103784.9,"EE004","EE004",714
"saaremaa vald","Kaarma rural municipality","2004","dwelling",1528,"EE004","EE004",714
"saaremaa vald","Kaarma rural municipality","2004","totalm2",109847.1,"EE004","EE004",714
"saaremaa vald","Kaarma rural municipality","2005","dwelling",1568,"EE004","EE004",714
"saaremaa vald","Kaarma rural municipality","2005","totalm2",114321.8,"EE004","EE004",714
"saaremaa vald","Kaarma rural municipality","2006","dwelling",1770,"EE004","EE004",714
"saaremaa vald","Kaarma rural municipality","2006","totalm2",127365,"EE004","EE004",714
"saaremaa vald","Kaarma rural municipality","2007","dwelling",1790,"EE004","EE004",714
"saaremaa vald","Kaarma rural municipality","2007","totalm2",130369.9,"EE004","EE004",714
"saaremaa vald","Kihelkonna rural municipality","2003","dwelling",540,"EE004","EE004",714
"saaremaa vald","Kihelkonna rural municipality","2003","totalm2",34594.9,"EE004","EE004",714
"saaremaa vald","Kihelkonna rural municipality","2004","dwelling",559,"EE004","EE004",714
"saaremaa vald","Kihelkonna rural municipality","2004","totalm2",36005.8,"EE004","EE004",714
"saaremaa vald","Kihelkonna rural municipality","2005","dwelling",598,"EE004","EE004",714
"saaremaa vald","Kihelkonna rural municipality","2005","totalm2",37742.7,"EE004","EE004",714
"saaremaa vald","Kihelkonna rural municipality","2006","dwelling",608,"EE004","EE004",714
"saaremaa vald","Kihelkonna rural municipality","2006","totalm2",38364.5,"EE004","EE004",714
"saaremaa vald","Kihelkonna rural municipality","2007","dwelling",608,"EE004","EE004",714
"saaremaa vald","Kihelkonna rural municipality","2007","totalm2",38364.5,"EE004","EE004",714
"saaremaa vald","Kuressaare city","2003","dwelling",6252,"EE004","EE004",714
"saaremaa vald","Kuressaare city","2003","totalm2",385269.2,"EE004","EE004",714
"saaremaa vald","Kuressaare city","2004","dwelling",6250,"EE004","EE004",714
"saaremaa vald","Kuressaare city","2004","totalm2",387662.7,"EE004","EE004",714
"saaremaa vald","Kuressaare city","2005","dwelling",6319,"EE004","EE004",714
"saaremaa vald","Kuressaare city","2005","totalm2",394449.1,"EE004","EE004",714
"saaremaa vald","Kuressaare city","2006","dwelling",6488,"EE004","EE004",714
"saaremaa vald","Kuressaare city","2006","totalm2",410350.1,"EE004","EE004",714
"saaremaa vald","Kuressaare city","2007","dwelling",6554,"EE004","EE004",714
"saaremaa vald","Kuressaare city","2007","totalm2",418620,"EE004","EE004",714
"saaremaa vald","Kärla rural municipality","2003","dwelling",559,"EE004","EE004",714
"saaremaa vald","Kärla rural municipality","2003","totalm2",40622.4,"EE004","EE004",714
"saaremaa vald","Kärla rural municipality","2004","dwelling",566,"EE004","EE004",714
"saaremaa vald","Kärla rural municipality","2004","totalm2",41088,"EE004","EE004",714
"saaremaa vald","Kärla rural municipality","2005","dwelling",583,"EE004","EE004",714
"saaremaa vald","Kärla rural municipality","2005","totalm2",42462.8,"EE004","EE004",714
"saaremaa vald","Kärla rural municipality","2006","dwelling",587,"EE004","EE004",714
"saaremaa vald","Kärla rural municipality","2006","totalm2",42732.7,"EE004","EE004",714
"saaremaa vald","Kärla rural municipality","2007","dwelling",588,"EE004","EE004",714
"saaremaa vald","Kärla rural municipality","2007","totalm2",42819.3,"EE004","EE004",714
"saaremaa vald","Laimjala rural municipality","2003","dwelling",346,"EE004","EE004",714
"saaremaa vald","Laimjala rural municipality","2003","totalm2",24895.7,"EE004","EE004",714
"saaremaa vald","Laimjala rural municipality","2004","dwelling",352,"EE004","EE004",714
"saaremaa vald","Laimjala rural municipality","2004","totalm2",26602,"EE004","EE004",714
"saaremaa vald","Laimjala rural municipality","2005","dwelling",355,"EE004","EE004",714
"saaremaa vald","Laimjala rural municipality","2005","totalm2",26756.3,"EE004","EE004",714
"saaremaa vald","Laimjala rural municipality","2006","dwelling",368,"EE004","EE004",714
"saaremaa vald","Laimjala rural municipality","2006","totalm2",27624.2,"EE004","EE004",714
"saaremaa vald","Laimjala rural municipality","2007","dwelling",368,"EE004","EE004",714
"saaremaa vald","Laimjala rural municipality","2007","totalm2",27624.2,"EE004","EE004",714
"saaremaa vald","Leisi rural municipality","2003","dwelling",726,"EE004","EE004",714
"saaremaa vald","Leisi rural municipality","2003","totalm2",48804.5,"EE004","EE004",714
"saaremaa vald","Leisi rural municipality","2004","dwelling",746,"EE004","EE004",714
"saaremaa vald","Leisi rural municipality","2004","totalm2",50737.5,"EE004","EE004",714
"saaremaa vald","Leisi rural municipality","2005","dwelling",758,"EE004","EE004",714
"saaremaa vald","Leisi rural municipality","2005","totalm2",51912.9,"EE004","EE004",714
"saaremaa vald","Leisi rural municipality","2006","dwelling",781,"EE004","EE004",714
"saaremaa vald","Leisi rural municipality","2006","totalm2",53443.4,"EE004","EE004",714
"saaremaa vald","Leisi rural municipality","2007","dwelling",782,"EE004","EE004",714
"saaremaa vald","Leisi rural municipality","2007","totalm2",53639.1,"EE004","EE004",714
"saaremaa vald","Lümanda rural municipality","2003","dwelling",319,"EE004","EE004",714
"saaremaa vald","Lümanda rural municipality","2003","totalm2",23206.6,"EE004","EE004",714
"saaremaa vald","Lümanda rural municipality","2004","dwelling",322,"EE004","EE004",714
"saaremaa vald","Lümanda rural municipality","2004","totalm2",23460.6,"EE004","EE004",714
"saaremaa vald","Lümanda rural municipality","2005","dwelling",327,"EE004","EE004",714
"saaremaa vald","Lümanda rural municipality","2005","totalm2",23950.6,"EE004","EE004",714
"saaremaa vald","Lümanda rural municipality","2006","dwelling",334,"EE004","EE004",714
"saaremaa vald","Lümanda rural municipality","2006","totalm2",24222.9,"EE004","EE004",714
"saaremaa vald","Lümanda rural municipality","2007","dwelling",334,"EE004","EE004",714
"saaremaa vald","Lümanda rural municipality","2007","totalm2",24222.9,"EE004","EE004",714
"saaremaa vald","Mustjala rural municipality","2003","dwelling",360,"EE004","EE004",714
"saaremaa vald","Mustjala rural municipality","2003","totalm2",23736.8,"EE004","EE004",714
"saaremaa vald","Mustjala rural municipality","2004","dwelling",370,"EE004","EE004",714
"saaremaa vald","Mustjala rural municipality","2004","totalm2",24277.3,"EE004","EE004",714
"saaremaa vald","Mustjala rural municipality","2005","dwelling",380,"EE004","EE004",714
"saaremaa vald","Mustjala rural municipality","2005","totalm2",25011.8,"EE004","EE004",714
"saaremaa vald","Mustjala rural municipality","2006","dwelling",408,"EE004","EE004",714
"saaremaa vald","Mustjala rural municipality","2006","totalm2",26799.1,"EE004","EE004",714
"saaremaa vald","Mustjala rural municipality","2007","dwelling",413,"EE004","EE004",714
"saaremaa vald","Mustjala rural municipality","2007","totalm2",27288.8,"EE004","EE004",714
"saaremaa vald","Orissaare rural municipality","2003","dwelling",856,"EE004","EE004",714
"saaremaa vald","Orissaare rural municipality","2003","totalm2",59982,"EE004","EE004",714
"saaremaa vald","Orissaare rural municipality","2004","dwelling",870,"EE004","EE004",714
"saaremaa vald","Orissaare rural municipality","2004","totalm2",61497,"EE004","EE004",714
"saaremaa vald","Orissaare rural municipality","2005","dwelling",876,"EE004","EE004",714
"saaremaa vald","Orissaare rural municipality","2005","totalm2",61883,"EE004","EE004",714
"saaremaa vald","Orissaare rural municipality","2006","dwelling",897,"EE004","EE004",714
"saaremaa vald","Orissaare rural municipality","2006","totalm2",63800,"EE004","EE004",714
"saaremaa vald","Orissaare rural municipality","2007","dwelling",898,"EE004","EE004",714
"saaremaa vald","Orissaare rural municipality","2007","totalm2",63838.3,"EE004","EE004",714
"saaremaa vald","Pihtla rural municipality","2003","dwelling",560,"EE004","EE004",714
"saaremaa vald","Pihtla rural municipality","2003","totalm2",40272.5,"EE004","EE004",714
"saaremaa vald","Pihtla rural municipality","2004","dwelling",581,"EE004","EE004",714
"saaremaa vald","Pihtla rural municipality","2004","totalm2",42430.5,"EE004","EE004",714
"saaremaa vald","Pihtla rural municipality","2005","dwelling",594,"EE004","EE004",714
"saaremaa vald","Pihtla rural municipality","2005","totalm2",43921.9,"EE004","EE004",714
"saaremaa vald","Pihtla rural municipality","2006","dwelling",619,"EE004","EE004",714
"saaremaa vald","Pihtla rural municipality","2006","totalm2",46218.6,"EE004","EE004",714
"saaremaa vald","Pihtla rural municipality","2007","dwelling",624,"EE004","EE004",714
"saaremaa vald","Pihtla rural municipality","2007","totalm2",46826.4,"EE004","EE004",714
"saaremaa vald","Pöide rural municipality","2003","dwelling",487,"EE004","EE004",714
"saaremaa vald","Pöide rural municipality","2003","totalm2",38286.8,"EE004","EE004",714
"saaremaa vald","Pöide rural municipality","2004","dwelling",494,"EE004","EE004",714
"saaremaa vald","Pöide rural municipality","2004","totalm2",39067.4,"EE004","EE004",714
"saaremaa vald","Pöide rural municipality","2005","dwelling",496,"EE004","EE004",714
"saaremaa vald","Pöide rural municipality","2005","totalm2",39124.4,"EE004","EE004",714
"saaremaa vald","Pöide rural municipality","2006","dwelling",508,"EE004","EE004",714
"saaremaa vald","Pöide rural municipality","2006","totalm2",39738.6,"EE004","EE004",714
"saaremaa vald","Pöide rural municipality","2007","dwelling",510,"EE004","EE004",714
"saaremaa vald","Pöide rural municipality","2007","totalm2",40023.3,"EE004","EE004",714
"saaremaa vald","Salme rural municipality","2003","dwelling",431,"EE004","EE004",714
"saaremaa vald","Salme rural municipality","2003","totalm2",29109.1,"EE004","EE004",714
"saaremaa vald","Salme rural municipality","2004","dwelling",438,"EE004","EE004",714
"saaremaa vald","Salme rural municipality","2004","totalm2",29854.4,"EE004","EE004",714
"saaremaa vald","Salme rural municipality","2005","dwelling",446,"EE004","EE004",714
"saaremaa vald","Salme rural municipality","2005","totalm2",30270.1,"EE004","EE004",714
"saaremaa vald","Salme rural municipality","2006","dwelling",472,"EE004","EE004",714
"saaremaa vald","Salme rural municipality","2006","totalm2",31718.2,"EE004","EE004",714
"saaremaa vald","Salme rural municipality","2007","dwelling",477,"EE004","EE004",714
"saaremaa vald","Salme rural municipality","2007","totalm2",32145.9,"EE004","EE004",714
"saaremaa vald","Torgu rural municipality","2003","dwelling",267,"EE004","EE004",714
"saaremaa vald","Torgu rural municipality","2003","totalm2",17584,"EE004","EE004",714
"saaremaa vald","Torgu rural municipality","2004","dwelling",271,"EE004","EE004",714
"saaremaa vald","Torgu rural municipality","2004","totalm2",18024.5,"EE004","EE004",714
"saaremaa vald","Torgu rural municipality","2005","dwelling",277,"EE004","EE004",714
"saaremaa vald","Torgu rural municipality","2005","totalm2",18502.3,"EE004","EE004",714
"saaremaa vald","Torgu rural municipality","2006","dwelling",290,"EE004","EE004",714
"saaremaa vald","Torgu rural municipality","2006","totalm2",19587.7,"EE004","EE004",714
"saaremaa vald","Torgu rural municipality","2007","dwelling",289,"EE004","EE004",714
"saaremaa vald","Torgu rural municipality","2007","totalm2",19553.2,"EE004","EE004",714
"saaremaa vald","Valjala rural municipality","2003","dwelling",553,"EE004","EE004",714
"saaremaa vald","Valjala rural municipality","2003","totalm2",39103.2,"EE004","EE004",714
"saaremaa vald","Valjala rural municipality","2004","dwelling",562,"EE004","EE004",714
"saaremaa vald","Valjala rural municipality","2004","totalm2",40024.5,"EE004","EE004",714
"saaremaa vald","Valjala rural municipality","2005","dwelling",567,"EE004","EE004",714
"saaremaa vald","Valjala rural municipality","2005","totalm2",40644.7,"EE004","EE004",714
"saaremaa vald","Valjala rural municipality","2006","dwelling",583,"EE004","EE004",714
"saaremaa vald","Valjala rural municipality","2006","totalm2",41824.7,"EE004","EE004",714
"saaremaa vald","Valjala rural municipality","2007","dwelling",583,"EE004","EE004",714
"saaremaa vald","Valjala rural municipality","2007","totalm2",41824.7,"EE004","EE004",714
"saku vald","Saku rural municipality","2003","dwelling",2576,"EE001","EE001",718
"saku vald","Saku rural municipality","2003","totalm2",194215.8,"EE001","EE001",718
"saku vald","Saku rural municipality","2004","dwelling",2652,"EE001","EE001",718
"saku vald","Saku rural municipality","2004","totalm2",199235.8,"EE001","EE001",718
"saku vald","Saku rural municipality","2005","dwelling",2756,"EE001","EE001",718
"saku vald","Saku rural municipality","2005","totalm2",206508.9,"EE001","EE001",718
"saku vald","Saku rural municipality","2006","dwelling",3539,"EE001","EE001",718
"saku vald","Saku rural municipality","2006","totalm2",246747.8,"EE001","EE001",718
"saku vald","Saku rural municipality","2007","dwelling",3555,"EE001","EE001",718
"saku vald","Saku rural municipality","2007","totalm2",249047.8,"EE001","EE001",718
"saue vald","Kernu rural municipality","2003","dwelling",813,"EE001","EE001",726
"saue vald","Kernu rural municipality","2003","totalm2",54746.3,"EE001","EE001",726
