"nuts","year","variable","nuts2021","nuts2016","value","type"
809,2016,"ppm2_offer","EE004","EE004",589.602793629699,"all"
809,2017,"ppm2_offer","EE004","EE004",654.988829375017,"all"
809,2018,"ppm2_offer","EE004","EE004",703.399069064784,"all"
809,2019,"ppm2_offer","EE004","EE004",733.005306815465,"all"
809,2020,"ppm2_offer","EE004","EE004",811.924436450726,"all"
809,2021,"ppm2_offer","EE004","EE004",917.782361973515,"all"
809,2022,"ppm2_offer","EE004","EE004",1137.83320607904,"all"
809,2023,"ppm2_offer","EE004","EE004",1283.42418302497,"all"
809,2024,"ppm2_offer","EE004","EE004",1186.82860152876,"all"
809,2025,"ppm2_offer","EE004","EE004",1244.5550958257,"all"
824,2007,"ppm2_offer","EE008","EE008",534.15535784868,"all"
824,2008,"ppm2_offer","EE008","EE008",398.105121974702,"all"
824,2009,"ppm2_offer","EE008","EE008",280.943139145298,"all"
824,2010,"ppm2_offer","EE008","EE008",266.153718642542,"all"
824,2011,"ppm2_offer","EE008","EE008",276.27848709916,"all"
824,2012,"ppm2_offer","EE008","EE008",255.04953191963,"all"
824,2013,"ppm2_offer","EE008","EE008",275.835798450007,"all"
824,2014,"ppm2_offer","EE008","EE008",276.526450742422,"all"
824,2015,"ppm2_offer","EE008","EE008",284.696498285659,"all"
824,2016,"ppm2_offer","EE008","EE008",338.789918479298,"all"
824,2017,"ppm2_offer","EE008","EE008",404.444220756483,"all"
824,2018,"ppm2_offer","EE008","EE008",373.677802522619,"all"
824,2019,"ppm2_offer","EE008","EE008",360.755049569294,"all"
824,2020,"ppm2_offer","EE008","EE008",402.929032853472,"all"
824,2021,"ppm2_offer","EE008","EE008",386.548641350322,"all"
824,2022,"ppm2_offer","EE008","EE008",420.311097945697,"all"
824,2023,"ppm2_offer","EE008","EE008",504.267686424473,"all"
824,2024,"ppm2_offer","EE008","EE008",588.526449968131,"all"
824,2025,"ppm2_offer","EE008","EE008",658.960165710643,"all"
834,2007,"ppm2_offer","EE009","EE006",447.10604903741,"all"
834,2008,"ppm2_offer","EE009","EE006",446.797027480336,"all"
834,2009,"ppm2_offer","EE009","EE006",416.648495050709,"all"
834,2010,"ppm2_offer","EE009","EE006",367.915021486225,"all"
834,2011,"ppm2_offer","EE009","EE006",315.196213431913,"all"
834,2012,"ppm2_offer","EE009","EE006",281.900469844146,"all"
834,2013,"ppm2_offer","EE009","EE006",275.555637719611,"all"
834,2014,"ppm2_offer","EE009","EE006",290.955353166045,"all"
834,2015,"ppm2_offer","EE009","EE006",290.513797992843,"all"
834,2016,"ppm2_offer","EE009","EE006",320.880296466587,"all"
834,2017,"ppm2_offer","EE009","EE006",405.435759557231,"all"
834,2018,"ppm2_offer","EE009","EE006",433.847628616944,"all"
834,2019,"ppm2_offer","EE009","EE006",409.800406518055,"all"
834,2020,"ppm2_offer","EE009","EE006",400.38196983776,"all"
834,2021,"ppm2_offer","EE009","EE006",563.480536531213,"all"
834,2022,"ppm2_offer","EE009","EE006",664.739410687763,"all"
834,2023,"ppm2_offer","EE009","EE006",667.744611768966,"all"
834,2024,"ppm2_offer","EE009","EE006",639.063234565675,"all"
834,2025,"ppm2_offer","EE009","EE006",707.92143830788,"all"
855,2007,"ppm2_offer","EE008","EE008",349.433178362142,"all"
855,2008,"ppm2_offer","EE008","EE008",381.241769216679,"all"
855,2009,"ppm2_offer","EE008","EE008",302.709533927029,"all"
855,2010,"ppm2_offer","EE008","EE008",283.562022656322,"all"
855,2011,"ppm2_offer","EE008","EE008",266.64564463841,"all"
855,2012,"ppm2_offer","EE008","EE008",249.321622274191,"all"
855,2013,"ppm2_offer","EE008","EE008",248.324886097352,"all"
855,2014,"ppm2_offer","EE008","EE008",266.376988815985,"all"
855,2015,"ppm2_offer","EE008","EE008",264.085767008886,"all"
855,2016,"ppm2_offer","EE008","EE008",247.048293580548,"all"
855,2017,"ppm2_offer","EE008","EE008",263.710843051281,"all"
855,2018,"ppm2_offer","EE008","EE008",256.225976548468,"all"
855,2019,"ppm2_offer","EE008","EE008",290.551341797197,"all"
855,2020,"ppm2_offer","EE008","EE008",306.514799188907,"all"
855,2021,"ppm2_offer","EE008","EE008",341.680489204217,"all"
855,2022,"ppm2_offer","EE008","EE008",426.522507847892,"all"
855,2023,"ppm2_offer","EE008","EE008",438.774820120356,"all"
855,2024,"ppm2_offer","EE008","EE008",470.646075353218,"all"
855,2025,"ppm2_offer","EE008","EE008",475.978707155939,"all"
890,2007,"ppm2_offer","EE001","EE001",1377.6802926583,"all"
890,2008,"ppm2_offer","EE001","EE001",1250.71318637718,"all"
890,2009,"ppm2_offer","EE001","EE001",907.633105292032,"all"
890,2010,"ppm2_offer","EE001","EE001",858.813754356675,"all"
890,2011,"ppm2_offer","EE001","EE001",895.321947083951,"all"
890,2012,"ppm2_offer","EE001","EE001",937.27983710036,"all"
890,2013,"ppm2_offer","EE001","EE001",1001.94039466943,"all"
890,2014,"ppm2_offer","EE001","EE001",1125.22029045444,"all"
890,2015,"ppm2_offer","EE001","EE001",1195.42027983368,"all"
890,2016,"ppm2_offer","EE001","EE001",1235.2040427999,"all"
890,2017,"ppm2_offer","EE001","EE001",1296.02297695996,"all"
890,2018,"ppm2_offer","EE001","EE001",1371.00094527703,"all"
890,2019,"ppm2_offer","EE001","EE001",1436.53554984519,"all"
890,2020,"ppm2_offer","EE001","EE001",1556.16200334881,"all"
890,2021,"ppm2_offer","EE001","EE001",1789.44341337931,"all"
890,2022,"ppm2_offer","EE001","EE001",2267.20273021548,"all"
890,2023,"ppm2_offer","EE001","EE001",2572.7621917307,"all"
890,2024,"ppm2_offer","EE001","EE001",2575.39610500115,"all"
890,2025,"ppm2_offer","EE001","EE001",2605.90006645469,"all"
897,2007,"ppm2_offer","EE008","EE008",730.687792069889,"all"
897,2008,"ppm2_offer","EE008","EE008",678.529259156032,"all"
897,2009,"ppm2_offer","EE008","EE008",520.010581168938,"all"
897,2010,"ppm2_offer","EE008","EE008",485.737969323365,"all"
897,2011,"ppm2_offer","EE008","EE008",469.783806184369,"all"
897,2012,"ppm2_offer","EE008","EE008",467.414030503239,"all"
897,2013,"ppm2_offer","EE008","EE008",495.041672726706,"all"
897,2014,"ppm2_offer","EE008","EE008",574.03905507822,"all"
897,2015,"ppm2_offer","EE008","EE008",619.727110806419,"all"
897,2016,"ppm2_offer","EE008","EE008",616.813307648008,"all"
897,2017,"ppm2_offer","EE008","EE008",644.542197003753,"all"
897,2018,"ppm2_offer","EE008","EE008",692.771184442226,"all"
897,2019,"ppm2_offer","EE008","EE008",708.779798761336,"all"
897,2020,"ppm2_offer","EE008","EE008",796.561287186986,"all"
897,2021,"ppm2_offer","EE008","EE008",927.953194804438,"all"
897,2022,"ppm2_offer","EE008","EE008",1147.05344348475,"all"
897,2023,"ppm2_offer","EE008","EE008",1232.77953958202,"all"
897,2024,"ppm2_offer","EE008","EE008",1297.88039378238,"all"
897,2025,"ppm2_offer","EE008","EE008",1370.15020900842,"all"
899,2007,"ppm2_offer","EE008","EE008",452.907435732646,"all"
899,2008,"ppm2_offer","EE008","EE008",417.20308685368,"all"
899,2009,"ppm2_offer","EE008","EE008",351.500760391724,"all"
899,2010,"ppm2_offer","EE008","EE008",331.406067578687,"all"
899,2011,"ppm2_offer","EE008","EE008",324.907761901185,"all"
899,2012,"ppm2_offer","EE008","EE008",325.662042075507,"all"
899,2013,"ppm2_offer","EE008","EE008",355.254131505192,"all"
899,2014,"ppm2_offer","EE008","EE008",354.482206440895,"all"
899,2015,"ppm2_offer","EE008","EE008",404.921877367968,"all"
899,2016,"ppm2_offer","EE008","EE008",426.33730025577,"all"
899,2017,"ppm2_offer","EE008","EE008",415.352725959943,"all"
899,2018,"ppm2_offer","EE008","EE008",416.95157912321,"all"
899,2019,"ppm2_offer","EE008","EE008",501.617448867472,"all"
899,2020,"ppm2_offer","EE008","EE008",482.271046855766,"all"
899,2021,"ppm2_offer","EE008","EE008",476.365285816908,"all"
899,2022,"ppm2_offer","EE008","EE008",533.299912262122,"all"
899,2023,"ppm2_offer","EE008","EE008",754.576085962505,"all"
899,2024,"ppm2_offer","EE008","EE008",795.134933699131,"all"
899,2025,"ppm2_offer","EE008","EE008",797.213360768176,"all"
901,2007,"ppm2_offer","EE009","EE006",489.700450707855,"all"
901,2008,"ppm2_offer","EE009","EE006",527.942183477927,"all"
901,2009,"ppm2_offer","EE009","EE006",432.842660602987,"all"
901,2010,"ppm2_offer","EE009","EE006",381.277648887129,"all"
901,2011,"ppm2_offer","EE009","EE006",407.724858027586,"all"
901,2012,"ppm2_offer","EE009","EE006",365.534804985675,"all"
901,2013,"ppm2_offer","EE009","EE006",288.883522281384,"all"
901,2014,"ppm2_offer","EE009","EE006",325.285310247213,"all"
901,2015,"ppm2_offer","EE009","EE006",335.417910928301,"all"
901,2016,"ppm2_offer","EE009","EE006",326.724326999927,"all"
901,2017,"ppm2_offer","EE009","EE006",327.130340371578,"all"
901,2018,"ppm2_offer","EE009","EE006",303.886370322004,"all"
901,2019,"ppm2_offer","EE009","EE006",253.424097714674,"all"
901,2020,"ppm2_offer","EE009","EE006",343.363498864622,"all"
901,2021,"ppm2_offer","EE009","EE006",395.219166621197,"all"
901,2022,"ppm2_offer","EE009","EE006",422.665057611593,"all"
901,2023,"ppm2_offer","EE009","EE006",542.360606391298,"all"
901,2024,"ppm2_offer","EE009","EE006",676.551772430476,"all"
901,2025,"ppm2_offer","EE009","EE006",709.188174096506,"all"
903,2007,"ppm2_offer","EE009","EE006",366.822425360308,"all"
903,2008,"ppm2_offer","EE009","EE006",333.331528460906,"all"
903,2009,"ppm2_offer","EE009","EE006",327.692492147279,"all"
903,2010,"ppm2_offer","EE009","EE006",306.391378641486,"all"
903,2011,"ppm2_offer","EE009","EE006",269.158118710364,"all"
903,2012,"ppm2_offer","EE009","EE006",263.311949699182,"all"
903,2013,"ppm2_offer","EE009","EE006",234.768009701915,"all"
903,2014,"ppm2_offer","EE009","EE006",288.204507257448,"all"
903,2015,"ppm2_offer","EE009","EE006",404.559869449277,"all"
903,2016,"ppm2_offer","EE009","EE006",406.434018487494,"all"
903,2017,"ppm2_offer","EE009","EE006",243.692143811454,"all"
903,2018,"ppm2_offer","EE009","EE006",232.647872187434,"all"
903,2019,"ppm2_offer","EE009","EE006",207.251632098581,"all"
903,2020,"ppm2_offer","EE009","EE006",266.38487394958,"all"
903,2021,"ppm2_offer","EE009","EE006",302.598395721925,"all"
903,2022,"ppm2_offer","EE009","EE006",332.046533691122,"all"
903,2023,"ppm2_offer","EE009","EE006",456.319098548511,"all"
903,2024,"ppm2_offer","EE009","EE006",493.080748663101,"all"
903,2025,"ppm2_offer","EE009","EE006",553.028571428571,"all"
907,2007,"ppm2_offer","EE004","EE004",NA,"all"
907,2008,"ppm2_offer","EE004","EE004",NA,"all"
907,2009,"ppm2_offer","EE004","EE004",NA,"all"
907,2010,"ppm2_offer","EE004","EE004",NA,"all"
907,2011,"ppm2_offer","EE004","EE004",NA,"all"
907,2012,"ppm2_offer","EE004","EE004",NA,"all"
907,2013,"ppm2_offer","EE004","EE004",NA,"all"
907,2014,"ppm2_offer","EE004","EE004",NA,"all"
907,2015,"ppm2_offer","EE004","EE004",NA,"all"
907,2016,"ppm2_offer","EE004","EE004",NA,"all"
907,2017,"ppm2_offer","EE004","EE004",NA,"all"
907,2018,"ppm2_offer","EE004","EE004",NA,"all"
907,2019,"ppm2_offer","EE004","EE004",NA,"all"
907,2020,"ppm2_offer","EE004","EE004",NA,"all"
907,2021,"ppm2_offer","EE004","EE004",NA,"all"
907,2022,"ppm2_offer","EE004","EE004",NA,"all"
907,2023,"ppm2_offer","EE004","EE004",NA,"all"
907,2024,"ppm2_offer","EE004","EE004",1848.281373403,"all"
907,2025,"ppm2_offer","EE004","EE004",1546.65538414913,"all"
917,2007,"ppm2_offer","EE008","EE008",579.329678517364,"all"
917,2008,"ppm2_offer","EE008","EE008",492.970878047083,"all"
917,2009,"ppm2_offer","EE008","EE008",415.510090226895,"all"
917,2010,"ppm2_offer","EE008","EE008",385.977276745329,"all"
917,2011,"ppm2_offer","EE008","EE008",383.396171828087,"all"
917,2012,"ppm2_offer","EE008","EE008",400.85798758674,"all"
917,2013,"ppm2_offer","EE008","EE008",420.956384543357,"all"
917,2014,"ppm2_offer","EE008","EE008",379.434949794448,"all"
917,2015,"ppm2_offer","EE008","EE008",462.609677812676,"all"
917,2016,"ppm2_offer","EE008","EE008",471.981126328271,"all"
917,2017,"ppm2_offer","EE008","EE008",470.846545913249,"all"
917,2018,"ppm2_offer","EE008","EE008",483.120046494146,"all"
917,2019,"ppm2_offer","EE008","EE008",483.472630318484,"all"
917,2020,"ppm2_offer","EE008","EE008",364.771056672814,"all"
917,2021,"ppm2_offer","EE008","EE008",390.480486396445,"all"
917,2022,"ppm2_offer","EE008","EE008",427.332549034561,"all"
917,2023,"ppm2_offer","EE008","EE008",721.468071485779,"all"
917,2024,"ppm2_offer","EE008","EE008",816.196111045798,"all"
917,2025,"ppm2_offer","EE008","EE008",867.742323489864,"all"
919,2007,"ppm2_offer","EE008","EE008",616.811371698979,"all"
919,2008,"ppm2_offer","EE008","EE008",613.753022616098,"all"
919,2009,"ppm2_offer","EE008","EE008",502.671283243329,"all"
919,2010,"ppm2_offer","EE008","EE008",442.037395693285,"all"
919,2011,"ppm2_offer","EE008","EE008",425.922153727879,"all"
919,2012,"ppm2_offer","EE008","EE008",404.442887215465,"all"
919,2013,"ppm2_offer","EE008","EE008",393.62511932473,"all"
919,2014,"ppm2_offer","EE008","EE008",420.062462708455,"all"
919,2015,"ppm2_offer","EE008","EE008",439.142336362767,"all"
919,2016,"ppm2_offer","EE008","EE008",455.595887979102,"all"
919,2017,"ppm2_offer","EE008","EE008",480.475262237882,"all"
919,2018,"ppm2_offer","EE008","EE008",544.124927450742,"all"
919,2019,"ppm2_offer","EE008","EE008",559.957714975661,"all"
919,2020,"ppm2_offer","EE008","EE008",617.112879520393,"all"
919,2021,"ppm2_offer","EE008","EE008",727.29417600943,"all"
919,2022,"ppm2_offer","EE008","EE008",819.715867148956,"all"
919,2023,"ppm2_offer","EE008","EE008",949.509201880028,"all"
919,2024,"ppm2_offer","EE008","EE008",955.610172265124,"all"
919,2025,"ppm2_offer","EE008","EE008",911.950142156071,"all"
928,2007,"ppm2_offer","EE009","EE006",235.275629208195,"all"
928,2008,"ppm2_offer","EE009","EE006",290.194123343334,"all"
928,2009,"ppm2_offer","EE009","EE006",283.575681769274,"all"
928,2010,"ppm2_offer","EE009","EE006",209.623859220313,"all"
928,2011,"ppm2_offer","EE009","EE006",152.57911785995,"all"
928,2012,"ppm2_offer","EE009","EE006",177.640541422273,"all"
928,2013,"ppm2_offer","EE009","EE006",189.034794801775,"all"
928,2014,"ppm2_offer","EE009","EE006",188.422503737101,"all"
928,2015,"ppm2_offer","EE009","EE006",205.676470588235,"all"
928,2016,"ppm2_offer","EE009","EE006",244.883369122049,"all"
928,2017,"ppm2_offer","EE009","EE006",235.703876142275,"all"
928,2018,"ppm2_offer","EE009","EE006",257.123246007717,"all"
928,2019,"ppm2_offer","EE009","EE006",264.16773658815,"all"
928,2020,"ppm2_offer","EE009","EE006",264.390774969534,"all"
928,2021,"ppm2_offer","EE009","EE006",276.894770215734,"all"
928,2022,"ppm2_offer","EE009","EE006",303.859734415511,"all"
928,2023,"ppm2_offer","EE009","EE006",351.291443850268,"all"
928,2024,"ppm2_offer","EE009","EE006",408.484848484848,"all"
928,2025,"ppm2_offer","EE009","EE006",424.245989304812,"all"
130,2007,"number_transactions","EE00A","EE007",244,"all"
130,2008,"number_transactions","EE00A","EE007",103,"all"
130,2009,"number_transactions","EE00A","EE007",67,"all"
130,2010,"number_transactions","EE00A","EE007",137,"all"
130,2011,"number_transactions","EE00A","EE007",134,"all"
130,2012,"number_transactions","EE00A","EE007",142,"all"
130,2013,"number_transactions","EE00A","EE007",401,"all"
130,2014,"number_transactions","EE00A","EE007",484,"all"
130,2015,"number_transactions","EE00A","EE007",462,"all"
130,2016,"number_transactions","EE00A","EE007",505,"all"
130,2017,"number_transactions","EE00A","EE007",302,"all"
130,2018,"number_transactions","EE00A","EE007",271,"all"
130,2019,"number_transactions","EE00A","EE007",173,"all"
130,2020,"number_transactions","EE00A","EE007",131,"all"
130,2021,"number_transactions","EE00A","EE007",67,"all"
130,2022,"number_transactions","EE00A","EE007",67,"all"
130,2023,"number_transactions","EE00A","EE007",275,"all"
130,2024,"number_transactions","EE00A","EE007",479,"all"
130,2025,"number_transactions","EE00A","EE007",456,"all"
141,2007,"number_transactions","EE001","EE001",476,"all"
141,2008,"number_transactions","EE001","EE001",663,"all"
141,2009,"number_transactions","EE001","EE001",608,"all"
141,2010,"number_transactions","EE001","EE001",664,"all"
141,2011,"number_transactions","EE001","EE001",707,"all"
141,2012,"number_transactions","EE001","EE001",789,"all"
141,2013,"number_transactions","EE001","EE001",768,"all"
141,2014,"number_transactions","EE001","EE001",739,"all"
141,2015,"number_transactions","EE001","EE001",703,"all"
141,2016,"number_transactions","EE001","EE001",618,"all"
141,2017,"number_transactions","EE001","EE001",663,"all"
141,2018,"number_transactions","EE001","EE001",646,"all"
141,2019,"number_transactions","EE001","EE001",534,"all"
141,2020,"number_transactions","EE001","EE001",455,"all"
141,2021,"number_transactions","EE001","EE001",452,"all"
141,2022,"number_transactions","EE001","EE001",462,"all"
141,2023,"number_transactions","EE001","EE001",688,"all"
141,2024,"number_transactions","EE001","EE001",930,"all"
141,2025,"number_transactions","EE001","EE001",928,"all"
142,2007,"number_transactions","EE008","EE008",251,"all"
142,2008,"number_transactions","EE008","EE008",464,"all"
142,2009,"number_transactions","EE008","EE008",450,"all"
142,2010,"number_transactions","EE008","EE008",418,"all"
142,2011,"number_transactions","EE008","EE008",392,"all"
142,2012,"number_transactions","EE008","EE008",363,"all"
142,2013,"number_transactions","EE008","EE008",356,"all"
142,2014,"number_transactions","EE008","EE008",334,"all"
142,2015,"number_transactions","EE008","EE008",382,"all"
142,2016,"number_transactions","EE008","EE008",349,"all"
142,2017,"number_transactions","EE008","EE008",325,"all"
142,2018,"number_transactions","EE008","EE008",324,"all"
142,2019,"number_transactions","EE008","EE008",304,"all"
142,2020,"number_transactions","EE008","EE008",292,"all"
142,2021,"number_transactions","EE008","EE008",300,"all"
142,2022,"number_transactions","EE008","EE008",327,"all"
142,2023,"number_transactions","EE008","EE008",423,"all"
142,2024,"number_transactions","EE008","EE008",516,"all"
142,2025,"number_transactions","EE008","EE008",391,"all"
171,2007,"number_transactions","EE008","EE008",933,"all"
171,2008,"number_transactions","EE008","EE008",1030,"all"
171,2009,"number_transactions","EE008","EE008",1109,"all"
171,2010,"number_transactions","EE008","EE008",1385,"all"
171,2011,"number_transactions","EE008","EE008",1408,"all"
171,2012,"number_transactions","EE008","EE008",1637,"all"
171,2013,"number_transactions","EE008","EE008",1526,"all"
171,2014,"number_transactions","EE008","EE008",1698,"all"
171,2015,"number_transactions","EE008","EE008",1573,"all"
171,2016,"number_transactions","EE008","EE008",1313,"all"
171,2017,"number_transactions","EE008","EE008",1083,"all"
171,2018,"number_transactions","EE008","EE008",958,"all"
171,2019,"number_transactions","EE008","EE008",935,"all"
171,2020,"number_transactions","EE008","EE008",925,"all"
171,2021,"number_transactions","EE008","EE008",820,"all"
171,2022,"number_transactions","EE008","EE008",719,"all"
171,2023,"number_transactions","EE008","EE008",1020,"all"
171,2024,"number_transactions","EE008","EE008",1414,"all"
171,2025,"number_transactions","EE008","EE008",1215,"all"
184,2007,"number_transactions","EE004","EE004",1911,"all"
184,2008,"number_transactions","EE004","EE004",2460,"all"
184,2009,"number_transactions","EE004","EE004",2506,"all"
184,2010,"number_transactions","EE004","EE004",2434,"all"
184,2011,"number_transactions","EE004","EE004",2610,"all"
184,2012,"number_transactions","EE004","EE004",2827,"all"
184,2013,"number_transactions","EE004","EE004",2833,"all"
184,2014,"number_transactions","EE004","EE004",2754,"all"
184,2015,"number_transactions","EE004","EE004",2547,"all"
184,2016,"number_transactions","EE004","EE004",2281,"all"
184,2017,"number_transactions","EE004","EE004",2018,"all"
184,2018,"number_transactions","EE004","EE004",1978,"all"
184,2019,"number_transactions","EE004","EE004",1826,"all"
184,2020,"number_transactions","EE004","EE004",1822,"all"
184,2021,"number_transactions","EE004","EE004",1633,"all"
184,2022,"number_transactions","EE004","EE004",1797,"all"
184,2023,"number_transactions","EE004","EE004",1747,"all"
184,2024,"number_transactions","EE004","EE004",2316,"all"
184,2025,"number_transactions","EE004","EE004",2503,"all"
191,2007,"number_transactions","EE009","EE006",519,"all"
191,2008,"number_transactions","EE009","EE006",566,"all"
191,2009,"number_transactions","EE009","EE006",517,"all"
191,2010,"number_transactions","EE009","EE006",619,"all"
191,2011,"number_transactions","EE009","EE006",637,"all"
191,2012,"number_transactions","EE009","EE006",559,"all"
191,2013,"number_transactions","EE009","EE006",578,"all"
191,2014,"number_transactions","EE009","EE006",572,"all"
191,2015,"number_transactions","EE009","EE006",587,"all"
191,2016,"number_transactions","EE009","EE006",439,"all"
191,2017,"number_transactions","EE009","EE006",289,"all"
191,2018,"number_transactions","EE009","EE006",298,"all"
191,2019,"number_transactions","EE009","EE006",166,"all"
191,2020,"number_transactions","EE009","EE006",179,"all"
191,2021,"number_transactions","EE009","EE006",103,"all"
191,2022,"number_transactions","EE009","EE006",103,"all"
191,2023,"number_transactions","EE009","EE006",303,"all"
191,2024,"number_transactions","EE009","EE006",479,"all"
191,2025,"number_transactions","EE009","EE006",539,"all"
198,2007,"number_transactions","EE001","EE001",4500,"all"
198,2008,"number_transactions","EE001","EE001",5194,"all"
198,2009,"number_transactions","EE001","EE001",4743,"all"
198,2010,"number_transactions","EE001","EE001",5041,"all"
198,2011,"number_transactions","EE001","EE001",5542,"all"
198,2012,"number_transactions","EE001","EE001",5581,"all"
198,2013,"number_transactions","EE001","EE001",5200,"all"
198,2014,"number_transactions","EE001","EE001",5106,"all"
198,2015,"number_transactions","EE001","EE001",5170,"all"
198,2016,"number_transactions","EE001","EE001",4777,"all"
198,2017,"number_transactions","EE001","EE001",4154,"all"
198,2018,"number_transactions","EE001","EE001",3707,"all"
198,2019,"number_transactions","EE001","EE001",3734,"all"
198,2020,"number_transactions","EE001","EE001",3444,"all"
198,2021,"number_transactions","EE001","EE001",2408,"all"
198,2022,"number_transactions","EE001","EE001",2372,"all"
198,2023,"number_transactions","EE001","EE001",3286,"all"
198,2024,"number_transactions","EE001","EE001",4266,"all"
198,2025,"number_transactions","EE001","EE001",3545,"all"
205,2007,"number_transactions","EE004","EE004",192,"all"
205,2008,"number_transactions","EE004","EE004",162,"all"
205,2009,"number_transactions","EE004","EE004",162,"all"
205,2010,"number_transactions","EE004","EE004",189,"all"
205,2011,"number_transactions","EE004","EE004",210,"all"
205,2012,"number_transactions","EE004","EE004",162,"all"
205,2013,"number_transactions","EE004","EE004",168,"all"
205,2014,"number_transactions","EE004","EE004",280,"all"
205,2015,"number_transactions","EE004","EE004",383,"all"
205,2016,"number_transactions","EE004","EE004",338,"all"
205,2017,"number_transactions","EE004","EE004",300,"all"
205,2018,"number_transactions","EE004","EE004",270,"all"
205,2019,"number_transactions","EE004","EE004",227,"all"
205,2020,"number_transactions","EE004","EE004",192,"all"
205,2021,"number_transactions","EE004","EE004",168,"all"
205,2022,"number_transactions","EE004","EE004",162,"all"
205,2023,"number_transactions","EE004","EE004",362,"all"
205,2024,"number_transactions","EE004","EE004",509,"all"
205,2025,"number_transactions","EE004","EE004",492,"all"
214,2007,"number_transactions","EE004","EE004",683,"all"
214,2008,"number_transactions","EE004","EE004",914,"all"
214,2009,"number_transactions","EE004","EE004",839,"all"
214,2010,"number_transactions","EE004","EE004",934,"all"
214,2011,"number_transactions","EE004","EE004",828,"all"
214,2012,"number_transactions","EE004","EE004",980,"all"
214,2013,"number_transactions","EE004","EE004",960,"all"
214,2014,"number_transactions","EE004","EE004",801,"all"
214,2015,"number_transactions","EE004","EE004",804,"all"
214,2016,"number_transactions","EE004","EE004",815,"all"
214,2017,"number_transactions","EE004","EE004",628,"all"
214,2018,"number_transactions","EE004","EE004",368,"all"
214,2019,"number_transactions","EE004","EE004",338,"all"
214,2020,"number_transactions","EE004","EE004",305,"all"
214,2021,"number_transactions","EE004","EE004",158,"all"
214,2022,"number_transactions","EE004","EE004",137,"all"
214,2023,"number_transactions","EE004","EE004",375,"all"
214,2024,"number_transactions","EE004","EE004",766,"all"
214,2025,"number_transactions","EE004","EE004",805,"all"
245,2007,"number_transactions","EE001","EE001",1238,"all"
245,2008,"number_transactions","EE001","EE001",1500,"all"
245,2009,"number_transactions","EE001","EE001",1517,"all"
245,2010,"number_transactions","EE001","EE001",1493,"all"
245,2011,"number_transactions","EE001","EE001",1773,"all"
245,2012,"number_transactions","EE001","EE001",2087,"all"
245,2013,"number_transactions","EE001","EE001",2273,"all"
245,2014,"number_transactions","EE001","EE001",2065,"all"
245,2015,"number_transactions","EE001","EE001",2223,"all"
245,2016,"number_transactions","EE001","EE001",1584,"all"
245,2017,"number_transactions","EE001","EE001",1397,"all"
245,2018,"number_transactions","EE001","EE001",1124,"all"
245,2019,"number_transactions","EE001","EE001",1007,"all"
245,2020,"number_transactions","EE001","EE001",1053,"all"
245,2021,"number_transactions","EE001","EE001",712,"all"
245,2022,"number_transactions","EE001","EE001",1053,"all"
245,2023,"number_transactions","EE001","EE001",1806,"all"
245,2024,"number_transactions","EE001","EE001",2273,"all"
245,2025,"number_transactions","EE001","EE001",1921,"all"
247,2007,"number_transactions","EE008","EE008",1102,"all"
247,2008,"number_transactions","EE008","EE008",1224,"all"
247,2009,"number_transactions","EE008","EE008",1155,"all"
247,2010,"number_transactions","EE008","EE008",1170,"all"
247,2011,"number_transactions","EE008","EE008",1183,"all"
247,2012,"number_transactions","EE008","EE008",1233,"all"
247,2013,"number_transactions","EE008","EE008",1198,"all"
247,2014,"number_transactions","EE008","EE008",1184,"all"
247,2015,"number_transactions","EE008","EE008",1202,"all"
247,2016,"number_transactions","EE008","EE008",1308,"all"
247,2017,"number_transactions","EE008","EE008",1156,"all"
247,2018,"number_transactions","EE008","EE008",1102,"all"
247,2019,"number_transactions","EE008","EE008",1065,"all"
247,2020,"number_transactions","EE008","EE008",1063,"all"
247,2021,"number_transactions","EE008","EE008",1046,"all"
247,2022,"number_transactions","EE008","EE008",1040,"all"
247,2023,"number_transactions","EE008","EE008",1146,"all"
247,2024,"number_transactions","EE008","EE008",1473,"all"
247,2025,"number_transactions","EE008","EE008",1427,"all"
251,2007,"number_transactions","EE00A","EE007",1021,"all"
251,2008,"number_transactions","EE00A","EE007",1142,"all"
251,2009,"number_transactions","EE00A","EE007",1306,"all"
251,2010,"number_transactions","EE00A","EE007",1407,"all"
251,2011,"number_transactions","EE00A","EE007",1339,"all"
251,2012,"number_transactions","EE00A","EE007",1315,"all"
251,2013,"number_transactions","EE00A","EE007",1375,"all"
251,2014,"number_transactions","EE00A","EE007",1358,"all"
251,2015,"number_transactions","EE00A","EE007",1247,"all"
251,2016,"number_transactions","EE00A","EE007",1279,"all"
251,2017,"number_transactions","EE00A","EE007",1183,"all"
251,2018,"number_transactions","EE00A","EE007",1313,"all"
251,2019,"number_transactions","EE00A","EE007",1325,"all"
251,2020,"number_transactions","EE00A","EE007",1188,"all"
251,2021,"number_transactions","EE00A","EE007",1060,"all"
251,2022,"number_transactions","EE00A","EE007",1086,"all"
251,2023,"number_transactions","EE00A","EE007",1069,"all"
251,2024,"number_transactions","EE00A","EE007",1255,"all"
251,2025,"number_transactions","EE00A","EE007",1380,"all"
255,2007,"number_transactions","EE009","EE006",461,"all"
255,2008,"number_transactions","EE009","EE006",378,"all"
255,2009,"number_transactions","EE009","EE006",378,"all"
